# file...... Meter_645_C_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_C:measured_power.real,xfmr_meter_645_C_1:measured_power.real,xfmr_meter_645_C_2:measured_power.real,xfmr_meter_645_C_3:measured_power.real,xfmr_meter_645_C_4:measured_power.real,xfmr_meter_645_C_5:measured_power.real,house_meter_645_C_1:measured_power.real,house_meter_645_C_2:measured_power.real,house_meter_645_C_3:measured_power.real,house_meter_645_C_4:measured_power.real,house_meter_645_C_5:measured_power.real,house_meter_645_C_6:measured_power.real,house_meter_645_C_7:measured_power.real,house_meter_645_C_8:measured_power.real,house_meter_645_C_9:measured_power.real,house_meter_645_C_10:measured_power.real,house_meter_645_C_11:measured_power.real,house_meter_645_C_12:measured_power.real,house_meter_645_C_13:measured_power.real,house_meter_645_C_14:measured_power.real,house_meter_645_C_15:measured_power.real,house_meter_645_C_16:measured_power.real,house_meter_645_C_17:measured_power.real,house_meter_645_C_18:measured_power.real,house_meter_645_C_19:measured_power.real
2021-01-06 11:00:00 UTC,1.0212e+05,1.6119e+04,3.3685e+04,2.2887e+04,1.6041e+04,1.3392e+04,8.4015e+02,3.4413e+03,1.2003e+03,1.2003e+03,1.8807e+03,2.1209e+03,2.7215e+03,2.6815e+03,3.9232e+03,5.8070e+03,4.3225e+03,3.6428e+03,4.2437e+03,6.9250e+03,3.0419e+03,1.6406e+03,1.6806e+03,4.4040e+03,1.5205e+03
2021-01-06 11:15:00 UTC,1.0314e+05,1.8614e+04,2.8962e+04,2.1875e+04,1.6199e+04,1.7488e+04,1.0002e+03,2.4006e+03,1.1603e+03,1.1603e+03,1.7206e+03,2.5614e+03,6.0842e+03,2.4813e+03,3.1220e+03,4.8449e+03,2.6013e+03,2.9218e+03,5.0854e+03,5.2029e+03,2.8817e+03,2.2010e+03,3.0820e+03,3.0820e+03,1.6005e+03
2021-01-06 11:30:00 UTC,1.0379e+05,2.0907e+04,3.0536e+04,2.3848e+04,1.3147e+04,1.5355e+04,8.4015e+02,1.6805e+03,4.1618e+03,1.2003e+03,1.6406e+03,4.9250e+03,4.6422e+03,1.7606e+03,3.4024e+03,5.5263e+03,2.8016e+03,3.1220e+03,5.1655e+03,4.8026e+03,3.0019e+03,2.6014e+03,5.8471e+03,6.0007e+02,3.5226e+03
2021-01-06 11:45:00 UTC,1.0797e+05,2.1203e+04,3.3961e+04,1.7743e+04,1.7658e+04,1.7408e+04,7.2011e+02,2.2410e+03,3.6414e+03,2.0008e+03,2.4009e+03,4.0434e+03,4.4987e+03,1.6005e+03,6.5165e+03,5.4462e+03,3.1621e+03,2.4412e+03,3.7229e+03,7.8066e+03,2.6815e+03,2.0409e+03,2.9058e+03,4.6404e+02,3.5466e+03
2021-01-06 12:00:00 UTC,1.0748e+05,1.9900e+04,2.9769e+04,1.6923e+04,1.9342e+04,2.1547e+04,7.6012e+02,9.2018e+02,3.4816e+03,1.5205e+03,4.7625e+03,2.1610e+03,3.7628e+03,2.4813e+03,6.1639e+03,4.5643e+03,2.7215e+03,2.8016e+03,2.9618e+03,6.5246e+03,2.0809e+03,1.8407e+03,2.2811e+03,6.0007e+02,1.0002e+03
2021-01-06 12:15:00 UTC,1.1135e+05,2.0019e+04,2.5454e+04,2.4617e+04,1.9619e+04,2.1639e+04,6.8010e+02,1.2403e+03,2.8811e+03,2.6809e+03,4.3621e+03,2.4813e+03,3.8424e+03,1.8007e+03,3.7618e+03,4.1235e+03,2.4012e+03,2.8417e+03,2.2410e+03,5.3630e+03,2.9618e+03,1.6806e+03,2.2811e+03,5.6007e+02,9.6019e+02
2021-01-06 12:30:00 UTC,1.0747e+05,2.1548e+04,2.4407e+04,2.0225e+04,1.8130e+04,2.3163e+04,6.0007e+02,1.0802e+03,2.4407e+03,3.2413e+03,4.3220e+03,2.0409e+03,5.2829e+03,2.4813e+03,2.8015e+03,4.1235e+03,3.2822e+03,2.1610e+03,3.6428e+03,4.5623e+03,2.0008e+03,1.7606e+03,2.2410e+03,6.8010e+02,9.6019e+02
2021-01-06 12:45:00 UTC,9.5220e+04,1.8194e+04,2.3358e+04,1.7570e+04,1.8933e+04,1.7165e+04,7.6012e+02,1.0402e+03,9.9215e+02,2.4007e+03,2.9210e+03,3.0419e+03,5.0347e+03,1.9608e+03,3.4013e+03,3.4825e+03,2.5614e+03,2.6014e+03,2.7616e+03,3.9218e+03,2.6014e+03,1.9608e+03,1.8167e+03,4.9605e+02,8.3214e+02
2021-01-06 13:00:00 UTC,1.0692e+05,1.9699e+04,2.2233e+04,1.8375e+04,2.6388e+04,2.0222e+04,7.2011e+02,1.7203e+03,9.6019e+02,3.0411e+03,1.9207e+03,2.6010e+03,6.2843e+03,2.4012e+03,4.2424e+03,3.7229e+03,2.4412e+03,1.8007e+03,3.7630e+03,2.4812e+03,1.9208e+03,1.8007e+03,1.9208e+03,5.2006e+02,1.0802e+03
2021-01-06 13:15:00 UTC,9.7023e+04,2.5420e+04,2.3037e+04,1.3066e+04,1.8210e+04,1.7287e+04,1.0402e+03,6.7270e+03,8.8016e+02,1.2802e+03,2.1610e+03,5.5637e+03,5.0026e+03,2.6815e+03,3.4823e+03,3.6428e+03,3.5226e+03,2.6815e+03,2.1209e+03,2.6414e+03,2.6815e+03,2.2010e+03,1.8407e+03,4.8005e+02,1.0802e+03
2021-01-06 13:30:00 UTC,9.4841e+04,1.7849e+04,2.1871e+04,1.6081e+04,2.0990e+04,1.8049e+04,7.2011e+02,3.8421e+03,8.0013e+02,7.6012e+02,1.9608e+03,4.2419e+03,4.0818e+03,1.4004e+03,3.6027e+03,3.7630e+03,2.8016e+03,1.8807e+03,3.4825e+03,2.7215e+03,1.8007e+03,1.7606e+03,1.8807e+03,4.4004e+02,1.3604e+03
2021-01-06 13:45:00 UTC,9.7475e+04,1.7839e+04,2.4570e+04,1.4303e+04,1.8569e+04,2.2193e+04,6.4009e+02,2.9930e+03,8.8016e+02,6.4009e+02,3.2812e+03,3.8976e+03,2.6650e+03,2.8016e+03,3.4024e+03,3.9633e+03,4.3239e+03,2.5213e+03,3.9633e+03,2.5614e+03,2.0008e+03,1.7606e+03,1.5205e+03,2.3772e+03,1.1923e+03
2021-01-06 14:00:00 UTC,1.0053e+05,1.7888e+04,2.2273e+04,2.2198e+04,2.4016e+04,1.4151e+04,6.8010e+02,1.8404e+03,1.0402e+03,8.0013e+02,3.8816e+03,4.4821e+03,2.3210e+03,2.8016e+03,3.0419e+03,3.8030e+03,3.7229e+03,1.9208e+03,2.9218e+03,2.6415e+03,2.3211e+03,1.8407e+03,5.1656e+03,4.0033e+03,1.4805e+03
2021-01-06 14:15:00 UTC,1.1373e+05,1.7527e+04,2.5377e+04,2.3732e+04,2.5425e+04,2.1669e+04,6.0008e+02,9.6015e+02,6.0008e+02,9.6019e+02,4.4021e+03,3.8416e+03,3.5213e+03,2.6014e+03,3.0019e+03,3.7630e+03,5.0453e+03,2.6815e+03,3.3223e+03,3.6828e+03,2.1610e+03,1.6406e+03,5.0854e+03,8.0013e+02,3.9633e+03
2021-01-06 14:30:00 UTC,9.9074e+04,2.0388e+04,2.7110e+04,1.8695e+04,1.6440e+04,1.6440e+04,6.0007e+02,8.4015e+02,8.8016e+02,5.2006e+02,6.7252e+03,4.0417e+03,4.8424e+03,1.8807e+03,2.6815e+03,6.3645e+03,4.6445e+03,1.6806e+03,4.0434e+03,3.4425e+03,2.0809e+03,2.0809e+03,2.0809e+03,7.2011e+02,4.6846e+03
