# file...... 1Meter_633_A_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_A_20:measured_power.real,house_meter_633_A_21:measured_power.real,house_meter_633_A_22:measured_power.real,house_meter_633_A_23:measured_power.real,house_meter_633_A_24:measured_power.real,house_meter_633_A_25:measured_power.real,house_meter_633_A_26:measured_power.real,house_meter_633_A_27:measured_power.real,house_meter_633_A_28:measured_power.real,house_meter_633_A_29:measured_power.real,house_meter_633_A_30:measured_power.real,house_meter_633_A_31:measured_power.real,house_meter_633_A_32:measured_power.real,house_meter_633_A_33:measured_power.real,house_meter_633_A_34:measured_power.real,house_meter_633_A_35:measured_power.real,house_meter_633_A_36:measured_power.real,house_meter_633_A_37:measured_power.real,house_meter_633_A_38:measured_power.real,house_meter_633_A_39:measured_power.real,house_meter_633_A_40:measured_power.real
2021-01-06 03:45:00 UTC,7.2010e+02,6.8009e+02,2.1609e+03,1.4004e+03,8.8016e+02,2.8002e+02,2.0001e+02,2.8002e+02,2.4001e+02,2.4001e+02,2.8002e+02,4.0003e+02,2.8002e+02,1.6001e+02,2.4001e+02,2.0001e+02,2.4001e+02,4.2437e+03,7.3309e+03,6.8495e+03,4.4841e+03
2021-01-06 04:00:00 UTC,5.6006e+02,4.8005e+02,3.6427e+03,1.1603e+03,5.2005e+02,1.2000e+02,3.2002e+02,2.0001e+02,3.2002e+02,3.6003e+02,2.8002e+02,2.8002e+02,2.8002e+02,2.0001e+02,2.0001e+02,4.0003e+02,1.6001e+02,6.9298e+03,9.5787e+03,4.7245e+03,4.6444e+03
2021-01-06 04:15:00 UTC,3.6003e+02,2.1209e+03,1.9608e+03,1.2403e+03,9.2017e+02,2.0001e+02,2.0001e+02,1.6001e+02,2.0001e+02,3.2002e+02,3.6003e+02,2.4001e+02,3.2002e+02,2.4001e+02,3.2002e+02,2.4001e+02,1.6001e+02,4.6845e+03,8.4947e+03,7.7723e+03,5.6465e+03
2021-01-06 04:30:00 UTC,2.8002e+02,4.8005e+02,1.8807e+03,2.9618e+03,1.5605e+03,2.4001e+02,2.8002e+02,2.4001e+02,2.4001e+02,2.0001e+02,2.8002e+02,3.6003e+02,4.0003e+02,1.6001e+02,2.4001e+02,2.4001e+02,2.8002e+02,5.6465e+03,9.9000e+03,7.7723e+03,5.4060e+03
2021-01-06 04:45:00 UTC,3.2002e+02,4.4004e+02,1.8407e+03,1.1603e+03,4.8005e+02,1.6001e+02,2.8002e+02,1.6001e+02,3.6003e+02,3.6003e+02,3.2002e+02,3.6003e+02,2.8002e+02,1.6001e+02,2.0001e+02,3.6003e+02,2.0001e+02,8.0532e+03,8.2940e+03,4.7646e+03,4.5642e+03
2021-01-06 05:00:00 UTC,4.8005e+02,6.0007e+02,1.8807e+03,1.1603e+03,5.2005e+02,2.0001e+02,2.4001e+02,1.2000e+02,1.6001e+02,3.6003e+02,3.6003e+02,2.4001e+02,2.8002e+02,3.2002e+02,3.6003e+02,2.8002e+02,1.2000e+02,5.6866e+03,9.0166e+03,4.2837e+03,5.8470e+03
2021-01-06 05:15:00 UTC,8.4014e+02,8.0013e+02,1.9207e+03,1.5605e+03,8.8016e+02,2.4001e+02,2.0001e+02,2.8002e+02,2.8002e+02,2.0001e+02,2.0001e+02,3.6003e+02,4.0003e+02,1.6001e+02,2.8002e+02,2.8002e+02,2.8002e+02,4.2036e+03,6.2880e+03,7.5315e+03,6.1276e+03
2021-01-06 05:30:00 UTC,2.2811e+03,6.4008e+02,2.1209e+03,1.4004e+03,6.4008e+02,1.6001e+02,4.0003e+02,2.0001e+02,3.2002e+02,3.6003e+02,4.0003e+02,3.2002e+02,3.2002e+02,2.0001e+02,1.6001e+02,3.2002e+02,1.6001e+02,5.2857e+03,6.8094e+03,4.2837e+03,4.3238e+03
2021-01-06 05:45:00 UTC,6.8009e+02,6.4008e+02,2.1209e+03,1.3604e+03,6.8009e+02,1.6001e+02,1.6001e+02,1.6001e+02,2.0001e+02,3.2002e+02,3.6003e+02,2.8002e+02,3.6003e+02,5.6006e+02,4.4004e+02,3.2002e+02,1.2000e+02,6.3682e+03,5.9672e+03,4.8047e+03,4.9249e+03
2021-01-06 06:00:00 UTC,5.6006e+02,5.2005e+02,2.1209e+03,1.3604e+03,4.4004e+02,2.8002e+02,1.6001e+02,3.2002e+02,2.8002e+02,2.4001e+02,3.2002e+02,8.4014e+02,2.4001e+02,2.0001e+02,1.6001e+02,2.4001e+02,6.0007e+02,4.8848e+03,7.0100e+03,7.1303e+03,5.9672e+03
2021-01-06 06:15:00 UTC,4.8005e+02,2.8002e+02,2.1609e+03,1.1203e+03,4.4004e+02,7.6012e+02,4.0003e+02,2.0001e+02,3.2002e+02,3.6003e+02,3.2002e+02,1.5205e+03,4.8005e+02,3.6003e+02,3.2002e+02,4.0003e+02,1.3204e+03,5.4460e+03,6.4485e+03,5.3258e+03,4.7245e+03
2021-01-06 06:30:00 UTC,5.2005e+02,6.0007e+02,1.9608e+03,1.0402e+03,3.2002e+02,9.6019e+02,4.8005e+02,3.6003e+02,2.4001e+02,6.0007e+02,6.8009e+02,1.8007e+03,4.8005e+02,5.2005e+02,5.2005e+02,4.4004e+02,1.2803e+03,7.4513e+03,4.4039e+03,4.5242e+03,4.8448e+03
2021-01-06 06:45:00 UTC,4.4004e+02,4.4004e+02,3.7629e+03,1.2803e+03,6.0007e+02,8.4014e+02,5.6006e+02,6.8009e+02,2.4001e+02,6.4008e+02,6.0007e+02,8.8016e+02,6.4008e+02,6.4008e+02,5.2005e+02,5.6006e+02,1.0802e+03,5.8870e+03,8.0130e+03,5.7667e+03,4.5241e+03
2021-01-06 07:00:00 UTC,4.8005e+02,6.0007e+02,1.8807e+03,1.1603e+03,8.8016e+02,6.4008e+02,6.4008e+02,5.2005e+02,2.4001e+02,6.4008e+02,1.3604e+03,8.0013e+02,6.8009e+02,5.2005e+02,5.2005e+02,6.8009e+02,9.2017e+02,4.2837e+03,6.6089e+03,7.6920e+03,6.3281e+03
2021-01-06 07:15:00 UTC,8.4014e+02,6.4008e+02,2.5213e+03,1.8407e+03,3.0419e+03,1.0402e+03,6.0007e+02,5.2005e+02,5.6006e+02,7.6012e+02,1.8407e+03,7.2010e+02,1.0402e+03,1.0402e+03,6.8009e+02,6.0007e+02,6.0007e+02,5.6865e+03,5.7667e+03,5.2055e+03,4.6844e+03
2021-01-06 07:30:00 UTC,1.0402e+03,5.6006e+02,2.1609e+03,1.6405e+03,9.6018e+02,9.6018e+02,5.2005e+02,6.8009e+02,3.6003e+02,4.4004e+02,1.4004e+03,1.0002e+03,1.6806e+03,1.7206e+03,5.2005e+02,1.0402e+03,4.0003e+02,6.8896e+03,6.1276e+03,5.3257e+03,5.2455e+03
2021-01-06 07:45:00 UTC,1.3604e+03,2.4412e+03,2.2810e+03,3.3623e+03,8.0013e+02,6.8009e+02,1.0402e+03,3.6003e+02,2.8002e+02,6.4008e+02,4.4004e+02,1.2803e+03,1.5205e+03,1.3604e+03,1.5205e+03,1.6806e+03,7.6012e+02,6.0875e+03,5.9672e+03,7.2506e+03,8.4143e+03
2021-01-06 08:00:00 UTC,1.0402e+03,1.1603e+03,2.2810e+03,1.6806e+03,7.6012e+02,6.0007e+02,8.8016e+02,4.4004e+02,3.2002e+02,5.6006e+02,7.6012e+02,1.2003e+03,1.6405e+03,4.8005e+02,2.9217e+03,1.4004e+03,6.8009e+02,5.8469e+03,9.2975e+03,7.5315e+03,6.5687e+03
2021-01-06 08:15:00 UTC,8.8016e+02,8.4014e+02,2.2410e+03,1.6005e+03,8.4014e+02,6.4008e+02,4.0003e+02,6.0007e+02,4.0003e+02,5.6006e+02,8.8016e+02,1.6005e+03,7.6012e+02,6.0007e+02,2.8817e+03,8.4014e+02,7.6012e+02,7.0902e+03,5.0452e+03,5.2456e+03,5.2055e+03
2021-01-06 08:30:00 UTC,2.1209e+03,4.8005e+02,2.3211e+03,1.5205e+03,8.8016e+02,6.4008e+02,6.4008e+02,1.3604e+03,1.2000e+02,5.2005e+02,1.1603e+03,3.1220e+03,1.0802e+03,4.0003e+02,1.3604e+03,6.8009e+02,1.0002e+03,7.2507e+03,6.3281e+03,8.6151e+03,7.0100e+03
2021-01-06 08:45:00 UTC,7.6012e+02,6.0007e+02,2.2811e+03,1.0002e+03,8.0013e+02,5.2005e+02,1.0802e+03,1.6806e+03,2.8002e+02,8.4014e+02,1.0002e+03,2.4812e+03,9.2017e+02,7.2011e+02,1.6005e+03,5.2005e+02,1.1603e+03,7.0100e+03,6.6089e+03,5.9673e+03,6.2881e+03
2021-01-06 09:00:00 UTC,8.4014e+02,1.6806e+03,2.6014e+03,9.2017e+02,1.1603e+03,4.8005e+02,8.4014e+02,5.2005e+02,3.2002e+02,1.0402e+03,1.0002e+03,1.5605e+03,1.6806e+03,1.2403e+03,4.0003e+02,5.2005e+02,1.4404e+03,5.5663e+03,6.6891e+03,5.0051e+03,5.2456e+03
2021-01-06 09:15:00 UTC,8.4014e+02,2.1609e+03,2.3211e+03,1.0002e+03,2.7615e+03,4.0003e+02,8.0013e+02,2.8002e+02,2.4001e+02,6.8008e+02,4.4004e+02,1.4004e+03,1.5605e+03,7.2011e+02,7.2011e+02,1.0802e+03,6.8009e+02,6.4084e+03,5.4861e+03,5.6465e+03,4.9249e+03
2021-01-06 09:30:00 UTC,9.6019e+02,2.8416e+03,6.0876e+03,4.2424e+03,1.2803e+03,6.0007e+02,1.1203e+03,4.0003e+02,2.0001e+02,6.0007e+02,4.8005e+02,5.2005e+02,6.0007e+02,7.2011e+02,1.0002e+03,6.0007e+02,1.4802e+03,8.8561e+03,7.8526e+03,7.6119e+03,6.0876e+03
2021-01-06 09:45:00 UTC,8.4014e+02,4.3238e+03,4.6444e+03,6.2443e+03,2.0008e+03,8.8016e+02,3.2002e+02,8.8016e+02,3.6003e+02,6.8009e+02,8.0013e+02,5.2005e+02,4.0003e+02,1.2403e+03,3.0812e+03,8.0013e+02,4.1230e+03,6.8897e+03,7.2508e+03,5.8470e+03,5.8470e+03
2021-01-06 10:00:00 UTC,5.0853e+03,1.4004e+03,2.8817e+03,4.9630e+03,1.5605e+03,1.6405e+03,4.4004e+02,7.6012e+02,2.0001e+02,6.8009e+02,1.0802e+03,2.8002e+02,5.2006e+02,1.5605e+03,4.6831e+03,1.7606e+03,3.4822e+03,4.9650e+03,5.1655e+03,5.0853e+03,5.2055e+03
2021-01-06 10:15:00 UTC,1.0802e+03,5.6064e+03,3.6026e+03,6.5243e+03,8.0013e+02,4.8005e+02,5.6006e+02,5.6006e+02,2.4001e+02,6.0007e+02,1.2803e+03,4.8005e+02,3.2002e+02,5.6006e+02,4.3227e+03,1.2003e+03,4.4003e+02,5.6465e+03,6.2881e+03,7.0501e+03,5.0853e+03
2021-01-06 10:30:00 UTC,7.6012e+02,4.5642e+03,1.6405e+03,4.5623e+03,3.9231e+03,4.8005e+02,3.6003e+02,3.2002e+02,2.4001e+02,6.8009e+02,7.6012e+02,4.4004e+02,3.2002e+02,3.6003e+02,3.8023e+03,2.8002e+02,2.4001e+02,6.2079e+03,6.5688e+03,4.9650e+03,7.3711e+03
2021-01-06 10:45:00 UTC,1.0802e+03,6.0876e+03,1.1203e+03,5.8466e+03,6.3683e+03,3.3233e+02,7.6012e+02,2.0001e+02,3.2002e+02,8.0013e+02,3.2002e+02,2.4001e+02,4.0003e+02,2.8002e+02,3.1215e+03,2.0001e+02,1.6001e+02,6.0074e+03,5.9673e+03,5.0051e+03,5.0452e+03
2021-01-06 11:00:00 UTC,3.4825e+03,3.0018e+03,1.1203e+03,2.6414e+03,6.1678e+03,2.4001e+02,2.4406e+03,1.6001e+02,2.0001e+02,8.0013e+02,2.0001e+02,2.8002e+02,2.8002e+02,1.6001e+02,2.8412e+03,2.8002e+02,1.3203e+03,4.7647e+03,4.9651e+03,7.0903e+03,7.6119e+03
2021-01-06 11:15:00 UTC,8.8016e+02,1.3604e+03,8.4014e+02,7.2011e+02,2.3211e+03,1.6001e+02,5.2035e+03,1.6001e+02,2.8002e+02,8.4014e+02,3.6003e+02,4.0003e+02,2.4001e+02,1.2000e+02,4.0025e+03,1.2000e+02,2.8013e+03,5.3258e+03,6.6090e+03,5.2056e+03,6.4485e+03
2021-01-06 11:30:00 UTC,1.0802e+03,1.2003e+03,5.3659e+03,2.5213e+03,3.2021e+03,2.0001e+02,3.6422e+03,2.8002e+02,3.2002e+02,9.2017e+02,3.2002e+02,3.6003e+02,3.2002e+02,3.2002e+02,2.9213e+03,1.6001e+02,2.0407e+03,6.6491e+03,7.4915e+03,6.6090e+03,6.8897e+03
2021-01-06 11:45:00 UTC,1.1203e+03,3.5626e+03,1.7206e+03,2.9618e+03,6.2480e+03,2.8002e+02,2.6013e+03,1.6001e+02,1.6001e+02,5.6006e+02,2.4001e+02,5.2005e+02,3.6003e+02,2.0001e+02,2.2406e+03,3.2002e+02,2.0001e+02,4.6444e+03,7.6118e+03,7.1705e+03,7.4513e+03
2021-01-06 12:00:00 UTC,1.4404e+03,1.6405e+03,9.2017e+02,1.8807e+03,3.2021e+03,2.4001e+02,1.7205e+03,1.6001e+02,2.4001e+02,4.4004e+02,3.2002e+02,5.2005e+02,2.4001e+02,1.2000e+02,3.1615e+03,1.2000e+02,2.8002e+02,5.7668e+03,5.5663e+03,5.0051e+03,4.8849e+03
2021-01-06 12:15:00 UTC,2.6014e+03,1.5605e+03,1.2403e+03,3.8831e+03,1.4804e+03,3.3221e+03,3.3219e+03,2.4001e+02,5.2006e+02,5.2006e+02,3.6003e+02,5.2006e+02,2.8002e+02,2.8002e+02,4.0426e+03,1.6001e+02,1.6001e+02,5.9272e+03,9.0970e+03,5.2456e+03,5.3258e+03
2021-01-06 12:30:00 UTC,2.2010e+03,4.5643e+03,1.0002e+03,1.9608e+03,1.3204e+03,3.7626e+03,2.0407e+03,1.2000e+02,5.2006e+02,7.6012e+02,2.4001e+02,1.0802e+03,4.0003e+02,2.0001e+02,4.0026e+03,2.8002e+02,1.6001e+02,5.7668e+03,6.5688e+03,7.8928e+03,6.4485e+03
2021-01-06 12:45:00 UTC,1.0402e+03,3.4825e+03,1.0402e+03,1.4004e+03,3.2822e+03,3.8019e+03,1.5604e+03,2.4001e+02,6.8009e+02,4.4004e+02,2.4001e+02,1.0002e+03,2.0001e+02,1.6001e+02,2.7611e+03,1.6001e+02,1.2803e+03,6.4084e+03,4.7647e+03,5.4060e+03,5.5263e+03
2021-01-06 13:00:00 UTC,6.0007e+02,1.5605e+03,6.4008e+02,1.1203e+03,2.8016e+03,3.1211e+03,2.8001e+02,2.8002e+02,6.4008e+02,6.4008e+02,4.4004e+02,7.6012e+02,3.6003e+02,3.6003e+02,1.3602e+03,2.0001e+02,8.0013e+02,5.0051e+03,6.5688e+03,4.6444e+03,4.8849e+03
2021-01-06 13:15:00 UTC,5.2006e+02,1.4804e+03,2.6815e+03,2.8016e+03,5.2055e+03,1.2403e+03,4.8005e+02,3.6003e+02,6.0007e+02,1.1603e+03,5.2006e+02,6.4008e+02,6.0007e+02,1.0802e+03,7.2011e+02,7.6012e+02,6.0007e+02,7.4915e+03,6.2480e+03,6.2480e+03,6.1277e+03
2021-01-06 13:30:00 UTC,6.4008e+02,1.1603e+03,3.0819e+03,8.0013e+02,1.2803e+03,6.8009e+02,4.8005e+02,6.0007e+02,5.2005e+02,8.8016e+02,6.0007e+02,5.2005e+02,7.2011e+02,7.2011e+02,6.4008e+02,5.2005e+02,5.2005e+02,4.4440e+03,5.4460e+03,5.1654e+03,5.0452e+03
2021-01-06 13:45:00 UTC,7.6012e+02,1.0802e+03,1.4404e+03,1.0002e+03,1.2803e+03,1.2403e+03,3.6003e+02,3.2002e+02,6.4008e+02,7.2010e+02,5.6006e+02,6.8009e+02,5.6006e+02,1.3204e+03,5.6006e+02,6.8009e+02,6.8009e+02,7.7322e+03,6.2480e+03,4.8047e+03,5.2456e+03
2021-01-06 14:00:00 UTC,2.4012e+03,9.6019e+02,1.3204e+03,1.1203e+03,1.1203e+03,1.6806e+03,2.4001e+02,4.8005e+02,5.6006e+02,6.4008e+02,6.0007e+02,5.2005e+02,8.8016e+02,1.9608e+03,4.4004e+02,4.0003e+02,4.0003e+02,6.0876e+03,6.8897e+03,5.4861e+03,4.9650e+03
2021-01-06 14:15:00 UTC,1.9608e+03,2.7215e+03,1.1603e+03,1.2403e+03,1.0402e+03,1.5605e+03,4.4004e+02,2.8002e+02,5.6006e+02,5.2005e+02,3.6003e+02,5.2005e+02,4.4004e+02,1.5605e+03,8.8016e+02,5.6006e+02,4.8005e+02,4.7646e+03,6.0474e+03,7.6920e+03,6.0073e+03
2021-01-06 14:30:00 UTC,1.2003e+03,3.5225e+03,1.0402e+03,1.0402e+03,3.0018e+03,1.0002e+03,3.2002e+02,4.4004e+02,7.2011e+02,2.4001e+02,6.4008e+02,6.0007e+02,5.2005e+02,1.2803e+03,8.8016e+02,3.6003e+02,4.4004e+02,6.2480e+03,5.2857e+03,4.8047e+03,5.4060e+03
2021-01-06 14:45:00 UTC,1.2803e+03,1.8807e+03,2.6014e+03,1.8407e+03,3.7629e+03,8.4014e+02,2.0001e+02,2.4001e+02,5.2005e+02,8.0013e+02,7.6012e+02,5.2005e+02,4.8005e+02,8.8016e+02,1.1603e+03,4.0003e+02,3.2002e+02,4.8047e+03,5.1654e+03,7.9730e+03,5.2456e+03
2021-01-06 15:00:00 UTC,1.2003e+03,1.7606e+03,2.5613e+03,2.2010e+03,5.4861e+03,4.4004e+02,4.8005e+02,3.2002e+02,6.0007e+02,6.4008e+02,4.8005e+02,7.2010e+02,7.2010e+02,3.6003e+02,6.4008e+02,6.4008e+02,3.2002e+02,7.6118e+03,7.0100e+03,6.4084e+03,5.4460e+03
2021-01-06 15:15:00 UTC,1.2403e+03,2.7215e+03,6.0007e+02,1.0001e+03,4.9249e+03,6.8009e+02,6.0007e+02,6.0007e+02,7.2011e+02,6.4008e+02,9.6019e+02,1.2003e+03,5.6006e+02,4.0003e+02,5.6006e+02,4.8005e+02,3.4420e+03,4.8047e+03,5.1654e+03,5.5663e+03,5.8470e+03
2021-01-06 15:30:00 UTC,1.4804e+03,6.1276e+03,9.2017e+02,4.8033e+03,1.1603e+03,4.8005e+02,7.2010e+02,3.2002e+02,5.2005e+02,7.2010e+02,1.2803e+03,1.0802e+03,6.0007e+02,5.6006e+02,4.8005e+02,4.0003e+02,3.5221e+03,4.8448e+03,6.8094e+03,6.0474e+03,5.2857e+03
2021-01-06 15:45:00 UTC,1.6806e+03,1.7606e+03,1.0802e+03,3.6417e+03,1.1603e+03,4.4004e+02,4.8005e+02,4.0003e+02,6.4008e+02,1.0002e+03,1.1203e+03,9.6019e+02,7.6012e+02,8.0013e+02,5.6006e+02,5.6006e+02,1.8806e+03,8.8962e+03,6.7694e+03,5.9272e+03,6.2079e+03
2021-01-06 16:00:00 UTC,2.6414e+03,1.1603e+03,1.6405e+03,3.6414e+03,1.3604e+03,4.4004e+02,5.2006e+02,4.4004e+02,6.4008e+02,1.2003e+03,1.1203e+03,1.0802e+03,7.2011e+02,8.4014e+02,7.2011e+02,3.2002e+02,2.4001e+02,5.3659e+03,5.5663e+03,1.0291e+04,6.4084e+03
2021-01-06 16:15:00 UTC,2.6414e+03,1.0802e+03,4.1217e+03,2.4407e+03,1.0402e+03,2.8002e+02,5.2005e+02,4.0003e+02,4.4004e+02,8.4014e+02,1.0002e+03,8.0013e+02,8.0013e+02,1.0002e+03,6.0007e+02,6.4008e+02,4.0003e+02,5.7267e+03,5.3659e+03,1.0653e+04,5.4862e+03
2021-01-06 16:30:00 UTC,3.1220e+03,1.0002e+03,6.5663e+03,1.1603e+03,9.2017e+02,3.2002e+02,4.8005e+02,3.2002e+02,5.2005e+02,8.8016e+02,8.0013e+02,6.0007e+02,6.8009e+02,6.4008e+02,3.6003e+02,5.6006e+02,2.4001e+02,4.8448e+03,5.2857e+03,7.4866e+03,6.8496e+03
2021-01-06 16:45:00 UTC,2.6014e+03,5.3258e+03,7.6871e+03,8.8016e+02,2.8417e+03,4.4004e+02,3.6003e+02,3.2002e+02,5.2006e+02,1.2003e+03,7.2011e+02,5.6006e+02,1.0002e+03,1.0802e+03,2.8002e+02,4.4004e+02,4.8005e+02,6.3282e+03,8.6955e+03,8.5750e+03,5.1254e+03
2021-01-06 17:00:00 UTC,2.8417e+03,1.0802e+03,1.1574e+04,9.6019e+02,8.8016e+02,5.6006e+02,7.2011e+02,5.2006e+02,3.6003e+02,2.0809e+03,5.2006e+02,1.2003e+03,6.8009e+02,1.2003e+03,3.6003e+02,5.6006e+02,5.6006e+02,6.5688e+03,4.9651e+03,4.8448e+03,6.1277e+03
2021-01-06 17:15:00 UTC,2.6414e+03,1.0402e+03,1.2257e+04,1.0002e+03,1.0402e+03,7.6012e+02,8.0013e+02,7.6012e+02,5.2006e+02,2.2410e+03,5.6006e+02,1.4404e+03,8.0013e+02,9.2017e+02,6.8009e+02,1.0402e+03,6.4008e+02,4.6043e+03,7.4915e+03,5.3258e+03,5.3659e+03
