# file...... Meter_645_B_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-06 21:15:00 UTC,+125797+935.491j,+13633.5+37.0847j,+16768.9+55.3572j,+35102.7+262.053j,+54482.9+571.261j,+5807.34+7.23127j,+1640.54+0.00759266d,+920.171+0.00425744d,+880.156+0.00407224d,+840.142+0.00388704d,+560.063+0.00259092d,+2520.86+0.007849d,+5765.69+0.0226486d,+480.046+0.00222068d,+880.156+0.00407457d,+760.116+0.00351869d,+1280.33+0.00592808d,+920.171+0.00425988d,+680.093+0.00314815d,+6165.8+0.021604d,+4803.03+0.0145058d,+1240.31+0.00574269d,+2681.46+0.0124644d,+1080.24+0.00501809d,+760.117+0.00353056d,+880.157+0.00408832d,+3242.13+0.0150741d,+5045.16+0.0234743d,+17744.2+0.0829893d
2021-01-06 21:30:00 UTC,+124369+1047.75j,+9742.73+21.1946j,+17975.2+63.2682j,+27498.1+151.612j,+64988.1+805.505j,+4162.69+3.28424j,+560.063+0.00259062d,+600.073+0.00277573d,+560.063+0.00259062d,+560.063+0.00259062d,+360.026+0.0016652d,+720.094+0.00298156d,+6045.98+0.0227219d,+320.021+0.00148014d,+1240.31+0.00574736d,+880.143+0.00372401d,+1320.35+0.00611846d,+880.156+0.00407788d,+1040.22+0.00481978d,+6205.82+0.0215365d,+5244.06+0.01779d,+1120.25+0.00519079d,+2601.37+0.012082d,+1200.29+0.00557155d,+920.171+0.0042708d,+1120.25+0.00519986d,+1800.66+0.00836037d,+2361.13+0.0109651d,+9739.25+0.0453648d
2021-01-06 21:45:00 UTC,+113779+931.259j,+9977.42+19.6303j,+15400+46.1654j,+15114.4+42.7924j,+64986.1+803.628j,+8299.24+16.4596j,+600.072+0.00277043d,+1320.21+0.00367846d,+600.072+0.00277043d,+1800.44+0.00565546d,+360.026+0.00166202d,+680.093+0.00313997d,+4082.82+0.0158406d,+520.054+0.00240092d,+800.129+0.003698d,+1080.23+0.00499314d,+880.156+0.00406799d,+1080.23+0.00499314d,+960.186+0.00443802d,+3801.73+0.0104353d,+5804.98+0.0197116d,+960.186+0.00443802d,+2361.12+0.0109188d,+840.142+0.00388279d,+1160.27+0.00536298d,+1080.23+0.00499288d,+1600.52+0.00739918d,+1760.62+0.00813989d,+2961.77+0.0136998d
2021-01-06 22:00:00 UTC,+81846.5+400.272j,+11180.1+23.9303j,+12064.2+28.1674j,+14956.6+43.0818j,+40122.2+301.411j,+3522.45+2.55701j,+840.142+0.00387619d,+1320.22+0.00385471d,+760.116+0.00350686d,+3722.16+0.0133302d,+520.054+0.00239908d,+400.026+0.00151315d,+2600.93+0.00816649d,+1000.2+0.00461496d,+760.116+0.00350742d,+720.104+0.00332274d,+1040.22+0.00480044d,+1280.33+0.00590909d,+800.129+0.00369211d,+1120.2+0.00418076d,+5003.12+0.0143185d,+1320.35+0.0060939d,+2881.67+0.0133153d,+1240.31+0.00572731d,+1080.23+0.00498782d,+1040.22+0.00480297d,+1680.57+0.00776164d,+1680.57+0.00776164d,+520.054+0.00240073d
2021-01-06 22:15:00 UTC,+58562.7+188.966j,+10979.6+23.1502j,+8610.45+13.5869j,+9974.47+18.4093j,+25876.2+131.459j,+3121.52+1.84326j,+560.063+0.00258022d,+1560.32+0.00463839d,+520.054+0.00239586d,+3441.85+0.0123348d,+920.17+0.00423985d,+360.026+0.00165851d,+3001.2+0.0091957d,+600.072+0.00276459d,+920.17+0.00423803d,+680.093+0.003132d,+1280.33+0.00589766d,+720.104+0.00331632d,+840.142+0.00386932d,+1000.2+0.00460677d,+1880.35+0.00433381d,+1280.33+0.00589766d,+1760.62+0.00811364d,+1040.22+0.00479234d,+1280.33+0.00589912d,+840.142+0.00387027d,+1640.54+0.00755989d,+1720.59+0.00792905d,+520.054+0.00239542d
2021-01-06 22:30:00 UTC,+46698+116.139j,+6247.09+7.7906j,+7447.8+10.1645j,+11780.9+25.9685j,+19141.4+71.0994j,+2080.61+0.795603j,+360.026+0.00165839d,+600.056+0.00212548d,+400.032+0.00184269d,+800.067+0.00191673d,+400.032+0.00184269d,+360.026+0.00165839d,+3001.17+0.00898821d,+320.021+0.00147408d,+880.155+0.00405598d,+640.082+0.00294938d,+1080.23+0.0049784d,+840.142+0.00387153d,+920.17+0.00424045d,+1040.2+0.00443931d,+1040.22+0.0047939d,+1000.2+0.0046094d,+1400.39+0.0064598d,+840.142+0.00387457d,+720.104+0.00332082d,+880.156+0.00405917d,+2681.45+0.0123755d,+2281.05+0.0105258d,+1760.62+0.00812265d
2021-01-06 22:45:00 UTC,+39427.7+81.518j,+6406.75+7.89905j,+6926.83+8.81115j,+6646.5+8.19654j,+17006.6+55.3001j,+2440.82+1.08423j,+360.026+0.00165447d,+720.104+0.00330965d,+360.026+0.00165447d,+1040.11+0.00244711d,+360.026+0.00165447d,+480.046+0.00220612d,+2560.86+0.00775338d,+520.054+0.00239002d,+760.116+0.00349394d,+520.054+0.00239024d,+920.17+0.00422991d,+920.17+0.00422991d,+760.116+0.00349394d,+840.141+0.0038619d,+1360.35+0.00589746d,+840.141+0.0038619d,+1040.22+0.00478174d,+840.141+0.00386171d,+720.104+0.0033098d,+880.155+0.0040457d,+1320.35+0.00607015d,+440.039+0.00202231d,+280.016+0.0012868d
2021-01-06 23:00:00 UTC,+48011+102.038j,+7489.52+10.9279j,+7167.31+9.44302j,+8972.2+15.0942j,+16083.2+50.1255j,+8298.57+16.1739j,+400.032+0.00184206d,+1280.17+0.00313283d,+440.039+0.00202632d,+3041.43+0.010817d,+320.021+0.00147358d,+760.116+0.00350068d,+680.059+0.00200488d,+560.063+0.00257914d,+920.17+0.00423782d,+760.116+0.00350047d,+880.155+0.00405347d,+1000.2+0.00460655d,+600.072+0.00276327d,+680.093+0.00313185d,+1240.31+0.00571295d,+1080.23+0.00497531d,+960.185+0.00442363d,+800.128+0.003686d,+840.142+0.00387039d,+960.185+0.00442363d,+1120.25+0.0051614d,+1720.59+0.00792929d,+360.026+0.00165826d
2021-01-06 23:15:00 UTC,+48070.2+120.004j,+6606.95+8.32134j,+7929+11.5776j,+5965.29+6.63054j,+19871.1+78.5797j,+7697.63+14.5785j,+600.072+0.0027632d,+1280.22+0.00388141d,+600.072+0.0027632d,+2280.77+0.00771536d,+360.026+0.00165768d,+400.032+0.00184191d,+320.021+0.00147346d,+760.116+0.0035004d,+1000.2+0.00460755d,+720.104+0.00331688d,+1080.23+0.0049764d,+840.142+0.00386997d,+960.185+0.00442315d,+840.142+0.00386997d,+880.155+0.00405435d,+1600.51+0.00737476d,+840.142+0.0038686d,+720.104+0.0033157d,+720.104+0.0033157d,+760.116+0.00349999d,+1080.23+0.00497463d,+360.026+0.00165749d,+240.012+0.00110491d
2021-01-06 23:30:00 UTC,+36938.7+66.2863j,+4042.32+3.00192j,+6926.87+8.83825j,+5484.44+5.59265j,+14233.5+39.1084j,+6251.51+9.56665j,+640.082+0.00294636d,+360.021+0.00132973d,+640.082+0.00294636d,+680.059+0.00200395d,+640.082+0.00294636d,+360.026+0.00165705d,+280.016+0.00128876d,+440.039+0.00202538d,+840.142+0.00386959d,+400.032+0.00184217d,+840.142+0.00386959d,+1000.2+0.0046071d,+1200.29+0.00552918d,+1040.22+0.00479149d,+880.155+0.00405395d,+720.104+0.00331655d,+640.082+0.00294713d,+600.072+0.00276287d,+640.082+0.00294713d,+880.155+0.00405289d,+1000.2+0.00460589d,+360.026+0.00165748d,+280.016+0.00128909d
2021-01-06 23:45:00 UTC,+30917.2+43.923j,+6287.73+8.11699j,+6125.4+6.92658j,+5644.7+5.92879j,+10698.6+21.9678j,+2160.67+0.86173j,+680.093+0.00313511d,+320.021+0.00147503d,+3201.53+0.0110074d,+480.046+0.00221275d,+480.046+0.00221275d,+360.026+0.00165945d,+440.039+0.00202831d,+320.021+0.00147503d,+880.156+0.00405757d,+280.016+0.00129058d,+960.185+0.00442665d,+840.142+0.00387304d,+600.072+0.00276606d,+960.185+0.00442665d,+840.142+0.00387304d,+760.116+0.00350401d,+640.082+0.00295028d,+720.104+0.00331922d,+760.116+0.00350371d,+800.129+0.0036882d,+1080.23+0.00497991d,+320.021+0.00147486d,+280.016+0.00129047d
2021-01-07 00:00:00 UTC,+30159+44.6184j,+6689.68+9.57206j,+5844.9+6.31057j,+4643.25+4.04684j,+11100.6+23.9158j,+1880.5+0.652101j,+320.021+0.00147827d,+440.039+0.00203277d,+3802.23+0.013435d,+480.046+0.00221762d,+640.082+0.00295711d,+320.021+0.00147827d,+360.026+0.00166309d,+320.021+0.00147827d,+1000.2+0.00462078d,+480.046+0.00221728d,+840.142+0.00388108d,+560.063+0.00258695d,+520.054+0.00240211d,+920.17+0.00425091d,+680.093+0.00314152d,+840.142+0.00388108d,+560.063+0.00258638d,+400.032+0.00184724d,+720.104+0.00332567d,+440.039+0.00203201d,+1120.25+0.00517452d,+320.021+0.00147772d,+280.016+0.00129297d
2021-01-07 00:15:00 UTC,+26828.3+32.0464j,+6649.11+9.2635j,+5444.22+5.45656j,+5205.18+5.51713j,+7609.22+11.0464j,+1920.52+0.676418j,+320.021+0.00147543d,+720.104+0.00332051d,+3521.99+0.0129849d,+280.016+0.00129097d,+280.016+0.00129097d,+680.093+0.00313597d,+520.054+0.00239786d,+320.021+0.00147543d,+800.129+0.00368883d,+520.054+0.00239734d,+600.072+0.00276629d,+400.032+0.00184397d,+760.116+0.00350431d,+880.156+0.00405791d,+680.093+0.00313528d,+800.129+0.00368883d,+560.063+0.0025817d,+320.021+0.00147504d,+480.046+0.00221278d,+400.032+0.00184389d,+2361.12+0.0108918d,+320.021+0.00147504d,+200.008+0.000921833d
2021-01-07 00:30:00 UTC,+26068.2+31.9801j,+6208.61+8.34681j,+5324.11+5.2481j,+4322.84+3.51263j,+8612.21+14.3145j,+1600.37+0.471726j,+320.021+0.00147576d,+360.026+0.00166027d,+3682.02+0.0126168d,+240.012+0.00110677d,+360.026+0.00166027d,+440.039+0.00202931d,+240.012+0.00110677d,+560.063+0.00258295d,+880.156+0.00405905d,+280.016+0.00129105d,+480.046+0.00221349d,+600.072+0.00276707d,+640.082+0.00295161d,+640.082+0.00295161d,+960.185+0.00442827d,+840.142+0.00387445d,+600.072+0.00276657d,+440.039+0.00202862d,+400.032+0.00184415d,+720.104+0.00332012d,+1120.25+0.00516587d,+280.016+0.00129082d,+240.012+0.00110639d
2021-01-07 00:45:00 UTC,+25306+31.4463j,+2881.21+1.53589j,+5885.07+6.42294j,+5524.53+5.68227j,+9454.82+17.2702j,+1560.35+0.447378j,+320.021+0.00147192d,+280.016+0.0012879d,+520.029+0.00125972d,+240.012+0.00110389d,+680.093+0.00312852d,+320.021+0.00147192d,+200.008+0.000919884d,+320.021+0.00147192d,+800.128+0.00368287d,+680.093+0.00313022d,+1000.2+0.00460415d,+760.116+0.00349864d,+240.012+0.00110449d,+400.032+0.00184099d,+1000.2+0.00460415d,+1000.2+0.00460415d,+840.141+0.00386686d,+640.082+0.00294582d,+800.128+0.00368263d,+920.17+0.00423533d,+1120.25+0.00515668d,+280.016+0.00128852d,+240.012+0.00110442d
2021-01-07 01:00:00 UTC,+26073.7+37.4774j,+2801.18+1.46546j,+4723.16+4.09282j,+6326.09+7.51045j,+10782.9+23.9275j,+1440.3+0.381171j,+720.104+0.00331135d,+280.016+0.00128741d,+320.021+0.00147136d,+240.012+0.00110346d,+440.039+0.00202326d,+200.008+0.000919531d,+240.012+0.00110346d,+360.026+0.00165532d,+520.054+0.00239207d,+600.072+0.00276022d,+760.116+0.00349661d,+520.054+0.00239207d,+520.054+0.00239207d,+400.032+0.00183992d,+720.104+0.0033125d,+680.093+0.0031284d,+480.046+0.00220865d,+440.039+0.00202455d,+760.116+0.00349763d,+640.082+0.00294516d,+1040.22+0.00478703d,+280.016+0.00128823d,+1520.46+0.00699846d
2021-01-07 01:15:00 UTC,+26881.1+44.5734j,+2560.97+1.22123j,+4643.16+4.00166j,+5885.39+6.54971j,+12511.3+32.3828j,+1280.23+0.300763j,+320.021+0.00147218d,+240.012+0.00110408d,+360.026+0.00165624d,+640.082+0.00294492d,+320.021+0.00147218d,+200.008+0.000920045d,+240.012+0.00110408d,+240.012+0.00110408d,+440.039+0.00202515d,+480.046+0.00220931d,+1040.22+0.00478845d,+440.039+0.00202515d,+480.046+0.00220931d,+520.054+0.00239348d,+840.142+0.00386713d,+400.032+0.001841d,+520.054+0.00239402d,+400.032+0.00184142d,+480.046+0.00220981d,+480.046+0.00220981d,+1080.23+0.00497386d,+1480.44+0.00681768d,+280.016+0.0012889d
2021-01-07 01:30:00 UTC,+20937.1+20.577j,+2681.02+1.31964j,+4522.93+3.76904j,+4883.51+4.43218j,+7369.26+10.597j,+1480.31+0.401818j,+240.012+0.00110442d,+360.026+0.00165674d,+320.021+0.00147263d,+320.021+0.00147263d,+400.032+0.00184087d,+400.032+0.00184087d,+400.032+0.00184087d,+240.012+0.00110442d,+680.093+0.00313105d,+440.039+0.00202568d,+400.032+0.00184148d,+560.063+0.00257832d,+520.054+0.0023941d,+400.032+0.00184148d,+840.142+0.00386814d,+680.093+0.00313105d,+720.104+0.00331552d,+640.082+0.00294699d,+640.082+0.00294699d,+680.093+0.00313125d,+1080.23+0.00497436d,+320.021+0.00147321d,+280.016+0.00128903d
2021-01-07 01:45:00 UTC,+25077.9+37.7038j,+3241.54+1.94641j,+4322.64+3.42469j,+5083.85+4.81478j,+10949.5+27.0228j,+1480.31+0.401267j,+200.008+0.000919153d,+600.072+0.00275812d,+600.072+0.00275812d,+240.012+0.00110301d,+320.021+0.00147075d,+320.021+0.00147075d,+480.046+0.00220634d,+480.046+0.00220634d,+640.082+0.00294264d,+520.054+0.00239073d,+520.054+0.00239073d,+560.063+0.00257469d,+360.026+0.00165496d,+440.039+0.00202282d,+680.093+0.00312663d,+600.072+0.00275866d,+680.093+0.00312706d,+400.032+0.00183914d,+600.072+0.00275904d,+600.072+0.00275904d,+1280.33+0.00588836d,+320.021+0.00147124d,+680.093+0.00312706d
2021-01-07 02:00:00 UTC,+20913.3+30.6025j,+2040.6+0.766696j,+3321.55+2.02092j,+3762.12+2.64413j,+10188.6+24.6291j,+1600.36+0.469692j,+200.008+0.000919622d,+200.008+0.000919622d,+240.012+0.00110357d,+240.012+0.00110357d,+400.032+0.00183947d,+320.021+0.0014715d,+200.008+0.000919622d,+240.012+0.00110357d,+360.026+0.00165586d,+440.039+0.00202393d,+480.046+0.00220798d,+320.021+0.00147184d,+360.026+0.00165586d,+480.046+0.00220798d,+480.046+0.00220798d,+400.032+0.00183989d,+440.039+0.00202409d,+280.016+0.00128793d,+360.026+0.00165599d,+400.032+0.00184004d,+1000.2+0.00460175d,+320.021+0.00147196d,+480.046+0.00220815d
2021-01-07 02:15:00 UTC,+26135.3+52.4851j,+2200.69+0.889902j,+3441.7+2.1842j,+4924.44+4.85618j,+13968+43.9563j,+1600.37+0.471964j,+360.026+0.00165628d,+240.012+0.00110411d,+200.008+0.000920067d,+240.012+0.00110411d,+360.026+0.00165628d,+320.021+0.00147221d,+240.012+0.00110411d,+240.012+0.00110411d,+440.039+0.00202489d,+280.016+0.00128844d,+520.054+0.00239317d,+320.021+0.00147254d,+480.046+0.00220903d,+480.046+0.00220903d,+640.082+0.00294565d,+280.016+0.00128844d,+400.032+0.00184126d,+400.032+0.00184126d,+400.032+0.00184126d,+480.046+0.00220962d,+2120.9+0.0097688d,+240.012+0.00110465d,+440.039+0.00202544d
2021-01-07 02:30:00 UTC,+22363.6+36.4264j,+2400.88+1.0813j,+3361.61+2.07526j,+4563.03+3.84931j,+10437.7+28.8706j,+1600.37+0.470871j,+600.072+0.00275456d,+160.005+0.000734355d,+200.008+0.000917966d,+480.046+0.00220349d,+200.008+0.000917966d,+200.008+0.000917966d,+200.008+0.000917966d,+360.026+0.0016525d,+520.054+0.00238759d,+360.026+0.00165278d,+560.063+0.00257131d,+560.063+0.00257131d,+320.02+0.00146911d,+280.016+0.00128544d,+400.032+0.00183647d,+360.026+0.00165278d,+560.063+0.00257187d,+560.063+0.00257187d,+640.082+0.00293942d,+600.072+0.00275564d,+1000.2+0.00459383d,+280.016+0.00128572d,+360.026+0.00165314d
2021-01-07 02:45:00 UTC,+25743.2+55.7486j,+2200.68+0.884765j,+3561.8+2.32576j,+4202.63+3.28728j,+14217.7+48.6769j,+1560.35+0.447001j,+320.02+0.00146881d,+240.012+0.00110156d,+280.016+0.00128518d,+320.02+0.00146881d,+240.012+0.00110156d,+280.016+0.00128518d,+240.012+0.00110156d,+280.016+0.00128518d,+400.032+0.00183655d,+600.072+0.00275516d,+480.046+0.00220397d,+520.054+0.00238769d,+400.032+0.00183655d,+320.02+0.00146917d,+320.02+0.00146917d,+520.054+0.00238769d,+720.104+0.00330682d,+320.02+0.00146934d,+520.054+0.00238797d,+520.054+0.00238797d,+1000.2+0.00459357d,+280.016+0.00128564d,+320.02+0.00146934d
2021-01-07 03:00:00 UTC,+22891.5+41.1533j,+3201.48+1.88614j,+3321.57+2.02472j,+3521.85+2.30825j,+11206.1+34.3499j,+1640.4+0.498703j,+240.012+0.00110026d,+400.032+0.00183395d,+640.082+0.00293474d,+360.026+0.00165051d,+240.012+0.00110026d,+440.039+0.00201739d,+400.032+0.00183395d,+480.046+0.00220084d,+440.039+0.00201743d,+320.02+0.00146712d,+240.012+0.00110028d,+320.02+0.00146712d,+440.039+0.00201743d,+560.063+0.00256783d,+560.063+0.00256783d,+440.039+0.00201743d,+400.032+0.00183405d,+280.016+0.00128374d,+400.032+0.00183405d,+360.026+0.00165061d,+920.169+0.00421964d,+360.026+0.00165061d,+280.016+0.00128374d
2021-01-07 03:15:00 UTC,+24581.7+49.6508j,+2841.23+1.51337j,+3241.49+1.92386j,+4042.44+3.04351j,+12575.9+42.4052j,+1880.53+0.660852j,+160.005+0.000733921d,+600.072+0.00275293d,+320.02+0.00146798d,+240.012+0.00110093d,+640.082+0.00293653d,+160.005+0.000733921d,+480.046+0.00220218d,+240.012+0.00110093d,+560.063+0.00256952d,+320.02+0.00146809d,+320.02+0.00146809d,+400.032+0.0018352d,+400.032+0.0018352d,+440.039+0.00201877d,+480.046+0.00220234d,+320.02+0.00146809d,+440.039+0.00201906d,+480.046+0.00220266d,+440.039+0.00201906d,+560.063+0.00256989d,+1040.22+0.00477403d,+320.02+0.0014683d,+240.012+0.00110117d
2021-01-07 03:30:00 UTC,+23375.9+47.3883j,+1920.52+0.674095j,+3041.32+1.69902j,+4122.52+3.15646j,+12851.2+41.3749j,+1440.29+0.379555j,+240.012+0.0011001d,+160.005+0.000733362d,+240.012+0.0011001d,+280.016+0.00128348d,+280.016+0.00128348d,+280.016+0.00128348d,+240.012+0.0011001d,+200.008+0.000916724d,+320.02+0.00146716d,+400.032+0.00183404d,+600.072+0.00275139d,+480.046+0.00220095d,+280.016+0.00128373d,+320.02+0.00146716d,+280.016+0.00128373d,+360.026+0.0016506d,+480.046+0.00220138d,+440.039+0.00201788d,+560.063+0.0025684d,+640.082+0.00293546d,+1000.2+0.00458764d,+280.016+0.00128398d,+280.016+0.00128398d
2021-01-07 03:45:00 UTC,+27714.7+59.3524j,+2520.93+1.17877j,+3481.72+2.2233j,+8217.59+15.5927j,+11974.1+39.8111j,+1520.33+0.423728j,+560.063+0.00257144d,+280.016+0.0012855d,+200.008+0.000918172d,+440.039+0.00202027d,+200.008+0.000918172d,+360.026+0.00165287d,+200.008+0.000918172d,+280.016+0.0012855d,+280.016+0.00128573d,+560.063+0.00257188d,+480.046+0.00220436d,+400.032+0.00183688d,+520.054+0.00238812d,+400.032+0.00183688d,+320.02+0.00146944d,+520.054+0.00238812d,+640.082+0.00294195d,+280.016+0.00128683d,+320.02+0.00147069d,+320.02+0.00147069d,+920.17+0.00422977d,+240.012+0.00110297d,+280.016+0.00128683d
2021-01-07 04:00:00 UTC,+28793.1+70.4148j,+2640.99+1.27811j,+3281.53+1.9742j,+4323+3.56128j,+16907+62.9354j,+1640.39+0.494161j,+480.046+0.00219867d,+320.02+0.00146564d,+200.008+0.000915958d,+320.02+0.00146564d,+320.02+0.00146564d,+360.026+0.00164888d,+240.011+0.00109918d,+400.032+0.00183214d,+560.063+0.00256553d,+280.016+0.00128255d,+280.016+0.00128255d,+280.016+0.00128255d,+480.046+0.00219892d,+480.046+0.00219892d,+480.046+0.00219892d,+440.039+0.00201563d,+400.032+0.00183269d,+320.02+0.00146608d,+400.032+0.00183269d,+320.02+0.00146608d,+720.103+0.00329947d,+1400.39+0.00641826d,+240.011+0.00109951d
2021-01-07 04:15:00 UTC,+76102.4+499.305j,+3521.84+2.30589j,+2801.12+1.44255j,+22940.5+106.904j,+45277.6+386.83j,+1560.34+0.445792j,+440.039+0.00202175d,+360.026+0.00165408d,+520.054+0.00238946d,+240.012+0.00110264d,+360.026+0.00165408d,+640.082+0.00294108d,+200.008+0.000918845d,+760.116+0.00349279d,+400.032+0.00183767d,+320.02+0.00147007d,+280.016+0.00128628d,+520.054+0.00238915d,+240.012+0.0011025d,+320.02+0.00147007d,+440.039+0.00202149d,+280.016+0.00128628d,+240.012+0.00110653d,+720.104+0.00332055d,+480.046+0.00221338d,+520.054+0.00239789d,+3442.38+0.0158909d,+3842.97+0.017743d,+4363.83+0.0201521d
2021-01-07 04:30:00 UTC,+36384.1+96.5611j,+4723.35+4.15658j,+3481.73+2.22018j,+8982.32+19.1142j,+17796.3+70.4837j,+1400.28+0.3575j,+640.082+0.00292918d,+1080.23+0.0049443d,+320.02+0.00146431d,+240.011+0.00109818d,+920.169+0.00421141d,+680.092+0.00311233d,+320.02+0.00146431d,+520.054+0.00237979d,+320.02+0.00146398d,+480.046+0.00219619d,+560.063+0.00256234d,+520.054+0.00237926d,+320.02+0.00146398d,+400.032+0.00183007d,+280.016+0.00128095d,+600.072+0.00274543d,+480.046+0.00219836d,+360.026+0.00164865d,+480.046+0.00219836d,+400.032+0.00183188d,+320.02+0.00146543d,+400.032+0.00183188d,+480.046+0.00219836d
2021-01-07 04:45:00 UTC,+43140.6+153.788j,+6366.03+7.53332j,+3761.98+2.57874j,+5285.71+5.81542j,+26166.2+137.008j,+1560.34+0.445559j,+840.141+0.0038517d,+1600.51+0.00733992d,+360.026+0.00165026d,+520.054+0.00238393d,+840.141+0.0038517d,+800.128+0.0036682d,+560.063+0.00256737d,+840.141+0.0038517d,+400.032+0.0018328d,+480.046+0.00219947d,+440.039+0.00201613d,+440.039+0.00201613d,+560.063+0.00256617d,+480.046+0.00219947d,+480.046+0.00219947d,+480.046+0.00219947d,+440.039+0.00201668d,+320.02+0.00146657d,+560.063+0.00256687d,+320.02+0.00146657d,+240.011+0.00109988d,+440.039+0.00201668d,+320.02+0.00146657d
2021-01-07 05:00:00 UTC,+37180.5+97.9201j,+7248+9.83348j,+2721.05+1.35711j,+7413.74+12.4441j,+18397.3+73.684j,+1400.28+0.360953j,+1320.35+0.0060531d,+600.072+0.00275022d,+280.016+0.00128319d,+760.115+0.00348395d,+1360.37+0.00623668d,+1280.33+0.00586953d,+240.011+0.00109985d,+1400.39+0.00642026d,+520.054+0.00238147d,+240.011+0.00109896d,+280.016+0.00128215d,+280.016+0.00128215d,+400.032+0.00183177d,+400.032+0.00183177d,+320.02+0.00146535d,+280.016+0.00128215d,+400.032+0.00183332d,+680.092+0.00311716d,+280.016+0.00128323d,+440.039+0.0020167d,+280.016+0.00128323d,+400.032+0.00183332d,+360.026+0.00164995d
2021-01-07 05:15:00 UTC,+44120.8+172.645j,+2761.12+1.4109j,+2921.21+1.5615j,+9505.34+21.5688j,+27292.4+147.158j,+1640.39+0.49461j,+560.063+0.00256763d,+200.008+0.000916815d,+200.008+0.000916815d,+400.032+0.00183384d,+280.016+0.0012836d,+360.026+0.00165042d,+240.012+0.0011002d,+520.054+0.00238417d,+360.026+0.00165047d,+400.032+0.0018339d,+360.026+0.00165047d,+520.054+0.00238424d,+280.016+0.00128364d,+280.016+0.00128364d,+320.02+0.00146705d,+400.032+0.0018339d,+360.026+0.00165243d,+520.054+0.00238707d,+760.116+0.0034893d,+440.039+0.00201973d,+280.016+0.00128516d,+320.02+0.00146879d,+360.026+0.00165243d
2021-01-07 05:30:00 UTC,+49964+225.713j,+2520.95+1.18627j,+3962.23+2.88202j,+9987.66+23.7086j,+31772.2+196.791j,+1720.42+0.54381j,+320.02+0.00146956d,+160.005+0.000734711d,+520.054+0.00238832d,+320.02+0.00146956d,+160.005+0.000734711d,+280.016+0.00128583d,+200.008+0.00091841d,+560.063+0.0025721d,+360.026+0.00165372d,+480.046+0.00220512d,+560.063+0.00257277d,+400.032+0.00183751d,+440.039+0.00202131d,+480.046+0.00220512d,+480.046+0.00220512d,+760.116+0.00349203d,+440.039+0.00202352d,+360.026+0.00165553d,+440.039+0.00202352d,+360.026+0.00165553d,+360.026+0.00165553d,+1000.2+0.00460045d,+320.021+0.00147154d
2021-01-07 05:45:00 UTC,+69664.5+479.043j,+2120.66+0.833008j,+3441.67+2.16922j,+15578.4+54.1612j,+46562.2+419.88j,+1960.56+0.710292j,+200.008+0.000919389d,+160.005+0.000735493d,+280.016+0.00128721d,+400.032+0.001839d,+400.032+0.001839d,+320.021+0.00147113d,+200.008+0.000919389d,+160.005+0.000735493d,+440.039+0.00202343d,+360.026+0.00165545d,+400.032+0.00183944d,+360.026+0.00165545d,+440.039+0.00202343d,+560.063+0.00257546d,+480.046+0.00220743d,+400.032+0.00183944d,+400.032+0.00184349d,+560.063+0.00258113d,+520.054+0.00239671d,+360.026+0.0016591d,+280.016+0.00129035d,+5205.45+0.0240349d,+280.016+0.00129035d
2021-01-07 06:00:00 UTC,+90454.6+767.963j,+2240.74+0.935284j,+2881.19+1.53253j,+22863.8+108.12j,+58383.4+651.593j,+4083.87+3.67205j,+160.005+0.000738662d,+440.039+0.00203166d,+360.026+0.00166219d,+360.026+0.00166219d,+200.008+0.00092335d,+160.005+0.000738662d,+360.026+0.00166219d,+200.008+0.00092335d,+360.026+0.00166238d,+320.021+0.00147764d,+280.016+0.0012929d,+400.032+0.00184714d,+360.026+0.00166238d,+280.016+0.0012929d,+320.021+0.00147764d,+560.063+0.00258624d,+360.026+0.00166845d,+480.047+0.00222476d,+360.026+0.00166845d,+440.039+0.00203931d,+2641.41+0.0122522d,+5526.18+0.0256632d,+3522.51+0.016345d
