# file...... 1Meter_611_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_611_C_24:measured_power,house_meter_611_C_25:measured_power,house_meter_611_C_26:measured_power,house_meter_611_C_27:measured_power,house_meter_611_C_28:measured_power,house_meter_611_C_29:measured_power,house_meter_611_C_30:measured_power,house_meter_611_C_31:measured_power,house_meter_611_C_32:measured_power,house_meter_611_C_33:measured_power,house_meter_611_C_34:measured_power,house_meter_611_C_35:measured_power,house_meter_611_C_36:measured_power,house_meter_611_C_37:measured_power,house_meter_611_C_38:measured_power,house_meter_611_C_39:measured_power,house_meter_611_C_40:measured_power
2021-01-06 02:30:00 UTC,+600.075+0.00285379d,+640.085+0.00304474d,+800.133+0.0038063d,+800.133+0.0038063d,+920.175+0.00437757d,+1760.64+0.00837886d,+840.146+0.00399671d,+920.175+0.00437757d,+1000.21+0.00475847d,+1360.38+0.00648896d,+5406.08+0.0258302d,+2160.97+0.0103111d,+1807.35+0.00862254d,+2040.87+0.00973757d,+3602.7+0.0172007d,+2120.93+0.0101199d,+2281.08+0.0108848d
2021-01-06 02:45:00 UTC,+520.056+0.00247359d,+560.065+0.00266393d,+1080.24+0.00513925d,+520.056+0.00247359d,+560.065+0.00266393d,+680.096+0.00323502d,+600.075+0.00285429d,+640.085+0.00304465d,+840.146+0.0039966d,+2120.94+0.0101306d,+2441.24+0.0116621d,+2281.08+0.0108963d,+5526.36+0.0264341d,+2000.83+0.00955646d,+1760.64+0.00840842d,+5726.83+0.0273953d,+2441.24+0.0116621d
2021-01-06 03:00:00 UTC,+2521.32+0.0119971d,+560.065+0.00266364d,+3162.07+0.0150549d,+680.096+0.00323466d,+720.107+0.00342502d,+640.085+0.00304431d,+480.048+0.002283d,+680.096+0.00323466d,+1680.59+0.00799648d,+4203.68+0.0200723d,+2080.9+0.00992742d,+2801.63+0.0133698d,+1840.7+0.00878063d,+2040.87+0.00973626d,+3923.2+0.0187309d,+2120.93+0.0101186d,+2721.54+0.0129872d
2021-01-06 03:15:00 UTC,+1200.3+0.00571899d,+1000.21+0.00476613d,+1160.28+0.00552926d,+640.085+0.00304964d,+800.133+0.00381243d,+520.056+0.00247764d,+1680.59+0.00801049d,+880.161+0.00419388d,+680.096+0.00324032d,+1640.56+0.00784747d,+2120.94+0.0101473d,+6408.57+0.0307159d,+1760.65+0.0084223d,+2361.16+0.0112978d,+3482.53+0.0166712d,+2080.9+0.00995563d,+6328.36+0.0303304d
2021-01-06 03:30:00 UTC,+1720.61+0.00818469d,+920.175+0.00437818d,+920.175+0.00437818d,+840.146+0.00399727d,+520.056+0.00247401d,+680.096+0.00323556d,+960.191+0.00456865d,+1680.59+0.00799871d,+2721.54+0.0129587d,+1840.7+0.00877937d,+2040.87+0.00973486d,+2481.28+0.0118378d,+2561.36+0.0122203d,+4083.47+0.0194946d,+2721.54+0.0129853d,+2000.83+0.00954374d,+2401.2+0.0114554d
2021-01-06 03:45:00 UTC,+560.065+0.00266593d,+560.065+0.00266831d,+1800.67+0.00858334d,+760.12+0.00362173d,+1920.77+0.00915625d,+680.096+0.00324033d,+880.161+0.0041939d,+1520.48+0.00724689d,+880.161+0.0041939d,+3122.03+0.0149327d,+2040.87+0.00975706d,+2040.87+0.00975706d,+2641.45+0.0126315d,+5646.65+0.0270364d,+1560.51+0.00745904d,+4203.68+0.0201153d,+2841.68+0.0135902d
2021-01-06 04:00:00 UTC,+760.12+0.0036189d,+3682.82+0.0175627d,+1040.22+0.0049552d,+600.075+0.00285799d,+1200.3+0.00571811d,+560.065+0.00266739d,+520.056+0.0024768d,+680.096+0.00323921d,+600.075+0.00285799d,+4003.34+0.0191398d,+3482.53+0.0166462d,+2040.87+0.00974934d,+2521.32+0.0120469d,+2000.83+0.00955794d,+2281.08+0.010898d,+2801.63+0.0133878d,+2521.32+0.0120469d
2021-01-06 04:15:00 UTC,+760.12+0.00362281d,+560.065+0.00266876d,+1000.21+0.00476695d,+600.075+0.00285946d,+640.085+0.00305017d,+560.065+0.00266876d,+680.096+0.00324088d,+800.133+0.00381309d,+640.085+0.00305017d,+1920.77+0.00919667d,+5045.32+0.0241886d,+2080.9+0.00996406d,+5606.57+0.0268857d,+2000.83+0.00958035d,+3722.89+0.0178387d,+4844.9+0.0232258d,+2641.46+0.0126511d
2021-01-06 04:30:00 UTC,+840.147+0.00402511d,+920.177+0.00440741d,+760.121+0.00364054d,+600.075+0.00287382d,+560.065+0.00268217d,+760.121+0.00364054d,+680.096+0.00325716d,+760.121+0.00364054d,+760.121+0.00364054d,+1680.59+0.00807411d,+2841.69+0.0136591d,+2040.87+0.0098065d,+1880.74+0.00903645d,+2080.91+0.00999904d,+3362.37+0.0161653d,+2401.21+0.0115397d,+3883.16+0.0186732d
2021-01-06 04:45:00 UTC,+960.192+0.00459687d,+920.177+0.00440582d,+800.134+0.00383086d,+1000.21+0.00478918d,+640.085+0.00306438d,+600.075+0.00287279d,+720.108+0.0034476d,+640.085+0.00306438d,+880.162+0.00421416d,+1800.68+0.00865215d,+2801.64+0.0134674d,+4885+0.0235025d,+1880.74+0.00903715d,+2000.84+0.00961471d,+2761.6+0.0132746d,+2040.87+0.00980725d,+4684.6+0.0225364d
2021-01-06 05:00:00 UTC,+1000.21+0.00478937d,+640.085+0.00306421d,+680.096+0.0032558d,+640.085+0.00306421d,+720.108+0.0034474d,+520.056+0.00248948d,+520.056+0.00248948d,+720.108+0.0034474d,+680.096+0.0032558d,+1840.71+0.00883978d,+2040.87+0.00980186d,+2961.84+0.0142305d,+1760.65+0.00845502d,+2321.13+0.0111492d,+1520.48+0.00730096d,+2000.84+0.00960942d,+4764.75+0.0229102d
2021-01-06 05:15:00 UTC,+800.134+0.00383729d,+520.056+0.00248956d,+920.177+0.00440571d,+520.056+0.00248956d,+960.192+0.00459737d,+640.085+0.0030643d,+520.056+0.00248956d,+1040.23+0.00498074d,+720.108+0.00344751d,+1600.54+0.00768905d,+2000.84+0.00961374d,+2120.94+0.0101913d,+1800.68+0.00865127d,+7371.4+0.0354984d,+2721.55+0.0130806d,+2040.87+0.00980626d,+2441.25+0.011732d
2021-01-06 05:30:00 UTC,+640.086+0.00307594d,+600.075+0.00287751d,+1120.26+0.00537311d,+680.097+0.00326135d,+600.075+0.00287751d,+640.086+0.00306942d,+680.097+0.00326135d,+1040.23+0.00498907d,+1360.39+0.00652547d,+5887.28+0.0283863d,+4243.78+0.0204478d,+2441.25+0.0117538d,+2040.87+0.00982444d,+2000.84+0.00963156d,+2641.46+0.0127188d,+2120.94+0.0102102d,+2521.33+0.0121397d
2021-01-06 05:45:00 UTC,+1000.21+0.00482863d,+1040.23+0.00501755d,+840.148+0.00405212d,+720.109+0.00347298d,+560.066+0.00270094d,+640.086+0.00308694d,+640.086+0.00308694d,+680.097+0.00327996d,+8575.5+0.0414956d,+1480.46+0.00716401d,+5686.83+0.0275677d,+2721.56+0.0131766d,+5686.83+0.0275677d,+2080.91+0.0100722d,+3923.25+0.0190043d,+5686.83+0.0275677d,+2241.06+0.0108481d
2021-01-06 06:00:00 UTC,+680.097+0.00328839d,+1960.81+0.00948492d,+680.097+0.00328802d,+840.149+0.00406208d,+720.109+0.00348152d,+560.066+0.00270758d,+520.057+0.00251411d,+760.122+0.00367503d,+11548.2+0.0560886d,+2080.91+0.0100756d,+2080.91+0.0100756d,+2801.66+0.0135695d,+3322.33+0.0160949d,+2040.88+0.00988161d,+2761.61+0.0133753d,+2401.22+0.0116281d,+4925.12+0.0238758d
2021-01-06 06:15:00 UTC,+680.098+0.00329204d,+1720.62+0.00832712d,+800.135+0.00387083d,+560.066+0.00270917d,+560.066+0.00270917d,+680.097+0.00328995d,+520.057+0.00251559d,+720.109+0.00348357d,+11467.8+0.0557292d,+1600.54+0.00775353d,+2080.91+0.0100827d,+6328.47+0.0307185d,+2601.43+0.0126075d,+2080.91+0.0100827d,+1640.57+0.00794757d,+2080.91+0.0100827d,+4003.39+0.0194134d
2021-01-06 06:30:00 UTC,+800.136+0.00388972d,+720.11+0.00349754d,+840.149+0.00408078d,+760.122+0.00369194d,+600.076+0.00291439d,+520.057+0.00252568d,+720.11+0.00349754d,+680.098+0.00330315d,+11387.6+0.0555604d,+2000.85+0.00972762d,+2120.95+0.0103121d,+2080.92+0.0101172d,+2281.1+0.0110915d,+2201.03+0.0107017d,+2761.62+0.0134306d,+2080.92+0.0101172d,+3041.96+0.0147958d
2021-01-06 06:45:00 UTC,+920.181+0.00450422d,+680.098+0.00332373d,+800.136+0.00391057d,+480.049+0.00234586d,+840.15+0.0041062d,+560.067+0.00273698d,+560.067+0.00273698d,+720.11+0.00351933d,+6529.1+0.0319883d,+4404.15+0.021613d,+2080.92+0.0102018d,+2201.03+0.0107912d,+2080.92+0.0102018d,+7291.38+0.0358262d,+1520.49+0.00745251d,+2040.89+0.0100054d,+2721.58+0.0133463d
2021-01-06 07:00:00 UTC,+520.058+0.00254507d,+840.15+0.00410677d,+1040.23+0.00508522d,+760.123+0.00371546d,+840.15+0.00410677d,+720.11+0.00351982d,+520.058+0.00254177d,+880.165+0.00430244d,+7532.11+0.0369234d,+3082.03+0.0150992d,+2601.44+0.0127422d,+2080.92+0.0101904d,+1878.75+0.00919953d,+2881.77+0.014117d,+3963.35+0.0194243d,+760.123+0.00372025d,+2561.4+0.0125458d
2021-01-06 07:15:00 UTC,+10704.9+0.0534578d,+800.138+0.00396162d,+920.183+0.00455621d,+2080.93+0.0103088d,+520.058+0.00257458d,+640.088+0.00316896d,+520.058+0.00257458d,+1080.25+0.00534915d,+6769.91+0.0336056d,+2201.05+0.0109628d,+6810.08+0.0339872d,+6007.84+0.029973d,+5486.54+0.027366d,+5245.98+0.0261634d,+7291.56+0.0363978d,+4684.77+0.0233587d,+2641.51+0.0131592d
2021-01-06 07:30:00 UTC,+12956.8+0.0652414d,+640.089+0.00318294d,+2681.56+0.0133463d,+6449.03+0.0321498d,+480.05+0.00238696d,+480.05+0.00238696d,+640.089+0.00318294d,+1040.23+0.00517362d,+6810.07+0.033955d,+2161.01+0.0107649d,+3362.45+0.0167586d,+2401.25+0.0119629d,+2000.87+0.00996649d,+3883.27+0.0193587d,+1640.58+0.0081706d,+2961.9+0.0147596d,+6408.93+0.0319846d
2021-01-06 07:45:00 UTC,+11549.9+0.0594951d,+640.091+0.00325569d,+12032.2+0.0615109d,+10866.3+0.0555213d,+600.08+0.00305213d,+5526.78+0.028172d,+640.091+0.00325569d,+4123.77+0.0210072d,+7211.56+0.0367875d,+5566.86+0.0282826d,+2321.19+0.011776d,+2321.19+0.011776d,+2040.92+0.0103528d,+4524.53+0.0229764d,+2801.73+0.0142169d,+2120.99+0.0107594d,+3683+0.018696d
2021-01-06 08:00:00 UTC,+12434.7+0.0639844d,+6128.37+0.0313583d,+11429.2+0.058621d,+10786+0.0553061d,+920.188+0.0046976d,+12354.1+0.0633913d,+9138.64+0.0468246d,+2641.55+0.0134956d,+6850.46+0.0350645d,+9861.57+0.0502153d,+2561.45+0.0130008d,+2881.84+0.014629d,+2561.45+0.0130008d,+3843.27+0.0195178d,+1640.59+0.00832353d,+2281.15+0.0115767d,+2801.74+0.0142219d
2021-01-06 08:15:00 UTC,+15735.5+0.0809454d,+12515+0.0642735d,+11630.3+0.0597058d,+11268.4+0.0578387d,+10384.1+0.0532787d,+11228.2+0.0576313d,+10544.9+0.0541074d,+1240.34+0.00633799d,+5526.81+0.0282953d,+6007.98+0.0305073d,+2120.99+0.0107514d,+6649.78+0.0337758d,+2561.58+0.0129874d,+7492.43+0.03807d,+3602.87+0.0182751d,+2521.4+0.0127834d,+2561.45+0.0129867d
2021-01-06 08:30:00 UTC,+11992+0.0612175d,+11348.7+0.0579723d,+11549.7+0.0590045d,+11831.2+0.0604501d,+11750.7+0.060037d,+14003.7+0.07162d,+10785.9+0.0550837d,+1920.82+0.00977102d,+5206.01+0.0265212d,+1880.78+0.00947746d,+2241.1+0.011295d,+2921.87+0.0147304d,+5339.33+0.0269465d,+8656.5+0.0437515d,+5967.83+0.0301267d,+2961.93+0.0149326d,+2481.35+0.0125071d
2021-01-06 08:45:00 UTC,+11670.3+0.059635d,+6168.44+0.0314001d,+15493.5+0.0791973d,+3923.41+0.019952d,+12434.4+0.0634735d,+11308.4+0.0576968d,+14043.9+0.0717411d,+9500.04+0.0484312d,+5125.82+0.0260806d,+1880.78+0.00947007d,+7010.8+0.0353805d,+5807.41+0.029292d,+3322.42+0.0167396d,+5727.21+0.0288864d,+2401.26+0.0120936d,+5366.33+0.0270619d,+2521.39+0.0126993d
2021-01-06 09:00:00 UTC,+8817.37+0.0452141d,+3763.14+0.0191417d,+11790.9+0.0601909d,+640.091+0.00325141d,+12313.7+0.0628744d,+11228+0.057303d,+11951.8+0.0610164d,+11348.6+0.0579217d,+5807.48+0.0295674d,+1520.51+0.00766388d,+9098.24+0.0460116d,+2401.27+0.0121079d,+1800.71+0.00907732d,+1920.81+0.00968325d,+2841.77+0.0143318d,+3322.43+0.0167594d,+6048.05+0.030545d
2021-01-06 09:15:00 UTC,+7853.66+0.0399231d,+3843.25+0.0194276d,+8777+0.0444644d,+720.114+0.00363517d,+11107.3+0.0563276d,+11107.3+0.0563276d,+11951.6+0.0606321d,+11388.7+0.0577619d,+5687.13+0.0287717d,+3602.84+0.0180951d,+7091.02+0.0356688d,+2601.48+0.0130601d,+2080.95+0.0104445d,+1720.65+0.00863475d,+6449.11+0.0324308d,+2281.14+0.0114503d,+7532.43+0.0378966d
2021-01-06 09:30:00 UTC,+8214.89+0.0416069d,+4364.19+0.0220435d,+8857.3+0.044827d,+840.155+0.00423704d,+11348.4+0.057498d,+11388.6+0.0577027d,+11388.6+0.0577027d,+11268+0.0570886d,+5446.53+0.0275235d,+2401.26+0.0120301d,+4324.08+0.0216815d,+4404.24+0.0220841d,+1960.84+0.00982172d,+1720.65+0.0086177d,+3723.03+0.0186628d,+2241.1+0.0112269d,+8094.33+0.040653d
2021-01-06 09:45:00 UTC,+8415.53+0.0423694d,+3562.77+0.0178664d,+8134.48+0.0408741d,+560.068+0.00280492d,+11710.1+0.0589332d,+11509+0.0579163d,+11066.8+0.0556803d,+11187.4+0.05629d,+4524.47+0.0226986d,+3883.27+0.0193553d,+1960.83+0.00976518d,+5406.35+0.0269646d,+4593.92+0.0229044d,+2681.56+0.0133587d,+2201.05+0.0109626d,+2321.17+0.0115615d,+8294.97+0.0414239d
2021-01-06 10:00:00 UTC,+10946.3+0.055072d,+3082.07+0.0154193d,+7532.39+0.0377573d,+3963.42+0.0198363d,+11428.6+0.0573855d,+9098.09+0.0456369d,+11187.4+0.0561684d,+11107+0.0557628d,+4845.12+0.0242584d,+3042+0.0151127d,+1920.8+0.0095379d,+2080.94+0.0103338d,+1800.7+0.00894109d,+4404.2+0.021893d,+4604.59+0.0228911d,+2241.09+0.0111299d,+7331.65+0.0364916d
2021-01-06 10:15:00 UTC,+7893.71+0.039871d,+3242.3+0.016307d,+6529.35+0.0328865d,+480.05+0.00241147d,+9138.34+0.0460802d,+9660.5+0.0487244d,+11388.5+0.0574837d,+11227.7+0.056668d,+5326.22+0.0268125d,+1520.5+0.00760344d,+1714.64+0.00857497d,+2000.87+0.0100077d,+6368.85+0.0319156d,+1680.62+0.00840469d,+9258.74+0.0464562d,+4724.87+0.0236603d,+4965.38+0.0248673d
2021-01-06 10:30:00 UTC,+7813.48+0.0396097d,+4644.75+0.0234694d,+7371.98+0.0372946d,+4123.74+0.020832d,+8054.3+0.0407588d,+9580.25+0.0485136d,+11589.7+0.0587413d,+11428.8+0.0579221d,+4765+0.0240783d,+1840.74+0.00923903d,+6242.94+0.031395d,+4684.8+0.0235432d,+2521.39+0.0126591d,+1720.65+0.00863581d,+6328.77+0.0318279d,+4764.97+0.023947d,+6569.46+0.0330418d
2021-01-06 10:45:00 UTC,+7813.36+0.039262d,+4203.86+0.0210747d,+6689.78+0.0335736d,+3322.41+0.0166494d,+10222.9+0.0513846d,+8576.09+0.0430759d,+11549.2+0.0580852d,+10142.5+0.0509788d,+5045.56+0.0253036d,+1440.45+0.00717075d,+4083.62+0.0203522d,+9941.51+0.0496736d,+2601.47+0.012957d,+1800.7+0.00896554d,+3442.57+0.0171525d,+4604.6+0.0229539d,+2921.85+0.0145547d
2021-01-06 11:00:00 UTC,+7813.31+0.0391023d,+7090.97+0.0355267d,+7773.19+0.0389564d,+1160.29+0.0057982d,+8094.31+0.0405714d,+6810.12+0.0341154d,+11187.4+0.0561509d,+9620.22+0.048252d,+4564.54+0.0228437d,+1920.8+0.00954104d,+1760.67+0.00874504d,+7652.7+0.0381074d,+2120.97+0.0105363d,+1760.67+0.00874504d,+4564.51+0.022699d,+2040.9+0.0101381d,+2761.65+0.0137227d
2021-01-06 11:15:00 UTC,+7411.89+0.036822d,+3642.87+0.0180802d,+7090.89+0.0352459d,+3843.19+0.019076d,+7371.77+0.0366465d,+6689.69+0.0332459d,+8897.15+0.0442588d,+8455.49+0.0420536d,+5005.42+0.0248574d,+4804.97+0.0237282d,+1760.67+0.00868326d,+6529.18+0.0322668d,+1800.7+0.00888084d,+1840.73+0.00907843d,+1280.35+0.00631315d,+1760.67+0.00868326d,+3322.37+0.0163963d
2021-01-06 11:30:00 UTC,+7411.95+0.037017d,+4324.07+0.0215909d,+6729.86+0.0336388d,+1000.22+0.00498706d,+6449.05+0.0322312d,+7211.33+0.0360529d,+12192.4+0.0610889d,+9941.55+0.0497619d,+7733.03+0.0386699d,+2120.97+0.0105304d,+1680.61+0.0083425d,+7732.96+0.0384871d,+1760.67+0.00874021d,+5245.96+0.026081d,+2080.94+0.0103315d,+4243.9+0.02109d,+7131.02+0.0354819d
2021-01-06 11:45:00 UTC,+7211.32+0.0360415d,+4203.85+0.0210313d,+6208.41+0.031087d,+4885.2+0.0244473d,+6770+0.0339074d,+7251.47+0.0363265d,+16396.6+0.0512208d,+8054.16+0.0403617d,+4604.62+0.0230403d,+1320.38+0.00655396d,+1640.58+0.00814449d,+3763.06+0.0186985d,+1760.67+0.00874111d,+1720.64+0.00854223d,+5165.78+0.0256842d,+3362.45+0.016705d,+6649.58+0.0330829d
2021-01-06 12:00:00 UTC,+7010.69+0.0350087d,+8576.01+0.0428679d,+6890.33+0.0344165d,+3803.14+0.0189708d,+6850.21+0.0342155d,+7331.7+0.0366282d,+10898.1+0.0381833d,+7532.35+0.0376339d,+2841.75+0.0141693d,+2000.86+0.00991378d,+1720.64+0.0085243d,+2561.42+0.0126942d,+1880.76+0.00931822d,+1680.61+0.00832584d,+6569.33+0.0326138d,+2881.79+0.014284d,+5606.8+0.0278236d
2021-01-06 12:15:00 UTC,+6529.35+0.0328889d,+13198.4+0.0667417d,+5847.51+0.029474d,+600.079+0.0030177d,+6288.68+0.0317039d,+7973.97+0.0402299d,+8094.26+0.0404373d,+6529.36+0.0329207d,+4324.1+0.0217808d,+1240.34+0.00620839d,+5406.38+0.0271105d,+5687.07+0.0285215d,+1720.65+0.00861434d,+1760.68+0.00881491d,+3001.97+0.0150376d,+5687.07+0.0285215d,+3803.16+0.0190577d
2021-01-06 12:30:00 UTC,+6609.54+0.033125d,+10343.5+0.0521176d,+6007.91+0.0302143d,+3963.44+0.0199146d,+6529.34+0.0328442d,+9058+0.0456146d,+7652.84+0.0385146d,+7131.15+0.0358809d,+4324.09+0.0217302d,+2881.81+0.014408d,+4003.49+0.0200259d,+4404.23+0.0220342d,+5927.66+0.0296757d,+1760.67+0.00879846d,+3001.96+0.0150096d,+3883.29+0.0194236d,+6810.12+0.0341067d
2021-01-06 12:45:00 UTC,+6168.26+0.0307556d,+10745.2+0.0537821d,+7652.75+0.0382521d,+3763.08+0.0187778d,+6088.06+0.0304103d,+5526.64+0.0275992d,+7331.7+0.0366422d,+7532.35+0.0376483d,+4404.22+0.0219832d,+4203.82+0.0208542d,+3362.44+0.0166742d,+1800.7+0.00892358d,+2401.24+0.0119027d,+1760.67+0.00872506d,+3122.11+0.0154808d,+2321.16+0.0115054d,+3642.87+0.018067d
2021-01-06 13:00:00 UTC,+6408.96+0.0321052d,+7853.45+0.0393061d,+6810.11+0.0340687d,+880.168+0.00439183d,+5286.09+0.026427d,+5486.56+0.0274316d,+7090.96+0.0354781d,+7211.33+0.0360823d,+4524.46+0.0226118d,+1960.83+0.00974782d,+2761.65+0.0137337d,+960.2+0.00477134d,+2601.47+0.0129362d,+7572.45+0.0377365d,+2761.65+0.0137337d,+2441.29+0.0121388d,+3082.06+0.0153292d
2021-01-06 13:15:00 UTC,+6288.53+0.0311484d,+8094.17+0.0401952d,+7452.01+0.0369959d,+3803.12+0.018851d,+5646.89+0.0280124d,+6007.8+0.0298074d,+6448.99+0.0320025d,+6970.51+0.0345982d,+4965.33+0.0246241d,+1240.33+0.00611017d,+2080.93+0.0102549d,+2801.69+0.013811d,+2040.89+0.0100574d,+1720.64+0.00847802d,+4243.87+0.0209333d,+6408.83+0.0316417d,+3242.26+0.0159859d
2021-01-06 13:30:00 UTC,+6890.3+0.0343012d,+5326.15+0.0265245d,+7251.42+0.0361426d,+2521.38+0.0125413d,+5446.44+0.0271249d,+5807.32+0.0289267d,+6649.6+0.0331343d,+6850.19+0.0341368d,+2801.7+0.0139373d,+2040.9+0.0101078d,+2120.97+0.0105048d,+2721.6+0.013483d,+1720.64+0.00852051d,+2161.01+0.0107032d,+5646.89+0.0280106d,+3122.1+0.0154699d,+2481.33+0.0122915d
2021-01-06 13:45:00 UTC,+5446.43+0.0270972d,+5125.69+0.0254894d,+7251.4+0.0360936d,+2361.21+0.0117279d,+4484.35+0.0222939d,+5205.87+0.025889d,+6529.24+0.0324888d,+6248.46+0.0310879d,+3162.16+0.0157116d,+2040.9+0.0100882d,+2201.04+0.0108805d,+1680.61+0.00830596d,+1680.61+0.00830596d,+2361.2+0.011673d,+2521.37+0.0124657d,+1320.38+0.00652459d,+2841.74+0.0140516d
2021-01-06 14:00:00 UTC,+5286.08+0.0264118d,+6047.97+0.0302339d,+7050.83+0.0352627d,+3843.21+0.0191939d,+5044.81+0.0218668d,+5927.65+0.0296309d,+6569.4+0.0328481d,+6007.86+0.0300329d,+4604.61+0.0230041d,+4845.1+0.0241534d,+5727.13+0.0285614d,+2441.29+0.0121574d,+3803.14+0.0189505d,+2481.34+0.0123571d,+3042.01+0.0151529d,+5045.53+0.0251548d,+6408.93+0.031971d
