# file...... 1Meter_684_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_C_24:measured_power,house_meter_684_C_25:measured_power,house_meter_684_C_26:measured_power,house_meter_684_C_27:measured_power,house_meter_684_C_28:measured_power,house_meter_684_C_29:measured_power,house_meter_684_C_30:measured_power,house_meter_684_C_31:measured_power,house_meter_684_C_32:measured_power,house_meter_684_C_33:measured_power,house_meter_684_C_34:measured_power,house_meter_684_C_35:measured_power,house_meter_684_C_36:measured_power,house_meter_684_C_37:measured_power,house_meter_684_C_38:measured_power,house_meter_684_C_39:measured_power,house_meter_684_C_40:measured_power
2021-01-07 22:15:00 UTC,+2241.06+0.0108279d,+1760.65+0.00851392d,+1720.62+0.00832021d,+4283.87+0.0207374d,+800.135+0.00386762d,+720.109+0.00348068d,+1600.54+0.00773914d,+1520.25+0.00376699d,+1040.23+0.00502866d,+800.135+0.00386413d,+1320.37+0.00637791d,+1480.46+0.00715171d,+1200.3+0.00579766d,+680.097+0.00328426d,+560.066+0.00270448d,+2000.55+0.00634923d,+680.097+0.00328426d
2021-01-07 22:30:00 UTC,+1760.65+0.00848406d,+1680.59+0.00810814d,+1800.68+0.00868795d,+4364.01+0.0210782d,+480.048+0.00231486d,+760.121+0.00366584d,+1720.62+0.0083014d,+720.109+0.00347281d,+1040.23+0.0050173d,+2120.95+0.0102335d,+2921.79+0.0141024d,+2080.91+0.0100402d,+1080.25+0.00520988d,+800.134+0.00385849d,+640.086+0.00308648d,+1800.45+0.00568375d,+600.076+0.0028935d
2021-01-07 22:45:00 UTC,+560.065+0.00268417d,+2361.17+0.0113396d,+1720.62+0.00826112d,+4283.84+0.0205899d,+400.033+0.0019196d,+880.162+0.00422439d,+1280.34+0.00614611d,+560.066+0.00268771d,+960.193+0.00460866d,+2401.21+0.0115298d,+2601.42+0.0124922d,+2521.33+0.0121072d,+1080.24+0.0051841d,+840.148+0.00403147d,+840.148+0.00403147d,+480.041+0.0019513d,+640.086+0.00307122d
2021-01-07 23:00:00 UTC,+1040.23+0.00498395d,+1440.43+0.00690447d,+1320.36+0.00632862d,+4564.36+0.0219071d,+560.065+0.00268359d,+720.108+0.00345068d,+680.097+0.00325889d,+520.056+0.00249185d,+720.108+0.00345068d,+2361.16+0.011327d,+2841.69+0.0136349d,+2801.64+0.0134425d,+1200.3+0.0057553d,+720.108+0.00345214d,+800.134+0.0038359d,+560.065+0.00268473d,+1480.46+0.00709944d
2021-01-07 23:15:00 UTC,+560.066+0.00268548d,+880.162+0.00422252d,+480.048+0.00230261d,+4444.13+0.0213523d,+440.04+0.00211068d,+760.121+0.00364644d,+1480.46+0.00710418d,+720.108+0.00345444d,+1560.51+0.00748856d,+2281.09+0.0109611d,+3562.66+0.0171285d,+2881.74+0.0138508d,+1360.39+0.00653441d,+1360.39+0.00653441d,+1520.48+0.0073039d,+840.148+0.00403464d,+2401.21+0.0115389d
2021-01-07 23:30:00 UTC,+360.027+0.00172021d,+640.085+0.00306229d,+280.016+0.00133945d,+4363.97+0.0209106d,+400.033+0.00191364d,+1360.39+0.0065103d,+2441.24+0.0116881d,+1520.48+0.00727695d,+2281.09+0.0109206d,+2201.01+0.0105496d,+4965.15+0.0238257d,+3041.93+0.0145853d,+1480.46+0.00709377d,+2201.01+0.0105496d,+2401.2+0.01151d,+840.147+0.00402458d,+2481.29+0.0118943d
2021-01-07 23:45:00 UTC,+1200.3+0.00572863d,+400.033+0.00191179d,+440.04+0.00210303d,+4524.27+0.0216591d,+480.048+0.00229427d,+2961.83+0.01417d,+2681.5+0.0128273d,+2481.28+0.0118686d,+2641.45+0.0126355d,+2201.01+0.0105273d,+3202.14+0.015322d,+2841.68+0.0135952d,+1080.24+0.0051643d,+2201.01+0.0105273d,+2201.01+0.0105273d,+840.147+0.00401608d,+2321.12+0.0111023d
2021-01-08 00:00:00 UTC,+320.021+0.00152926d,+960.192+0.00459695d,+320.021+0.0015317d,+4644.51+0.02227d,+360.027+0.00172321d,+2721.55+0.0130391d,+2401.2+0.0115028d,+2321.12+0.0111188d,+1960.8+0.00939133d,+2401.2+0.0115083d,+3001.88+0.0143908d,+3963.28+0.0190074d,+1200.3+0.00574984d,+2201.01+0.010548d,+2241.05+0.01074d,+680.086+0.00289652d,+2561.37+0.0122768d
2021-01-08 00:15:00 UTC,+720.108+0.00343474d,+1120.26+0.00535181d,+360.027+0.00171941d,+4203.68+0.020108d,+480.048+0.00229272d,+2761.59+0.0132019d,+1440.43+0.00688228d,+2160.97+0.0103281d,+1120.26+0.00535181d,+2040.87+0.00976049d,+2641.45+0.012636d,+3762.95+0.0180093d,+1160.28+0.00554703d,+2241.05+0.0107187d,+2521.32+0.0120607d,+680.096+0.00325073d,+2361.16+0.0112938d
2021-01-08 00:30:00 UTC,+840.147+0.00401215d,+400.033+0.00191158d,+400.033+0.00191158d,+3562.65+0.0170468d,+440.04+0.00210279d,+2641.45+0.0126341d,+1040.23+0.0049721d,+2521.32+0.012059d,+720.108+0.00344154d,+1080.24+0.005168d,+2601.41+0.0124533d,+3322.3+0.0159091d,+1040.23+0.00497647d,+2681.5+0.0128372d,+2641.45+0.0126452d,+640.085+0.00306168d,+2361.16+0.0113021d
2021-01-08 00:45:00 UTC,+320.021+0.00152219d,+640.085+0.00304762d,+280.016+0.00133303d,+3202.13+0.0152625d,+440.04+0.00209498d,+2441.24+0.0116321d,+880.161+0.00419111d,+2201.01+0.0104864d,+720.108+0.00342874d,+960.191+0.004577d,+2601.41+0.0124087d,+3482.52+0.0166177d,+1120.26+0.00534036d,+2281.08+0.0108793d,+2321.12+0.0110705d,+760.12+0.003623d,+2681.49+0.0127912d
2021-01-08 01:00:00 UTC,+1120.26+0.00532289d,+640.085+0.00304223d,+400.033+0.00190111d,+3202.12+0.0152354d,+560.065+0.00266182d,+2361.15+0.0112302d,+1120.26+0.00532549d,+1760.64+0.00837196d,+1800.67+0.00856244d,+760.12+0.00361599d,+2841.67+0.0135299d,+3322.29+0.0158214d,+920.175+0.00437769d,+2481.28+0.0118122d,+2481.28+0.0118122d,+880.161+0.00418725d,+2681.49+0.0127664d
2021-01-08 01:15:00 UTC,+480.048+0.00228011d,+800.133+0.00380506d,+360.027+0.00171181d,+3282.23+0.0156248d,+360.027+0.00171181d,+2561.36+0.0121895d,+2641.45+0.0125711d,+1200.3+0.005709d,+2561.36+0.0121895d,+840.146+0.00399764d,+2801.63+0.0133417d,+4203.67+0.0200301d,+880.161+0.0041881d,+2361.16+0.0112421d,+2321.12+0.0110513d,+720.107+0.00342629d,+2601.4+0.0123872d
2021-01-08 01:30:00 UTC,+600.075+0.0028585d,+880.161+0.00419829d,+520.056+0.00248025d,+3162.08+0.0150972d,+480.048+0.00228941d,+2801.63+0.0133742d,+2601.41+0.0124174d,+1160.28+0.00553508d,+2761.59+0.0131829d,+1160.28+0.00553898d,+2761.59+0.0131921d,+5245.73+0.0250849d,+1000.21+0.00477451d,+2521.32+0.0120432d,+2481.28+0.0118517d,+560.065+0.00267299d,+2361.16+0.0112774d
2021-01-08 01:45:00 UTC,+920.176+0.00438089d,+560.065+0.00266955d,+960.191+0.00457751d,+3803.01+0.0181515d,+400.033+0.00190663d,+2761.58+0.0131751d,+2561.36+0.0122189d,+840.147+0.00400502d,+2721.54+0.0129838d,+1120.26+0.00534301d,+2801.63+0.0133715d,+3122.03+0.0149027d,+1040.22+0.00496112d,+2601.41+0.0124149d,+2441.24+0.0116497d,+1200.3+0.00572494d,+2321.12+0.011076d
2021-01-08 02:00:00 UTC,+360.027+0.00171424d,+480.048+0.00228819d,+280.016+0.00133461d,+3322.29+0.0158547d,+360.027+0.00171602d,+2481.28+0.0118371d,+2281.08+0.0108811d,+960.191+0.00457775d,+2481.28+0.0118371d,+1360.38+0.00649461d,+2801.63+0.0133833d,+3602.7+0.0172157d,+1840.7+0.00878946d,+2361.16+0.0112771d,+2681.5+0.0128088d,+2201.01+0.0105115d,+2201.01+0.0105115d
2021-01-08 02:15:00 UTC,+1160.28+0.00552314d,+480.048+0.00228655d,+440.04+0.00209595d,+3202.13+0.0152696d,+480.048+0.00228655d,+2321.12+0.0110643d,+2160.97+0.0103003d,+2201.01+0.0104913d,+2361.16+0.0112554d,+1000.21+0.00477055d,+2721.54+0.0129899d,+3522.58+0.0168188d,+2801.63+0.0133726d,+2241.04+0.0106943d,+2721.54+0.0129899d,+2201.01+0.0105031d,+2401.2+0.0114593d
2021-01-08 02:30:00 UTC,+360.027+0.00171374d,+1240.32+0.00591454d,+400.033+0.00190692d,+3482.52+0.0166221d,+360.027+0.00171618d,+2281.08+0.0108822d,+2281.08+0.0108822d,+2201.01+0.0104998d,+2361.16+0.0112646d,+1080.24+0.00515541d,+2961.82+0.0141463d,+3482.52+0.0166368d,+2521.32+0.0120401d,+2201.01+0.0105091d,+2561.36+0.0122315d,+2241.04+0.0107005d,+2241.04+0.0107005d
2021-01-08 02:45:00 UTC,+880.16+0.00418591d,+560.065+0.00266728d,+1200.3+0.00571789d,+3642.76+0.0173707d,+480.048+0.00228613d,+2681.49+0.0127817d,+2481.28+0.0118264d,+2401.2+0.0114443d,+2481.28+0.0118264d,+1080.24+0.00514804d,+2761.58+0.0131699d,+3522.58+0.0168044d,+2681.49+0.0127875d,+2241.04+0.0106852d,+2361.16+0.0112584d,+2921.77+0.0139348d,+760.12+0.00362197d
2021-01-08 03:00:00 UTC,+680.096+0.00324205d,+440.04+0.00210056d,+3282.24+0.0156865d,+3242.19+0.0154948d,+360.027+0.00171855d,+2361.16+0.0112801d,+2681.5+0.0128122d,+880.161+0.00420227d,+2721.54+0.0130038d,+840.147+0.00401188d,+1440.43+0.00688009d,+4163.61+0.0199097d,+2601.41+0.0124314d,+2361.16+0.0112822d,+2281.08+0.0108992d,+2681.5+0.0128145d,+560.065+0.00267412d
2021-01-08 03:15:00 UTC,+480.048+0.00229182d,+560.065+0.00267669d,+3122.03+0.0149369d,+3202.14+0.0153207d,+360.027+0.00172052d,+720.108+0.0034418d,+1480.46+0.00707818d,+880.161+0.00420707d,+2681.5+0.0128269d,+720.108+0.00344355d,+1280.34+0.00612401d,+3963.28+0.018978d,+2521.33+0.012066d,+1440.43+0.0068902d,+2401.2+0.0114906d,+2841.68+0.0136009d,+520.056+0.0024867d
2021-01-08 03:30:00 UTC,+1120.26+0.00533379d,+600.075+0.0028595d,+3242.18+0.0154667d,+3803.01+0.0181464d,+480.048+0.00228742d,+440.04+0.00209675d,+560.065+0.0026688d,+440.04+0.00209675d,+2561.36+0.0122154d,+520.056+0.00247878d,+720.108+0.00343258d,+3602.7+0.0171938d,+2641.45+0.0126012d,+640.085+0.00305103d,+2561.36+0.0122188d,+2521.32+0.0120275d,+360.027+0.0017159d
2021-01-08 03:45:00 UTC,+440.04+0.00209235d,+1120.26+0.00533492d,+3642.76+0.0173658d,+3322.29+0.0158359d,+320.021+0.0015235d,+440.04+0.00209497d,+360.027+0.00171398d,+480.048+0.00228548d,+2321.12+0.0110592d,+520.056+0.00247609d,+440.04+0.00209505d,+2561.36+0.0122055d,+2521.32+0.0120145d,+560.065+0.00266663d,+2641.45+0.0125876d,+2521.32+0.0120145d,+440.04+0.00209505d
2021-01-08 04:00:00 UTC,+960.192+0.00458319d,+560.065+0.00267375d,+3322.3+0.0158789d,+3081.98+0.0147288d,+400.033+0.00190963d,+600.075+0.0028648d,+440.04+0.00210065d,+520.056+0.0024827d,+2201.01+0.0105148d,+480.048+0.00229212d,+800.133+0.00382096d,+2401.2+0.0114744d,+2561.37+0.0122405d,+400.033+0.00191d,+2441.24+0.0116659d,+2481.28+0.0118574d,+600.075+0.00286536d
2021-01-08 04:15:00 UTC,+560.065+0.00266851d,+360.027+0.00171624d,+3162.08+0.0150911d,+3722.88+0.0177717d,+360.027+0.00171624d,+760.12+0.00362407d,+560.065+0.00267004d,+880.161+0.00419661d,+2160.97+0.010309d,+600.075+0.00286046d,+680.096+0.00324201d,+2561.36+0.0122195d,+2281.08+0.0108811d,+280.016+0.00133462d,+1880.73+0.00896991d,+2401.2+0.0114547d,+600.075+0.00286046d
2021-01-08 04:30:00 UTC,+640.085+0.00306656d,+600.075+0.00287819d,+3122.04+0.0149903d,+3362.36+0.0161458d,+480.048+0.00230238d,+800.134+0.00383806d,+720.108+0.00345408d,+1120.26+0.00537436d,+2281.09+0.0109486d,+520.056+0.00249334d,+720.108+0.00345275d,+3041.93+0.0145995d,+2000.84+0.00959866d,+360.027+0.00172599d,+760.121+0.00364466d,+2401.2+0.0115213d,+640.086+0.00306896d
2021-01-08 04:45:00 UTC,+880.161+0.00420554d,+960.192+0.00459628d,+6043.98+0.0151083d,+3122.03+0.0149582d,+440.04+0.00210594d,+640.085+0.00306357d,+760.12+0.00363827d,+1120.26+0.00536287d,+1640.56+0.00785533d,+680.096+0.00325104d,+480.048+0.00229457d,+1600.53+0.00765392d,+560.065+0.00267713d,+600.075+0.00286842d,+680.096+0.00325104d,+2761.59+0.0132126d,+720.108+0.00344237d
2021-01-08 05:00:00 UTC,+360.027+0.00171927d,+600.075+0.00287028d,+6284.14+0.0151389d,+3602.71+0.0172541d,+360.027+0.00172191d,+440.04+0.00210466d,+600.075+0.00287028d,+680.096+0.00325315d,+760.12+0.00363605d,+560.065+0.00267653d,+440.04+0.00210283d,+1680.59+0.0080352d,+640.085+0.00305904d,+1240.32+0.00592912d,+640.085+0.00305904d,+2841.68+0.0135932d,+680.096+0.00325032d
2021-01-08 05:15:00 UTC,+1080.24+0.0051465d,+680.096+0.00324413d,+6043.81+0.0144781d,+3562.64+0.0170146d,+1160.28+0.00553576d,+520.056+0.00248056d,+440.04+0.00209883d,+720.108+0.00343504d,+560.065+0.00267143d,+520.056+0.00247812d,+360.027+0.00171545d,+1920.77+0.00915799d,+880.161+0.00419469d,+880.161+0.00419469d,+520.056+0.00247812d,+2721.54+0.0129803d,+680.096+0.00324095d
2021-01-08 05:30:00 UTC,+440.04+0.00210301d,+400.033+0.00191344d,+4002.23+0.0128127d,+3202.14+0.0153344d,+320.021+0.00153068d,+760.12+0.00363636d,+600.075+0.00287052d,+640.085+0.00306197d,+440.04+0.00210484d,+360.027+0.00172079d,+560.065+0.00267712d,+1800.68+0.00861172d,+800.133+0.00382504d,+840.147+0.00401639d,+560.065+0.00267712d,+760.108+0.00327133d,+800.133+0.00382504d
2021-01-08 05:45:00 UTC,+720.109+0.00346837d,+680.097+0.00327897d,+3442.49+0.0166167d,+3322.32+0.0160358d,+440.041+0.00212137d,+1200.3+0.00578832d,+680.097+0.00327897d,+640.086+0.00308601d,+560.066+0.00270013d,+600.076+0.00289047d,+560.066+0.0026977d,+1600.54+0.00771277d,+960.193+0.0046258d,+560.066+0.0026977d,+560.066+0.0026977d,+560.066+0.0026977d,+840.148+0.00404727d
2021-01-08 06:00:00 UTC,+720.109+0.00346068d,+1080.24+0.00519831d,+3642.78+0.0175485d,+3803.04+0.0183217d,+480.048+0.00230949d,+1040.23+0.00500566d,+760.121+0.00365734d,+600.075+0.00288708d,+760.121+0.00365734d,+840.148+0.0040377d,+560.066+0.00269133d,+1000.21+0.00480727d,+720.109+0.00346063d,+1000.21+0.00480727d,+640.086+0.00307596d,+400.033+0.00192218d,+720.109+0.00346063d
2021-01-08 06:15:00 UTC,+560.066+0.0027052d,+440.041+0.00212785d,+3162.11+0.0153082d,+3282.27+0.0158907d,+480.049+0.00232135d,+640.086+0.00309545d,+840.149+0.00406329d,+560.066+0.00270838d,+1400.41+0.00677456d,+760.122+0.00367315d,+1080.25+0.0052208d,+1200.3+0.00580133d,+720.109+0.00347974d,+480.048+0.00231947d,+600.076+0.00289956d,+480.048+0.00231947d,+1240.32+0.00599486d
2021-01-08 06:30:00 UTC,+1080.25+0.00523905d,+640.087+0.00310654d,+3202.17+0.015558d,+3162.12+0.0153631d,+400.034+0.00194129d,+760.122+0.00368929d,+720.11+0.00349503d,+560.066+0.00271808d,+1040.23+0.0050494d,+520.057+0.00252267d,+1000.21+0.00485276d,+1320.37+0.00640695d,+2201.02+0.0106842d,+720.11+0.00349337d,+640.087+0.00310506d,+600.076+0.00291092d,+1000.21+0.00485276d
2021-01-08 06:45:00 UTC,+360.027+0.00174589d,+560.066+0.00271918d,+3442.51+0.0167342d,+3923.26+0.019075d,+400.034+0.00194207d,+920.179+0.00446824d,+520.057+0.00252489d,+960.195+0.00466263d,+920.179+0.00446824d,+880.164+0.00427117d,+1000.21+0.00485397d,+2160.99+0.0104923d,+1240.33+0.00601984d,+840.149+0.00407692d,+480.049+0.00232914d,+800.135+0.00388269d,+960.195+0.0046597d
2021-01-08 07:00:00 UTC,+1000.21+0.00492584d,+880.166+0.00433859d,+3602.79+0.01778d,+3202.2+0.0158003d,+400.034+0.00197147d,+920.182+0.00453591d,+480.049+0.00236589d,+720.111+0.00354939d,+720.111+0.00354939d,+480.049+0.00236508d,+1120.27+0.0055208d,+2361.2+0.0116424d,+1280.35+0.00631013d,+920.182+0.00453436d,+320.022+0.00157656d,+1680.61+0.00828419d,+1000.21+0.0049289d
2021-01-08 07:15:00 UTC,+480.05+0.00237207d,+840.152+0.00415313d,+3202.21+0.0158457d,+3202.21+0.0158457d,+440.042+0.00217488d,+840.152+0.00415313d,+600.078+0.00296606d,+720.112+0.00355955d,+760.124+0.0037574d,+680.1+0.00335951d,+1080.25+0.00533707d,+1440.45+0.00711775d,+1000.22+0.00494148d,+720.112+0.00355722d,+440.042+0.00217346d,+880.167+0.00434816d,+1000.22+0.00494148d
2021-01-08 07:30:00 UTC,+760.123+0.00370824d,+440.041+0.00214813d,+3162.13+0.0154543d,+3963.35+0.0193767d,+360.028+0.00175747d,+640.087+0.00312495d,+840.15+0.00410202d,+720.11+0.00351575d,+840.15+0.00410202d,+640.087+0.00312259d,+920.18+0.00448952d,+1920.78+0.0093754d,+760.123+0.00370835d,+880.165+0.00429421d,+360.028+0.00175615d,+800.136+0.00390363d,+760.123+0.00370835d
2021-01-08 07:45:00 UTC,+760.124+0.00374469d,+520.058+0.00256488d,+3763.05+0.0185849d,+3162.15+0.0156132d,+1160.29+0.00572401d,+680.099+0.00335441d,+1080.25+0.00532898d,+600.077+0.00295962d,+2161+0.0106654d,+560.067+0.00275874d,+960.198+0.00473049d,+2321.16+0.011442d,+360.028+0.00177325d,+560.067+0.00275874d,+640.088+0.00315301d,+600.077+0.00295587d,+600.077+0.00295587d
2021-01-08 08:00:00 UTC,+480.05+0.00238701d,+640.089+0.00318544d,+3562.75+0.0177528d,+3202.23+0.0159538d,+400.035+0.00199059d,+640.089+0.00318544d,+920.184+0.00457991d,+720.112+0.00358381d,+1760.67+0.00876638d,+480.05+0.00238773d,+720.112+0.00358215d,+1920.8+0.00955988d,+4002.64+0.0151401d,+520.059+0.00258677d,+640.089+0.00318397d,+640.089+0.00318397d,+560.068+0.00278583d
2021-01-08 08:15:00 UTC,+1040.23+0.00516003d,+880.167+0.00436867d,+3442.57+0.017106d,+3763.07+0.0187011d,+440.042+0.00218371d,+800.138+0.00397131d,+960.199+0.00476607d,+600.078+0.0029781d,+1200.31+0.00595852d,+600.078+0.00297712d,+520.058+0.00258003d,+1880.76+0.00933605d,+3401.86+0.0125211d,+840.153+0.00416861d,+1640.58+0.00814294d,+680.1+0.00337424d,+840.153+0.00416861d
2021-01-08 08:30:00 UTC,+360.028+0.00177865d,+800.138+0.00395225d,+3362.44+0.016627d,+3362.44+0.016627d,+800.138+0.00395225d,+800.138+0.00395225d,+840.152+0.00414997d,+880.167+0.0043477d,+1280.35+0.00632556d,+520.058+0.00256639d,+760.124+0.00375146d,+1920.79+0.00948448d,+1400.22+0.00352677d,+800.138+0.00394901d,+840.152+0.00414657d,+840.152+0.00414657d,+840.152+0.00414657d
2021-01-08 08:45:00 UTC,+2080.93+0.0102058d,+520.058+0.00254876d,+3803.09+0.0186648d,+3242.25+0.0159085d,+1920.79+0.00941925d,+560.067+0.00274489d,+1040.23+0.00509922d,+680.099+0.00333333d,+1280.35+0.00627692d,+800.137+0.00391886d,+840.151+0.00411491d,+2040.89+0.010001d,+2040.47+0.00532447d,+760.123+0.00372282d,+800.137+0.00391886d,+840.151+0.00411491d,+960.197+0.00470311d
2021-01-08 09:00:00 UTC,+1600.55+0.00782759d,+400.034+0.00195633d,+3642.83+0.0178395d,+3522.65+0.01725d,+2080.92+0.0101838d,+720.11+0.0035221d,+920.18+0.00450104d,+720.11+0.0035221d,+1400.42+0.0068515d,+680.099+0.00332656d,+840.15+0.00410969d,+3041.97+0.0148941d,+5845.8+0.0227645d,+600.077+0.00293505d,+640.087+0.0031308d,+920.18+0.00450132d,+1160.29+0.00567645d
2021-01-08 09:15:00 UTC,+1240.33+0.00606517d,+680.098+0.00332444d,+3362.41+0.0164548d,+3642.83+0.0178293d,+1960.82+0.00959005d,+680.098+0.00332444d,+1000.21+0.00488988d,+560.067+0.00273756d,+1200.31+0.00586861d,+1040.23+0.00508262d,+520.058+0.00254046d,+3162.13+0.0154643d,+2640.84+0.00731015d,+400.034+0.00195405d,+800.136+0.00390911d,+840.15+0.00410467d,+640.087+0.00312697d
2021-01-08 09:30:00 UTC,+1600.54+0.00780515d,+1080.25+0.00526499d,+3322.35+0.0162081d,+3763.01+0.0183613d,+2681.53+0.0130783d,+640.087+0.00311913d,+1120.27+0.00546013d,+600.076+0.00292411d,+880.164+0.00428945d,+440.041+0.00214171d,+680.098+0.00331041d,+3682.88+0.0179494d,+680.098+0.00331041d,+440.041+0.00214171d,+960.195+0.00467434d,+680.098+0.00331041d,+640.087+0.0031156d
2021-01-08 09:45:00 UTC,+1200.31+0.00586329d,+640.087+0.00312794d,+3923.28+0.0191989d,+4644.6+0.0227357d,+3242.24+0.0158615d,+440.041+0.00215018d,+760.123+0.00371471d,+840.15+0.00410594d,+760.123+0.00371471d,+680.098+0.0033189d,+680.098+0.0033189d,+3602.76+0.0176035d,+720.11+0.00351422d,+440.041+0.0021472d,+760.123+0.00370955d,+560.067+0.002733d,+600.077+0.00292829d
2021-01-08 10:00:00 UTC,+1280.35+0.00623713d,+1400.42+0.00682075d,+3562.7+0.0173681d,+4484.27+0.0218694d,+2841.71+0.0138491d,+720.11+0.0035063d,+640.087+0.00311655d,+680.098+0.00331142d,+720.11+0.0035063d,+720.11+0.00350195d,+720.11+0.00350195d,+3082.01+0.0150031d,+1040.23+0.0050594d,+760.122+0.0036966d,+680.098+0.00330732d,+960.195+0.00466998d,+640.087+0.00311269d
2021-01-08 10:15:00 UTC,+1320.37+0.00647305d,+1760.66+0.00862816d,+4644.61+0.0227891d,+4203.78+0.0206222d,+2521.36+0.01236d,+880.165+0.00431165d,+640.087+0.00313526d,+680.099+0.0033313d,+640.087+0.00313526d,+880.165+0.00430318d,+800.136+0.00391178d,+1080.25+0.00528185d,+0+0d,+880.165+0.00430318d,+480.049+0.00234659d,+640.087+0.0031291d,+1040.23+0.00508609d
2021-01-08 10:30:00 UTC,+1680.61+0.0082719d,+1520.5+0.00747681d,+3883.23+0.0191146d,+4163.72+0.0204977d,+1680.6+0.00826469d,+1120.27+0.0055078d,+640.088+0.00314634d,+640.088+0.00314634d,+760.124+0.00373657d,+640.088+0.00314235d,+600.077+0.00294588d,+1120.27+0.00550083d,+1160.29+0.00569743d,+880.166+0.00432141d,+560.067+0.00274942d,+2000.86+0.00982848d,+920.181+0.00451795d
2021-01-08 10:45:00 UTC,+1360.39+0.00665569d,+2000.85+0.00977804d,+3602.76+0.0176185d,+4965.25+0.0242956d,+1520.49+0.00742903d,+760.123+0.00371272d,+640.087+0.00312626d,+560.067+0.00273534d,+760.123+0.00371272d,+640.087+0.00312168d,+360.028+0.00175564d,+1000.21+0.00487874d,+1000.21+0.00487874d,+760.123+0.00370728d,+480.049+0.00234102d,+2201.03+0.0107414d,+760.123+0.00370728d
2021-01-08 11:00:00 UTC,+1320.37+0.00647154d,+1320.37+0.00645707d,+3162.13+0.0154761d,+5566.61+0.0272721d,+1160.29+0.00567381d,+520.058+0.00254239d,+720.11+0.00352069d,+440.041+0.00215114d,+680.098+0.00332501d,+480.049+0.00234359d,+520.058+0.00253895d,+1080.25+0.0052751d,+640.087+0.00312511d,+680.098+0.00332051d,+640.087+0.00312511d,+2040.89+0.0099702d,+480.049+0.00234359d
2021-01-08 11:15:00 UTC,+1360.4+0.0066725d,+1560.52+0.00764418d,+2201.03+0.0107847d,+4524.37+0.0221907d,+1480.47+0.0072518d,+600.077+0.00293827d,+800.137+0.00391819d,+680.099+0.00333021d,+720.111+0.00352619d,+560.067+0.00273918d,+680.099+0.0033264d,+920.18+0.00450111d,+400.034+0.00195635d,+680.099+0.0033264d,+640.087+0.00313065d,+2120.96+0.0103801d,+640.087+0.00313065d
2021-01-08 11:30:00 UTC,+1120.27+0.00547488d,+1440.44+0.00703435d,+2640.88+0.00761333d,+4925.17+0.0240877d,+1480.47+0.00722994d,+840.15+0.0041018d,+840.15+0.0041018d,+840.15+0.0041018d,+560.067+0.00273405d,+600.076+0.00292618d,+640.087+0.00312134d,+880.165+0.00429249d,+360.028+0.00175544d,+720.11+0.00351168d,+720.11+0.00351168d,+2080.92+0.0101537d,+1840.72+0.00898072d
2021-01-08 11:45:00 UTC,+1240.33+0.00605622d,+1520.49+0.00742814d,+5683.44+0.0139102d,+4604.52+0.0225243d,+1400.42+0.00684118d,+840.15+0.00410324d,+880.165+0.00429874d,+1000.21+0.00488531d,+640.087+0.00312587d,+920.18+0.00449046d,+920.18+0.00449046d,+4163.69+0.0203468d,+360.028+0.00175651d,+520.057+0.00253744d,+640.087+0.00312324d,+2361.19+0.0115296d,+2321.15+0.0113339d
2021-01-08 12:00:00 UTC,+1160.29+0.0056616d,+1640.57+0.00801767d,+7486.3+0.0193101d,+5045.43+0.0246935d,+1400.42+0.0068433d,+840.15+0.0041045d,+760.123+0.00371341d,+960.196+0.00469122d,+640.087+0.00312684d,+640.087+0.0031233d,+720.11+0.0035139d,+4364.05+0.0213283d,+560.067+0.00273275d,+880.165+0.0042952d,+600.077+0.00292802d,+2441.27+0.0119213d,+2721.58+0.0132917d
2021-01-08 12:15:00 UTC,+1160.29+0.00569044d,+1320.37+0.0064852d,+8290.9+0.0301771d,+4324.01+0.0212653d,+1240.33+0.00609185d,+520.058+0.00255346d,+720.111+0.00353602d,+2120.96+0.010421d,+840.151+0.00412567d,+960.197+0.00470906d,+520.058+0.00255002d,+3442.53+0.016901d,+1200.15+0.00294324d,+680.099+0.00333498d,+600.077+0.00294248d,+2401.23+0.0117835d,+2641.49+0.0129639d
2021-01-08 12:30:00 UTC,+1320.37+0.00646865d,+1440.44+0.00705061d,+4564.45+0.0223716d,+1520.49+0.00744269d,+1720.63+0.00842307d,+480.049+0.00234877d,+960.197+0.00469896d,+2281.11+0.0111695d,+1040.23+0.0050908d,+400.034+0.00195931d,+640.087+0.00313537d,+4123.63+0.020229d,+6166.7+0.0249588d,+920.181+0.0045079d,+640.087+0.00313537d,+4161.88+0.0103445d,+2481.31+0.0121639d
2021-01-08 12:45:00 UTC,+1160.29+0.0056681d,+1560.52+0.00761592d,+4444.2+0.021716d,+1400.42+0.00683411d,+1640.57+0.00800689d,+600.077+0.00292742d,+1040.23+0.0050756d,+2120.96+0.0103535d,+1360.39+0.00663868d,+640.087+0.00312587d,+2481.31+0.012127d,+3522.64+0.0172239d,+3001.48+0.0112826d,+600.077+0.00293043d,+1000.21+0.00488529d,+5963.96+0.0152281d,+2281.11+0.0111476d
