# file...... Meter_611_C_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_611_C:measured_power.real,xfmr_meter_611_C_1:measured_power.real,xfmr_meter_611_C_2:measured_power.real,xfmr_meter_611_C_3:measured_power.real,xfmr_meter_611_C_4:measured_power.real,xfmr_meter_611_C_5:measured_power.real,house_meter_611_C_1:measured_power.real,house_meter_611_C_2:measured_power.real,house_meter_611_C_3:measured_power.real,house_meter_611_C_4:measured_power.real,house_meter_611_C_5:measured_power.real,house_meter_611_C_6:measured_power.real,house_meter_611_C_7:measured_power.real,house_meter_611_C_8:measured_power.real,house_meter_611_C_9:measured_power.real,house_meter_611_C_10:measured_power.real,house_meter_611_C_11:measured_power.real,house_meter_611_C_12:measured_power.real,house_meter_611_C_13:measured_power.real,house_meter_611_C_14:measured_power.real,house_meter_611_C_15:measured_power.real,house_meter_611_C_16:measured_power.real,house_meter_611_C_17:measured_power.real,house_meter_611_C_18:measured_power.real,house_meter_611_C_19:measured_power.real
2021-01-06 04:45:00 UTC,6.6892e+04,2.8758e+04,3.5221e+03,5.4846e+03,6.2057e+03,2.2921e+04,2.4001e+02,2.3211e+03,1.2803e+03,3.4425e+03,2.0001e+02,2.4813e+03,1.5974e+04,2.6815e+03,3.2002e+02,4.8005e+02,2.0001e+02,3.6003e+02,4.0003e+02,2.0001e+02,4.4004e+02,1.1203e+03,3.2002e+02,3.6003e+02,9.2018e+02
2021-01-06 05:00:00 UTC,6.9235e+04,3.5366e+04,3.8423e+03,5.6449e+03,5.1238e+03,1.9257e+04,2.5213e+03,2.3211e+03,2.5213e+03,2.6014e+03,2.2811e+03,4.5243e+03,1.5813e+04,2.6014e+03,5.2006e+02,2.0001e+02,4.0003e+02,5.2006e+02,6.8010e+02,5.6007e+02,2.0001e+02,7.6012e+02,3.6003e+02,5.6007e+02,4.4004e+02
2021-01-06 05:15:00 UTC,7.4688e+04,2.7736e+04,4.0825e+03,1.4861e+04,5.8451e+03,2.2162e+04,7.2011e+02,1.2403e+03,2.5614e+03,2.5213e+03,1.6001e+02,3.2021e+03,1.4726e+04,2.4813e+03,6.4009e+02,4.0003e+02,6.4009e+02,4.4004e+02,4.8005e+02,6.4009e+02,4.8005e+02,3.6003e+02,6.0008e+02,9.6194e+03,3.2002e+02
2021-01-06 05:30:00 UTC,7.7700e+04,2.4018e+04,5.0844e+03,1.7901e+04,6.7268e+03,2.3969e+04,1.5605e+03,2.0809e+03,2.0001e+02,2.4412e+03,5.5264e+03,2.8417e+03,6.8097e+03,2.4813e+03,5.6007e+02,6.8010e+02,5.2006e+02,3.6003e+02,2.4001e+02,1.7606e+03,6.4009e+02,3.2002e+02,5.6007e+02,1.2835e+04,4.8005e+02
2021-01-06 05:45:00 UTC,9.9528e+04,3.4312e+04,3.6020e+03,1.8265e+04,1.3730e+04,2.9618e+04,2.4413e+03,1.8407e+03,3.3223e+03,5.4062e+03,3.8031e+03,4.9652e+03,9.9008e+03,2.4813e+03,3.6003e+02,4.8005e+02,1.6001e+02,8.4015e+02,4.4004e+02,2.0001e+02,4.4004e+02,6.8010e+02,2.0001e+02,1.2996e+04,6.8010e+02
2021-01-06 06:00:00 UTC,1.1055e+05,4.8832e+04,3.3617e+03,1.8226e+04,1.7649e+04,2.2477e+04,2.2811e+03,2.2811e+03,2.6415e+03,1.5813e+04,1.6579e+04,3.5226e+03,5.1657e+03,2.0001e+02,3.2002e+02,2.0001e+02,3.6003e+02,4.4004e+02,5.6007e+02,3.6003e+02,3.6003e+02,7.6012e+02,2.8002e+02,1.3076e+04,4.0003e+02
2021-01-06 06:15:00 UTC,1.1102e+05,4.7095e+04,3.9623e+03,2.0394e+04,1.7085e+04,2.2482e+04,2.1610e+03,2.2811e+03,2.6415e+03,1.6861e+04,1.5934e+04,3.8031e+03,4.4004e+02,2.6415e+03,5.2006e+02,3.2002e+02,6.4009e+02,4.8005e+02,4.8005e+02,6.8010e+02,4.4004e+02,4.0003e+02,7.6012e+02,1.2875e+04,3.6003e+02
2021-01-06 06:30:00 UTC,1.1202e+05,4.8260e+04,8.0957e+03,2.0771e+04,1.6282e+04,1.8611e+04,2.2411e+03,2.2010e+03,3.0019e+03,1.5894e+04,1.5975e+04,5.1657e+03,8.0014e+02,2.6415e+03,6.0008e+02,7.2011e+02,5.6007e+02,3.6003e+02,4.5243e+03,5.2006e+02,5.2006e+02,2.8002e+02,6.8010e+02,1.4283e+04,6.0008e+02
2021-01-06 06:45:00 UTC,1.1723e+05,5.7181e+04,5.5254e+03,1.8911e+04,1.1191e+04,2.4420e+04,2.2411e+03,2.1610e+03,2.8417e+03,1.5089e+04,1.5935e+04,1.4244e+04,4.0003e+02,3.8031e+03,5.2006e+02,5.6007e+02,2.0001e+02,6.0008e+02,1.9208e+03,2.8002e+02,4.8005e+02,9.6020e+02,6.8010e+02,1.3238e+04,6.4009e+02
2021-01-06 07:00:00 UTC,1.2224e+05,4.8326e+04,2.1013e+04,1.9877e+04,1.3163e+04,1.9859e+04,2.2811e+03,2.7216e+03,3.6003e+02,9.5797e+03,1.1669e+04,1.6257e+04,2.6015e+03,2.5214e+03,4.0003e+02,1.6001e+02,2.4001e+02,1.6406e+03,1.3922e+04,3.2002e+02,3.6003e+02,3.8832e+03,9.6020e+02,1.3278e+04,3.6003e+02
2021-01-06 07:15:00 UTC,1.6945e+05,5.0280e+04,3.0188e+04,3.5043e+04,1.3360e+04,4.0577e+04,2.3612e+03,2.3212e+03,2.7216e+03,1.1027e+04,1.1067e+04,1.6419e+04,1.4405e+03,2.5614e+03,3.2002e+02,1.1203e+03,6.8010e+02,1.0665e+04,1.4244e+04,5.6007e+02,4.8005e+02,1.9608e+03,1.4805e+03,1.0263e+04,2.4001e+02
2021-01-06 07:30:00 UTC,2.1342e+05,4.6995e+04,6.7080e+04,5.5166e+04,1.9278e+04,2.4901e+04,2.2811e+03,5.6871e+03,3.2002e+02,4.3642e+03,9.8613e+03,1.7709e+04,6.0881e+03,3.6003e+02,1.1549e+04,1.2804e+03,1.2957e+04,1.3279e+04,1.4245e+04,5.6007e+02,4.8005e+02,1.2112e+04,1.3238e+04,3.0821e+03,4.4004e+02
2021-01-06 07:45:00 UTC,2.7666e+05,4.5645e+04,8.3721e+04,7.9931e+04,4.1895e+04,2.5465e+04,2.2411e+03,1.1831e+04,4.7650e+03,3.2002e+02,4.4004e+02,1.4849e+04,5.7674e+03,5.1258e+03,1.3722e+04,9.5002e+03,1.4568e+04,1.4648e+04,1.4366e+04,6.0008e+02,4.4004e+02,1.4930e+04,1.4407e+04,1.2958e+04,5.2006e+02
2021-01-06 08:00:00 UTC,3.1489e+05,5.6985e+04,9.4394e+04,7.4215e+04,6.0740e+04,2.8546e+04,2.9219e+03,9.5403e+03,1.6179e+04,2.4001e+02,2.4001e+02,6.1284e+03,5.2461e+03,1.6017e+04,1.1510e+04,1.2797e+04,1.3280e+04,1.3481e+04,1.4044e+04,4.8005e+02,1.2837e+04,1.4809e+04,1.4004e+04,5.2061e+03,3.6003e+02
2021-01-06 08:15:00 UTC,3.1599e+05,5.7992e+04,7.3302e+04,7.5950e+04,7.5070e+04,3.3668e+04,3.7631e+03,6.4894e+03,1.5896e+04,2.4001e+02,5.6007e+02,8.0143e+03,6.3690e+03,1.6178e+04,3.2423e+03,1.4769e+04,1.2877e+04,1.3239e+04,3.5228e+03,5.7273e+03,1.3923e+04,5.2862e+03,5.2862e+03,1.4165e+04,4.0004e+02
2021-01-06 08:30:00 UTC,2.8895e+05,4.6817e+04,5.5793e+04,7.4534e+04,7.9206e+04,3.2592e+04,3.1221e+03,2.4413e+03,1.5010e+04,3.2002e+02,7.2011e+02,2.2811e+03,6.4091e+03,1.6178e+04,3.4026e+03,1.3239e+04,3.6029e+03,1.2837e+04,1.2403e+03,1.6406e+03,8.2149e+03,1.1188e+04,5.0056e+03,1.3722e+04,3.4827e+03
2021-01-06 08:45:00 UTC,3.0624e+05,3.8873e+04,6.8844e+04,8.5520e+04,7.8802e+04,3.4189e+04,2.4814e+03,3.6029e+03,1.2917e+04,3.2002e+02,3.6003e+02,8.8017e+02,5.5267e+03,1.2555e+04,3.3625e+03,1.3118e+04,9.5402e+03,1.3239e+04,9.0180e+03,1.5205e+03,3.4026e+03,1.5010e+04,4.7250e+03,1.0263e+04,1.5332e+04
2021-01-06 09:00:00 UTC,2.9634e+05,3.8730e+04,6.1241e+04,9.7805e+04,6.9480e+04,2.9070e+04,3.5227e+03,1.1203e+03,1.3359e+04,6.0080e+03,1.6406e+03,5.2006e+02,3.3224e+03,9.0179e+03,3.5227e+03,1.2434e+04,4.4844e+03,1.3641e+04,8.8172e+03,1.6406e+03,4.0035e+03,1.2193e+04,9.2993e+03,1.7791e+04,1.4487e+04
2021-01-06 09:15:00 UTC,2.6797e+05,2.6372e+04,5.9004e+04,8.3937e+04,6.5137e+04,3.3508e+04,4.4042e+03,1.9608e+03,8.3754e+03,4.8050e+03,4.8005e+02,5.2006e+02,5.4866e+03,2.4001e+02,7.3318e+03,1.2796e+04,4.6047e+03,1.5332e+04,2.5214e+03,1.7607e+03,4.2440e+03,9.9418e+03,5.4867e+03,1.5493e+04,1.4326e+04
2021-01-06 09:30:00 UTC,2.6089e+05,2.5712e+04,7.0172e+04,7.0559e+04,6.5460e+04,2.8981e+04,2.9619e+03,1.6806e+03,3.5628e+03,6.4491e+03,2.3212e+03,3.0020e+03,5.4064e+03,2.4001e+02,8.5762e+03,1.4285e+04,1.2877e+04,1.3520e+04,3.7631e+03,1.5605e+03,7.4522e+03,7.4924e+03,5.5267e+03,1.3963e+04,1.3802e+04
2021-01-06 09:45:00 UTC,2.4887e+05,1.8778e+04,6.3935e+04,7.1910e+04,6.2771e+04,3.1473e+04,3.0020e+03,1.7607e+03,2.4413e+03,2.6415e+03,4.8005e+02,4.1237e+03,3.4426e+03,8.4015e+02,6.6096e+03,1.5614e+04,1.3078e+04,3.2423e+03,4.9253e+03,2.3612e+03,1.2756e+04,4.8050e+03,8.1747e+03,1.4365e+04,1.4003e+04
2021-01-06 10:00:00 UTC,2.2318e+05,2.5842e+04,3.3495e+04,7.3561e+04,6.2747e+04,2.7525e+04,2.7616e+03,1.1203e+03,2.3212e+03,5.0455e+03,7.2011e+02,7.8935e+03,5.6068e+03,2.8002e+02,3.3624e+03,7.0508e+03,4.1638e+03,3.2423e+03,3.7631e+03,4.6046e+03,2.2411e+03,4.9253e+03,3.3625e+03,1.7225e+04,1.4406e+04
2021-01-06 10:15:00 UTC,2.5930e+05,3.0003e+04,7.1033e+04,6.8459e+04,5.7426e+04,3.2377e+04,2.4813e+03,1.6006e+03,1.8407e+03,2.8818e+03,5.7272e+03,9.4595e+03,5.5668e+03,3.2002e+02,8.6967e+03,1.3118e+04,8.0944e+03,4.8005e+02,3.0020e+03,1.2193e+04,1.3239e+04,1.1549e+04,4.0436e+03,1.7185e+04,1.4486e+04
2021-01-06 10:30:00 UTC,2.6513e+05,2.1880e+04,7.5150e+04,7.1209e+04,6.2051e+04,3.4831e+04,3.4826e+03,1.4004e+03,7.2011e+02,4.4042e+03,4.0836e+03,3.5227e+03,3.4426e+03,7.6013e+02,1.3199e+04,8.4960e+03,5.8475e+03,1.0803e+03,3.2824e+03,1.6178e+04,1.4567e+04,1.1751e+04,4.1638e+03,1.8597e+04,1.4164e+04
2021-01-06 10:45:00 UTC,2.2898e+05,2.0229e+04,5.3508e+04,6.4052e+04,6.0215e+04,3.0966e+04,2.9218e+03,1.0002e+03,2.1610e+03,2.4413e+03,3.3624e+03,5.5667e+03,2.8002e+02,2.4413e+03,1.5605e+03,5.4866e+03,2.5614e+03,1.9608e+03,7.6929e+03,1.3963e+04,1.4083e+04,5.8074e+03,3.0420e+03,1.1992e+04,1.0986e+04
2021-01-06 11:00:00 UTC,2.1319e+05,2.6762e+04,5.5502e+04,4.9544e+04,5.6712e+04,2.4664e+04,2.1210e+03,2.2411e+03,2.8017e+03,2.6415e+03,2.8417e+03,6.0479e+03,7.2113e+03,7.6012e+02,3.5227e+03,3.5227e+03,2.2811e+03,2.9619e+03,1.1630e+04,1.2635e+04,1.4446e+04,4.0836e+03,6.4491e+03,6.4009e+02,1.4808e+04
2021-01-06 11:15:00 UTC,1.7967e+05,2.2124e+04,3.5088e+04,4.7959e+04,5.1325e+04,2.3171e+04,6.0008e+02,7.2011e+02,8.4015e+02,2.7216e+03,4.1637e+03,4.2839e+03,2.8818e+03,5.8474e+03,2.5214e+03,6.6897e+03,4.8005e+02,2.6815e+03,8.6562e+03,4.2439e+03,7.2513e+03,2.4012e+03,8.4956e+03,2.5614e+03,8.7767e+03
2021-01-06 11:30:00 UTC,2.0149e+05,2.3047e+04,4.0036e+04,5.0283e+04,5.5985e+04,3.2133e+04,1.8808e+03,2.3212e+03,2.5614e+03,3.0821e+03,4.5244e+03,5.3662e+03,4.4004e+02,2.8017e+03,3.1622e+03,1.3600e+04,6.4009e+02,4.5244e+03,1.1911e+04,1.6406e+03,9.2018e+02,3.4025e+03,3.9634e+03,3.6829e+03,9.6603e+03
2021-01-06 11:45:00 UTC,1.9964e+05,2.2167e+04,4.5911e+04,4.7265e+04,5.8824e+04,2.5469e+04,3.6003e+02,1.4004e+03,2.8002e+02,5.0856e+03,4.0035e+03,5.6469e+03,3.3224e+03,2.0009e+03,2.0009e+03,1.6258e+04,3.6003e+02,3.9233e+03,7.8936e+03,7.0508e+03,3.1622e+03,4.9654e+03,5.2861e+03,4.9253e+03,8.3351e+03
2021-01-06 12:00:00 UTC,1.9082e+05,1.3551e+04,4.3652e+04,5.3519e+04,5.5107e+04,2.4984e+04,1.6806e+03,1.2403e+03,6.8010e+02,8.4015e+02,3.0420e+03,4.8005e+02,2.8818e+03,2.6815e+03,4.6848e+03,8.7767e+03,4.4004e+02,4.9253e+03,2.6816e+03,1.2916e+04,3.0821e+03,5.8875e+03,2.9219e+03,3.6429e+03,1.5291e+04
2021-01-06 12:15:00 UTC,1.8642e+05,2.1473e+04,3.4877e+04,4.8423e+04,5.3228e+04,2.8413e+04,4.4004e+02,2.8418e+03,2.3212e+03,2.8017e+03,2.9619e+03,3.5628e+03,2.8818e+03,3.6028e+03,2.2811e+03,2.6816e+03,6.4009e+02,2.6415e+03,3.3224e+03,1.3158e+04,2.0409e+03,7.9338e+03,3.6830e+03,5.0055e+03,6.0079e+03
2021-01-06 12:30:00 UTC,1.7565e+05,2.3139e+04,2.7564e+04,3.6731e+04,5.5398e+04,3.2811e+04,1.2403e+03,1.6006e+03,6.4009e+02,2.7216e+03,8.4015e+02,5.8474e+03,2.8017e+03,7.3718e+03,3.2423e+03,3.5628e+03,6.4009e+02,3.4826e+03,3.3224e+03,6.9305e+03,2.3612e+03,3.9233e+03,3.4826e+03,4.1638e+03,3.2423e+03
2021-01-06 12:45:00 UTC,1.6714e+05,2.3010e+04,2.3850e+04,4.4192e+04,5.3402e+04,2.2680e+04,6.8010e+02,1.1603e+03,2.8017e+03,1.8407e+03,2.6415e+03,6.7699e+03,2.9218e+03,4.1237e+03,2.2411e+03,3.8031e+03,8.0014e+02,2.8417e+03,2.9619e+03,2.4813e+03,3.8833e+03,4.7649e+03,5.6068e+03,4.7248e+03,3.5628e+03
2021-01-06 13:00:00 UTC,1.7645e+05,2.3096e+04,3.0681e+04,5.3042e+04,4.5405e+04,2.4220e+04,1.2403e+03,2.4413e+03,4.0003e+02,2.2811e+03,2.9218e+03,8.0942e+03,2.5214e+03,3.1221e+03,2.0009e+03,3.2823e+03,1.4404e+03,1.8808e+03,3.8833e+03,9.2185e+03,3.6028e+03,5.2460e+03,6.7299e+03,3.2823e+03,1.1268e+04
2021-01-06 13:15:00 UTC,1.5496e+05,2.0639e+04,2.0144e+04,4.0626e+04,4.9694e+04,2.3853e+04,4.0003e+02,1.1603e+03,6.7297e+03,2.7616e+03,3.6003e+02,4.2038e+03,1.0402e+03,3.9233e+03,3.7630e+03,3.5627e+03,6.4009e+02,2.0009e+03,2.6015e+03,1.5605e+03,3.7630e+03,2.2010e+03,4.6847e+03,6.0479e+03,9.3388e+03
2021-01-06 13:30:00 UTC,1.6012e+05,2.2396e+04,3.5185e+04,3.7576e+04,4.2885e+04,2.2078e+04,2.3212e+03,2.3612e+03,2.9218e+03,3.0821e+03,2.8017e+03,4.0435e+03,2.0809e+03,2.7216e+03,2.5214e+03,2.5214e+03,8.6964e+03,2.3612e+03,1.8407e+03,1.1428e+04,2.4413e+03,3.2022e+03,4.5645e+03,3.8031e+03,3.6429e+03
2021-01-06 13:45:00 UTC,1.5005e+05,1.9353e+04,3.1180e+04,4.2253e+04,4.0575e+04,1.6682e+04,3.6003e+02,1.4404e+03,7.1711e+03,3.6003e+02,2.7616e+03,4.0836e+03,2.8818e+03,2.4001e+02,2.7616e+03,4.8050e+03,1.1670e+04,6.8010e+02,2.0809e+03,4.0035e+03,2.8017e+03,2.2411e+03,4.4844e+03,1.1509e+04,4.9253e+03
2021-01-06 14:00:00 UTC,1.7161e+05,2.3536e+04,2.4333e+04,4.4445e+04,4.5352e+04,3.3940e+04,8.4015e+02,1.9608e+03,5.1257e+03,2.9218e+03,5.2006e+02,6.5694e+03,2.8417e+03,2.6816e+03,4.5645e+03,2.3212e+03,2.0009e+03,2.1210e+03,2.1210e+03,4.8852e+03,3.1622e+03,3.0821e+03,4.5245e+03,4.2038e+03,4.8050e+03
2021-01-06 14:15:00 UTC,1.6583e+05,3.2581e+04,3.1223e+04,3.1880e+04,4.7264e+04,2.2874e+04,6.0008e+02,3.2823e+03,5.1257e+03,4.4443e+03,9.2988e+03,5.0856e+03,2.9219e+03,1.6806e+03,2.0809e+03,5.6007e+02,4.8852e+03,4.8005e+02,4.1638e+03,6.9304e+03,1.6406e+03,1.0343e+04,5.3663e+03,2.2411e+03,5.4865e+03
2021-01-06 14:30:00 UTC,1.4292e+05,2.4942e+04,1.8093e+04,3.4077e+04,4.1182e+04,2.4620e+04,1.2003e+03,2.0009e+03,2.7616e+03,3.6003e+02,1.2876e+04,1.4805e+03,1.4805e+03,2.6815e+03,2.6015e+03,7.2011e+02,3.1221e+03,1.8007e+03,1.7206e+03,4.0034e+03,9.2018e+02,3.1621e+03,3.1221e+03,3.0820e+03,1.0182e+04
