# file...... Meter_684_C_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_C:measured_power.real,xfmr_meter_684_C_1:measured_power.real,xfmr_meter_684_C_2:measured_power.real,xfmr_meter_684_C_3:measured_power.real,xfmr_meter_684_C_4:measured_power.real,xfmr_meter_684_C_5:measured_power.real,house_meter_684_C_1:measured_power.real,house_meter_684_C_2:measured_power.real,house_meter_684_C_3:measured_power.real,house_meter_684_C_4:measured_power.real,house_meter_684_C_5:measured_power.real,house_meter_684_C_6:measured_power.real,house_meter_684_C_7:measured_power.real,house_meter_684_C_8:measured_power.real,house_meter_684_C_9:measured_power.real,house_meter_684_C_10:measured_power.real,house_meter_684_C_11:measured_power.real,house_meter_684_C_12:measured_power.real,house_meter_684_C_13:measured_power.real,house_meter_684_C_14:measured_power.real,house_meter_684_C_15:measured_power.real,house_meter_684_C_16:measured_power.real,house_meter_684_C_17:measured_power.real,house_meter_684_C_18:measured_power.real,house_meter_684_C_19:measured_power.real
2021-01-06 05:30:00 UTC,6.2908e+04,2.6682e+04,1.5356e+04,4.8436e+03,1.0580e+04,5.4445e+03,5.7269e+03,6.4888e+03,2.9218e+03,2.0409e+03,4.0003e+02,4.0003e+02,2.2411e+03,6.3685e+03,1.2803e+03,2.3612e+03,1.0802e+03,2.4412e+03,4.0003e+02,3.1618e+03,1.9608e+03,2.6415e+03,4.8005e+02,4.0003e+02,6.0008e+02
2021-01-06 05:45:00 UTC,6.5381e+04,2.2765e+04,1.9739e+04,5.8051e+03,1.1626e+04,5.4445e+03,2.0409e+03,3.7229e+03,3.0019e+03,5.7269e+03,6.4009e+02,5.6007e+02,2.3612e+03,4.6445e+03,2.3211e+03,2.6415e+03,2.0409e+03,2.2811e+03,6.0008e+02,4.0831e+03,3.4024e+03,2.3211e+03,9.2018e+02,6.0008e+02,6.4009e+02
2021-01-06 06:00:00 UTC,7.5085e+04,2.8345e+04,2.5390e+04,5.0444e+03,1.0100e+04,6.2060e+03,2.1209e+03,2.8417e+03,5.2859e+03,2.2811e+03,2.2811e+03,7.2011e+02,2.3612e+03,1.0343e+04,2.8417e+03,2.2010e+03,2.6415e+03,2.6415e+03,3.6003e+02,3.3620e+03,8.4952e+03,2.7616e+03,2.8002e+02,7.2011e+02,2.4001e+02
2021-01-06 06:15:00 UTC,7.8828e+04,2.1433e+04,3.5603e+04,4.6034e+03,1.0781e+04,6.4062e+03,2.0809e+03,3.0820e+03,5.5665e+03,2.8417e+03,2.0809e+03,4.8005e+02,2.3612e+03,2.8817e+03,2.5614e+03,2.8417e+03,2.3211e+03,2.2010e+03,3.6003e+02,1.1427e+04,1.1669e+04,2.0409e+03,3.6003e+02,4.0003e+02,3.6003e+02
2021-01-06 06:30:00 UTC,8.7676e+04,3.5551e+04,2.8728e+04,5.3645e+03,1.0663e+04,7.3684e+03,2.1610e+03,3.6028e+03,3.8031e+03,2.7216e+03,4.1236e+03,4.4004e+02,5.0454e+03,1.3479e+04,4.2839e+03,2.1610e+03,4.0034e+03,2.9218e+03,9.6019e+02,3.2819e+03,5.0053e+03,6.0076e+03,8.4015e+02,2.0001e+02,8.4015e+02
2021-01-06 06:45:00 UTC,1.3990e+05,4.0226e+04,7.4506e+04,4.4835e+03,1.2628e+04,8.0504e+03,3.1221e+03,6.2082e+03,3.6428e+03,2.8818e+03,6.8500e+03,6.0008e+02,6.5692e+03,1.0142e+04,6.2885e+03,5.4865e+03,6.6896e+03,8.3350e+03,4.8851e+03,1.7021e+04,1.8393e+04,6.6896e+03,4.4004e+02,2.8002e+02,3.6003e+02
2021-01-06 07:00:00 UTC,1.2268e+05,3.6664e+04,5.8045e+04,4.9239e+03,1.3309e+04,9.7346e+03,5.1256e+03,5.2459e+03,2.9619e+03,2.2411e+03,4.5244e+03,4.8005e+02,5.6468e+03,1.0263e+04,7.3717e+03,7.3315e+03,1.2353e+04,2.7616e+03,3.5227e+03,7.7321e+03,7.0507e+03,9.4994e+03,4.0003e+02,3.2002e+02,3.2002e+02
2021-01-06 07:15:00 UTC,1.5345e+05,4.2674e+04,8.3202e+04,4.8838e+03,1.2588e+04,1.0096e+04,2.3212e+03,3.5627e+03,4.6046e+03,5.8474e+03,5.2860e+03,4.0003e+02,7.8935e+03,1.2514e+04,7.1712e+03,9.9014e+03,7.9739e+03,9.2587e+03,1.0803e+03,1.5169e+04,1.8757e+04,1.2997e+04,5.6007e+02,3.2002e+02,3.6003e+02
2021-01-06 07:30:00 UTC,1.0986e+05,2.9386e+04,5.3830e+04,5.6051e+03,1.2147e+04,8.8920e+03,2.4413e+03,3.1221e+03,4.8852e+03,2.0809e+03,7.7329e+03,5.2006e+02,5.9276e+03,2.5614e+03,7.8133e+03,7.8133e+03,1.2393e+04,3.8031e+03,8.8017e+02,4.7645e+03,7.3718e+03,8.6161e+03,6.8010e+02,8.8017e+02,8.0014e+02
2021-01-06 07:45:00 UTC,1.5124e+05,3.5551e+04,9.1604e+04,5.0442e+03,1.0622e+04,8.4112e+03,2.3612e+03,2.9619e+03,2.9619e+03,2.0810e+03,4.8852e+03,6.0008e+02,1.0866e+04,8.6565e+03,9.1788e+03,1.0987e+04,7.1313e+03,1.2515e+04,6.4493e+03,1.8192e+04,1.5252e+04,1.0826e+04,2.8002e+02,3.2002e+02,2.8002e+02
