# file...... Meter_633_B_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_B:measured_power.real,xfmr_meter_633_B_1:measured_power.real,xfmr_meter_633_B_2:measured_power.real,xfmr_meter_633_B_3:measured_power.real,xfmr_meter_633_B_4:measured_power.real,xfmr_meter_633_B_5:measured_power.real,house_meter_633_B_1:measured_power.real,house_meter_633_B_2:measured_power.real,house_meter_633_B_3:measured_power.real,house_meter_633_B_4:measured_power.real,house_meter_633_B_5:measured_power.real,house_meter_633_B_6:measured_power.real,house_meter_633_B_7:measured_power.real,house_meter_633_B_8:measured_power.real,house_meter_633_B_9:measured_power.real,house_meter_633_B_10:measured_power.real,house_meter_633_B_11:measured_power.real,house_meter_633_B_12:measured_power.real,house_meter_633_B_13:measured_power.real,house_meter_633_B_14:measured_power.real,house_meter_633_B_15:measured_power.real,house_meter_633_B_16:measured_power.real,house_meter_633_B_17:measured_power.real,house_meter_633_B_18:measured_power.real,house_meter_633_B_19:measured_power.real
2021-01-06 02:30:00 UTC,6.8034e+04,4.0309e+04,1.7605e+03,1.0983e+04,1.1379e+04,3.6022e+03,4.2436e+03,6.5687e+03,5.6464e+03,5.4861e+03,5.0051e+03,4.6444e+03,4.7646e+03,3.7629e+03,2.8002e+02,2.4001e+02,2.4001e+02,1.2000e+02,1.2000e+02,1.2000e+02,5.2005e+02,1.2000e+02,1.2000e+02,6.0007e+02,1.6001e+02
2021-01-06 02:45:00 UTC,6.5341e+04,3.9783e+04,1.6404e+03,9.3762e+03,1.1499e+04,3.0416e+03,4.4841e+03,5.0451e+03,5.8469e+03,5.9271e+03,3.6427e+03,5.9271e+03,5.2055e+03,3.5225e+03,2.0001e+02,3.2002e+02,2.8002e+02,2.0001e+02,1.2000e+02,1.6001e+02,1.6001e+02,2.0001e+02,1.2000e+02,1.6001e+02,3.2002e+02
2021-01-06 03:00:00 UTC,6.6724e+04,4.5859e+04,1.8005e+03,5.7655e+03,1.0857e+04,2.4409e+03,5.8870e+03,4.4841e+03,7.1303e+03,5.0852e+03,5.8068e+03,4.9650e+03,8.4143e+03,3.8430e+03,2.4001e+02,3.2002e+02,1.6001e+02,2.0001e+02,2.8002e+02,2.0001e+02,1.2000e+02,2.8002e+02,1.6001e+02,8.0001e+01,3.2002e+02
2021-01-06 03:15:00 UTC,5.6127e+04,3.6386e+04,1.8805e+03,5.4048e+03,1.0255e+04,2.2007e+03,4.3638e+03,4.5642e+03,4.3238e+03,5.1654e+03,3.9231e+03,4.6443e+03,5.4460e+03,3.8029e+03,1.2000e+02,2.4001e+02,1.2000e+02,2.4001e+02,4.4004e+02,2.8002e+02,1.6001e+02,2.8002e+02,1.6001e+02,2.0001e+02,3.2002e+02
2021-01-06 03:30:00 UTC,6.0249e+04,4.0066e+04,1.6804e+03,5.7254e+03,1.0415e+04,2.3608e+03,4.5241e+03,5.2055e+03,4.5241e+03,6.5687e+03,5.3257e+03,5.6464e+03,4.4039e+03,3.6827e+03,8.0001e+01,1.6001e+02,2.8002e+02,1.2000e+02,2.8002e+02,3.6003e+02,1.2000e+02,2.8002e+02,3.6003e+02,2.4001e+02,2.0001e+02
2021-01-06 03:45:00 UTC,5.8031e+04,3.8448e+04,1.2402e+03,5.6452e+03,1.0576e+04,2.1207e+03,6.4484e+03,4.5241e+03,4.6443e+03,5.0852e+03,3.9632e+03,4.9650e+03,4.8848e+03,3.7629e+03,1.2000e+02,2.8002e+02,2.0001e+02,1.2000e+02,1.2000e+02,1.6001e+02,1.2000e+02,1.2000e+02,4.4004e+02,2.4001e+02,1.2000e+02
2021-01-06 04:00:00 UTC,6.0740e+04,4.1199e+04,1.4003e+03,5.7252e+03,1.0335e+04,2.0807e+03,5.2455e+03,4.7646e+03,5.9672e+03,4.2436e+03,3.8430e+03,4.7245e+03,6.2078e+03,6.0073e+03,1.2000e+02,3.2002e+02,2.0001e+02,2.4001e+02,1.6001e+02,1.2000e+02,1.2000e+02,1.2000e+02,3.6003e+02,3.2002e+02,2.4001e+02
2021-01-06 04:15:00 UTC,5.8505e+04,3.7841e+04,1.6004e+03,6.4065e+03,1.0375e+04,2.2808e+03,4.4840e+03,4.5642e+03,6.1677e+03,4.5642e+03,3.6827e+03,4.3638e+03,4.2837e+03,5.5662e+03,2.4001e+02,3.2002e+02,2.0001e+02,2.4001e+02,8.0001e+01,1.2000e+02,2.8002e+02,1.2000e+02,2.4001e+02,1.1203e+03,1.2000e+02
2021-01-06 04:30:00 UTC,6.6471e+04,4.4926e+04,2.4009e+03,6.2060e+03,1.0576e+04,2.3609e+03,5.9672e+03,5.3658e+03,4.8447e+03,6.5687e+03,5.7667e+03,8.3741e+03,4.1635e+03,3.6427e+03,4.0003e+02,6.8009e+02,2.0001e+02,2.4001e+02,2.0001e+02,2.0001e+02,4.0003e+02,8.0001e+01,1.2000e+02,1.0802e+03,1.6001e+02
2021-01-06 04:45:00 UTC,6.0727e+04,3.9664e+04,3.2424e+03,5.2045e+03,1.0295e+04,2.3208e+03,4.2036e+03,4.4039e+03,5.8870e+03,5.1654e+03,3.8830e+03,4.3638e+03,7.6919e+03,3.8830e+03,2.0001e+02,1.8006e+03,1.2000e+02,8.0001e+01,2.4001e+02,1.2000e+02,5.2005e+02,1.6001e+02,1.2000e+02,1.2000e+02,1.6001e+02
2021-01-06 05:00:00 UTC,5.9537e+04,3.6871e+04,3.1622e+03,6.0057e+03,1.0495e+04,3.0019e+03,4.5642e+03,4.7245e+03,4.3638e+03,4.1234e+03,4.1234e+03,4.4440e+03,6.6890e+03,3.6827e+03,2.8002e+02,1.7206e+03,2.4001e+02,1.2000e+02,2.0001e+02,1.2000e+02,3.6003e+02,1.2000e+02,1.2000e+02,8.0001e+01,7.6012e+02
2021-01-06 05:15:00 UTC,6.3693e+04,3.9623e+04,2.9621e+03,7.3284e+03,1.0857e+04,2.9218e+03,5.1253e+03,4.1234e+03,4.5642e+03,4.4840e+03,3.8029e+03,6.7291e+03,6.8896e+03,3.7228e+03,2.4001e+02,1.7206e+03,2.8002e+02,8.0001e+01,8.0001e+01,1.6001e+02,2.8002e+02,1.2000e+02,1.2000e+02,3.6003e+02,1.8006e+03
2021-01-06 05:30:00 UTC,6.4788e+04,4.1280e+04,3.3224e+03,7.4086e+03,1.0656e+04,2.1207e+03,5.4460e+03,6.2880e+03,4.6043e+03,4.5642e+03,5.1253e+03,6.3682e+03,5.0451e+03,3.6427e+03,2.4001e+02,1.7206e+03,2.0001e+02,1.2000e+02,1.6001e+02,5.2005e+02,2.8002e+02,8.0001e+01,8.0001e+01,6.0007e+02,1.9207e+03
2021-01-06 05:45:00 UTC,6.3613e+04,3.9823e+04,3.5626e+03,8.0504e+03,1.0335e+04,1.8405e+03,4.4840e+03,5.1253e+03,5.8870e+03,5.9672e+03,4.0032e+03,4.6844e+03,6.0073e+03,3.4824e+03,2.8002e+02,1.7606e+03,8.0001e+01,1.2000e+02,2.4001e+02,6.4008e+02,3.2002e+02,1.2000e+02,1.2000e+02,6.0007e+02,2.2810e+03
2021-01-06 06:00:00 UTC,6.2991e+04,3.7801e+04,5.4048e+03,7.5682e+03,1.0496e+04,1.7204e+03,4.2837e+03,5.4460e+03,5.3257e+03,4.4440e+03,3.7228e+03,5.0051e+03,5.8469e+03,3.5626e+03,3.2002e+02,1.7606e+03,4.0003e+02,8.0001e+01,7.6012e+02,7.2010e+02,6.4008e+02,7.2010e+02,6.0007e+02,6.4008e+02,1.0802e+03
2021-01-06 06:15:00 UTC,6.9320e+04,4.1968e+04,6.1657e+03,7.4079e+03,1.0656e+04,3.1215e+03,6.1677e+03,4.9249e+03,5.7266e+03,4.6444e+03,4.8848e+03,6.4083e+03,5.2055e+03,3.8029e+03,6.4008e+02,6.4008e+02,1.2003e+03,1.2000e+02,8.0013e+02,7.6012e+02,6.4008e+02,1.3604e+03,6.8009e+02,6.0007e+02,7.6012e+02
2021-01-06 06:30:00 UTC,7.2658e+04,4.6028e+04,5.0838e+03,7.2877e+03,1.0495e+04,3.7621e+03,4.4440e+03,1.0382e+04,5.9672e+03,4.2036e+03,6.2479e+03,4.4440e+03,6.2479e+03,3.8430e+03,5.2005e+02,6.8009e+02,9.2017e+02,8.0001e+01,5.6006e+02,7.2010e+02,6.0007e+02,1.0002e+03,6.8009e+02,5.2005e+02,8.4014e+02
2021-01-06 06:45:00 UTC,6.3175e+04,3.6305e+04,5.4444e+03,6.9270e+03,1.0656e+04,3.8423e+03,5.3257e+03,4.4440e+03,4.6043e+03,4.6043e+03,4.2436e+03,4.4841e+03,4.6844e+03,3.7629e+03,5.2005e+02,8.0013e+02,1.2403e+03,2.8002e+02,6.0007e+02,6.8009e+02,5.6006e+02,7.6012e+02,6.4008e+02,5.2005e+02,6.4008e+02
2021-01-06 07:00:00 UTC,7.2356e+04,4.4644e+04,5.3641e+03,7.2075e+03,1.0576e+04,4.5634e+03,7.6920e+03,4.9650e+03,6.4484e+03,5.6865e+03,4.1635e+03,7.0501e+03,4.5642e+03,3.8430e+03,6.4008e+02,8.0013e+02,9.6018e+02,4.0003e+02,6.4008e+02,4.8005e+02,5.2005e+02,9.2017e+02,5.2005e+02,8.8016e+02,6.0007e+02
2021-01-06 07:15:00 UTC,7.6491e+04,4.8658e+04,4.8834e+03,7.6085e+03,1.0857e+04,4.4831e+03,7.4513e+03,8.2137e+03,6.8094e+03,4.4841e+03,4.5242e+03,4.3238e+03,5.8870e+03,6.6891e+03,5.2005e+02,7.2010e+02,6.4008e+02,8.0013e+02,4.4004e+02,4.4004e+02,5.6006e+02,7.6012e+02,4.8005e+02,5.6006e+02,1.1603e+03
2021-01-06 07:30:00 UTC,7.5610e+04,4.5212e+04,5.3240e+03,8.1295e+03,1.1379e+04,5.5649e+03,5.0051e+03,5.0452e+03,5.8068e+03,4.3639e+03,4.4039e+03,4.7646e+03,7.9328e+03,7.6519e+03,4.8005e+02,4.8005e+02,7.2010e+02,6.8009e+02,8.8016e+02,5.6006e+02,8.8016e+02,6.4008e+02,5.6006e+02,8.0013e+02,9.2017e+02
2021-01-06 07:45:00 UTC,8.4635e+04,5.2272e+04,5.8851e+03,7.8488e+03,1.1579e+04,7.0490e+03,8.6553e+03,4.2437e+03,7.5717e+03,4.4841e+03,7.0501e+03,6.5688e+03,5.4460e+03,7.9328e+03,7.2010e+02,4.4004e+02,7.6012e+02,1.2403e+03,7.2010e+02,4.4004e+02,8.8016e+02,6.8009e+02,5.6006e+02,8.0013e+02,1.0402e+03
2021-01-06 08:00:00 UTC,8.5619e+04,5.3577e+04,5.4843e+03,8.2900e+03,1.0897e+04,7.3686e+03,8.9766e+03,5.5263e+03,5.3258e+03,7.1706e+03,4.1235e+03,6.6892e+03,5.4862e+03,9.9403e+03,6.4008e+02,4.8005e+02,7.2011e+02,8.8016e+02,7.2011e+02,5.2005e+02,9.2017e+02,6.0007e+02,4.8005e+02,6.8009e+02,1.2803e+03
2021-01-06 08:15:00 UTC,8.5269e+04,5.5113e+04,5.3241e+03,7.4081e+03,1.0616e+04,6.8070e+03,8.5349e+03,7.5316e+03,6.5287e+03,4.7646e+03,6.1678e+03,6.7293e+03,6.8496e+03,7.6520e+03,7.2010e+02,5.6006e+02,5.6006e+02,7.6012e+02,7.6012e+02,4.8005e+02,9.2017e+02,5.6006e+02,6.0007e+02,4.8005e+02,6.0007e+02
2021-01-06 08:30:00 UTC,7.6314e+04,4.6918e+04,5.3241e+03,6.8470e+03,1.1459e+04,5.7651e+03,8.5750e+03,4.1235e+03,6.2480e+03,4.1635e+03,4.2837e+03,5.2857e+03,6.4886e+03,7.4914e+03,4.8005e+02,6.4008e+02,4.4004e+02,9.6019e+02,7.2010e+02,6.4008e+02,8.8016e+02,5.6006e+02,6.0007e+02,4.4004e+02,4.0003e+02
2021-01-06 08:45:00 UTC,7.5846e+04,4.4687e+04,7.6497e+03,7.4082e+03,1.0777e+04,5.3243e+03,8.0532e+03,4.2437e+03,4.8849e+03,6.9298e+03,4.0834e+03,6.6089e+03,5.0452e+03,4.6043e+03,3.6003e+02,7.2010e+02,4.4004e+02,3.1612e+03,8.0013e+02,7.6012e+02,6.8009e+02,7.2010e+02,1.1603e+03,4.0003e+02,3.6003e+02
2021-01-06 09:00:00 UTC,7.9949e+04,4.5742e+04,5.8450e+03,8.3305e+03,1.2623e+04,7.4083e+03,5.0051e+03,9.2173e+03,6.4484e+03,5.3658e+03,4.5242e+03,6.4083e+03,4.6845e+03,3.8430e+03,3.2002e+02,6.0007e+02,4.0003e+02,1.2002e+03,8.4014e+02,7.2010e+02,7.6012e+02,1.0002e+03,1.9608e+03,3.6003e+02,5.6006e+02
2021-01-06 09:15:00 UTC,8.1946e+04,4.0433e+04,5.9251e+03,7.7287e+03,1.3145e+04,1.4714e+04,5.4861e+03,4.5242e+03,4.2437e+03,7.0100e+03,4.1235e+03,5.7267e+03,5.1654e+03,3.9632e+03,3.2002e+02,9.6019e+02,4.0003e+02,6.4008e+02,8.0013e+02,1.0002e+03,7.6012e+02,1.0402e+03,1.2003e+03,4.4004e+02,5.6006e+02
2021-01-06 09:30:00 UTC,9.2112e+04,4.9031e+04,5.9251e+03,7.7688e+03,1.3829e+04,1.5557e+04,9.6189e+03,4.0834e+03,4.3639e+03,8.8962e+03,5.1654e+03,4.6845e+03,6.2079e+03,5.7267e+03,2.8002e+02,8.4014e+02,1.0002e+03,7.2010e+02,8.8016e+02,5.6006e+02,6.8009e+02,9.6019e+02,1.0802e+03,4.4004e+02,7.6012e+02
2021-01-06 09:45:00 UTC,9.1742e+04,4.8137e+04,4.3628e+03,1.0257e+04,1.4552e+04,1.4433e+04,8.5750e+03,6.4485e+03,4.4039e+03,8.6553e+03,4.3238e+03,6.8897e+03,4.5242e+03,4.0433e+03,2.4001e+02,7.6012e+02,4.4004e+02,4.8005e+02,5.6006e+02,4.8005e+02,6.8009e+02,7.2010e+02,2.1609e+03,4.4004e+02,4.8005e+02
2021-01-06 10:00:00 UTC,8.7002e+04,4.7611e+04,3.4017e+03,1.0458e+04,1.5114e+04,1.0417e+04,5.6465e+03,6.9298e+03,5.6866e+03,1.0744e+04,4.3639e+03,5.2456e+03,4.8848e+03,3.8430e+03,4.0003e+02,1.6001e+02,4.4004e+02,4.4004e+02,4.0003e+02,3.2002e+02,6.8009e+02,5.6006e+02,1.9608e+03,2.8002e+02,5.2005e+02
2021-01-06 10:15:00 UTC,8.4270e+04,4.2904e+04,2.4810e+03,1.0058e+04,1.4069e+04,1.4757e+04,5.0452e+03,4.3639e+03,4.1235e+03,8.0933e+03,5.3258e+03,5.6465e+03,5.7668e+03,4.3238e+03,5.6006e+02,8.0001e+01,4.8005e+02,3.6003e+02,1.6001e+02,1.2000e+02,5.2005e+02,2.0001e+02,8.0013e+02,8.0001e+01,3.6003e+02
2021-01-06 10:30:00 UTC,8.7958e+04,4.5825e+04,2.3209e+03,9.6167e+03,1.4873e+04,1.5321e+04,6.9298e+03,4.2437e+03,4.3639e+03,8.3342e+03,5.0452e+03,8.1736e+03,4.3238e+03,4.1635e+03,5.2005e+02,1.2000e+02,4.8005e+02,3.6003e+02,8.0001e+01,2.0001e+02,4.8005e+02,8.0001e+01,2.0001e+02,1.6001e+02,3.6003e+02
2021-01-06 10:45:00 UTC,8.3256e+04,4.8867e+04,1.9606e+03,9.3359e+03,1.4752e+04,8.3397e+03,8.6954e+03,6.3682e+03,8.1335e+03,8.0532e+03,4.5242e+03,4.7646e+03,4.2837e+03,3.7629e+03,4.0003e+02,1.2000e+02,3.2002e+02,3.6003e+02,2.0001e+02,4.0000e+01,4.0003e+02,1.2000e+02,8.0001e+01,2.0001e+02,1.6001e+02
2021-01-06 11:00:00 UTC,8.1873e+04,4.4279e+04,1.5604e+03,9.2167e+03,1.6439e+04,1.0377e+04,8.2940e+03,4.6037e+03,4.2436e+03,4.8047e+03,4.5642e+03,6.5687e+03,6.0073e+03,4.9650e+03,2.8002e+02,8.0001e+01,2.8002e+02,1.2000e+02,1.6001e+02,2.0001e+02,3.6003e+02,8.0001e+01,1.2000e+02,2.8002e+02,8.0001e+01
2021-01-06 11:15:00 UTC,9.1740e+04,4.6708e+04,1.2402e+03,8.8149e+03,1.7405e+04,1.7571e+04,8.4947e+03,8.4873e+03,6.1276e+03,4.8448e+03,4.2837e+03,5.2055e+03,4.5642e+03,4.4440e+03,2.0001e+02,1.2000e+02,2.4001e+02,1.2000e+02,1.6001e+02,1.2000e+02,1.6001e+02,1.2000e+02,8.0001e+01,2.8002e+02,1.2000e+02
2021-01-06 11:30:00 UTC,9.2165e+04,4.9385e+04,1.2803e+03,9.7383e+03,1.8934e+04,1.2826e+04,7.6519e+03,8.7691e+03,4.8849e+03,6.8094e+03,4.6444e+03,7.7723e+03,4.3238e+03,4.2437e+03,1.2000e+02,8.0001e+01,1.2000e+02,8.0001e+01,3.2002e+02,2.8002e+02,1.2000e+02,1.6001e+02,8.0001e+01,2.0001e+02,4.0000e+01
2021-01-06 11:45:00 UTC,8.3145e+04,4.2335e+04,1.6804e+03,1.2590e+04,1.8168e+04,8.3708e+03,4.6043e+03,6.7690e+03,4.8448e+03,6.0474e+03,6.4084e+03,5.3258e+03,4.2837e+03,3.8430e+03,1.2000e+02,3.6003e+02,1.6001e+02,1.2000e+02,2.8002e+02,2.8002e+02,8.0001e+01,2.8002e+02,2.4001e+02,4.0003e+02,1.2000e+02
2021-01-06 12:00:00 UTC,7.5204e+04,3.8045e+04,1.4403e+03,1.0863e+04,1.7687e+04,7.1677e+03,4.7646e+03,4.3639e+03,4.2036e+03,4.9650e+03,4.2036e+03,4.8848e+03,6.4484e+03,4.0433e+03,8.0001e+01,3.6003e+02,1.2000e+02,8.0001e+01,2.4001e+02,2.8002e+02,8.0001e+01,2.0001e+02,2.0001e+02,8.0001e+01,1.2000e+02
2021-01-06 12:15:00 UTC,7.6112e+04,4.1930e+04,3.0022e+03,8.8942e+03,1.6319e+04,5.9652e+03,6.7292e+03,5.7667e+03,4.2837e+03,7.3710e+03,4.3638e+03,4.7646e+03,4.3238e+03,4.1234e+03,1.2000e+02,1.9606e+03,1.6001e+02,1.2000e+02,2.8002e+02,1.2000e+02,8.0001e+01,1.6001e+02,2.8002e+02,2.0001e+02,8.0001e+01
2021-01-06 12:30:00 UTC,8.4050e+04,4.6219e+04,6.3738e+03,8.8537e+03,1.5394e+04,7.2075e+03,5.8469e+03,5.8469e+03,5.7667e+03,6.4083e+03,4.5241e+03,6.1276e+03,5.7266e+03,5.7266e+03,1.2000e+02,5.0449e+03,1.6001e+02,3.2002e+02,3.6003e+02,1.6001e+02,1.2000e+02,8.0001e+01,1.6001e+02,3.2002e+02,8.0001e+01
2021-01-06 12:45:00 UTC,7.2306e+04,3.8163e+04,2.7214e+03,8.2526e+03,1.7284e+04,5.8850e+03,4.8046e+03,5.1253e+03,4.4440e+03,5.1253e+03,4.3638e+03,5.2455e+03,5.1654e+03,3.7228e+03,2.4001e+02,1.2403e+03,3.2002e+02,4.0003e+02,2.8002e+02,4.0000e+01,8.0001e+01,1.2000e+02,8.0001e+01,2.4001e+02,8.0001e+01
2021-01-06 13:00:00 UTC,8.1187e+04,4.4156e+04,3.7230e+03,8.9346e+03,1.7566e+04,6.8067e+03,6.9297e+03,4.3638e+03,4.3238e+03,4.8047e+03,6.6088e+03,4.7245e+03,6.9698e+03,5.2055e+03,2.4001e+02,2.0407e+03,2.8002e+02,4.0003e+02,1.6001e+02,2.0001e+02,2.4001e+02,1.6001e+02,1.2000e+02,1.6001e+02,2.0001e+02
2021-01-06 13:15:00 UTC,8.5481e+04,4.7890e+04,2.8816e+03,8.9736e+03,1.6479e+04,9.2554e+03,9.4982e+03,4.4841e+03,6.2479e+03,7.6920e+03,4.5241e+03,6.3682e+03,4.4841e+03,4.3238e+03,2.4001e+02,1.4003e+03,2.4001e+02,2.8002e+02,8.0001e+01,8.0001e+01,3.2002e+02,2.4001e+02,8.0001e+01,6.4008e+02,2.8002e+02
2021-01-06 13:30:00 UTC,7.7713e+04,4.5173e+04,2.0808e+03,8.7337e+03,1.6841e+04,4.8836e+03,8.8960e+03,7.6518e+03,5.8870e+03,4.7646e+03,4.4039e+03,5.2856e+03,4.0032e+03,4.0433e+03,1.6001e+02,6.0005e+02,1.2000e+02,8.0001e+01,8.0001e+01,1.2000e+02,7.2010e+02,2.0001e+02,1.2000e+02,8.0001e+01,2.4001e+02
2021-01-06 13:45:00 UTC,7.9026e+04,4.7689e+04,1.4804e+03,8.2927e+03,1.5997e+04,5.5657e+03,1.0141e+04,4.6043e+03,5.9672e+03,4.7646e+03,4.3238e+03,7.0501e+03,6.4484e+03,4.1234e+03,8.0001e+01,1.2000e+02,3.2002e+02,1.2000e+02,1.2000e+02,1.6001e+02,4.8005e+02,8.0001e+01,4.0000e+01,1.6001e+02,1.2000e+02
2021-01-06 14:00:00 UTC,7.7220e+04,4.3956e+04,1.8005e+03,9.0553e+03,1.6922e+04,5.4849e+03,8.7354e+03,6.3281e+03,4.9650e+03,6.1276e+03,4.3238e+03,4.8046e+03,4.3638e+03,4.0834e+03,1.2000e+02,4.8005e+02,4.0003e+02,1.2000e+02,8.0001e+01,1.2000e+02,4.0003e+02,8.0001e+01,1.2000e+02,1.2000e+02,4.0000e+01
2021-01-06 14:15:00 UTC,7.9404e+04,4.5498e+04,1.7605e+03,9.5362e+03,1.7364e+04,5.2444e+03,8.6552e+03,4.4039e+03,7.9327e+03,5.3658e+03,4.6043e+03,6.2078e+03,4.0032e+03,4.0834e+03,1.2000e+02,6.8009e+02,2.8002e+02,8.0001e+01,1.2000e+02,1.6001e+02,2.0001e+02,1.2000e+02,2.4001e+02,4.8005e+02,1.6001e+02
2021-01-06 14:30:00 UTC,8.3386e+04,4.2943e+04,2.4811e+03,9.6963e+03,1.7766e+04,1.0498e+04,8.6150e+03,6.0073e+03,5.2455e+03,4.6443e+03,4.2436e+03,5.0852e+03,4.7646e+03,4.1234e+03,8.0001e+01,7.6012e+02,1.6001e+02,1.2000e+02,2.0001e+02,7.2010e+02,2.4001e+02,2.0001e+02,2.0001e+02,2.4001e+02,2.0001e+02
