# file...... 1Meter_684_A_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_20:measured_power.real,house_meter_684_A_21:measured_power.real,house_meter_684_A_22:measured_power.real,house_meter_684_A_23:measured_power.real,house_meter_684_A_24:measured_power.real,house_meter_684_A_25:measured_power.real,house_meter_684_A_26:measured_power.real,house_meter_684_A_27:measured_power.real,house_meter_684_A_28:measured_power.real,house_meter_684_A_29:measured_power.real,house_meter_684_A_30:measured_power.real,house_meter_684_A_31:measured_power.real,house_meter_684_A_32:measured_power.real,house_meter_684_A_33:measured_power.real,house_meter_684_A_34:measured_power.real,house_meter_684_A_35:measured_power.real,house_meter_684_A_36:measured_power.real,house_meter_684_A_37:measured_power.real,house_meter_684_A_38:measured_power.real,house_meter_684_A_39:measured_power.real,house_meter_684_A_40:measured_power.real
2021-01-06 02:30:00 UTC,4.4004e+02,4.4004e+02,1.8807e+03,9.2017e+02,6.0007e+02,6.0007e+02,5.6006e+02,6.0007e+02,1.6405e+03,8.4014e+02,7.6012e+02,5.2005e+02,6.4008e+02,9.6019e+02,9.6019e+02,5.2005e+02,6.8009e+02,2.0001e+02,3.2002e+02,4.0003e+02,4.8005e+02
2021-01-06 02:45:00 UTC,8.0013e+02,8.4014e+02,2.9217e+03,3.6003e+02,5.6006e+02,6.8009e+02,8.4014e+02,3.6003e+02,1.7606e+03,6.4008e+02,5.6006e+02,5.6006e+02,8.0013e+02,6.4008e+02,1.1203e+03,9.2017e+02,4.4004e+02,3.6003e+02,3.6003e+02,4.8005e+02,3.2002e+02
2021-01-06 03:00:00 UTC,5.2005e+02,4.8005e+02,1.9608e+03,7.2010e+02,5.2005e+02,4.8005e+02,4.0003e+02,4.8005e+02,1.8007e+03,7.6012e+02,6.8009e+02,6.0007e+02,6.0007e+02,5.6006e+02,9.2017e+02,5.2005e+02,3.6003e+02,6.8009e+02,6.4008e+02,3.6003e+02,5.2005e+02
2021-01-06 03:15:00 UTC,6.8009e+02,8.8016e+02,2.3211e+03,1.7606e+03,5.6006e+02,6.4008e+02,3.2002e+02,9.2017e+02,1.3604e+03,6.0007e+02,7.2010e+02,4.8005e+02,6.4008e+02,8.8016e+02,7.2010e+02,5.2005e+02,3.2002e+02,2.4001e+02,3.2002e+02,2.8002e+02,3.2002e+02
2021-01-06 03:30:00 UTC,4.4004e+02,5.2005e+02,2.6414e+03,4.5642e+03,5.2005e+02,6.0007e+02,5.2005e+02,4.4004e+02,4.8005e+02,5.2005e+02,5.2005e+02,6.4008e+02,8.8016e+02,6.8009e+02,1.0402e+03,6.4008e+02,4.0003e+02,2.4001e+02,3.6003e+02,2.4001e+02,2.0001e+02
2021-01-06 03:45:00 UTC,6.8009e+02,8.0013e+02,3.2822e+03,4.4039e+03,7.6012e+02,4.8005e+02,8.0013e+02,2.8002e+02,5.6006e+02,9.2017e+02,9.6019e+02,5.6006e+02,5.2005e+02,6.0007e+02,5.6006e+02,9.2017e+02,5.6006e+02,2.4001e+02,4.0003e+02,2.8002e+02,2.4001e+02
2021-01-06 04:00:00 UTC,4.0003e+02,4.4004e+02,3.0419e+03,2.9618e+03,2.4412e+03,6.4008e+02,2.8002e+02,5.2005e+02,3.6003e+02,5.2005e+02,5.2005e+02,5.6006e+02,7.2010e+02,9.6019e+02,4.0003e+02,4.0003e+02,5.6006e+02,2.4001e+02,2.0001e+02,6.4008e+02,3.2002e+02
2021-01-06 04:15:00 UTC,3.1620e+03,1.7206e+03,4.0433e+03,4.2437e+03,5.2006e+02,5.6006e+02,5.6006e+02,6.8009e+02,4.4004e+02,4.4004e+02,6.8009e+02,4.8005e+02,4.0003e+02,5.6006e+02,7.2011e+02,6.0007e+02,3.2002e+02,3.2002e+02,5.2005e+02,2.8002e+02,5.6006e+02
2021-01-06 04:30:00 UTC,3.2021e+03,5.1655e+03,3.0819e+03,3.0018e+03,5.2006e+02,3.2002e+02,5.2006e+02,4.8005e+02,4.8005e+02,8.4014e+02,6.0007e+02,6.0007e+02,8.0013e+02,6.4008e+02,5.6006e+02,9.6019e+02,5.2006e+02,6.0007e+02,2.4001e+02,2.4001e+02,3.2002e+02
2021-01-06 04:45:00 UTC,4.1235e+03,4.6043e+03,4.2437e+03,4.1635e+03,1.5205e+03,4.4004e+02,6.0007e+02,4.0003e+02,3.6003e+02,4.0003e+02,6.0007e+02,8.0013e+02,6.0007e+02,1.0402e+03,4.4004e+02,4.8005e+02,3.2002e+02,4.0003e+02,2.4001e+02,2.4001e+02,2.4001e+02
2021-01-06 05:00:00 UTC,2.2010e+03,3.4825e+03,3.2021e+03,3.0419e+03,3.3223e+03,4.8005e+02,3.6003e+02,5.2005e+02,4.4004e+02,4.8005e+02,5.2005e+02,4.4004e+02,5.6006e+02,4.4004e+02,5.6006e+02,5.6006e+02,2.8002e+02,2.0001e+02,2.8002e+02,2.4001e+02,2.0001e+02
2021-01-06 05:15:00 UTC,2.3211e+03,4.1235e+03,3.8430e+03,4.0834e+03,4.2036e+03,3.6003e+02,6.0007e+02,3.6003e+02,7.6012e+02,9.2017e+02,9.6019e+02,5.2005e+02,4.8005e+02,6.4008e+02,6.0007e+02,9.2017e+02,9.2017e+02,2.4001e+02,3.2002e+02,4.0003e+02,2.4001e+02
2021-01-06 05:30:00 UTC,3.4825e+03,2.0809e+03,7.9328e+03,3.1620e+03,3.3222e+03,4.8005e+02,8.4014e+02,7.2011e+02,6.0007e+02,3.6003e+02,6.4008e+02,6.0007e+02,8.8016e+02,1.0002e+03,4.8005e+02,4.4004e+02,2.8002e+02,2.0001e+02,5.6006e+02,8.0013e+02,4.4004e+02
2021-01-06 05:45:00 UTC,2.6815e+03,2.0008e+03,8.2940e+03,3.4825e+03,3.4024e+03,6.4008e+02,6.8009e+02,4.4004e+02,4.8005e+02,5.6006e+02,5.2005e+02,5.2005e+02,5.2005e+02,4.4004e+02,8.4014e+02,5.6006e+02,3.2002e+02,2.4001e+02,1.6001e+02,3.6003e+02,4.4004e+02
2021-01-06 06:00:00 UTC,1.7606e+03,2.1609e+03,7.8927e+03,4.0033e+03,4.9249e+03,6.4008e+02,7.6012e+02,4.4004e+02,4.4004e+02,4.8005e+02,5.2005e+02,4.8005e+02,4.8005e+02,5.6006e+02,6.4008e+02,1.0002e+03,5.2005e+02,5.2005e+02,2.4001e+02,2.4001e+02,3.2002e+02
2021-01-06 06:15:00 UTC,4.2036e+03,3.5225e+03,5.7267e+03,2.1609e+03,3.2421e+03,3.2002e+02,3.2002e+02,6.4008e+02,7.6012e+02,3.2002e+02,6.8009e+02,9.2017e+02,5.2005e+02,8.8016e+02,4.8005e+02,4.4004e+02,5.6006e+02,5.2005e+02,2.4001e+02,3.6003e+02,2.4001e+02
2021-01-06 06:30:00 UTC,5.4059e+03,2.2010e+03,5.8068e+03,4.0433e+03,1.5605e+03,4.0003e+02,3.6003e+02,3.2002e+02,6.0007e+02,4.4004e+02,8.0013e+02,5.2005e+02,8.0013e+02,6.4008e+02,5.2005e+02,5.2005e+02,4.8005e+02,2.4001e+02,2.4001e+02,5.2005e+02,1.6001e+02
2021-01-06 06:45:00 UTC,4.4039e+03,1.7206e+03,6.0875e+03,1.8007e+03,2.3211e+03,9.2017e+02,9.2017e+02,9.2017e+02,3.6003e+02,6.0007e+02,4.8005e+02,3.2002e+02,6.4008e+02,6.0007e+02,1.1603e+03,1.0802e+03,4.0003e+02,1.6001e+02,6.8009e+02,5.2005e+02,4.4004e+02
2021-01-06 07:00:00 UTC,2.3211e+03,4.2837e+03,5.2055e+03,3.3222e+03,3.8029e+03,5.2005e+02,3.6003e+02,4.8005e+02,5.2005e+02,3.6003e+02,6.8009e+02,8.8016e+02,5.6006e+02,5.2005e+02,2.5213e+03,1.0002e+03,4.8005e+02,2.4001e+02,2.4001e+02,3.6003e+02,3.6003e+02
2021-01-06 07:15:00 UTC,1.8407e+03,4.8447e+03,6.5285e+03,2.4812e+03,3.8429e+03,7.2010e+02,4.0003e+02,4.8005e+02,8.4014e+02,4.0003e+02,9.2017e+02,6.8009e+02,7.6011e+02,9.2017e+02,2.2810e+03,8.4014e+02,2.8002e+02,2.0001e+02,3.6003e+02,2.4001e+02,2.8002e+02
2021-01-06 07:30:00 UTC,2.9217e+03,3.6026e+03,9.8193e+03,3.3623e+03,2.2810e+03,1.0802e+03,4.8005e+02,4.4004e+02,3.6003e+02,7.2010e+02,6.4008e+02,5.2005e+02,1.1202e+03,5.6006e+02,2.4412e+03,1.3203e+03,7.2010e+02,4.4004e+02,1.4404e+03,2.0001e+02,3.6003e+02
2021-01-06 07:45:00 UTC,2.7615e+03,3.5625e+03,8.5345e+03,1.8807e+03,6.3279e+03,1.0402e+03,8.0013e+02,6.4008e+02,5.2005e+02,7.2010e+02,1.0002e+03,8.8015e+02,1.4804e+03,4.4004e+02,3.4423e+03,1.0402e+03,4.8005e+02,1.7206e+03,1.2803e+03,4.0003e+02,2.4001e+02
2021-01-06 08:00:00 UTC,1.9608e+03,2.9617e+03,9.0563e+03,1.7606e+03,2.2810e+03,1.7206e+03,3.6003e+02,5.2005e+02,8.0013e+02,7.6011e+02,3.2821e+03,1.1202e+03,1.4004e+03,6.4008e+02,3.0018e+03,9.2017e+02,6.0007e+02,1.0002e+03,1.1603e+03,4.8005e+02,5.2005e+02
2021-01-06 08:15:00 UTC,3.2421e+03,6.1275e+03,2.2410e+03,4.4840e+03,5.8869e+03,2.1609e+03,5.2005e+02,4.4004e+02,1.1203e+03,1.0002e+03,2.4012e+03,8.8015e+02,8.8015e+02,1.4404e+03,2.6414e+03,1.0802e+03,6.4008e+02,2.4001e+02,9.6018e+02,1.3203e+03,1.8006e+03
2021-01-06 08:30:00 UTC,6.2860e+03,5.5261e+03,1.2403e+03,3.4824e+03,1.0002e+03,3.2822e+03,6.0007e+02,5.2005e+02,7.6012e+02,7.6012e+02,2.6014e+03,7.2010e+02,1.2803e+03,7.6012e+02,3.2021e+03,1.2403e+03,6.4008e+02,2.0001e+02,8.0013e+02,1.8807e+03,8.8015e+02
2021-01-06 08:45:00 UTC,6.7261e+03,6.6064e+03,2.8817e+03,1.3604e+03,6.8009e+02,3.0819e+03,4.8005e+02,4.0003e+02,1.9608e+03,7.6012e+02,3.9632e+03,1.2803e+03,6.4008e+02,8.4014e+02,2.7215e+03,1.1603e+03,1.1203e+03,2.0001e+02,8.8016e+02,8.4014e+02,6.8009e+02
2021-01-06 09:00:00 UTC,6.6461e+03,6.5251e+03,1.2803e+03,1.3604e+03,6.0007e+02,1.5605e+03,8.4014e+02,6.8009e+02,2.1209e+03,8.8016e+02,3.1620e+03,1.6806e+03,1.1603e+03,1.2403e+03,1.8407e+03,1.4804e+03,1.7606e+03,2.8002e+02,8.8016e+02,9.2017e+02,6.0007e+02
2021-01-06 09:15:00 UTC,8.7282e+03,6.6445e+03,7.6012e+02,4.1635e+03,7.2011e+02,1.2803e+03,6.0007e+02,9.2017e+02,2.0809e+03,9.2017e+02,3.3222e+03,1.0402e+03,1.0802e+03,9.2017e+02,8.4014e+02,8.0013e+02,1.1603e+03,6.0007e+02,1.1603e+03,9.6019e+02,4.4004e+02
2021-01-06 09:30:00 UTC,2.8008e+03,2.5207e+03,2.6409e+03,2.8016e+03,5.2005e+02,8.8016e+02,6.8009e+02,7.6012e+02,2.3611e+03,1.4004e+03,3.1620e+03,1.2803e+03,1.2403e+03,8.0013e+02,1.5205e+03,7.2010e+02,8.0013e+02,5.2005e+02,9.6019e+02,8.0013e+02,4.0003e+02
2021-01-06 09:45:00 UTC,3.5225e+03,5.2456e+03,5.8458e+03,2.6014e+03,7.2011e+02,6.8009e+02,5.6006e+02,6.4008e+02,2.2410e+03,8.8016e+02,2.6414e+03,1.0002e+03,1.1203e+03,8.8016e+02,3.4415e+03,8.0013e+02,6.4008e+02,6.4008e+02,9.6019e+02,8.4014e+02,2.8002e+02
2021-01-06 10:00:00 UTC,4.6444e+03,5.8069e+03,6.8063e+03,5.7668e+03,5.2006e+02,5.2005e+02,5.6006e+02,6.8009e+02,2.2010e+03,2.0408e+03,2.7615e+03,1.4804e+03,1.4404e+03,7.2011e+02,2.8408e+03,1.0402e+03,3.2002e+02,7.6012e+02,9.2017e+02,6.4008e+02,3.2002e+02
2021-01-06 10:15:00 UTC,2.8016e+03,6.2880e+03,6.0049e+03,6.0073e+03,5.6006e+02,7.6012e+02,7.2010e+02,6.8009e+02,2.3611e+03,2.2010e+03,2.4812e+03,1.0402e+03,1.0802e+03,7.2010e+02,1.8406e+03,1.2003e+03,8.0013e+02,3.2002e+02,9.6019e+02,5.2005e+02,2.8002e+02
2021-01-06 10:30:00 UTC,2.7615e+03,5.5663e+03,7.4459e+03,6.6489e+03,7.6012e+02,6.4008e+02,9.6019e+02,7.6012e+02,1.2003e+03,2.0408e+03,2.2410e+03,1.3604e+03,9.2017e+02,1.0002e+03,1.1203e+03,1.2803e+03,4.8005e+02,4.8005e+02,1.2403e+03,4.0003e+02,6.0007e+02
2021-01-06 10:45:00 UTC,3.4424e+03,4.8047e+03,4.2837e+03,9.8598e+03,4.4004e+02,5.6006e+02,5.2005e+02,7.6012e+02,9.2017e+02,1.5605e+03,1.9608e+03,1.2003e+03,6.0007e+02,6.8009e+02,1.0402e+03,8.8016e+02,3.2002e+02,6.0007e+02,9.6019e+02,3.2002e+02,4.8005e+02
2021-01-06 11:00:00 UTC,1.6405e+03,1.1203e+03,3.8430e+03,8.0934e+03,1.9608e+03,5.6006e+02,1.0402e+03,8.4014e+02,8.0013e+02,1.4004e+03,1.5605e+03,7.2011e+02,5.2005e+02,5.2005e+02,1.2003e+03,5.2005e+02,4.8005e+02,7.6012e+02,1.3603e+03,3.2002e+02,3.2002e+02
2021-01-06 11:15:00 UTC,4.0834e+03,4.6845e+03,2.8016e+03,8.2139e+03,3.3623e+03,5.2006e+02,8.0013e+02,6.4008e+02,4.0003e+02,1.2403e+03,7.2011e+02,6.4008e+02,7.2011e+02,1.0802e+03,1.2403e+03,6.8009e+02,9.6019e+02,4.4004e+02,5.1233e+03,3.2002e+02,3.2002e+02
2021-01-06 11:30:00 UTC,4.7646e+03,5.0452e+03,6.2441e+03,7.5717e+03,1.5605e+03,4.8005e+02,7.2011e+02,5.6006e+02,9.2017e+02,2.1209e+03,5.2005e+02,5.7251e+03,4.8005e+02,6.8009e+02,1.0802e+03,6.4008e+02,5.6006e+02,4.4004e+02,3.2813e+03,6.0007e+02,2.8002e+02
2021-01-06 11:45:00 UTC,3.8430e+03,1.7206e+03,4.3619e+03,5.2055e+03,2.3611e+03,1.0002e+03,1.1603e+03,9.2017e+02,1.9608e+03,2.5613e+03,6.4008e+02,5.0033e+03,4.8005e+02,5.6006e+02,1.2803e+03,5.6006e+02,1.1203e+03,3.2002e+02,1.2003e+03,3.6003e+02,4.8005e+02
2021-01-06 12:00:00 UTC,6.9699e+03,2.9618e+03,4.6425e+03,4.2036e+03,2.7215e+03,6.8009e+02,1.2403e+03,4.8005e+02,2.4012e+03,2.4813e+03,7.6012e+02,2.8009e+03,5.2005e+02,1.0002e+03,1.3204e+03,4.4004e+02,3.0810e+03,2.8002e+02,1.1203e+03,2.4001e+02,6.0007e+02
2021-01-06 12:15:00 UTC,2.9618e+03,2.6014e+03,6.0839e+03,4.8448e+03,6.0007e+02,4.4004e+02,8.0013e+02,4.4004e+02,2.4412e+03,2.5613e+03,6.4008e+02,1.8007e+03,4.4004e+02,9.2017e+02,3.1220e+03,4.4004e+02,2.7610e+03,4.0003e+02,1.0802e+03,2.4001e+02,4.0003e+02
2021-01-06 12:30:00 UTC,2.6014e+03,1.2803e+03,4.1618e+03,2.3611e+03,2.3611e+03,4.4004e+02,1.2403e+03,6.0007e+02,2.3211e+03,2.8817e+03,6.0007e+02,1.4404e+03,8.0013e+02,6.8009e+02,2.6414e+03,4.4004e+02,2.1605e+03,6.8009e+02,9.6019e+02,2.4001e+02,2.8002e+02
2021-01-06 12:45:00 UTC,7.2509e+03,1.2803e+03,9.8125e+03,1.6406e+03,1.9608e+03,6.0007e+02,6.4008e+02,3.6003e+02,2.0008e+03,2.2811e+03,6.8009e+02,8.8016e+02,6.0007e+02,9.2017e+02,2.4012e+03,3.3619e+03,1.6005e+03,1.6403e+03,1.0802e+03,4.8005e+02,2.0001e+02
2021-01-06 13:00:00 UTC,4.5242e+03,5.8470e+03,9.3313e+03,2.4012e+03,2.9217e+03,6.8009e+02,5.2005e+02,4.0003e+02,9.6019e+02,1.6405e+03,6.8009e+02,1.2803e+03,6.0007e+02,4.8005e+02,2.3211e+03,4.0424e+03,1.7206e+03,3.6822e+03,1.1603e+03,5.2005e+02,5.6006e+02
2021-01-06 13:15:00 UTC,1.9208e+03,6.7694e+03,5.3657e+03,1.7206e+03,2.3611e+03,9.2017e+02,7.6012e+02,7.6012e+02,5.2006e+02,9.6019e+02,6.0007e+02,1.4004e+03,8.0013e+02,5.2006e+02,2.8416e+03,2.8812e+03,1.2003e+03,3.5621e+03,8.8016e+02,2.8002e+02,6.8009e+02
2021-01-06 13:30:00 UTC,3.1210e+03,2.2811e+03,5.1254e+03,2.8817e+03,2.2410e+03,4.8005e+02,6.4008e+02,4.4004e+02,3.2002e+02,1.1203e+03,7.2011e+02,1.1203e+03,1.1603e+03,1.0002e+03,2.4012e+03,3.2818e+03,1.2403e+03,2.7612e+03,8.4014e+02,2.0001e+02,4.8005e+02
2021-01-06 13:45:00 UTC,7.0452e+03,1.7206e+03,7.6860e+03,2.6815e+03,7.6012e+02,5.6006e+02,4.8005e+02,4.4004e+02,3.2002e+02,1.0402e+03,5.6006e+02,1.6806e+03,7.2010e+02,4.8005e+02,2.1609e+03,2.3207e+03,1.1603e+03,2.0806e+03,7.6012e+02,6.4008e+02,4.8005e+02
2021-01-06 14:00:00 UTC,8.6881e+03,5.0452e+03,1.0493e+04,2.7215e+03,2.2811e+03,4.8005e+02,9.2017e+02,4.0003e+02,5.6006e+02,9.2017e+02,6.0007e+02,1.6806e+03,5.6006e+02,5.6006e+02,9.6019e+02,1.2002e+03,4.8005e+02,1.8404e+03,9.6019e+02,4.8005e+02,4.8005e+02
2021-01-06 14:15:00 UTC,8.9692e+03,3.2421e+03,9.4909e+03,2.2410e+03,5.6006e+02,1.2403e+03,6.0007e+02,5.2005e+02,3.6003e+02,1.0002e+03,8.8016e+02,1.2803e+03,7.6012e+02,1.0002e+03,7.6012e+02,3.6003e+02,5.2005e+02,1.4002e+03,1.1203e+03,5.6006e+02,5.2005e+02
2021-01-06 14:30:00 UTC,8.6086e+03,3.0018e+03,1.0816e+04,1.9208e+03,2.4412e+03,2.4012e+03,9.6019e+02,7.6012e+02,3.2002e+02,1.0802e+03,9.6019e+02,1.1603e+03,6.8009e+02,4.4004e+02,5.2005e+02,4.8005e+02,7.6012e+02,5.2004e+02,8.4014e+02,2.8002e+02,5.6006e+02
2021-01-06 14:45:00 UTC,8.2499e+03,3.7228e+03,9.2134e+03,2.1610e+03,1.4004e+03,2.0809e+03,9.2017e+02,9.6019e+02,4.8005e+02,1.1203e+03,6.8009e+02,8.8016e+02,7.6012e+02,4.8005e+02,6.8009e+02,5.6006e+02,6.4008e+02,4.0003e+02,7.6012e+02,2.0001e+02,5.2005e+02
2021-01-06 15:00:00 UTC,5.4861e+03,2.4412e+03,5.6866e+03,3.0018e+03,1.7206e+03,1.9608e+03,7.2011e+02,6.4008e+02,3.6003e+02,1.4804e+03,1.0402e+03,1.0402e+03,8.8016e+02,1.0402e+03,9.2017e+02,2.0404e+03,3.2014e+03,3.2002e+02,6.8009e+02,2.8002e+02,3.6003e+02
2021-01-06 15:15:00 UTC,7.8526e+03,3.2021e+03,8.7357e+03,2.0809e+03,2.5213e+03,1.0802e+03,6.0007e+02,4.8005e+02,3.6003e+02,1.0802e+03,1.0802e+03,1.0402e+03,6.4008e+02,4.8005e+02,9.2017e+02,4.8027e+03,4.5624e+03,3.6003e+02,5.2006e+02,4.0003e+02,2.8002e+02
2021-01-06 15:30:00 UTC,2.7215e+03,2.1609e+03,4.4841e+03,0.0000e+00,1.9207e+03,1.6806e+03,6.0007e+02,4.4004e+02,4.4004e+02,9.2017e+02,7.2010e+02,9.2017e+02,6.4008e+02,4.4004e+02,1.1203e+03,4.9628e+03,2.8812e+03,5.2005e+02,5.2005e+02,4.4004e+02,4.4004e+02
2021-01-06 15:45:00 UTC,3.2421e+03,1.3204e+03,6.6089e+03,0.0000e+00,2.0408e+03,1.9207e+03,4.0003e+02,4.4004e+02,9.2017e+02,1.2403e+03,3.0018e+03,1.2003e+03,7.6012e+02,1.0002e+03,4.6830e+03,4.1220e+03,6.0007e+02,6.8009e+02,2.8002e+02,3.6003e+02,6.8009e+02
2021-01-06 16:00:00 UTC,7.7724e+03,2.8809e+03,5.8871e+03,0.0000e+00,1.0402e+03,1.7206e+03,4.4004e+02,6.4008e+02,1.2403e+03,1.4804e+03,2.4412e+03,1.3604e+03,8.0013e+02,6.4008e+02,4.3624e+03,1.8407e+03,5.6006e+02,4.0003e+02,2.8002e+02,1.6001e+02,2.8002e+02
2021-01-06 16:15:00 UTC,5.0452e+03,7.4067e+03,5.1254e+03,0.0000e+00,5.5663e+03,1.6005e+03,4.0003e+02,7.2011e+02,8.0013e+02,8.8016e+02,2.1209e+03,1.7606e+03,4.8005e+02,5.6006e+02,4.1623e+03,1.5205e+03,5.6006e+02,3.2002e+02,4.0003e+02,2.0001e+02,2.4001e+02
2021-01-06 16:30:00 UTC,3.4024e+03,8.2475e+03,7.9731e+03,2.2668e+02,3.4424e+03,1.2003e+03,3.6003e+02,4.8005e+02,1.0402e+03,1.0802e+03,2.0409e+03,2.5613e+03,6.4008e+02,7.6012e+02,3.8820e+03,1.5205e+03,7.6012e+02,6.0007e+02,1.8404e+03,2.8002e+02,4.0003e+02
2021-01-06 16:45:00 UTC,5.2056e+03,5.0430e+03,4.4040e+03,1.8007e+03,4.6044e+03,1.0802e+03,8.4014e+02,6.8009e+02,8.8016e+02,9.6019e+02,9.6019e+02,3.3223e+03,8.0013e+02,8.8016e+02,2.3206e+03,6.4008e+02,8.0013e+02,1.1603e+03,4.9627e+03,4.8005e+02,2.4012e+03
2021-01-06 17:00:00 UTC,4.3639e+03,3.5614e+03,6.6090e+03,6.7694e+03,4.5242e+03,1.0402e+03,4.8005e+02,7.6012e+02,3.6003e+02,7.2011e+02,6.8009e+02,2.8016e+03,1.0002e+03,8.0013e+02,1.3604e+03,1.1603e+03,8.0013e+02,1.6405e+03,4.6824e+03,4.4004e+02,3.3223e+03
2021-01-06 17:15:00 UTC,5.1254e+03,2.8409e+03,4.3639e+03,6.2480e+03,4.2437e+03,9.6019e+02,4.8005e+02,4.4004e+02,8.0013e+02,8.8016e+02,6.0007e+02,2.3211e+03,8.8016e+02,1.0802e+03,2.4813e+03,7.2011e+02,6.8009e+02,2.6014e+03,4.5622e+03,6.8009e+02,3.0419e+03
