# file...... 1Meter_652_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-07 21:00:00 UTC,+3001.86+0.0142444d,+2921.77+0.0139377d,+11588+0.0554785d,+5646.63+0.0269667d,+5446.17+0.0260072d,+4003.33+0.0191057d,+14282.6+0.0684564d,+4564.33+0.0217881d,+10020.9+0.0479446d,+2201+0.0104319d,+3682.41+0.01501d,+6167.87+0.0292815d,+10382.3+0.0493756d,+480.048+0.00227363d,+1800.67+0.0085331d,+440.04+0.00208411d,+1080.24+0.00511758d
2021-01-07 21:15:00 UTC,+4604.34+0.0216453d,+2801.62+0.0132404d,+4083.43+0.0193085d,+3402.38+0.0160836d,+6007.44+0.0284287d,+4925+0.0232959d,+10462.6+0.0496029d,+4404+0.020827d,+16415.8+0.0780194d,+3282.21+0.0154452d,+8407.55+0.0206179d,+6207.91+0.029248d,+3242.15+0.0152565d,+440.04+0.00206832d,+1720.61+0.00809156d,+400.033+0.00188024d,+5085.3+0.0239479d
2021-01-07 21:30:00 UTC,+7371.25+0.0350272d,+1880.74+0.00898191d,+3402.41+0.0162593d,+9458.67+0.0453154d,+8655.63+0.0414542d,+5005.22+0.0239348d,+9659.47+0.0462813d,+11025.4+0.052856d,+16416.4+0.0788791d,+7010.18+0.0333351d,+7606.04+0.0182172d,+6288.19+0.0298929d,+3282.23+0.0155837d,+1040.22+0.00493428d,+1600.53+0.00759385d,+280.016+0.00132782d,+4884.94+0.0232086d
2021-01-07 21:45:00 UTC,+4323.88+0.0206027d,+3963.28+0.0190053d,+3322.3+0.0159274d,+3322.3+0.0159274d,+5285.84+0.0253615d,+3883.15+0.0186205d,+9739.86+0.0468193d,+13397.6+0.0645014d,+15852.8+0.0764003d,+3001.87+0.0143352d,+17969.8+0.0636244d,+6689.32+0.0319934d,+4444.11+0.0212352d,+520.056+0.00248091d,+1600.53+0.00763873d,+280.016+0.00133567d,+4684.57+0.0223864d
2021-01-07 22:00:00 UTC,+2040.86+0.00964256d,+3242.18+0.0154236d,+8414.7+0.0401163d,+3322.29+0.0158052d,+5005.19+0.023828d,+5165.53+0.0245929d,+11346.8+0.0541607d,+3442.46+0.0163777d,+15530.2+0.0742591d,+2241.04+0.0106079d,+12106.1+0.0494565d,+10221.6+0.048544d,+3670.51+0.0173846d,+280.016+0.00132439d,+120.003+0.000567541d,+240.012+0.00113516d,+2561.35+0.0121257d
2021-01-07 22:15:00 UTC,+2841.66+0.013429d,+1960.79+0.00929349d,+3682.8+0.0174677d,+5806.97+0.0275669d,+4844.85+0.0229903d,+3722.86+0.017658d,+11628+0.0553342d,+4965.1+0.0235621d,+5205.6+0.0247059d,+920.174+0.00434517d,+3402.38+0.0160829d,+6288.15+0.0297592d,+10060.9+0.0476884d,+1360.38+0.00642504d,+280.016+0.00132192d,+320.021+0.0015108d,+1800.67+0.00850604d
2021-01-07 22:30:00 UTC,+3883.1+0.0183133d,+2040.86+0.00964889d,+3282.22+0.0155258d,+4484.15+0.0212218d,+9016.79+0.0427532d,+4965.08+0.0235026d,+10422.5+0.0494469d,+4444.07+0.0210318d,+3041.91+0.0143877d,+840.145+0.00395135d,+3602.66+0.0169632d,+6248.02+0.0294508d,+3202.1+0.0150746d,+200.008+0.000940428d,+320.021+0.00150479d,+400.033+0.00188109d,+1640.55+0.00771833d
2021-01-07 22:45:00 UTC,+1920.76+0.00902885d,+3442.44+0.0162605d,+3362.33+0.0158816d,+5686.66+0.0268861d,+5085.32+0.0240371d,+5165.49+0.0244168d,+10462.6+0.0495641d,+7772.45+0.0367793d,+2961.8+0.0139875d,+2681.47+0.0125971d,+3522.54+0.0165539d,+6047.49+0.0284492d,+3322.26+0.0156115d,+160.005+0.000750892d,+200.008+0.00093864d,+240.012+0.0011264d,+320.021+0.00150194d
2021-01-07 23:00:00 UTC,+2481.27+0.0117386d,+2241.04+0.0106719d,+4764.71+0.0227136d,+5646.62+0.0269276d,+4965.12+0.0236709d,+5005.2+0.0238624d,+9739.74+0.0465261d,+16738.5+0.0801932d,+4484.17+0.0213738d,+2601.4+0.0123276d,+8213.96+0.0390151d,+11145.7+0.0530051d,+3322.28+0.0157484d,+240.012+0.00113626d,+160.005+0.00075747d,+1240.32+0.00587434d,+200.008+0.000946862d
2021-01-07 23:15:00 UTC,+1920.76+0.00907956d,+1920.77+0.00915678d,+7451.56+0.0356053d,+3242.18+0.0154648d,+5807.01+0.0277283d,+4965.13+0.0237d,+11065.5+0.0529537d,+16053.8+0.0769858d,+14202.1+0.068053d,+5245.68+0.0248778d,+14121.4+0.0672181d,+2160.96+0.0102354d,+7973.15+0.0378556d,+240.012+0.00113591d,+200.008+0.000946571d,+200.008+0.000946571d,+160.005+0.000757238d
2021-01-07 23:30:00 UTC,+1840.69+0.00864842d,+3122.01+0.014784d,+880.16+0.00416406d,+5446.12+0.0258144d,+10261.8+0.0487376d,+6127.76+0.0290535d,+10743.9+0.0510375d,+5085.34+0.0241007d,+16093.7+0.0766215d,+4083.41+0.019188d,+4203.62+0.0197538d,+2321.1+0.010899d,+3402.37+0.0159833d,+280.016+0.00131375d,+160.005+0.000750662d,+200.008+0.00093835d,+160.005+0.000750662d
2021-01-07 23:45:00 UTC,+2441.22+0.0114736d,+2761.57+0.0130526d,+920.174+0.00434592d,+6769.45+0.0320489d,+6889.79+0.0326203d,+5365.93+0.0253895d,+8936.48+0.0423463d,+3202.11+0.0151376d,+16093.6+0.076488d,+2721.51+0.0127673d,+840.144+0.00393828d,+4363.89+0.0204858d,+1120.26+0.00525194d,+200.008+0.000937317d,+280.016+0.00131231d,+320.021+0.00149982d,+1320.36+0.00619055d
2021-01-08 00:00:00 UTC,+3121.99+0.0146251d,+2841.66+0.0133798d,+880.159+0.00414085d,+4083.42+0.0192364d,+5446.09+0.0256701d,+5406+0.0254807d,+11025+0.0520858d,+2881.7+0.0135686d,+16093.4+0.0761903d,+4323.81+0.0202246d,+754.516+0.00352411d,+3282.19+0.0153459d,+1120.26+0.00523315d,+120.003+0.000560354d,+120.003+0.000560354d,+240.012+0.00112079d,+240.012+0.00112079d
2021-01-08 00:15:00 UTC,+1960.78+0.00917779d,+2961.8+0.0139538d,+5686.64+0.0268213d,+4524.2+0.0213284d,+5606.46+0.0264422d,+4203.63+0.0198145d,+9538.72+0.0450612d,+2481.26+0.0116876d,+16012.9+0.0758484d,+2681.47+0.0125465d,+2801.6+0.0131093d,+7692.08+0.0360649d,+1000.2+0.00467673d,+120.003+0.000560904d,+240.012+0.00112189d,+280.016+0.00130891d,+160.005+0.000747891d
2021-01-08 00:30:00 UTC,+2401.18+0.0113079d,+3041.91+0.0144321d,+680.095+0.0032235d,+5325.87+0.025292d,+5486.23+0.0260552d,+3522.56+0.0167158d,+9297.91+0.0442276d,+14684.8+0.0700084d,+13839.8+0.0659566d,+3562.61+0.0168167d,+13236.2+0.0627291d,+2601.39+0.0122745d,+7772.44+0.0367522d,+160.005+0.000754218d,+200.008+0.000942796d,+240.012+0.00113138d,+160.005+0.000754218d
2021-01-08 00:45:00 UTC,+1880.72+0.00880327d,+1920.76+0.0090585d,+800.131+0.00377177d,+7130.47+0.0337003d,+9980.53+0.047226d,+3162.05+0.0149202d,+7692.18+0.0363635d,+10382.2+0.0491348d,+13718.9+0.0650155d,+4083.4+0.0191171d,+2441.21+0.0114213d,+1560.5+0.00729818d,+1080.24+0.0050511d,+280.016+0.0013089d,+1120.26+0.00523831d,+240.012+0.00112189d,+200.008+0.000934884d
2021-01-08 01:00:00 UTC,+2000.81+0.00932127d,+3001.83+0.0140224d,+1040.22+0.00485529d,+3121.98+0.0145844d,+5566.31+0.026029d,+3322.25+0.0155212d,+9056.73+0.0424113d,+2921.74+0.0136478d,+1480.45+0.00691131d,+4323.79+0.0201321d,+720.105+0.00334799d,+1960.78+0.00912087d,+1000.2+0.00465078d,+280.016+0.00130165d,+240.012+0.00111567d,+280.016+0.00130165d,+200.008+0.000929704d
2021-01-08 01:15:00 UTC,+2601.38+0.0121701d,+2561.34+0.0120245d,+3081.94+0.0144716d,+5325.81+0.0250309d,+5526.25+0.0259751d,+3442.42+0.0161666d,+10864.2+0.0511773d,+2921.75+0.0137185d,+800.131+0.00375359d,+4283.74+0.0200553d,+2361.14+0.0110455d,+7451.34+0.0349304d,+920.172+0.0043021d,+200.008+0.000934827d,+200.008+0.000934827d,+280.016+0.00130882d,+320.021+0.00149583d
2021-01-08 01:30:00 UTC,+1800.66+0.00837371d,+2841.64+0.0132665d,+3883.07+0.0181362d,+5325.77+0.024889d,+6328.16+0.0295856d,+3402.35+0.0158878d,+8815.84+0.041258d,+2801.6+0.0130793d,+760.117+0.00354568d,+2721.5+0.0126536d,+760.117+0.00353137d,+3081.92+0.0143315d,+4043.31+0.0188095d,+160.005+0.000743174d,+120.003+0.000557367d,+200.008+0.00092899d,+1200.29+0.00557733d
2021-01-08 01:45:00 UTC,+1920.75+0.00897965d,+3442.43+0.0161753d,+800.131+0.0037556d,+6167.8+0.0290138d,+10100.9+0.0475925d,+2401.18+0.0112779d,+10181.3+0.0479726d,+6528.74+0.0307162d,+800.131+0.0037556d,+5245.62+0.0245982d,+11708.1+0.0550482d,+3001.84+0.0140636d,+4990.15+0.0233978d,+160.005+0.000748753d,+160.005+0.000748753d,+200.008+0.000935965d,+160.005+0.000748753d
2021-01-08 02:00:00 UTC,+3642.72+0.0171463d,+2080.89+0.0098548d,+680.095+0.00321897d,+9217.58+0.0437822d,+6568.92+0.0311672d,+640.084+0.00302954d,+10020.8+0.0476132d,+14966.5+0.0712587d,+13839.7+0.0658631d,+4884.89+0.022968d,+4724.57+0.0222127d,+2521.3+0.0118433d,+920.173+0.00431949d,+200.008+0.000938603d,+200.008+0.000938603d,+240.012+0.00112635d,+80.0013+0.000375413d
2021-01-08 02:15:00 UTC,+2561.33+0.0119507d,+3602.65+0.0169045d,+640.084+0.00299978d,+3522.54+0.016528d,+4724.56+0.0221789d,+4003.28+0.0187874d,+11185.7+0.0526492d,+2881.7+0.0135176d,+13718.6+0.0646389d,+4003.26+0.0186707d,+840.143+0.00391328d,+4283.73+0.019981d,+840.143+0.00391328d,+240.012+0.00111767d,+280.016+0.00130398d,+280.016+0.00130398d,+120.003+0.000558794d
2021-01-08 02:30:00 UTC,+1920.76+0.00903133d,+2000.83+0.009469d,+5446.12+0.0258107d,+4083.44+0.0193417d,+6368.38+0.0301931d,+5847.06+0.0277155d,+11427+0.0542904d,+2961.81+0.0140225d,+15530+0.0739099d,+5085.3+0.0239226d,+680.095+0.00319358d,+6087.6+0.0286495d,+880.158+0.00413338d,+1040.22+0.00488538d,+320.021+0.00150253d,+360.027+0.00169039d,+720.106+0.00338152d
2021-01-08 02:45:00 UTC,+1760.63+0.00827189d,+5125.42+0.0242609d,+800.132+0.00378063d,+4764.68+0.02255d,+8735.76+0.0414121d,+5245.67+0.0248314d,+9378.17+0.0444693d,+2801.62+0.0132486d,+13718.9+0.0651696d,+2961.8+0.0139193d,+720.106+0.00338111d,+3041.89+0.0142962d,+8615.23+0.0405823d,+200.008+0.000938897d,+120.003+0.00056331d,+1240.31+0.00582489d,+320.021+0.00150235d
2021-01-08 03:00:00 UTC,+2361.14+0.0110936d,+2641.44+0.0124925d,+600.074+0.00283563d,+7130.49+0.0337858d,+7130.49+0.0337858d,+7932.99+0.0376007d,+9458.48+0.0448596d,+2801.62+0.013251d,+14121.3+0.067104d,+4924.97+0.0231761d,+9257.6+0.0436423d,+4444.05+0.0209088d,+880.159+0.00413501d,+200.008+0.000939384d,+160.005+0.000751489d,+200.008+0.000939384d,+240.012+0.00112729d
2021-01-08 03:15:00 UTC,+1840.7+0.00868116d,+3522.57+0.0167572d,+680.096+0.00323148d,+4644.47+0.0221045d,+7892.93+0.0376157d,+9016.89+0.0429923d,+9177.5+0.0437611d,+15369.2+0.0734746d,+10382.4+0.0495313d,+3162.06+0.0149248d,+10583.1+0.0501053d,+3041.9+0.014357d,+2521.31+0.0118974d,+280.016+0.0013201d,+280.016+0.0013201d,+200.008+0.000942885d,+160.005+0.000754289d
2021-01-08 03:30:00 UTC,+2000.82+0.00939006d,+2361.15+0.0111341d,+3762.91+0.0177544d,+4724.59+0.0223007d,+4844.83+0.0228694d,+9056.9+0.0428262d,+9378.12+0.044351d,+6127.72+0.0289404d,+640.084+0.00301621d,+4363.9+0.0205052d,+680.095+0.00319082d,+9337.88+0.0439667d,+840.144+0.00394199d,+240.012+0.00112587d,+960.188+0.00450546d,+160.005+0.00075054d,+960.188+0.00450546d
2021-01-08 03:45:00 UTC,+1880.72+0.00881161d,+3322.26+0.0156431d,+2481.26+0.0116792d,+5606.45+0.0264232d,+7571.78+0.0357146d,+8213.87+0.0387535d,+8896.27+0.0419849d,+2761.56+0.013d,+800.131+0.00376358d,+5045.2+0.0236449d,+1680.58+0.00786539d,+1480.45+0.00692819d,+960.188+0.00449253d,+160.005+0.000748388d,+520.055+0.0024328d,+320.021+0.00149692d,+680.094+0.00318166d
2021-01-08 04:00:00 UTC,+3522.54+0.0165469d,+3162.05+0.0149128d,+600.074+0.00282708d,+6608.99+0.0312135d,+8414.58+0.0397707d,+8053.35+0.0380577d,+10141.2+0.0479656d,+2761.57+0.0130219d,+640.084+0.00301563d,+5245.63+0.0246595d,+1120.26+0.00525738d,+1280.34+0.00600903d,+8494.8+0.039987d,+120.003+0.000562947d,+480.047+0.00225228d,+400.033+0.00187681d,+1440.42+0.00676082d
2021-01-08 04:15:00 UTC,+1840.7+0.00868571d,+2961.81+0.0140433d,+1680.58+0.00796419d,+5486.22+0.0260399d,+6729.37+0.0319568d,+9257.75+0.0440099d,+8735.8+0.0415196d,+1600.53+0.00758456d,+4043.38+0.0191801d,+6087.63+0.0287681d,+3522.55+0.0166288d,+3081.95+0.0145463d,+824.273+0.0038868d,+360.027+0.00169735d,+440.04+0.00207465d,+560.064+0.00264066d,+1080.24+0.00509433d
2021-01-08 04:30:00 UTC,+1880.73+0.0089415d,+2801.64+0.0134352d,+880.162+0.0042174d,+4764.75+0.022868d,+6930.05+0.0332904d,+9137.49+0.0439351d,+10221.9+0.0491716d,+11467.6+0.0551928d,+14242.6+0.0686289d,+2921.77+0.01391d,+13276.7+0.0634814d,+3162.07+0.0150556d,+840.146+0.00399633d,+720.107+0.00342517d,+400.033+0.00190249d,+360.027+0.00171219d,+640.085+0.00304444d
2021-01-08 04:45:00 UTC,+1840.7+0.00870723d,+3322.29+0.0158467d,+6208.02+0.0296467d,+4804.8+0.0229322d,+4844.88+0.0231238d,+7331.19+0.0350268d,+10824.4+0.0517923d,+6087.71+0.0290707d,+13920.4+0.0666924d,+2921.76+0.0138398d,+4884.93+0.0231577d,+8053.41+0.0382285d,+960.19+0.00454455d,+560.065+0.00265034d,+320.021+0.00151425d,+400.033+0.00189291d,+3642.74+0.0172601d
2021-01-08 05:00:00 UTC,+3001.86+0.014219d,+2441.24+0.0116548d,+600.075+0.00286265d,+4925.05+0.0235373d,+11708.6+0.0561155d,+10302.1+0.0493456d,+12552.9+0.0601832d,+2721.54+0.0129946d,+13799.8+0.0661958d,+1640.56+0.0077671d,+800.132+0.00378686d,+2801.62+0.0132704d,+5125.43+0.024301d,+1080.24+0.00511315d,+2561.35+0.0121312d,+480.047+0.00227167d,+2481.27+0.0117515d
2021-01-08 05:15:00 UTC,+5446.1+0.025713d,+2681.48+0.0127077d,+600.074+0.00284135d,+8213.96+0.0390157d,+4684.53+0.0222187d,+9257.74+0.0439927d,+11226.1+0.05339d,+2881.71+0.0136578d,+7250.87+0.0344274d,+2881.7+0.0135814d,+720.106+0.00339085d,+1680.58+0.00791665d,+4759.99+0.0224511d,+2641.43+0.0124478d,+480.047+0.00226023d,+480.047+0.00226023d,+3482.49+0.016417d
2021-01-08 05:30:00 UTC,+7491.47+0.0351491d,+3362.31+0.0157944d,+720.106+0.00337903d,+4724.57+0.022206d,+6969.96+0.0327897d,+7692.13+0.0361979d,+10221.4+0.0481505d,+2801.61+0.0131575d,+760.118+0.00356684d,+4323.81+0.0202407d,+680.094+0.00317894d,+1040.22+0.00486298d,+762.919+0.0035662d,+2641.42+0.0123566d,+2281.06+0.0106692d,+2561.34+0.0119815d,+2281.06+0.0106692d
2021-01-08 05:45:00 UTC,+6448.53+0.0303721d,+2481.27+0.0117227d,+4644.44+0.0219622d,+2881.71+0.0136169d,+6368.36+0.0301356d,+9016.78+0.0427148d,+9538.78+0.0451975d,+11668.1+0.0553357d,+680.095+0.00321072d,+3762.92+0.017788d,+9458.47+0.0448172d,+8013.25+0.0379466d,+955.921+0.00451359d,+4161.91+0.0105524d,+16214.4+0.0770447d,+2681.48+0.0126702d,+2201+0.0103978d
2021-01-08 06:00:00 UTC,+2841.66+0.0134082d,+2481.27+0.0117622d,+1920.76+0.00910309d,+4724.61+0.0224174d,+8655.51+0.0411357d,+7652.12+0.0363519d,+8414.66+0.0399871d,+8093.56+0.0384561d,+680.095+0.00322153d,+3482.51+0.0165535d,+11306.6+0.0539189d,+7846.74+0.0197136d,+800.132+0.00379907d,+7365.92+0.0184495d,+16255+0.0776776d,+5325.88+0.025335d,+2281.08+0.0108373d
2021-01-08 06:15:00 UTC,+2040.86+0.00964302d,+3402.4+0.0161702d,+640.085+0.00303858d,+8775.98+0.0418019d,+6207.99+0.0295384d,+8735.83+0.0416099d,+8454.83+0.0402668d,+2801.62+0.0133117d,+7130.54+0.0339411d,+5967.39+0.0284313d,+760.12+0.00361373d,+7325.78+0.0181012d,+8454.85+0.0403244d,+6444.62+0.0164523d,+17705.4+0.084771d,+4764.71+0.0226899d,+2120.93+0.0100889d
2021-01-08 06:30:00 UTC,+2841.67+0.0134642d,+2481.28+0.0118125d,+760.12+0.00361607d,+4724.63+0.0225132d,+6248.11+0.0297916d,+8454.86+0.0403507d,+4123.53+0.019644d,+2761.58+0.0131484d,+14161.8+0.0677482d,+3682.81+0.0175219d,+640.085+0.00304153d,+6444.37+0.015562d,+1560.5+0.00741797d,+4882.79+0.0131343d,+10221.7+0.0487649d,+5125.45+0.0244002d,+5406.06+0.0257391d
2021-01-08 06:45:00 UTC,+3963.24+0.0187833d,+2961.82+0.0141023d,+600.075+0.00285438d,+4043.39+0.0192607d,+6408.53+0.0305571d,+7210.8+0.0343939d,+6649.18+0.0317077d,+1800.67+0.00856952d,+15409.5+0.0737521d,+5245.69+0.0249195d,+680.096+0.00322468d,+2561.09+0.00978596d,+920.175+0.00436345d,+2761.49+0.0123676d,+4484.16+0.0212951d,+2921.76+0.0138664d,+8535.1+0.0406011d
2021-01-08 07:00:00 UTC,+2441.23+0.0115305d,+3202.13+0.0152522d,+5606.53+0.0267315d,+3642.75+0.0173542d,+7010.21+0.0334437d,+7892.95+0.0376688d,+10503+0.0501796d,+8936.61+0.0426682d,+13960.6+0.0667956d,+4283.8+0.0203687d,+3843.06+0.0182697d,+11949.7+0.057d,+840.146+0.00398905d,+2120.93+0.0100756d,+2521.32+0.0119796d,+12552.8+0.0598917d,+11145.8+0.0531477d
2021-01-08 07:15:00 UTC,+1760.64+0.00831541d,+3362.35+0.0160536d,+2040.87+0.00973882d,+8816.2+0.0421891d,+9378.34+0.0448897d,+8856.35+0.042382d,+11186.1+0.0535832d,+11467.4+0.0549373d,+14001+0.0671459d,+9137.36+0.043621d,+13196.3+0.0631048d,+1200.3+0.00571124d,+2441.24+0.0116218d,+800.133+0.00380654d,+400.033+0.0019028d,+17383.1+0.083272d,+11346.8+0.0542186d
2021-01-08 07:30:00 UTC,+2441.23+0.0115424d,+2080.9+0.00990093d,+1280.34+0.00608985d,+6328.31+0.0301634d,+6087.69+0.0290136d,+8495+0.0405272d,+10422.6+0.0497632d,+3122.02+0.014861d,+14081.3+0.0673348d,+2921.76+0.013852d,+7611.99+0.0361583d,+2961.81+0.0140421d,+9056.98+0.0430481d,+160.005+0.000757718d,+160.005+0.000757718d,+6167.87+0.0292809d,+2201+0.0104318d
2021-01-08 07:45:00 UTC,+1960.78+0.00907978d,+2321.09+0.0108121d,+2521.29+0.0117456d,+2961.78+0.0138001d,+5566.3+0.025963d,+7651.91+0.0357213d,+9297.59+0.043433d,+3402.35+0.0158557d,+13235.7+0.0619292d,+3001.82+0.0138913d,+680.093+0.00314427d,+4403.91+0.0203912d,+960.186+0.00443972d,+120.003+0.000554684d,+280.016+0.00129439d,+320.021+0.00147933d,+120.003+0.000554684d
2021-01-08 08:00:00 UTC,+3682.72+0.0169305d,+2761.53+0.01276d,+7210.48+0.0333769d,+5405.89+0.0250053d,+7451.2+0.0344945d,+8093.21+0.0374763d,+9337.6+0.0432603d,+5606.33+0.0259346d,+2881.67+0.0133158d,+2761.52+0.0126695d,+840.141+0.0038515d,+4484.02+0.0205863d,+800.128+0.003668d,+120.003+0.000549978d,+320.02+0.00146678d,+360.026+0.00165017d,+240.011+0.00110003d
2021-01-08 08:15:00 UTC,+2000.8+0.00920832d,+2961.77+0.0137036d,+3041.86+0.0140747d,+5365.81+0.0248508d,+6408.29+0.0296914d,+7772.2+0.0360307d,+8936.13+0.041446d,+9136.87+0.0423805d,+720.104+0.0033288d,+11575.9+0.0316229d,+680.093+0.0031312d,+7451.17+0.0343992d,+800.128+0.00368403d,+240.012+0.00110484d,+120.003+0.00055238d,+1400.39+0.00644937d,+240.012+0.00110484d
2021-01-08 08:30:00 UTC,+2441.2+0.0113199d,+2160.95+0.01009d,+2601.38+0.0121486d,+6288.06+0.0294098d,+7531.56+0.0352437d,+8775.71+0.0410865d,+10100.8+0.0473162d,+17583.3+0.0826203d,+720.105+0.00336037d,+11253.5+0.0274605d,+7772.25+0.0361696d,+1494.32+0.00693642d,+4323.78+0.0200934d,+320.021+0.00148479d,+120.003+0.000556731d,+200.008+0.000927927d,+240.012+0.00111354d
2021-01-08 08:45:00 UTC,+1920.74+0.0089041d,+2241.02+0.0104342d,+2881.68+0.0134207d,+4764.61+0.0222069d,+6247.93+0.0291379d,+7371.04+0.0343914d,+8855.95+0.0413446d,+5606.38+0.0261392d,+640.083+0.00297831d,+7005.11+0.0167515d,+11466.7+0.0534705d,+1040.22+0.00483015d,+6247.91+0.0290729d,+240.012+0.00111411d,+160.005+0.000742705d,+200.008+0.000928403d,+200.008+0.000928403d
2021-01-08 09:00:00 UTC,+2641.41+0.01224d,+2361.13+0.0110054d,+3202.08+0.0149302d,+4804.69+0.0224172d,+6929.77+0.0323602d,+7371.05+0.0344271d,+8976.4+0.0419524d,+3722.82+0.0173619d,+11547.2+0.054024d,+5002.55+0.0116871d,+2561.32+0.0118639d,+3883.04+0.0179957d,+2561.32+0.0118639d,+200.008+0.000925547d,+160.005+0.00074042d,+200.008+0.000925547d,+120.003+0.000555302d
2021-01-08 09:15:00 UTC,+1840.69+0.00858596d,+3282.21+0.0154449d,+8213.86+0.0387299d,+3442.43+0.0161999d,+7892.79+0.0372111d,+8815.97+0.0415793d,+13557.8+0.0640689d,+2961.8+0.0139353d,+14121.1+0.066746d,+2681.42+0.0121452d,+2401.17+0.0112039d,+10663.2+0.0499224d,+2561.33+0.011952d,+80.0013+0.000372935d,+280.016+0.00130543d,+320.021+0.00149195d,+160.005+0.000745905d
2021-01-08 09:30:00 UTC,+2441.21+0.011378d,+1920.75+0.00901922d,+3682.78+0.0173056d,+8053.3+0.0379109d,+6769.39+0.0318501d,+7932.9+0.0373423d,+9498.51+0.0447408d,+6809.5+0.0320393d,+14000.3+0.066068d,+8936.26+0.0417789d,+2401.17+0.0111961d,+4965.01+0.0231749d,+2721.5+0.0126914d,+160.005+0.000745386d,+320.021+0.00149092d,+360.026+0.00167733d,+240.012+0.00111814d
2021-01-08 09:45:00 UTC,+1880.72+0.00879318d,+2601.39+0.012278d,+2641.43+0.0124672d,+3001.85+0.0141704d,+6207.93+0.0293437d,+6929.89+0.032766d,+11587.7+0.0548948d,+19075.3+0.0906477d,+14644.3+0.069463d,+2080.88+0.00974164d,+5927.18+0.0277917d,+6127.67+0.0287341d,+9297.68+0.0436558d,+280.016+0.00130992d,+600.073+0.00280754d,+240.012+0.00112276d,+200.008+0.000935612d
2021-01-08 10:00:00 UTC,+2200.99+0.0103707d,+3041.92+0.0145124d,+8334.47+0.0398497d,+5406.08+0.0258166d,+6970.11+0.0333074d,+8896.49+0.0425469d,+12552.9+0.0601253d,+20931.8+0.100612d,+14403.3+0.069042d,+2761.57+0.0130395d,+13839.6+0.0656472d,+4444.06+0.0209984d,+4444.06+0.0209984d,+120.003+0.000566012d,+280.016+0.00132082d,+1200.3+0.00566389d,+160.005+0.000754701d
2021-01-08 10:15:00 UTC,+2000.81+0.0093388d,+2000.82+0.00942677d,+16899+0.0801099d,+2881.7+0.0135819d,+6368.34+0.030058d,+8896.29+0.0420336d,+10422.4+0.0492751d,+18389.9+0.0872316d,+6368.34+0.030058d,+2721.5+0.0126864d,+2481.25+0.0115654d,+4484.09+0.0209178d,+3602.64+0.0167999d,+240.012+0.0011177d,+240.012+0.0011177d,+200.008+0.000931394d,+160.005+0.000745097d
2021-01-08 10:30:00 UTC,+1880.72+0.00873951d,+2401.18+0.0112485d,+14040.4+0.066088d,+8253.94+0.0387588d,+8775.76+0.041218d,+7692.1+0.0361122d,+10261.6+0.0482259d,+8735.61+0.0410288d,+720.106+0.00337108d,+2761.55+0.0128447d,+3642.69+0.0169492d,+11908.8+0.0555977d,+2801.59+0.0130312d,+200.008+0.000929331d,+200.008+0.000929331d,+240.012+0.00111522d,+200.008+0.000929331d
2021-01-08 10:45:00 UTC,+2401.17+0.0111567d,+3282.19+0.0153106d,+3362.3+0.0156848d,+3081.93+0.0143753d,+5005.09+0.023364d,+7611.79+0.0355699d,+6969.89+0.0325618d,+7932.81+0.0370749d,+680.094+0.00316912d,+6769.29+0.0315124d,+2721.5+0.0126483d,+4844.76+0.0225357d,+2801.59+0.013021d,+280.016+0.0013001d,+1160.27+0.00538903d,+320.021+0.00148587d,+320.021+0.00148587d
2021-01-08 11:00:00 UTC,+1960.78+0.00910484d,+2321.09+0.0108116d,+3482.46+0.0162289d,+3081.93+0.01436d,+6408.35+0.0298997d,+6809.43+0.0317762d,+8775.67+0.0409845d,+6368.24+0.0297121d,+880.157+0.00409737d,+1440.42+0.00668994d,+3442.4+0.016001d,+4964.99+0.0230925d,+10140.9+0.0472653d,+1040.22+0.00483045d,+120.003+0.00055705d,+2921.51+0.0118452d,+240.012+0.00111418d
2021-01-08 11:15:00 UTC,+3602.64+0.0168135d,+3121.99+0.0146656d,+8695.51+0.0409407d,+5365.9+0.0252295d,+6127.69+0.0288204d,+8815.94+0.0415098d,+9016.68+0.0424585d,+7411.26+0.0348757d,+8775.8+0.0413201d,+2841.64+0.0132827d,+19530.4+0.0591971d,+4924.94+0.0230403d,+2641.42+0.0123458d,+320.021+0.00149433d,+240.012+0.0011207d,+880.089+0.00232707d,+120.003+0.000560304d
