# file...... Meter_684_C_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_C:measured_power,xfmr_meter_684_C_1:measured_power,xfmr_meter_684_C_2:measured_power,xfmr_meter_684_C_3:measured_power,xfmr_meter_684_C_4:measured_power,xfmr_meter_684_C_5:measured_power,house_meter_684_C_1:measured_power,house_meter_684_C_2:measured_power,house_meter_684_C_3:measured_power,house_meter_684_C_4:measured_power,house_meter_684_C_5:measured_power,house_meter_684_C_6:measured_power,house_meter_684_C_7:measured_power,house_meter_684_C_8:measured_power,house_meter_684_C_9:measured_power,house_meter_684_C_10:measured_power,house_meter_684_C_11:measured_power,house_meter_684_C_12:measured_power,house_meter_684_C_13:measured_power,house_meter_684_C_14:measured_power,house_meter_684_C_15:measured_power,house_meter_684_C_16:measured_power,house_meter_684_C_17:measured_power,house_meter_684_C_18:measured_power,house_meter_684_C_19:measured_power,house_meter_684_C_20:measured_power,house_meter_684_C_21:measured_power,house_meter_684_C_22:measured_power,house_meter_684_C_23:measured_power
2021-01-06 22:00:00 UTC,+88123.6+351.935j,+24133.8+115.284j,+26062.6+131.743j,+12825.8+32.2758j,+17090.1+59.0194j,+8010.55+12.7853j,+4764.82+0.0232004d,+5887.35+0.0286799d,+2801.66+0.0136302d,+3162.12+0.0153862d,+1960.81+0.00953607d,+560.066+0.00272216d,+2481.3+0.01207d,+2441.26+0.0118751d,+3962.95+0.0171008d,+3242.23+0.0157824d,+4965.23+0.0241873d,+2521.35+0.0122696d,+1920.78+0.00934467d,+3602.75+0.01754d,+3642.81+0.0177354d,+2120.95+0.0103194d,+560.066+0.00271627d,+1760.66+0.00854336d,+1640.57+0.00796025d,+1600.54+0.0077659d,+2080.92+0.0100988d,+2641.48+0.0128222d,+2000.85+0.00970985d
2021-01-06 22:15:00 UTC,+96392.7+483.631j,+21754.4+93.0316j,+38879.5+297.919j,+12705+31.5711j,+15082.1+47.2378j,+7970.61+12.7387j,+4564.42+0.0222441d,+3602.75+0.0175504d,+3242.23+0.0157917d,+3282.29+0.0159871d,+2241.07+0.0109107d,+440.041+0.00214073d,+1840.72+0.00896012d,+2481.31+0.0120816d,+3241.88+0.013342d,+3001.92+0.0146682d,+4604.52+0.0225143d,+9619.75+0.0471377d,+2441.27+0.0119258d,+4163.69+0.020355d,+7090.72+0.0347077d,+4524.36+0.0221216d,+440.041+0.00213701d,+1720.63+0.00836059d,+2241.06+0.0108918d,+1560.52+0.00758209d,+1480.46+0.0071929d,+1760.66+0.00855524d,+2441.26+0.0118658d
2021-01-06 22:30:00 UTC,+77316.9+280.97j,+25673.1+132.976j,+18293.6+65.9798j,+9815.07+18.8498j,+15564.5+50.0633j,+7970+12.4549j,+8254.43+0.0401407d,+3041.96+0.0147601d,+3602.74+0.0174853d,+2641.47+0.0128148d,+1280.35+0.00620786d,+440.041+0.00213281d,+4003.39+0.0194331d,+2321.14+0.0112592d,+2881.44+0.0115109d,+3362.39+0.0162941d,+4003.38+0.0194056d,+2961.85+0.0143507d,+1800.68+0.00872034d,+480.049+0.00232348d,+2201.02+0.0106609d,+560.066+0.00271086d,+240.012+0.00115969d,+1720.62+0.00831888d,+1520.49+0.00735064d,+1400.41+0.00676981d,+1480.46+0.00715702d,+1680.59+0.00812521d,+1320.37+0.00638264d
2021-01-06 22:45:00 UTC,+72623.2+218.014j,+18418.2+68.3876j,+14755.3+43.081j,+11700.4+26.3524j,+15804.4+50.9669j,+11944.4+28.7235j,+2521.34+0.0121997d,+2921.8+0.0141397d,+5205.72+0.0252167d,+3682.86+0.0178285d,+520.057+0.00251421d,+640.086+0.00309464d,+440.041+0.0021273d,+2441.26+0.0118118d,+2401+0.00951977d,+2441.26+0.0118035d,+3041.95+0.0147116d,+360.027+0.00173921d,+2521.34+0.0121911d,+600.076+0.00289913d,+2761.61+0.0133542d,+600.076+0.00289913d,+1280.34+0.00618386d,+1720.62+0.00831188d,+1680.59+0.00811837d,+1600.54+0.00773139d,+1400.41+0.00676411d,+1640.57+0.00792488d,+1640.57+0.00792488d
2021-01-06 23:00:00 UTC,+70989.9+219.529j,+20995.4+88.6189j,+13434+37.536j,+9253.31+16.6799j,+13189.7+34.9549j,+14117+41.241j,+2481.3+0.0119828d,+3602.73+0.0174067d,+5366.06+0.0259456d,+4524.31+0.0218679d,+520.057+0.00250942d,+400.034+0.00193018d,+640.086+0.00308875d,+3402.44+0.0164376d,+3562.28+0.0146967d,+4003.37+0.0193179d,+3402.43+0.0164139d,+480.048+0.002313d,+600.076+0.00289147d,+360.027+0.00173462d,+520.057+0.00250581d,+480.048+0.002313d,+320.021+0.00154062d,+1760.65+0.0084811d,+1560.51+0.00751639d,+1480.46+0.00713057d,+840.148+0.00404545d,+760.121+0.00365999d,+1640.56+0.00790224d
2021-01-06 23:15:00 UTC,+60855.6+157.584j,+17012.2+59.0824j,+10541.6+23.3281j,+8771.94+14.9339j,+13430+35.8313j,+11099.5+24.0494j,+4444.14+0.0213659d,+4524.29+0.0217519d,+3562.66+0.0171217d,+2481.29+0.0119194d,+440.04+0.00211203d,+480.048+0.00230409d,+560.066+0.00268823d,+480.048+0.00230409d,+1280.24+0.00426892d,+2241.05+0.0107511d,+4363.98+0.0209541d,+480.048+0.00230127d,+640.086+0.00306866d,+480.048+0.00230127d,+680.097+0.00326054d,+360.027+0.00172583d,+400.033+0.00191699d,+1720.62+0.00824984d,+1560.51+0.00748167d,+1440.43+0.00690564d,+1120.26+0.00536997d,+960.192+0.00460238d,+1200.3+0.00575383d
2021-01-06 23:30:00 UTC,+68573.3+204.674j,+19149.3+76.0255j,+8653.04+15.0818j,+9694.84+18.3192j,+17406.4+58.4816j,+13669.2+36.2963j,+4764.75+0.0228675d,+6729.48+0.0323234d,+3041.93+0.0145887d,+2321.13+0.0111284d,+400.033+0.00191638d,+680.097+0.00325842d,+440.04+0.00210808d,+720.108+0.00345018d,+840.082+0.00223183d,+2040.87+0.00976423d,+2841.68+0.0136002d,+400.033+0.00191259d,+640.085+0.00306061d,+720.108+0.00344335d,+520.056+0.00248656d,+640.085+0.00306061d,+720.108+0.00344403d,+1760.65+0.00842421d,+1600.53+0.00765761d,+1680.59+0.00804089d,+480.048+0.00229567d,+440.04+0.00210432d,+2080.9+0.00995788d
2021-01-06 23:45:00 UTC,+72347.9+228.615j,+20431.2+83.4139j,+8011.29+12.9642j,+9535.14+18.022j,+16803.4+54.5115j,+17566.4+59.171j,+3762.96+0.0180391d,+6047.64+0.0290193d,+2641.46+0.0126568d,+2361.16+0.0113125d,+880.162+0.0042143d,+3562.65+0.0170774d,+560.065+0.00268129d,+560.065+0.00268129d,+800.077+0.00221666d,+1920.77+0.00917929d,+2681.5+0.0128189d,+480.048+0.00229276d,+480.048+0.00229276d,+440.04+0.00210164d,+520.056+0.00248388d,+680.096+0.00324848d,+800.133+0.00382312d,+2801.63+0.0133977d,+1720.62+0.00822444d,+1480.46+0.00707578d,+400.033+0.00191108d,+360.027+0.00171993d,+1280.34+0.00611883d
2021-01-07 00:00:00 UTC,+84163.1+409.543j,+33365.5+260.83j,+6606.95+8.52609j,+7729.49+11.6603j,+17728.2+60.66j,+18732.1+67.0055j,+3202.15+0.0153862d,+3762.96+0.0180851d,+2681.5+0.0128817d,+1960.8+0.00941667d,+520.057+0.00249604d,+19883.4+0.0962128d,+400.033+0.00191989d,+760.121+0.00364861d,+720.057+0.0018043d,+1720.62+0.00822053d,+1400.41+0.00668979d,+640.085+0.00305674d,+400.033+0.00191017d,+360.027+0.00171911d,+680.096+0.00324787d,+680.096+0.00324787d,+240.012+0.00114623d,+1080.24+0.00516075d,+1160.28+0.00554331d,+1520.48+0.00726528d,+640.085+0.00305738d,+960.192+0.00458699d,+1760.65+0.00841369d
2021-01-07 00:15:00 UTC,+84546.1+391.816j,+32127.8+219.109j,+4803.36+4.38069j,+7528.82+10.9922j,+18613+66.8442j,+21472.2+89.6102j,+4524.29+0.0217592d,+6288.29+0.0302654d,+3562.66+0.0171274d,+2241.05+0.0107678d,+640.086+0.00307343d,+13679.4+0.0660437d,+400.033+0.0019206d,+640.086+0.00307343d,+640.045+0.00162425d,+600.075+0.00286641d,+760.12+0.00363115d,+360.027+0.00171959d,+640.085+0.00305758d,+600.075+0.00286641d,+480.048+0.00229296d,+720.108+0.00343995d,+360.027+0.00172047d,+760.12+0.00363301d,+960.192+0.00458964d,+1600.53+0.00765246d,+920.176+0.00439829d,+360.027+0.00172047d,+1440.43+0.00688652d
2021-01-07 00:30:00 UTC,+82832.7+372.792j,+32387.3+213.213j,+4683.2+4.17022j,+6847.43+9.15342j,+19094.4+69.8147j,+19819.5+75.5806j,+2120.94+0.0101991d,+7050.43+0.0339742d,+5927.37+0.028549d,+5967.47+0.0287426d,+640.086+0.00307612d,+9338.32+0.0450423d,+640.086+0.00307612d,+560.066+0.00269147d,+880.091+0.00238217d,+640.085+0.00306003d,+680.096+0.00325136d,+520.056+0.00248609d,+520.056+0.00248609d,+400.033+0.00191223d,+360.027+0.00172096d,+680.096+0.00325136d,+1000.21+0.00478432d,+880.161+0.00420988d,+1000.21+0.00478432d,+1520.48+0.00727453d,+320.021+0.00153033d,+280.016+0.00133901d,+1360.39+0.00650814d
2021-01-07 00:45:00 UTC,+72205.7+246.878j,+22531.1+103.29j,+6046.48+7.40499j,+7769.68+11.8209j,+17567.5+59.6454j,+18290.3+64.1454j,+2000.84+0.00959143d,+7090.52+0.0340624d,+2761.59+0.0132425d,+5205.67+0.0249879d,+600.075+0.00287491d,+3883.15+0.0186294d,+440.04+0.00210805d,+480.048+0.00229975d,+2441.02+0.00959857d,+480.048+0.00229261d,+320.021+0.00152826d,+680.096+0.00324827d,+480.048+0.00229261d,+400.033+0.00191042d,+640.085+0.00305712d,+600.075+0.00286598d,+400.033+0.00191104d,+520.056+0.00248453d,+1360.39+0.00650141d,+1600.53+0.00764987d,+440.04+0.00210219d,+1080.24+0.00516198d,+1800.68+0.00860718d
2021-01-07 01:00:00 UTC,+73346.7+268.408j,+21245.1+93.2709j,+4402.8+3.66113j,+6887.42+9.19143j,+21073.4+87.6276j,+19737.4+74.0401j,+2040.87+0.00974623d,+3562.64+0.0170243d,+2841.68+0.0135751d,+2801.63+0.0133835d,+640.085+0.00305497d,+8374.63+0.0400992d,+560.065+0.00267297d,+360.027+0.00171812d,+760.064+0.0019334d,+560.065+0.00266452d,+560.065+0.00266452d,+520.056+0.00247414d,+680.096+0.00323573d,+560.065+0.00266452d,+400.033+0.00190304d,+360.027+0.0017127d,+320.021+0.00152307d,+920.176+0.00438045d,+1600.53+0.00762139d,+760.12+0.00361827d,+760.12+0.00361827d,+280.016+0.00133265d,+1240.32+0.00590526d
2021-01-07 01:15:00 UTC,+64606.8+204.147j,+13670.7+36.7018j,+4402.78+3.64868j,+6887.49+9.19977j,+17691.9+61.7089j,+21953.5+92.411j,+2000.83+0.00951149d,+3402.4+0.0161836d,+2881.72+0.0137041d,+2401.19+0.0114166d,+400.033+0.00190041d,+1280.34+0.00608463d,+680.096+0.00323125d,+600.075+0.00285097d,+720.06+0.0018974d,+600.074+0.00284603d,+560.065+0.00265623d,+600.074+0.00284603d,+640.085+0.00303584d,+440.04+0.00208688d,+360.027+0.00170737d,+480.048+0.00227666d,+840.146+0.00398689d,+640.085+0.00303725d,+1080.24+0.00512676d,+960.191+0.00455678d,+640.085+0.00303725d,+440.04+0.00208785d,+1880.73+0.0089288d
2021-01-07 01:30:00 UTC,+58613.7+164.466j,+13752.3+37.6504j,+4402.79+3.64943j,+6246+7.50136j,+14434.6+41.0642j,+19777.7+74.2155j,+3041.92+0.0144637d,+3642.75+0.0173249d,+2801.63+0.0133198d,+2040.86+0.00969987d,+440.04+0.00209005d,+520.056+0.00247018d,+600.074+0.00285035d,+640.085+0.00304045d,+800.077+0.00220059d,+520.056+0.00246587d,+480.048+0.00227613d,+600.074+0.00284538d,+400.033+0.00189668d,+400.033+0.00189668d,+640.085+0.00303514d,+560.065+0.00265562d,+280.016+0.00132803d,+480.048+0.00227691d,+1120.26+0.00531491d,+640.085+0.00303619d,+480.048+0.00227691d,+1000.21+0.0047451d,+1320.36+0.00626478d
2021-01-07 01:45:00 UTC,+59229.9+177.176j,+18502.9+69.9437j,+4122.45+3.20196j,+5044.23+5.02242j,+13431.5+36.1984j,+18128.5+62.4026j,+4884.95+0.0232824d,+2761.58+0.0131505d,+6007.5+0.028646d,+2481.28+0.0118143d,+600.075+0.00285496d,+600.075+0.00285496d,+640.085+0.00304537d,+480.048+0.0022838d,+680.049+0.00166369d,+360.027+0.00170812d,+480.048+0.00227766d,+600.074+0.00284729d,+440.04+0.00208781d,+680.096+0.00322709d,+440.04+0.00208781d,+440.04+0.00208781d,+360.027+0.00170841d,+520.056+0.00246795d,+1160.28+0.00550762d,+240.012+0.00113886d,+400.033+0.00189828d,+200.008+0.000949025d,+1400.41+0.00664812d
2021-01-07 02:00:00 UTC,+62394.1+181.506j,+16812.4+57.9812j,+6126.37+7.46453j,+6486.87+8.26161j,+14597.4+42.9005j,+18370.7+64.4825j,+2080.9+0.00991725d,+5486.26+0.0261837d,+4644.48+0.0221585d,+2401.2+0.0114453d,+440.04+0.00209574d,+560.065+0.0026675d,+600.075+0.00285811d,+560.065+0.0026675d,+640.045+0.0016163d,+600.075+0.00285239d,+2201+0.0104692d,+480.048+0.00228174d,+640.085+0.00304262d,+480.048+0.00228174d,+520.056+0.00247195d,+560.065+0.00266216d,+600.075+0.00285258d,+320.021+0.00152111d,+1280.34+0.00608807d,+520.056+0.00247211d,+1080.24+0.00513617d,+400.033+0.00190148d,+1800.67+0.00856413d
2021-01-07 02:15:00 UTC,+61990+180.289j,+16650.6+56.5486j,+4563.02+3.9348j,+7408.22+10.4738j,+14796.3+43.1913j,+18571.4+65.7229j,+2040.86+0.00971814d,+3762.94+0.0179311d,+3522.58+0.016784d,+5325.89+0.0253953d,+480.048+0.0022844d,+360.027+0.00171317d,+600.075+0.00285571d,+520.056+0.00247483d,+920.108+0.00268449d,+560.065+0.00265924d,+480.048+0.00227924d,+440.04+0.00208925d,+440.04+0.00208925d,+400.033+0.00189927d,+640.085+0.00303928d,+680.096+0.00322932d,+640.085+0.0030409d,+880.16+0.00418186d,+1360.38+0.0064648d,+960.191+0.00456226d,+320.021+0.00152015d,+960.191+0.00456226d,+1200.3+0.00570367d
2021-01-07 02:30:00 UTC,+56648.2+156.298j,+12466.9+31.0863j,+4322.69+3.51952j,+5365.01+5.76719j,+15881.9+49.7477j,+18611.3+65.8124j,+2000.83+0.00950715d,+2881.72+0.0136978d,+3562.63+0.0169392d,+2080.9+0.00988793d,+560.065+0.00265962d,+440.04+0.00208955d,+560.065+0.00265962d,+360.027+0.00170955d,+840.081+0.00221323d,+400.033+0.00189666d,+600.074+0.00284534d,+640.085+0.0030351d,+480.048+0.0022761d,+520.056+0.00246584d,+400.033+0.00189666d,+440.04+0.00208637d,+320.021+0.00151754d,+720.107+0.00341532d,+1000.21+0.00474432d,+360.027+0.00170728d,+400.033+0.00189702d,+320.021+0.00151754d,+1880.73+0.0089242d
2021-01-07 02:45:00 UTC,+52950.7+134.339j,+13028.8+33.7302j,+4362.76+3.59218j,+5484.89+5.89007j,+12226.8+30.2673j,+17847.2+60.5469j,+2000.83+0.00951447d,+3362.34+0.0159979d,+3081.97+0.0146621d,+2361.15+0.0112296d,+480.048+0.00228132d,+600.075+0.00285186d,+560.065+0.00266167d,+560.065+0.00266167d,+640.045+0.00161339d,+600.074+0.00284724d,+640.085+0.00303714d,+440.04+0.00208777d,+760.119+0.00360687d,+480.048+0.00227763d,+400.033+0.00189793d,+400.033+0.00189793d,+200.008+0.000949046d,+440.04+0.00208821d,+1000.21+0.00474758d,+320.021+0.00151859d,+920.175+0.00436755d,+360.027+0.00170845d,+1480.45+0.00702851d
2021-01-07 03:00:00 UTC,+50174.9+113.46j,+13108.9+34.0891j,+4442.84+3.72373j,+6686.68+8.53131j,+11906.4+29.1214j,+14029.9+37.7326j,+2160.97+0.0102922d,+3442.46+0.0164043d,+2761.58+0.013156d,+2401.2+0.0114375d,+400.033+0.00190387d,+800.133+0.00380869d,+560.065+0.00266568d,+560.065+0.00266568d,+800.072+0.00207224d,+680.096+0.0032319d,+480.048+0.00228106d,+400.033+0.00190079d,+520.056+0.00247121d,+400.033+0.00190079d,+560.065+0.00266136d,+600.075+0.00285153d,+1000.21+0.00475573d,+480.048+0.00228201d,+1080.24+0.00513644d,+640.085+0.00304299d,+520.056+0.00247224d,+880.16+0.00418473d,+1280.34+0.00608839d
2021-01-07 03:15:00 UTC,+55220.9+161.037j,+21564.6+94.6976j,+3681.94+2.55045j,+6367.01+8.10787j,+12266.5+30.3044j,+11340.5+25.0134j,+5325.89+0.0254075d,+4043.4+0.019279d,+6649.19+0.0317379d,+3081.97+0.014689d,+560.065+0.00266654d,+880.161+0.00419111d,+480.048+0.00228549d,+480.048+0.00228549d,+720.06+0.00189839d,+400.033+0.00189811d,+440.04+0.00208798d,+480.048+0.00227785d,+440.04+0.00208798d,+400.033+0.00189811d,+400.033+0.00189811d,+400.033+0.00189811d,+280.016+0.00132925d,+400.033+0.00189906d,+1560.5+0.00741169d,+720.107+0.003419d,+520.056+0.00246897d,+520.056+0.00246897d,+2000.83+0.00950477d
2021-01-07 03:30:00 UTC,+51075.7+136.41j,+20147.7+80.2882j,+3962.26+2.96385j,+5725.25+6.39905j,+12347.3+30.9056j,+8892.93+15.5407j,+2521.32+0.0120344d,+6167.92+0.0294846d,+2721.54+0.0129911d,+2841.68+0.0135653d,+600.075+0.0028619d,+2681.49+0.0127998d,+440.04+0.00209852d,+2120.94+0.0101217d,+560.033+0.00135857d,+400.033+0.00190192d,+600.075+0.00285323d,+480.048+0.00228241d,+600.075+0.00285323d,+560.065+0.00266295d,+400.033+0.00190192d,+360.027+0.00171168d,+320.021+0.00152196d,+960.191+0.00456769d,+1040.22+0.00494858d,+280.016+0.00133168d,+440.04+0.00209285d,+280.016+0.00133168d,+1240.32+0.00590096d
2021-01-07 03:45:00 UTC,+48340.5+114.924j,+17334.3+61.1178j,+4282.67+3.47247j,+6606.66+8.38472j,+11504+26.9356j,+8612.58+14.754j,+2000.83+0.00953729d,+2681.49+0.0127854d,+2801.63+0.0133589d,+6288.22+0.0300274d,+400.033+0.00190556d,+2120.93+0.0101103d,+480.048+0.00228678d,+520.056+0.00247741d,+920.108+0.0026868d,+520.056+0.00247136d,+440.04+0.00209104d,+360.027+0.00171077d,+520.056+0.00247136d,+360.027+0.00171077d,+560.065+0.00266153d,+600.075+0.00285171d,+920.175+0.00437539d,+680.096+0.0032335d,+1160.28+0.00551762d,+320.021+0.00152131d,+920.175+0.00437539d,+840.146+0.00399472d,+1360.38+0.00646973d
2021-01-07 04:00:00 UTC,+45722.4+96.4653j,+13750.6+37.0245j,+4162.52+3.28116j,+6366.71+8.00142j,+12509+32.1152j,+8933.39+15.8226j,+2000.83+0.00953765d,+2601.41+0.0124036d,+2801.63+0.0133594d,+2160.97+0.0103017d,+440.04+0.00209624d,+2721.54+0.012977d,+560.065+0.00266815d,+440.04+0.00209624d,+920.101+0.00252316d,+480.048+0.00228277d,+360.027+0.00171195d,+480.048+0.00228277d,+360.027+0.00171195d,+520.056+0.00247306d,+440.04+0.00209248d,+600.075+0.00285367d,+240.012+0.00114168d,+360.027+0.00171265d,+1040.22+0.00494976d,+1200.3+0.00571183d,+400.033+0.001903d,+480.048+0.00228371d,+1840.7+0.00876162d
2021-01-07 04:15:00 UTC,+47403.4+98.013j,+13348.6+34.7663j,+7971.79+13.0347j,+5284.73+5.54645j,+12265.8+30.0068j,+8532.27+14.4344j,+2080.9+0.00989847d,+2721.54+0.0129493d,+2761.58+0.0131401d,+2120.93+0.0100891d,+560.065+0.00266245d,+2160.97+0.0102797d,+480.048+0.00228199d,+440.04+0.00209177d,+560.033+0.00135696d,+360.027+0.00170964d,+600.074+0.00284983d,+520.056+0.00246973d,+520.056+0.00246973d,+3081.97+0.0146517d,+520.056+0.00246973d,+1800.67+0.00855587d,+360.027+0.00170879d,+520.056+0.00246849d,+1600.53+0.00760046d,+240.012+0.00113911d,+320.021+0.00151888d,+320.021+0.00151888d,+1200.3+0.00569893d
2021-01-07 04:30:00 UTC,+57673+175.488j,+23861.8+115.753j,+9976.59+19.7527j,+6486.72+8.23285j,+10058.7+20.8185j,+7288.84+10.5352j,+6208.07+0.0298491d,+4724.67+0.0227026d,+6569.04+0.0315895d,+2080.91+0.00998794d,+400.033+0.00191873d,+2681.5+0.0128739d,+560.066+0.00268649d,+560.066+0.00268649d,+680.052+0.00176757d,+680.096+0.00325386d,+680.096+0.00325386d,+1760.65+0.00842747d,+760.12+0.00363685d,+2000.83+0.00957811d,+2881.73+0.0138001d,+520.056+0.002488d,+560.065+0.00267769d,+440.04+0.00210374d,+1080.24+0.0051658d,+400.033+0.00191244d,+1160.28+0.00554873d,+720.108+0.00344309d,+1680.59+0.00803871d
2021-01-07 04:45:00 UTC,+62032.7+217.883j,+27295.8+152.757j,+10820.5+23.6831j,+7288.09+10.2515j,+10542.2+23.5646j,+6085.62+7.13826j,+3762.97+0.01813d,+6849.86+0.0330455d,+3362.37+0.0161972d,+2441.25+0.0117554d,+440.041+0.00211716d,+8816.35+0.0425677d,+560.066+0.00269477d,+960.193+0.00462077d,+880.092+0.00239015d,+560.066+0.00268636d,+480.048+0.00230248d,+2961.83+0.0142208d,+480.048+0.00230248d,+2841.69+0.0136432d,+2120.94+0.0101798d,+480.048+0.00230248d,+680.097+0.00326008d,+1080.24+0.00517908d,+960.193+0.00460328d,+880.162+0.00421946d,+320.021+0.00153381d,+760.121+0.0036438d,+1520.48+0.00729108d
2021-01-07 05:00:00 UTC,+50184.7+127.016j,+19619+74.419j,+10017.7+20.3331j,+4843.8+4.61995j,+10219.5+21.6004j,+5484.44+5.7485j,+1960.8+0.00942287d,+3402.42+0.0163606d,+3482.54+0.0167464d,+3362.37+0.0161677d,+600.075+0.00288209d,+2801.64+0.0134684d,+1760.65+0.00846029d,+2201.01+0.0105783d,+680.052+0.00177124d,+320.021+0.00153406d,+560.065+0.002685d,+2201.01+0.0105591d,+400.033+0.00191767d,+2281.09+0.0109436d,+2921.78+0.0140211d,+640.086+0.00306873d,+280.016+0.00134096d,+480.048+0.00229907d,+1120.26+0.00536665d,+480.048+0.00229907d,+400.033+0.0019158d,+320.021+0.00153256d,+1240.32+0.0059421d
2021-01-07 05:15:00 UTC,+61389+217.993j,+27171+150.084j,+13429.3+35.5604j,+6246.49+7.75789j,+9577.99+19.336j,+4963.75+4.75959j,+2241.05+0.0108064d,+3242.21+0.0156405d,+3562.67+0.0171888d,+4644.54+0.0224187d,+440.041+0.00212027d,+9458.85+0.0457497d,+840.148+0.00404882d,+2641.47+0.0127393d,+800.078+0.00223048d,+520.057+0.00249936d,+1200.3+0.00577023d,+2761.6+0.0132846d,+560.066+0.00269169d,+2921.79+0.0140561d,+2120.94+0.0102d,+2521.33+0.0121276d,+240.012+0.00115178d,+360.027+0.00172781d,+1120.26+0.00537797d,+440.04+0.00211187d,+720.108+0.0034564d,+720.108+0.0034564d,+1880.74+0.00903162d
2021-01-07 05:30:00 UTC,+63478.3+227.47j,+27616.4+155.279j,+13308.6+34.8272j,+6606.79+8.4804j,+10100.3+21.5788j,+5845.69+6.79007j,+1960.81+0.00943668d,+2921.79+0.0140672d,+6488.84+0.031288d,+2281.09+0.0109796d,+360.027+0.00173153d,+9298.18+0.0448872d,+2201.02+0.0105938d,+2000.84+0.00962951d,+880.092+0.00239028d,+480.048+0.00230261d,+1680.59+0.00806521d,+2241.05+0.0107574d,+440.04+0.00211067d,+2040.87+0.00979568d,+3282.25+0.0157622d,+2241.05+0.0107574d,+1000.21+0.0047926d,+440.04+0.00210801d,+1480.46+0.00709519d,+440.04+0.00210801d,+640.085+0.00306658d,+600.075+0.00287484d,+1280.34+0.00613561d
2021-01-07 05:45:00 UTC,+67633.3+235.46j,+25743.9+128.988j,+18213+64.967j,+5685.26+6.36617j,+10942.4+24.7521j,+7048.21+9.83861j,+2120.94+0.0101939d,+2841.69+0.0136622d,+4724.68+0.0227332d,+3682.84+0.0177125d,+1600.54+0.00769102d,+6288.29+0.0302765d,+2481.29+0.0119277d,+1920.77+0.00923108d,+680.052+0.00177207d,+1800.68+0.00864113d,+2681.5+0.0128728d,+2401.21+0.0115259d,+1080.24+0.00518234d,+4965.16+0.0238585d,+2241.05+0.0107564d,+2321.13+0.0111411d,+240.012+0.00114831d,+880.161+0.00421215d,+1120.26+0.00536172d,+800.133+0.00382903d,+400.033+0.00191404d,+320.021+0.00153115d,+1480.46+0.00708672d
2021-01-07 06:00:00 UTC,+90296.1+490.95j,+34711.1+236.244j,+32350.7+215.127j,+6246.46+7.76042j,+10299.9+22.0492j,+6686.78+8.64255j,+6168.04+0.0299115d,+5566.54+0.0269877d,+5245.81+0.0254293d,+2801.66+0.0135671d,+2241.06+0.0108498d,+8093.85+0.0392826d,+2201.02+0.0106558d,+2241.06+0.0108498d,+640.046+0.00164435d,+2601.43+0.0125908d,+2241.06+0.010845d,+2681.52+0.0129788d,+2361.18+0.0114268d,+9981.07+0.048459d,+9458.92+0.0459137d,+2241.06+0.010845d,+320.021+0.00153972d,+680.097+0.00327265d,+1000.21+0.00481369d,+400.034+0.00192475d,+360.027+0.00173223d,+600.075+0.00288749d,+1840.71+0.00886188d
2021-01-07 06:15:00 UTC,+99848.8+632.448j,+31129.6+196.813j,+44481.7+392.014j,+6165.94+7.43413j,+10902.3+24.7495j,+7167.85+9.97773j,+2040.88+0.00990707d,+3763+0.0182801d,+2881.76+0.0139939d,+2801.66+0.0136045d,+1520.49+0.0073793d,+11146.4+0.0543175d,+3001.91+0.0145781d,+3843.13+0.01867d,+4764.28+0.0206454d,+2201.03+0.0107127d,+4804.9+0.0234121d,+12915.5+0.0631495d,+5726.96+0.0279158d,+4484.27+0.0218468d,+6368.61+0.031052d,+2961.86+0.0144205d,+840.148+0.00405687d,+480.048+0.00231769d,+1040.23+0.00502343d,+320.022+0.00154497d,+1080.25+0.00521677d,+720.109+0.00347706d,+1280.34+0.00618362d
2021-01-07 06:30:00 UTC,+95619+561.585j,+32452.2+208.878j,+39971.7+313.031j,+6607.3+8.72354j,+9979.88+21.1912j,+6606.62+8.44885j,+2201.02+0.0106738d,+2721.56+0.0132011d,+3082.01+0.0149517d,+3122.06+0.0151462d,+3402.45+0.0165085d,+9258.16+0.0450317d,+2281.1+0.0110625d,+6248.26+0.0303527d,+6167.46+0.0277583d,+1120.27+0.00543808d,+4163.67+0.0202377d,+5646.76+0.0274635d,+6127.96+0.02981d,+8936.95+0.0435265d,+5526.47+0.0268771d,+2080.92+0.0101054d,+320.022+0.00154308d,+400.034+0.00192895d,+1560.51+0.00752838d,+1120.26+0.00540349d,+320.022+0.00154308d,+400.034+0.00192895d,+1640.57+0.00791485d
2021-01-07 06:45:00 UTC,+86636.9+446.09j,+36643.7+260.243j,+27359.2+147.338j,+5404.83+5.81948j,+10100.2+21.666j,+7128.01+9.97058j,+2441.26+0.0118706d,+3322.34+0.0161609d,+2761.62+0.0134302d,+4965.23+0.0241693d,+6127.97+0.0298439d,+6168.07+0.0300398d,+5285.93+0.0257339d,+5406.2+0.0263208d,+5846.58+0.0258274d,+1240.33+0.00601727d,+6168.06+0.029986d,+1880.75+0.00912666d,+4203.74+0.0204195d,+2241.06+0.0108768d,+3322.33+0.0161321d,+2361.18+0.0114604d,+360.027+0.00173867d,+560.066+0.00270495d,+1120.26+0.0054118d,+280.016+0.00135223d,+400.034+0.00193191d,+520.057+0.00251167d,+1520.49+0.00734645d
