# file...... Meter_633_C_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_C:measured_power.real,xfmr_meter_633_C_1:measured_power.real,xfmr_meter_633_C_2:measured_power.real,xfmr_meter_633_C_3:measured_power.real,xfmr_meter_633_C_4:measured_power.real,xfmr_meter_633_C_5:measured_power.real,house_meter_633_C_1:measured_power.real,house_meter_633_C_2:measured_power.real,house_meter_633_C_3:measured_power.real,house_meter_633_C_4:measured_power.real,house_meter_633_C_5:measured_power.real,house_meter_633_C_6:measured_power.real,house_meter_633_C_7:measured_power.real,house_meter_633_C_8:measured_power.real,house_meter_633_C_9:measured_power.real,house_meter_633_C_10:measured_power.real,house_meter_633_C_11:measured_power.real,house_meter_633_C_12:measured_power.real,house_meter_633_C_13:measured_power.real,house_meter_633_C_14:measured_power.real,house_meter_633_C_15:measured_power.real,house_meter_633_C_16:measured_power.real,house_meter_633_C_17:measured_power.real,house_meter_633_C_18:measured_power.real,house_meter_633_C_19:measured_power.real
2021-01-06 02:45:00 UTC,4.2790e+04,3.3617e+03,3.3617e+03,2.3608e+03,9.6962e+03,2.4009e+04,3.2002e+02,2.8002e+02,3.2002e+02,3.2002e+02,4.0003e+02,5.2006e+02,4.4004e+02,7.6012e+02,3.6003e+02,4.4004e+02,3.2002e+02,2.8002e+02,4.8005e+02,6.4008e+02,5.2006e+02,3.2002e+02,2.8002e+02,3.2002e+02,3.6003e+02
2021-01-06 03:00:00 UTC,3.9155e+04,4.7240e+03,4.1226e+03,2.7611e+03,1.2394e+04,1.5153e+04,2.4001e+02,2.8002e+02,3.2002e+02,3.2002e+02,4.0003e+02,1.8807e+03,5.2006e+02,7.6012e+02,3.6003e+02,1.0402e+03,4.0003e+02,3.6003e+02,5.2006e+02,5.2006e+02,6.4008e+02,2.8002e+02,4.0003e+02,4.0003e+02,4.4004e+02
2021-01-06 03:15:00 UTC,3.9591e+04,3.3617e+03,5.7655e+03,2.6410e+03,1.0941e+04,1.6881e+04,2.4001e+02,2.8002e+02,4.8005e+02,2.8002e+02,3.2002e+02,5.6006e+02,4.4004e+02,7.6012e+02,3.6003e+02,1.3604e+03,1.6406e+03,3.2002e+02,4.4004e+02,5.2006e+02,8.4014e+02,2.8002e+02,2.8002e+02,3.6003e+02,3.6003e+02
2021-01-06 03:30:00 UTC,4.8866e+04,3.4418e+03,4.6438e+03,2.3208e+03,1.2912e+04,2.5547e+04,3.2002e+02,2.0001e+02,3.2002e+02,5.2006e+02,3.6003e+02,4.0003e+02,6.4008e+02,6.8009e+02,4.0003e+02,4.4004e+02,3.2002e+02,3.2002e+02,4.8005e+02,6.4008e+02,1.7606e+03,2.8002e+02,2.0001e+02,3.6003e+02,3.2002e+02
2021-01-06 03:45:00 UTC,5.6090e+04,3.2016e+03,3.2415e+03,2.5209e+03,1.4363e+04,3.2762e+04,1.6001e+02,2.0001e+02,3.2002e+02,3.2002e+02,3.6003e+02,5.6006e+02,4.8005e+02,8.0013e+02,3.6003e+02,3.6003e+02,3.2002e+02,3.2002e+02,4.4004e+02,6.0007e+02,5.2006e+02,3.2002e+02,3.2002e+02,3.2002e+02,3.6003e+02
2021-01-06 04:00:00 UTC,4.2898e+04,3.5619e+03,3.6820e+03,2.5609e+03,1.1223e+04,2.1870e+04,3.2002e+02,2.8002e+02,4.8005e+02,3.6003e+02,3.6003e+02,4.0003e+02,6.4008e+02,7.2011e+02,4.4004e+02,5.2006e+02,3.2002e+02,2.8002e+02,5.2006e+02,6.8009e+02,6.4008e+02,2.8002e+02,3.6003e+02,3.6003e+02,3.2002e+02
2021-01-06 04:15:00 UTC,5.9177e+04,3.5219e+03,4.6436e+03,2.6810e+03,1.5527e+04,3.2802e+04,2.4001e+02,2.4001e+02,4.8005e+02,4.4004e+02,3.6003e+02,5.6006e+02,4.4004e+02,7.6012e+02,1.6406e+03,3.6003e+02,3.6003e+02,3.6003e+02,4.0003e+02,6.0007e+02,5.6006e+02,3.6003e+02,4.4004e+02,3.6003e+02,3.2002e+02
2021-01-06 04:30:00 UTC,4.1413e+04,3.2016e+03,3.3617e+03,2.6810e+03,9.7764e+03,2.2392e+04,2.4001e+02,2.8002e+02,2.8002e+02,2.8002e+02,3.6003e+02,4.0003e+02,6.4008e+02,7.2011e+02,3.2002e+02,4.0003e+02,2.8002e+02,3.2002e+02,4.8005e+02,6.0007e+02,6.0007e+02,3.6003e+02,3.2002e+02,2.8002e+02,4.0003e+02
2021-01-06 04:45:00 UTC,4.8646e+04,3.9223e+03,5.1647e+03,2.6811e+03,1.5892e+04,2.0986e+04,2.8002e+02,8.0013e+02,4.4004e+02,2.8002e+02,3.6003e+02,5.2006e+02,4.8005e+02,7.6012e+02,3.6003e+02,4.4004e+02,3.6003e+02,1.9608e+03,4.8005e+02,6.4008e+02,6.0007e+02,3.2002e+02,2.4001e+02,3.2002e+02,3.6003e+02
2021-01-06 05:00:00 UTC,4.0275e+04,3.8022e+03,5.2047e+03,2.4409e+03,1.1102e+04,1.7725e+04,2.4001e+02,7.6012e+02,3.2002e+02,3.2002e+02,3.6003e+02,4.4004e+02,6.4008e+02,7.2011e+02,3.6003e+02,4.8005e+02,2.8002e+02,4.0003e+02,1.9208e+03,8.0013e+02,5.2006e+02,4.4004e+02,2.4001e+02,4.0003e+02,3.6003e+02
2021-01-06 05:15:00 UTC,4.6393e+04,3.7621e+03,4.8442e+03,2.4809e+03,1.4361e+04,2.0945e+04,2.8002e+02,6.0007e+02,3.6003e+02,3.2002e+02,3.6003e+02,5.2006e+02,5.2006e+02,8.0013e+02,3.2002e+02,4.4004e+02,3.2002e+02,3.2002e+02,4.8005e+02,1.9208e+03,7.6012e+02,2.8002e+02,2.8002e+02,3.6003e+02,2.8002e+02
2021-01-06 05:30:00 UTC,4.7517e+04,6.1262e+03,3.6019e+03,2.5609e+03,1.1464e+04,2.3764e+04,2.4001e+02,1.3604e+03,4.0003e+02,3.6003e+02,1.7606e+03,6.0007e+02,5.6006e+02,8.4014e+02,4.0003e+02,3.6003e+02,3.2002e+02,4.8005e+02,4.4004e+02,6.0007e+02,5.6006e+02,4.4004e+02,3.6003e+02,3.2002e+02,2.8002e+02
2021-01-06 05:45:00 UTC,4.4386e+04,3.8823e+03,5.0843e+03,2.6810e+03,9.1339e+03,2.3604e+04,2.0001e+02,7.6012e+02,3.6003e+02,3.2002e+02,3.6003e+02,4.8005e+02,6.0007e+02,8.0013e+02,2.8002e+02,4.4004e+02,3.2002e+02,4.0003e+02,4.8005e+02,6.8009e+02,7.6012e+02,1.7206e+03,4.4004e+02,2.8002e+02,4.4004e+02
2021-01-06 06:00:00 UTC,4.7492e+04,5.2450e+03,3.6820e+03,2.3608e+03,1.7633e+04,1.8570e+04,2.8002e+02,6.0007e+02,3.2002e+02,2.0001e+02,3.6003e+02,5.6006e+02,2.0809e+03,8.4014e+02,4.0003e+02,4.8005e+02,2.8002e+02,4.0003e+02,4.4004e+02,6.4008e+02,5.2006e+02,5.2006e+02,2.0001e+02,3.2002e+02,3.6003e+02
2021-01-06 06:15:00 UTC,4.9895e+04,5.1640e+03,5.2046e+03,2.4008e+03,1.1865e+04,2.5260e+04,5.2006e+02,8.4014e+02,7.2011e+02,6.0007e+02,3.2002e+02,5.2006e+02,4.8005e+02,1.1603e+03,3.2002e+02,4.4004e+02,1.8407e+03,4.0003e+02,4.4004e+02,6.4008e+02,7.2011e+02,4.0003e+02,2.4001e+02,4.0003e+02,3.6003e+02
2021-01-06 06:30:00 UTC,4.7398e+04,6.5668e+03,3.8021e+03,2.4409e+03,1.1302e+04,2.3286e+04,6.0007e+02,9.6019e+02,8.0013e+02,7.2011e+02,4.0003e+02,6.0007e+02,6.0007e+02,1.8807e+03,3.2002e+02,4.8005e+02,3.2002e+02,4.8005e+02,4.8005e+02,6.0007e+02,7.2011e+02,4.0003e+02,2.8002e+02,4.0003e+02,2.4001e+02
2021-01-06 06:45:00 UTC,4.8880e+04,5.0839e+03,5.2040e+03,2.5610e+03,1.7621e+04,1.8410e+04,2.8002e+02,1.0002e+03,7.6012e+02,6.8010e+02,3.2002e+02,5.6006e+02,6.4008e+02,8.4015e+02,7.2011e+02,5.2006e+02,6.0007e+02,5.6006e+02,4.8005e+02,9.2017e+02,9.6019e+02,4.4004e+02,3.2002e+02,3.6003e+02,2.8002e+02
2021-01-06 07:00:00 UTC,5.7178e+04,7.5292e+03,5.9653e+03,2.5610e+03,1.2025e+04,2.9097e+04,2.4001e+02,9.2017e+02,8.4015e+02,7.2011e+02,7.2011e+02,2.3211e+03,7.6012e+02,1.0002e+03,6.0007e+02,7.2011e+02,6.8010e+02,6.8010e+02,4.4004e+02,8.4015e+02,1.3604e+03,6.4008e+02,4.0003e+02,2.8002e+02,4.0003e+02
2021-01-06 07:15:00 UTC,6.9824e+04,5.8852e+03,7.2482e+03,4.2027e+03,1.7295e+04,3.5192e+04,2.4001e+02,9.2018e+02,8.0013e+02,4.8005e+02,6.4008e+02,8.4015e+02,8.8016e+02,1.0802e+03,6.8010e+02,1.2003e+03,6.0007e+02,6.4008e+02,7.2011e+02,8.4015e+02,1.8807e+03,6.8010e+02,2.8002e+02,4.0003e+02,8.0013e+02
2021-01-06 07:30:00 UTC,7.1672e+04,5.8854e+03,7.0479e+03,6.4863e+03,1.4877e+04,3.7375e+04,2.4001e+02,1.2003e+03,1.1203e+03,2.8002e+02,6.0007e+02,7.2011e+02,7.2011e+02,1.0002e+03,5.2006e+02,2.4807e+03,5.2006e+02,6.4009e+02,6.8010e+02,7.6012e+02,9.2018e+02,5.2006e+02,2.4001e+02,1.0402e+03,9.6019e+02
2021-01-06 07:45:00 UTC,5.2589e+04,6.2862e+03,5.8850e+03,6.8068e+03,1.3389e+04,2.0221e+04,2.8002e+02,1.4004e+03,1.2403e+03,3.2002e+02,5.6007e+02,7.2011e+02,7.6012e+02,1.0002e+03,6.4009e+02,1.2402e+03,6.4009e+02,5.2006e+02,7.2011e+02,8.0013e+02,7.2011e+02,6.0008e+02,4.8005e+02,1.0402e+03,8.4015e+02
2021-01-06 08:00:00 UTC,7.3716e+04,6.0455e+03,6.3665e+03,6.8468e+03,2.2780e+04,3.1677e+04,6.0007e+02,1.1603e+03,9.2018e+02,3.6003e+02,5.2006e+02,7.6012e+02,7.2011e+02,1.0002e+03,1.9208e+03,6.4009e+02,5.2006e+02,6.4009e+02,6.0007e+02,7.2011e+02,8.8016e+02,4.4004e+02,9.2018e+02,8.4015e+02,8.4015e+02
2021-01-06 08:15:00 UTC,6.7180e+04,6.6867e+03,4.9236e+03,6.8067e+03,2.0360e+04,2.8402e+04,6.8010e+02,1.2003e+03,1.2803e+03,5.6007e+02,5.6007e+02,6.4009e+02,7.6012e+02,1.0002e+03,5.6007e+02,6.0007e+02,5.2006e+02,4.8005e+02,5.6007e+02,8.0013e+02,8.0013e+02,6.0007e+02,8.4015e+02,8.4015e+02,9.6019e+02
2021-01-06 08:30:00 UTC,6.8986e+04,7.3684e+03,4.8034e+03,6.5663e+03,2.1641e+04,2.8607e+04,9.2018e+02,1.1603e+03,1.8407e+03,6.0007e+02,5.6007e+02,8.0013e+02,6.0007e+02,8.8016e+02,5.2006e+02,5.2006e+02,5.2006e+02,6.0007e+02,6.8010e+02,7.2011e+02,7.2011e+02,5.2006e+02,7.2011e+02,8.4015e+02,8.8016e+02
2021-01-06 08:45:00 UTC,6.5274e+04,6.4462e+03,6.0060e+03,6.3659e+03,2.0193e+04,2.6263e+04,8.0013e+02,1.1603e+03,9.6019e+02,7.2011e+02,4.4004e+02,6.0007e+02,8.0013e+02,9.6019e+02,4.8005e+02,5.6006e+02,6.0007e+02,5.2006e+02,5.6006e+02,2.0008e+03,7.6012e+02,5.2006e+02,6.4008e+02,8.4015e+02,8.0013e+02
2021-01-06 09:00:00 UTC,8.9650e+04,8.4522e+03,1.0379e+04,7.0073e+03,2.1283e+04,4.2528e+04,8.0013e+02,1.0802e+03,1.2803e+03,6.4009e+02,4.8005e+02,6.4009e+02,6.4009e+02,2.8817e+03,5.2006e+02,5.6007e+02,4.8005e+02,1.9608e+03,2.1610e+03,3.4825e+03,8.0013e+02,4.0003e+02,8.0013e+02,9.2018e+02,1.4805e+03
2021-01-06 09:15:00 UTC,8.9472e+04,9.5760e+03,5.4044e+03,6.3659e+03,2.3218e+04,4.4907e+04,1.0002e+03,7.6012e+02,7.2011e+02,9.6019e+02,3.6003e+02,1.7606e+03,6.4009e+02,3.3624e+03,5.2006e+02,9.2018e+02,4.8005e+02,5.2006e+02,6.8010e+02,1.0002e+03,8.0013e+02,4.8005e+02,6.8010e+02,8.4015e+02,8.8016e+02
2021-01-06 09:30:00 UTC,8.8212e+04,1.2142e+04,6.0859e+03,6.5663e+03,2.4467e+04,3.8950e+04,1.3204e+03,9.6019e+02,8.8016e+02,1.0802e+03,1.4404e+03,2.0809e+03,2.1209e+03,2.2410e+03,4.8005e+02,1.7606e+03,4.8005e+02,5.6007e+02,5.6007e+02,1.0402e+03,7.6012e+02,4.4004e+02,6.4008e+02,1.1603e+03,8.0013e+02
2021-01-06 09:45:00 UTC,8.2157e+04,1.8574e+04,5.4444e+03,7.1680e+03,2.0955e+04,3.0015e+04,2.3211e+03,1.1203e+03,1.0802e+03,1.1603e+03,2.5614e+03,2.2410e+03,3.4024e+03,4.6445e+03,4.8005e+02,7.2011e+02,4.8005e+02,5.2006e+02,6.0007e+02,8.0013e+02,7.2011e+02,1.1203e+03,7.2011e+02,1.8807e+03,1.2403e+03
2021-01-06 10:00:00 UTC,9.5646e+04,1.7728e+04,1.6283e+04,6.1657e+03,1.9224e+04,3.6245e+04,2.9618e+03,1.0402e+03,1.2003e+03,2.1610e+03,2.5614e+03,1.2003e+03,3.3623e+03,3.2021e+03,3.5226e+03,1.8407e+03,4.8005e+02,4.8005e+02,2.6414e+03,7.6012e+02,3.2021e+03,3.3223e+03,6.0007e+02,1.3604e+03,6.8010e+02
2021-01-06 10:15:00 UTC,8.5301e+04,2.1433e+04,2.1481e+04,6.9673e+03,1.8376e+04,1.7043e+04,2.1610e+03,1.5605e+03,1.0802e+03,4.2037e+03,5.4061e+03,1.8807e+03,2.1209e+03,2.9618e+03,1.3604e+03,1.6806e+03,4.0835e+03,3.3624e+03,7.2510e+03,8.0013e+02,2.4412e+03,4.4004e+02,5.6007e+02,1.0402e+03,7.6012e+02
2021-01-06 10:30:00 UTC,9.1273e+04,1.8575e+04,1.7256e+04,7.6889e+03,2.0390e+04,2.7362e+04,1.5605e+03,2.3211e+03,9.6019e+02,2.9218e+03,5.0453e+03,1.8007e+03,1.0402e+03,2.8817e+03,9.2018e+02,1.1203e+03,5.0453e+03,4.8005e+02,3.1220e+03,6.4009e+02,5.5264e+03,3.6003e+02,1.5205e+03,1.5605e+03,8.0013e+02
2021-01-06 10:45:00 UTC,8.2584e+04,1.6763e+04,1.4077e+04,7.6910e+03,1.6684e+04,2.7368e+04,1.9608e+03,1.9208e+03,9.6019e+02,3.5226e+03,3.6828e+03,1.9208e+03,1.2803e+03,1.4805e+03,8.8016e+02,9.6019e+02,4.8449e+03,3.6003e+02,9.2018e+02,2.2010e+03,3.6428e+03,2.4001e+02,5.2006e+02,3.2422e+03,6.0007e+02
2021-01-06 11:00:00 UTC,8.4776e+04,1.2263e+04,8.7726e+03,8.1712e+03,2.5709e+04,2.9859e+04,1.5205e+03,8.4015e+02,8.8016e+02,2.4813e+03,1.9608e+03,1.6406e+03,1.3604e+03,1.5605e+03,8.0013e+02,1.0802e+03,6.4008e+02,2.5213e+03,1.8007e+03,7.2011e+02,8.8016e+02,3.2002e+02,5.6006e+02,2.8016e+03,6.0007e+02
2021-01-06 11:15:00 UTC,9.2680e+04,1.6564e+04,1.2551e+04,9.7757e+03,2.6713e+04,2.7075e+04,1.4804e+03,8.8016e+02,1.0002e+03,4.3239e+03,3.7229e+03,1.3204e+03,2.2410e+03,1.5605e+03,8.8016e+02,5.7268e+03,5.6006e+02,6.4008e+02,1.9608e+03,6.8010e+02,1.0802e+03,1.0002e+03,4.8005e+02,1.9608e+03,8.0013e+02
2021-01-06 11:30:00 UTC,8.0123e+04,1.6607e+04,1.2151e+04,8.4524e+03,2.0508e+04,2.2404e+04,5.8046e+03,1.0002e+03,8.0013e+02,3.9633e+03,1.7606e+03,1.2803e+03,4.0003e+02,1.5605e+03,1.4404e+03,6.0075e+03,4.0003e+02,6.0007e+02,7.2011e+02,6.8010e+02,1.1603e+03,1.1203e+03,4.0003e+02,9.2018e+02,6.0007e+02
2021-01-06 11:45:00 UTC,9.4524e+04,1.5919e+04,1.4480e+04,6.7683e+03,2.0065e+04,3.7291e+04,3.5214e+03,1.1603e+03,2.1209e+03,2.8417e+03,1.6005e+03,1.2003e+03,4.4004e+02,3.0019e+03,5.8471e+03,1.7206e+03,2.2410e+03,2.1209e+03,5.2006e+02,6.8010e+02,1.0802e+03,2.4001e+02,3.6003e+02,4.0003e+02,3.6003e+02
2021-01-06 12:00:00 UTC,7.7796e+04,1.4271e+04,8.6950e+03,8.4126e+03,2.1319e+04,2.5098e+04,3.2011e+03,1.3204e+03,1.6806e+03,2.8417e+03,2.3211e+03,9.2018e+02,4.0003e+02,1.5605e+03,3.9232e+03,1.1603e+03,4.8005e+02,6.0007e+02,4.4004e+02,7.6012e+02,1.0402e+03,2.8002e+02,5.2006e+02,4.0003e+02,6.0007e+02
2021-01-06 12:15:00 UTC,7.2852e+04,1.3228e+04,7.7306e+03,6.9284e+03,2.4905e+04,2.0060e+04,2.4812e+03,6.8010e+02,1.9208e+03,2.5614e+03,8.8016e+02,2.6415e+03,4.8005e+02,1.5605e+03,9.6019e+02,1.1603e+03,6.0007e+02,5.6007e+02,4.0003e+02,1.0402e+03,2.8016e+03,2.0001e+02,5.2006e+02,4.8005e+02,3.2002e+02
2021-01-06 12:30:00 UTC,7.7613e+04,1.0940e+04,6.9682e+03,1.1267e+04,2.7809e+04,2.0627e+04,2.0409e+03,8.0013e+02,1.5605e+03,3.2422e+03,8.4015e+02,5.6007e+02,4.0003e+02,1.4805e+03,6.0007e+02,1.2403e+03,6.0007e+02,4.8005e+02,4.4004e+02,2.2010e+03,1.1203e+03,2.8002e+02,6.0007e+02,6.0007e+02,4.8005e+02
2021-01-06 12:45:00 UTC,7.2787e+04,1.2104e+04,5.4446e+03,1.0261e+04,2.4068e+04,2.0909e+04,1.5205e+03,4.8005e+02,1.1603e+03,3.3617e+03,2.9218e+03,6.0007e+02,4.8005e+02,1.5605e+03,6.0007e+02,1.3204e+03,6.0007e+02,5.2006e+02,4.4004e+02,6.8010e+02,1.0402e+03,2.4001e+02,6.0007e+02,5.6007e+02,5.2006e+02
2021-01-06 13:00:00 UTC,7.2508e+04,9.6154e+03,6.6879e+03,9.4570e+03,1.9826e+04,2.6921e+04,1.2403e+03,4.0003e+02,1.0002e+03,3.3617e+03,9.6019e+02,6.4009e+02,4.8005e+02,1.5205e+03,7.6012e+02,2.4813e+03,5.6007e+02,5.2006e+02,3.6003e+02,7.6012e+02,1.0002e+03,2.4001e+02,4.8005e+02,4.4004e+02,7.2011e+02
2021-01-06 13:15:00 UTC,6.5397e+04,8.5732e+03,7.7698e+03,1.2266e+04,1.7208e+04,1.9580e+04,1.0402e+03,3.6003e+02,6.8010e+02,5.6004e+02,1.0802e+03,5.6006e+02,9.2018e+02,3.3623e+03,6.8010e+02,1.7606e+03,5.2006e+02,7.6012e+02,1.9608e+03,7.2011e+02,1.1203e+03,2.4001e+02,4.0003e+02,3.2414e+03,4.8005e+02
2021-01-06 13:30:00 UTC,8.1490e+04,1.1944e+04,1.0056e+04,1.2305e+04,2.2807e+04,2.4375e+04,8.4015e+02,4.0003e+02,6.0007e+02,4.8005e+02,3.9220e+03,6.0007e+02,3.5216e+03,1.5605e+03,1.7206e+03,1.2403e+03,2.2410e+03,2.2811e+03,4.0003e+02,8.4015e+02,1.0402e+03,2.8002e+02,4.8005e+02,3.5218e+03,3.6003e+02
2021-01-06 13:45:00 UTC,7.2007e+04,1.2873e+04,5.9656e+03,1.0618e+04,2.0352e+04,2.2197e+04,6.4008e+02,3.2002e+02,5.2006e+02,4.4004e+02,1.4404e+03,5.6007e+02,6.7251e+03,2.2010e+03,1.1603e+03,1.2803e+03,5.2006e+02,5.2006e+02,4.0003e+02,7.6012e+02,1.0802e+03,2.4001e+02,6.0007e+02,2.9214e+03,4.0003e+02
2021-01-06 14:00:00 UTC,7.0237e+04,1.0260e+04,5.9655e+03,1.0579e+04,2.1681e+04,2.1750e+04,8.4015e+02,3.6003e+02,6.0007e+02,4.0003e+02,1.0002e+03,4.4004e+02,4.7635e+03,1.8407e+03,6.8010e+02,1.2803e+03,5.6007e+02,8.0013e+02,4.8005e+02,8.0013e+02,1.0802e+03,2.8002e+02,6.8010e+02,3.2016e+03,4.8005e+02
2021-01-06 14:15:00 UTC,8.0744e+04,7.3687e+03,7.4485e+03,8.5328e+03,2.5922e+04,3.1470e+04,4.8005e+02,3.6003e+02,6.0007e+02,4.8005e+02,1.0402e+03,6.0007e+02,1.9604e+03,1.8407e+03,5.6007e+02,1.2003e+03,5.2006e+02,6.4009e+02,3.6003e+02,1.5603e+03,9.2018e+02,1.6806e+03,4.8005e+02,3.0414e+03,3.2002e+02
2021-01-06 14:30:00 UTC,7.5687e+04,8.0522e+03,1.1068e+04,9.0145e+03,1.9350e+04,2.8201e+04,5.6006e+02,3.2002e+02,5.2006e+02,4.0003e+02,3.1621e+03,6.0007e+02,6.4008e+02,1.8407e+03,6.4008e+02,1.2003e+03,5.2006e+02,6.0007e+02,4.4004e+02,6.4067e+03,9.6019e+02,2.8002e+02,4.0003e+02,3.0413e+03,3.6003e+02
