# file...... Meter_632_C_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_632_C:measured_power,xfmr_meter_632_C_1:measured_power,xfmr_meter_632_C_2:measured_power,xfmr_meter_632_C_3:measured_power,xfmr_meter_632_C_4:measured_power,xfmr_meter_632_C_5:measured_power,house_meter_632_C_1:measured_power,house_meter_632_C_2:measured_power,house_meter_632_C_3:measured_power,house_meter_632_C_4:measured_power,house_meter_632_C_5:measured_power,house_meter_632_C_6:measured_power,house_meter_632_C_7:measured_power,house_meter_632_C_8:measured_power,house_meter_632_C_9:measured_power,house_meter_632_C_10:measured_power,house_meter_632_C_11:measured_power,house_meter_632_C_12:measured_power,house_meter_632_C_13:measured_power,house_meter_632_C_14:measured_power,house_meter_632_C_15:measured_power,house_meter_632_C_16:measured_power,house_meter_632_C_17:measured_power,house_meter_632_C_18:measured_power,house_meter_632_C_19:measured_power,house_meter_632_C_20:measured_power,house_meter_632_C_21:measured_power,house_meter_632_C_22:measured_power,house_meter_632_C_23:measured_power
2021-01-06 02:30:00 UTC,+22346.8+30.2265j,+4723.29+4.19684j,+10499.9+22.2044j,+2681.61+1.57341j,+1440.31+0.390724j,+3001.57+1.79336j,+400.033+0.00187344d,+440.039+0.00206084d,+360.026+0.00168606d,+960.188+0.0044978d,+720.106+0.00337286d,+560.064+0.00262308d,+720.106+0.00337286d,+560.064+0.00262308d,+800.131+0.0037518d,+960.188+0.0045026d,+4163.55+0.0195496d,+400.033+0.00187544d,+800.131+0.0037518d,+1440.42+0.00675588d,+480.047+0.00225064d,+1440.42+0.00675588d,+200.008+0.000936257d,+120.003+0.000561727d,+120.003+0.000561727d,+360.026+0.00168543d,+120.003+0.000561727d,+160.005+0.000748987d,+160.005+0.000748987d
2021-01-06 02:45:00 UTC,+18902.5+25.9195j,+4362.98+3.64965j,+10258.5+20.9972j,+1200.23+0.277771j,+1200.21+0.268876j,+1880.53+0.667333j,+240.012+0.0011234d,+200.008+0.000936141d,+160.005+0.000748894d,+880.158+0.00412073d,+960.188+0.00449556d,+640.084+0.00299646d,+640.084+0.00299646d,+640.084+0.00299646d,+800.131+0.00375001d,+720.106+0.00337484d,+3121.99+0.0146459d,+480.047+0.00224956d,+720.106+0.00337484d,+3041.89+0.0142696d,+640.084+0.00299971d,+720.106+0.00337484d,+120.003+0.000561331d,+200.008+0.000935597d,+80.0013+0.000374211d,+360.026+0.00168424d,+80.0013+0.000374211d,+120.003+0.000561331d,+120.003+0.000561331d
2021-01-06 03:00:00 UTC,+14568.5+10.8932j,+4402.89+3.65664j,+5604.5+5.85359j,+1400.31+0.376095j,+1280.24+0.307411j,+1880.54+0.673446j,+160.005+0.000748709d,+520.055+0.00243384d,+360.026+0.0016848d,+800.131+0.00374501d,+800.131+0.00374501d,+640.084+0.00299572d,+560.064+0.00262112d,+560.064+0.00262112d,+640.084+0.00299638d,+800.131+0.00374584d,+800.131+0.00374584d,+560.064+0.0026217d,+800.131+0.00374584d,+560.064+0.0026217d,+800.131+0.00374584d,+640.084+0.00299638d,+120.003+0.000561208d,+80.0013+0.00037413d,+200.008+0.000935393d,+400.033+0.00187102d,+200.008+0.000935393d,+120.003+0.000561208d,+120.003+0.000561208d
2021-01-06 03:15:00 UTC,+18376.7+19.1428j,+4002.41+3.03325j,+8171.83+13.3628j,+2641.49+1.4962j,+1600.38+0.48312j,+1960.57+0.724188j,+400.033+0.00187428d,+360.026+0.00168681d,+160.005+0.0007496d,+840.144+0.00393705d,+720.106+0.00337436d,+560.064+0.00262425d,+480.047+0.00224924d,+480.047+0.00224924d,+720.106+0.00337696d,+1120.26+0.00525433d,+640.084+0.00300159d,+560.064+0.00262626d,+3202.1+0.0150316d,+720.106+0.00337696d,+480.047+0.00225097d,+720.106+0.00337696d,+240.012+0.00112417d,+1320.36+0.00618706d,+160.005+0.000749413d,+440.04+0.00206124d,+120.003+0.000562046d,+120.003+0.000562046d,+120.003+0.000562046d
2021-01-06 03:30:00 UTC,+16371.6+14.2691j,+5885.72+6.76304j,+5604.53+5.86892j,+1560.39+0.470077j,+1200.21+0.271121j,+2120.7+0.862467j,+160.005+0.000749528d,+1880.72+0.00881624d,+400.033+0.0018741d,+960.188+0.00449937d,+720.106+0.00337403d,+480.047+0.00224902d,+800.131+0.00374911d,+480.047+0.00224902d,+880.158+0.00412401d,+800.131+0.00374891d,+640.084+0.00299884d,+400.033+0.001874d,+720.106+0.00337386d,+720.106+0.00337386d,+640.084+0.00299884d,+800.131+0.00374891d,+80.0013+0.000374448d,+400.033+0.0018726d,+160.005+0.000748932d,+360.026+0.0016853d,+120.003+0.000561685d,+160.005+0.000748932d,+200.008+0.000936188d
2021-01-06 03:45:00 UTC,+18776.5+19.0882j,+4723.37+4.23184j,+7770.81+12.1277j,+1440.33+0.401949j,+2561.14+1.30482j,+2280.77+0.978536j,+240.012+0.00112459d,+400.033+0.0018745d,+280.016+0.00131206d,+760.118+0.00356234d,+960.188+0.00450035d,+800.131+0.00374993d,+560.064+0.00262456d,+720.106+0.00337477d,+560.064+0.00262604d,+3121.99+0.0146538d,+880.158+0.00412744d,+560.064+0.00262604d,+720.106+0.00337667d,+640.084+0.00300133d,+800.131+0.00375204d,+480.047+0.00225078d,+120.003+0.000561916d,+200.008+0.000936572d,+120.003+0.000561916d,+440.039+0.00206076d,+120.003+0.000561916d,+120.003+0.000561916d,+80.0013+0.000374601d
2021-01-06 04:00:00 UTC,+16329.8+12.168j,+4122.47+3.18495j,+5684.68+6.0462j,+1920.8+0.795555j,+2280.93+1.0423j,+2320.94+1.07045j,+440.04+0.0020613d,+440.04+0.0020613d,+320.021+0.00149902d,+680.094+0.00318611d,+720.106+0.00337361d,+560.064+0.00262366d,+560.064+0.00262366d,+400.033+0.00187386d,+720.106+0.00337458d,+960.188+0.0045001d,+720.106+0.00337458d,+560.064+0.00262442d,+960.188+0.0045001d,+560.064+0.00262442d,+640.084+0.00299948d,+560.064+0.00262442d,+120.003+0.000561835d,+80.0013+0.000374548d,+120.003+0.000561835d,+1000.2+0.00468447d,+160.005+0.000749132d,+120.003+0.000561835d,+160.005+0.000749132d
2021-01-06 04:15:00 UTC,+20775.6+18.0599j,+4883.47+4.46684j,+5764.86+6.2343j,+3282.36+2.33615j,+3282.72+2.48089j,+3562.15+2.50071j,+480.047+0.00224882d,+720.106+0.00337372d,+480.047+0.00224882d,+880.158+0.00412384d,+720.106+0.00337372d,+560.064+0.00262375d,+640.084+0.00299872d,+400.033+0.00187392d,+960.188+0.00449968d,+880.158+0.00412451d,+560.064+0.00262417d,+400.033+0.00187423d,+640.084+0.0029992d,+960.188+0.00449968d,+560.064+0.00262417d,+800.131+0.00374937d,+120.003+0.000561917d,+160.005+0.00074924d,+1320.36+0.0061856d,+1240.31+0.00581043d,+120.003+0.000561917d,+120.003+0.000561917d,+120.003+0.000561917d
2021-01-06 04:30:00 UTC,+21023.3+26.5906j,+7610.1+11.5396j,+8091.49+13.0748j,+1840.58+0.669802j,+1360.28+0.350442j,+2120.78+0.895901j,+640.084+0.00300833d,+600.074+0.00282024d,+640.084+0.00300833d,+2921.75+0.0137448d,+800.131+0.00376078d,+640.084+0.00300833d,+640.084+0.00300833d,+720.106+0.00338454d,+3122+0.0146893d,+720.106+0.00338484d,+720.106+0.00338484d,+480.047+0.00225623d,+800.131+0.00376112d,+960.189+0.00451378d,+640.084+0.0030086d,+640.084+0.0030086d,+200.008+0.000938849d,+120.003+0.000563282d,+520.055+0.00244149d,+520.055+0.00244149d,+120.003+0.000563282d,+120.003+0.000563282d,+120.003+0.000563282d
2021-01-06 04:45:00 UTC,+15609.7+12.476j,+5083.78+4.85994j,+5604.51+5.873j,+1240.24+0.293625j,+1320.26+0.328709j,+2360.92+1.091j,+520.055+0.00244309d,+560.064+0.00263109d,+520.055+0.00244309d,+920.173+0.00432346d,+880.159+0.00413538d,+720.106+0.00338316d,+480.047+0.00225511d,+480.047+0.00225511d,+720.106+0.00338348d,+800.131+0.00375961d,+640.084+0.00300739d,+640.084+0.00300739d,+880.159+0.00413578d,+640.084+0.00300739d,+720.106+0.00338348d,+560.064+0.00263134d,+160.005+0.000751022d,+120.003+0.000563252d,+80.0013+0.000375492d,+320.021+0.00150219d,+80.0013+0.000375492d,+160.005+0.000751022d,+160.005+0.000751022d
2021-01-06 05:00:00 UTC,+15610.2+12.7014j,+4282.68+3.44968j,+6165.68+7.19738j,+1320.28+0.338742j,+1280.25+0.31174j,+2561.31+1.37401j,+400.033+0.0018792d,+520.055+0.00244313d,+400.033+0.0018792d,+800.131+0.00375931d,+720.106+0.00338322d,+480.047+0.00225515d,+560.064+0.00263113d,+400.033+0.0018792d,+800.131+0.00376062d,+1040.22+0.00488953d,+640.084+0.0030082d,+400.033+0.00187985d,+800.131+0.00376062d,+1280.34+0.00601877d,+400.033+0.00187985d,+800.131+0.00376062d,+120.003+0.000563356d,+160.005+0.000751159d,+120.003+0.000563356d,+400.033+0.00187817d,+240.012+0.00112679d,+80.0013+0.000375562d,+80.0013+0.000375562d
2021-01-06 05:15:00 UTC,+25071.6+34.7246j,+9215.77+17.3088j,+7850.6+12.2229j,+3162.72+2.3826j,+1440.3+0.390223j,+3402.11+2.34343j,+480.047+0.0022563d,+400.033+0.00188015d,+320.021+0.00150405d,+800.131+0.00376124d,+2961.8+0.0139351d,+2961.8+0.0139351d,+720.106+0.00338495d,+560.064+0.00263248d,+640.084+0.00300793d,+800.131+0.00376029d,+640.084+0.00300793d,+400.033+0.00187968d,+720.106+0.00338409d,+1120.26+0.00526544d,+2881.7+0.0135544d,+640.084+0.00300793d,+80.0013+0.000375534d,+2040.85+0.00958774d,+120.003+0.000563317d,+360.027+0.00169021d,+120.003+0.000563317d,+200.008+0.00093891d,+120.003+0.000563317d
2021-01-06 05:30:00 UTC,+18813+16.1786j,+5043.86+4.83993j,+6165.45+7.10336j,+1880.57+0.687498j,+2080.7+0.839384j,+3642.38+2.67036j,+280.016+0.00131534d,+440.04+0.00206717d,+320.021+0.00150328d,+960.189+0.00451162d,+1040.22+0.00488783d,+800.131+0.00375932d,+560.064+0.00263113d,+640.084+0.00300716d,+640.084+0.00300778d,+800.131+0.00376009d,+800.131+0.00376009d,+720.106+0.00338392d,+880.159+0.00413631d,+880.159+0.00413631d,+800.131+0.00376009d,+640.084+0.00300778d,+200.008+0.000938935d,+520.055+0.00244171d,+160.005+0.000751129d,+440.04+0.00206596d,+120.003+0.000563333d,+160.005+0.000751129d,+160.005+0.000751129d
2021-01-06 05:45:00 UTC,+21498.8+21.4921j,+6327.37+8.14054j,+5444.32+5.57124j,+1200.24+0.281697j,+4564.05+4.32285j,+3962.73+3.12722j,+360.027+0.00169371d,+480.047+0.00225845d,+480.047+0.00225845d,+760.118+0.0035765d,+640.084+0.00301156d,+480.047+0.00225845d,+480.047+0.00225845d,+2641.43+0.012438d,+800.131+0.00376421d,+880.159+0.00414084d,+640.084+0.00301107d,+400.033+0.00188164d,+800.131+0.00376421d,+800.131+0.00376421d,+480.047+0.00225808d,+640.084+0.00301107d,+80.0013+0.000375958d,+160.005+0.000751955d,+120.003+0.000563952d,+400.033+0.00188017d,+120.003+0.000563952d,+80.0013+0.000375958d,+120.003+0.000563952d
2021-01-06 06:00:00 UTC,+24548.1+31.7081j,+6728.64+9.32712j,+9294.42+16.9697j,+2521.47+1.41413j,+2120.85+0.923392j,+3882.62+3.00267j,+400.033+0.00188206d,+480.047+0.00225858d,+360.027+0.00169381d,+760.118+0.00357671d,+720.106+0.00338838d,+560.064+0.00263514d,+2961.8+0.0139492d,+480.047+0.00225858d,+720.106+0.00338999d,+1200.3+0.00565165d,+560.064+0.0026364d,+3122+0.0147117d,+640.084+0.00301317d,+1200.3+0.00565165d,+560.064+0.0026364d,+1280.34+0.00602872d,+120.003+0.000564081d,+160.005+0.000752127d,+160.005+0.000752127d,+320.021+0.0015044d,+120.003+0.000564081d,+120.003+0.000564081d,+120.003+0.000564081d
2021-01-06 06:15:00 UTC,+23903.8+27.7972j,+4523.13+3.90608j,+8892.16+15.1231j,+3082.5+2.23373j,+2281.14+1.13273j,+5124.83+5.33818j,+600.074+0.00282352d,+160.005+0.000752734d,+160.005+0.000752734d,+800.131+0.00376516d,+880.159+0.00414188d,+640.084+0.00301183d,+640.084+0.00301183d,+640.084+0.00301183d,+1040.22+0.00489939d,+720.106+0.00339122d,+1120.26+0.00527652d,+640.084+0.00301426d,+960.189+0.00452229d,+960.189+0.00452229d,+1040.22+0.00489939d,+2401.18+0.0113158d,+120.003+0.000564386d,+80.0013+0.000376248d,+120.003+0.000564386d,+440.04+0.00206983d,+1920.76+0.0090402d,+120.003+0.000564386d,+160.005+0.000752534d
2021-01-06 06:30:00 UTC,+24907.6+31.6524j,+4042.46+3.10985j,+10096.7+19.9306j,+3242.61+2.41203j,+3042.24+2.102j,+4483.53+4.02633j,+440.04+0.00207499d,+280.016+0.00132031d,+240.012+0.00113167d,+600.074+0.00282981d,+880.159+0.00415111d,+640.084+0.00301854d,+480.047+0.00226368d,+480.047+0.00226368d,+1120.26+0.00528995d,+1200.3+0.00566809d,+800.132+0.00377779d,+720.107+0.00339984d,+800.132+0.00377779d,+3282.22+0.0155127d,+800.132+0.00377779d,+1360.38+0.00642447d,+160.005+0.000754294d,+120.003+0.000565705d,+200.008+0.000942893d,+400.033+0.00188603d,+120.003+0.000565705d,+200.008+0.000942893d,+1920.76+0.00906144d
2021-01-06 06:45:00 UTC,+23264.4+28.6515j,+3802.17+2.75102j,+9373.84+16.9938j,+1480.34+0.421697j,+3082.49+2.23635j,+5525.5+6.18305j,+480.047+0.00226955d,+200.008+0.000945483d,+200.008+0.000945483d,+600.074+0.00283715d,+640.084+0.00302637d,+560.065+0.00264794d,+560.065+0.00264794d,+560.065+0.00264794d,+1120.26+0.00530321d,+1200.3+0.0056823d,+2641.44+0.0125122d,+480.048+0.00227191d,+1040.22+0.00492417d,+1280.34+0.00606142d,+720.107+0.00340836d,+880.16+0.00416619d,+120.003+0.000567017d,+200.008+0.000945076d,+120.003+0.000567017d,+400.033+0.00189039d,+160.005+0.000756042d,+120.003+0.000567017d,+160.005+0.000756042d
2021-01-06 07:00:00 UTC,+24865.2+29.3336j,+5645.47+6.34578j,+7528.2+10.6724j,+1080.19+0.229881j,+4524.43+4.44162j,+6086.86+7.57713j,+400.033+0.00189268d,+200.008+0.000946222d,+2000.83+0.00947277d,+560.065+0.00265001d,+800.132+0.00378629d,+480.047+0.00227133d,+720.107+0.00340749d,+480.047+0.00227133d,+880.16+0.00416659d,+880.16+0.00416659d,+1200.3+0.00568283d,+960.19+0.00454559d,+880.16+0.00416659d,+1040.22+0.00492464d,+960.19+0.00454559d,+720.107+0.00340869d,+160.005+0.000756318d,+80.0013+0.00037814d,+120.003+0.000567224d,+360.027+0.00170192d,+80.0013+0.00037814d,+80.0013+0.00037814d,+80.0013+0.00037814d
2021-01-06 07:15:00 UTC,+33205.2+50.1568j,+6848.09+9.37801j,+9776.31+19.0449j,+3242.78+2.49145j,+5606.73+6.81169j,+7731.22+12.3195j,+600.075+0.00285193d,+200.008+0.000950408d,+760.12+0.00361281d,+640.085+0.00304214d,+1120.26+0.00532533d,+2401.19+0.0114205d,+560.065+0.00266174d,+560.065+0.00266174d,+1280.34+0.00609004d,+1040.22+0.00494742d,+880.16+0.00418586d,+480.048+0.00228263d,+3442.46+0.016389d,+1040.22+0.00494742d,+960.191+0.00456662d,+640.085+0.00304381d,+2000.83+0.00950832d,+120.003+0.000569833d,+80.0013+0.000379879d,+520.056+0.00246989d,+200.008+0.000949769d,+120.003+0.000569833d,+120.003+0.000569833d
2021-01-06 07:30:00 UTC,+39497.8+95.2076j,+16270.9+63.1244j,+7367.98+10.3123j,+1360.31+0.366192j,+6728.75+9.44161j,+7769.62+11.7686j,+2040.87+0.00973889d,+240.012+0.00114447d,+680.096+0.00324354d,+1320.36+0.0062988d,+720.108+0.00343442d,+10181.6+0.0487514d,+560.065+0.00267095d,+480.048+0.00228927d,+960.191+0.00457225d,+1360.38+0.00647897d,+880.161+0.00419102d,+720.108+0.00342868d,+800.133+0.00380983d,+1040.22+0.00495352d,+880.161+0.00419102d,+720.108+0.00342868d,+200.008+0.000951033d,+80.0013+0.000380385d,+200.008+0.000951033d,+440.04+0.00209259d,+120.003+0.000570591d,+120.003+0.000570591d,+80.0013+0.000380385d
2021-01-06 07:45:00 UTC,+45850.4+106.147j,+15080.4+46.1515j,+10016.9+20.0034j,+1400.31+0.381226j,+7170.05+10.8039j,+12182.5+28.5637j,+1720.62+0.00825194d,+360.027+0.00172567d,+4363.98+0.0209525d,+3162.09+0.0151743d,+800.134+0.00383589d,+3522.59+0.0169068d,+640.086+0.00306841d,+480.048+0.00230107d,+880.162+0.00421566d,+3442.47+0.0165059d,+1040.23+0.00498265d,+800.134+0.00383223d,+1040.23+0.00498265d,+1120.26+0.0053662d,+880.162+0.00421566d,+800.134+0.00383223d,+120.003+0.000573656d,+200.008+0.000956143d,+120.003+0.000573656d,+360.027+0.00172123d,+80.0013+0.000382426d,+160.005+0.000764895d,+200.008+0.000956143d
2021-01-06 08:00:00 UTC,+48801.9+142.422j,+21965.5+97.6651j,+8490.62+13.7278j,+1120.2+0.244789j,+6848.97+9.75974j,+10376.3+20.6992j,+5045.32+0.024192d,+240.012+0.00114854d,+5045.32+0.024192d,+5165.57+0.0247699d,+800.133+0.0038298d,+4243.76+0.0203418d,+640.085+0.00306353d,+720.108+0.00344665d,+1360.38+0.00649641d,+960.192+0.00458455d,+1440.43+0.00687889d,+800.133+0.00382008d,+1200.3+0.00573155d,+880.161+0.0042023d,+960.192+0.00458455d,+880.161+0.0042023d,+120.003+0.000571977d,+80.0013+0.000381308d,+120.003+0.000571977d,+320.021+0.00152547d,+120.003+0.000571977d,+80.0013+0.000381308d,+160.005+0.000762656d
2021-01-06 08:15:00 UTC,+49412.3+132.221j,+12788.6+32.9033j,+16956.6+68.3806j,+2962.27+2.06031j,+7050.13+10.5762j,+9654.48+18.0255j,+1120.26+0.00534167d,+2721.54+0.0129856d,+2881.73+0.0137508d,+3722.88+0.0177708d,+800.133+0.00381472d,+640.085+0.00305147d,+480.048+0.00228838d,+400.033+0.00190689d,+10663.7+0.0510904d,+1040.22+0.00496379d,+800.133+0.00381773d,+720.108+0.00343578d,+1040.22+0.00496379d,+1200.3+0.00572802d,+720.108+0.00343578d,+720.108+0.00343578d,+80.0013+0.000380601d,+160.005+0.000761239d,+120.003+0.000570915d,+400.033+0.00190338d,+200.008+0.000951572d,+1800.67+0.00857267d,+80.0013+0.000380601d
