# file...... 1Meter_684_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_C_20:measured_power.real,house_meter_684_C_21:measured_power.real,house_meter_684_C_22:measured_power.real,house_meter_684_C_23:measured_power.real,house_meter_684_C_24:measured_power.real,house_meter_684_C_25:measured_power.real,house_meter_684_C_26:measured_power.real,house_meter_684_C_27:measured_power.real,house_meter_684_C_28:measured_power.real,house_meter_684_C_29:measured_power.real,house_meter_684_C_30:measured_power.real,house_meter_684_C_31:measured_power.real,house_meter_684_C_32:measured_power.real,house_meter_684_C_33:measured_power.real,house_meter_684_C_34:measured_power.real,house_meter_684_C_35:measured_power.real,house_meter_684_C_36:measured_power.real,house_meter_684_C_37:measured_power.real,house_meter_684_C_38:measured_power.real,house_meter_684_C_39:measured_power.real,house_meter_684_C_40:measured_power.real
2021-01-06 03:30:00 UTC,3.6003e+02,1.1203e+03,3.2002e+02,1.0002e+03,7.2011e+02,5.6006e+02,3.2021e+03,3.7629e+03,4.8005e+02,3.6003e+02,1.0402e+03,2.7215e+03,5.6006e+02,4.8005e+02,9.6019e+02,3.5226e+03,7.2011e+02,2.4412e+03,2.2811e+03,2.2410e+03,2.6414e+03
2021-01-06 03:45:00 UTC,4.0003e+02,1.6806e+03,6.4008e+02,2.4001e+02,2.8002e+02,8.0013e+02,3.6027e+03,3.5226e+03,5.6007e+02,4.0003e+02,9.2018e+02,2.7215e+03,8.4015e+02,4.4004e+02,1.7206e+03,2.8817e+03,6.8010e+02,2.4012e+03,1.8007e+03,2.5213e+03,1.8407e+03
2021-01-06 04:00:00 UTC,7.6012e+02,1.0802e+03,8.0013e+02,4.0003e+02,8.8016e+02,3.2002e+02,3.6027e+03,3.2021e+03,6.0007e+02,4.0003e+02,9.6019e+02,2.4012e+03,1.1603e+03,7.6012e+02,2.0008e+03,2.6014e+03,9.6019e+02,2.6014e+03,7.2011e+02,2.6815e+03,4.4004e+02
2021-01-06 04:15:00 UTC,6.0007e+02,8.8016e+02,3.6003e+02,9.2018e+02,4.0003e+02,1.0002e+03,3.1621e+03,3.3623e+03,5.2006e+02,8.0013e+02,1.6806e+03,1.7206e+03,2.5213e+03,8.4015e+02,5.6007e+02,1.3604e+03,8.8016e+02,1.0402e+03,8.8016e+02,2.0008e+03,6.0007e+02
2021-01-06 04:30:00 UTC,3.6003e+02,1.7206e+03,1.0002e+03,2.8002e+02,4.4004e+02,4.4004e+02,3.2822e+03,3.7229e+03,4.0003e+02,1.0402e+03,2.2410e+03,8.0013e+02,2.3211e+03,7.2011e+02,5.2006e+02,8.8016e+02,1.2003e+03,8.8016e+02,9.6019e+02,5.2006e+02,6.4009e+02
2021-01-06 04:45:00 UTC,8.4015e+02,9.6019e+02,3.2002e+02,5.6007e+02,9.2018e+02,3.2002e+02,3.7630e+03,3.1621e+03,5.6007e+02,5.6007e+02,1.9208e+03,7.6012e+02,2.3211e+03,5.6007e+02,7.6012e+02,9.2018e+02,9.6019e+02,7.6012e+02,8.0013e+02,6.4009e+02,7.2011e+02
2021-01-06 05:00:00 UTC,5.6007e+02,9.6019e+02,6.0007e+02,9.6019e+02,2.8002e+02,1.0002e+03,3.2822e+03,3.3624e+03,4.0003e+02,6.8010e+02,6.0008e+02,1.0402e+03,2.1209e+03,6.0007e+02,6.4009e+02,9.6019e+02,1.0002e+03,8.0013e+02,6.0007e+02,4.0003e+02,6.8010e+02
2021-01-06 05:15:00 UTC,3.2002e+02,1.6806e+03,7.2011e+02,3.2002e+02,8.0013e+02,3.6003e+02,3.2021e+03,3.7630e+03,4.4004e+02,6.4009e+02,6.0007e+02,1.0402e+03,5.6007e+02,4.8005e+02,4.8005e+02,1.0402e+03,8.8016e+02,8.4015e+02,8.4015e+02,4.4004e+02,6.0007e+02
2021-01-06 05:30:00 UTC,1.0402e+03,9.2018e+02,2.8002e+02,5.6007e+02,5.6007e+02,6.0008e+02,3.2822e+03,3.0820e+03,4.8005e+02,7.2011e+02,5.6007e+02,8.0013e+02,1.0402e+03,6.0008e+02,4.0003e+02,1.1203e+03,1.0402e+03,6.4009e+02,6.8010e+02,5.2006e+02,4.4004e+02
2021-01-06 05:45:00 UTC,4.0003e+02,1.0002e+03,1.0002e+03,8.0013e+02,4.4004e+02,7.6012e+02,4.0434e+03,3.4024e+03,4.0003e+02,7.2011e+02,5.6007e+02,7.6012e+02,9.6019e+02,5.2006e+02,3.2002e+02,1.0802e+03,9.2018e+02,7.6012e+02,6.8010e+02,7.2011e+02,4.4004e+02
2021-01-06 06:00:00 UTC,3.6003e+02,1.6806e+03,4.4004e+02,3.2002e+02,1.0002e+03,2.4001e+02,3.0019e+03,3.5226e+03,4.8005e+02,6.0008e+02,1.0402e+03,4.8005e+02,7.2011e+02,4.4004e+02,3.2002e+02,8.0013e+02,1.0802e+03,1.3204e+03,1.1603e+03,4.8005e+02,6.0008e+02
2021-01-06 06:15:00 UTC,1.0402e+03,1.1203e+03,4.8005e+02,5.6007e+02,2.8002e+02,8.8016e+02,3.2823e+03,3.0820e+03,5.2006e+02,3.6003e+02,1.0802e+03,1.0802e+03,4.8005e+02,3.6003e+02,6.0008e+02,7.6012e+02,1.0402e+03,9.6019e+02,8.8016e+02,1.1203e+03,6.8010e+02
2021-01-06 06:30:00 UTC,2.8002e+02,1.0402e+03,7.6012e+02,8.0013e+02,6.0008e+02,4.8005e+02,3.7229e+03,3.4826e+03,4.0003e+02,2.8002e+02,8.4015e+02,9.6019e+02,4.8005e+02,3.2002e+02,7.2011e+02,8.0013e+02,1.0002e+03,1.0402e+03,1.1603e+03,1.6406e+03,6.8010e+02
2021-01-06 06:45:00 UTC,4.4004e+02,1.5605e+03,2.8002e+02,4.0003e+02,7.2011e+02,3.6003e+02,3.5627e+03,3.4826e+03,7.2011e+02,6.0008e+02,8.4015e+02,1.4805e+03,1.5605e+03,5.2006e+02,6.4009e+02,9.6020e+02,1.8808e+03,1.6806e+03,1.0802e+03,7.2011e+02,5.6007e+02
2021-01-06 07:00:00 UTC,8.8016e+02,1.0402e+03,9.6020e+02,6.4009e+02,3.6003e+02,1.0402e+03,3.1621e+03,3.1221e+03,8.4015e+02,1.3204e+03,1.0002e+03,1.4805e+03,1.3204e+03,1.5605e+03,5.2006e+02,9.2018e+02,1.5605e+03,1.6806e+03,8.4015e+02,9.2018e+02,1.7206e+03
2021-01-06 07:15:00 UTC,3.6003e+02,1.0002e+03,4.8005e+02,8.4015e+02,9.6020e+02,3.6003e+02,3.2022e+03,3.5227e+03,4.4004e+02,8.4015e+02,1.3204e+03,1.7206e+03,1.1603e+03,1.1203e+03,1.5605e+03,1.9208e+03,1.0402e+03,1.1603e+03,8.4015e+02,1.6806e+03,7.6012e+02
2021-01-06 07:30:00 UTC,5.2006e+02,1.5205e+03,4.8005e+02,3.2002e+02,4.0003e+02,6.4009e+02,3.8031e+03,3.3624e+03,3.6003e+02,7.6012e+02,9.2018e+02,1.2403e+03,1.0402e+03,9.6020e+02,7.2011e+02,1.4805e+03,1.1203e+03,1.3204e+03,1.0402e+03,1.0402e+03,1.2003e+03
2021-01-06 07:45:00 UTC,8.8017e+02,1.1603e+03,9.2018e+02,6.8010e+02,5.2006e+02,6.4009e+02,3.2022e+03,3.2824e+03,3.2002e+02,4.8005e+02,1.0002e+03,8.0014e+02,8.8017e+02,6.8010e+02,8.4015e+02,1.3204e+03,1.2403e+03,1.3604e+03,8.4015e+02,5.2006e+02,1.6006e+03
2021-01-06 08:00:00 UTC,4.0003e+02,8.8017e+02,3.6003e+02,7.2011e+02,9.6020e+02,3.2002e+02,3.2022e+03,3.7230e+03,5.2006e+02,5.6007e+02,6.0008e+02,5.2006e+02,6.4009e+02,7.2011e+02,1.0002e+03,1.8007e+03,1.2804e+03,8.0014e+02,6.8010e+02,5.2006e+02,4.4004e+02
2021-01-06 08:15:00 UTC,5.6007e+02,1.6006e+03,8.4015e+02,3.6002e+02,2.8002e+02,1.0002e+03,3.7631e+03,3.3625e+03,5.6007e+02,9.2018e+02,4.8005e+02,5.6007e+02,4.0003e+02,6.4009e+02,6.8010e+02,1.8407e+03,1.1603e+03,8.0014e+02,4.4004e+02,6.4009e+02,7.2011e+02
2021-01-06 08:30:00 UTC,8.8017e+02,1.7607e+03,4.0003e+02,4.3228e+03,2.4413e+03,3.6003e+02,3.4025e+03,3.1622e+03,1.2804e+03,1.1603e+03,4.4004e+02,4.4004e+02,8.0014e+02,1.0002e+03,5.6007e+02,2.3212e+03,1.0002e+03,1.0002e+03,4.0003e+02,5.6006e+02,1.0002e+03
2021-01-06 08:45:00 UTC,4.8005e+02,1.3604e+03,4.4004e+02,1.2402e+03,1.3604e+03,4.0003e+02,3.2022e+03,3.8833e+03,7.2011e+02,7.6012e+02,5.6007e+02,3.4419e+03,5.2006e+02,1.0803e+03,6.0008e+02,2.2811e+03,1.2403e+03,1.0803e+03,5.6007e+02,1.6803e+03,1.1203e+03
2021-01-06 09:00:00 UTC,2.8002e+02,1.6806e+03,2.0009e+03,4.8005e+02,1.1603e+03,8.8017e+02,4.5244e+03,3.1622e+03,5.2006e+02,7.6013e+02,5.2006e+02,5.5256e+03,8.0014e+02,1.2804e+03,1.2403e+03,1.6406e+03,1.0803e+03,1.0402e+03,8.8017e+02,5.6454e+03,9.6020e+02
2021-01-06 09:15:00 UTC,1.0002e+03,1.4004e+03,1.3604e+03,2.4813e+03,1.1603e+03,2.8002e+02,4.6447e+03,3.2423e+03,6.8010e+02,8.8017e+02,6.4009e+02,4.1229e+03,8.0014e+02,8.4015e+02,1.4805e+03,1.4805e+03,1.4805e+03,9.6020e+02,6.8010e+02,5.0442e+03,6.8010e+02
2021-01-06 09:30:00 UTC,3.6003e+02,2.5614e+03,1.1203e+03,3.8416e+03,1.6806e+03,1.1603e+03,4.0035e+03,3.7631e+03,6.0008e+02,6.8010e+02,5.2006e+02,9.2010e+02,8.0014e+02,8.0014e+02,1.1203e+03,2.3212e+03,2.2411e+03,8.8017e+02,6.0008e+02,3.7624e+03,3.2002e+02
2021-01-06 09:45:00 UTC,3.2002e+02,4.7649e+03,1.8407e+03,2.1607e+03,1.4404e+03,1.8407e+03,4.0034e+03,3.0820e+03,1.9208e+03,5.6007e+02,7.6012e+02,3.1616e+03,7.2011e+02,8.0014e+02,1.0803e+03,2.8017e+03,1.4404e+03,4.6030e+03,4.4004e+02,1.4002e+03,4.8005e+02
2021-01-06 10:00:00 UTC,4.4004e+02,2.6415e+03,1.4805e+03,1.6005e+03,1.3204e+03,1.6406e+03,3.8432e+03,3.1221e+03,1.3204e+03,5.6007e+02,6.0008e+02,4.1631e+03,5.2006e+02,7.2011e+02,6.0008e+02,2.1210e+03,1.1203e+03,6.4469e+03,3.2002e+02,4.8004e+02,7.6012e+02
2021-01-06 10:15:00 UTC,2.8002e+02,4.6447e+03,1.3604e+03,1.6406e+03,1.6006e+03,2.1610e+03,4.0435e+03,3.4426e+03,1.6406e+03,5.2006e+02,7.6012e+02,2.6011e+03,3.6003e+02,5.6007e+02,4.8005e+02,2.7616e+03,1.2403e+03,4.4428e+03,4.0003e+02,3.6003e+02,9.6020e+02
2021-01-06 10:30:00 UTC,1.1603e+03,3.2022e+03,4.2439e+03,1.5205e+03,1.7206e+03,2.5614e+03,3.9233e+03,4.4843e+03,1.9208e+03,4.4004e+02,7.2011e+02,5.2004e+02,4.0003e+02,5.2006e+02,4.8005e+02,2.8417e+03,9.6020e+02,1.2802e+03,5.2006e+02,6.0007e+02,1.0402e+03
2021-01-06 10:45:00 UTC,1.9608e+03,2.4012e+03,3.8031e+03,1.4805e+03,1.6006e+03,2.0809e+03,4.1637e+03,4.6046e+03,2.1210e+03,5.2006e+02,6.0008e+02,4.4004e+02,6.0008e+02,3.6003e+02,6.8010e+02,2.3612e+03,9.2018e+02,3.6017e+03,8.0014e+02,2.5208e+03,9.6020e+02
2021-01-06 11:00:00 UTC,1.4404e+03,2.9218e+03,3.8031e+03,2.1210e+03,1.3204e+03,1.4805e+03,4.7248e+03,4.6046e+03,3.2423e+03,4.8005e+02,4.8005e+02,6.4009e+02,8.0014e+02,4.0003e+02,6.8010e+02,2.2411e+03,1.1603e+03,4.1626e+03,2.2006e+03,1.4802e+03,6.8010e+02
2021-01-06 11:15:00 UTC,1.4404e+03,2.1210e+03,4.2038e+03,1.4404e+03,1.2403e+03,1.4004e+03,4.2038e+03,4.6847e+03,3.2823e+03,3.2002e+02,3.6003e+02,7.2011e+02,7.6012e+02,5.6007e+02,6.4009e+02,2.1610e+03,1.1603e+03,4.6435e+03,4.7637e+03,3.9225e+03,6.4009e+02
2021-01-06 11:30:00 UTC,1.2804e+03,3.1621e+03,4.0034e+03,1.4004e+03,1.2403e+03,1.6005e+03,4.2038e+03,5.0054e+03,3.2823e+03,4.8005e+02,2.8002e+02,1.0402e+03,6.8010e+02,8.0014e+02,6.4009e+02,2.3612e+03,2.3212e+03,2.8811e+03,2.6010e+03,3.2011e+03,6.4009e+02
2021-01-06 11:45:00 UTC,2.6015e+03,2.2411e+03,3.7630e+03,1.4805e+03,1.6006e+03,1.3204e+03,4.0435e+03,4.8050e+03,3.2423e+03,6.0008e+02,5.6007e+02,8.8017e+02,1.0402e+03,7.6012e+02,6.4009e+02,2.4813e+03,2.2411e+03,8.8013e+02,1.9204e+03,7.6012e+02,8.4015e+02
2021-01-06 12:00:00 UTC,2.7616e+03,2.5614e+03,3.1221e+03,4.1637e+03,1.3604e+03,1.2403e+03,4.0034e+03,4.8851e+03,3.5627e+03,5.6007e+02,7.2011e+02,8.4015e+02,6.0008e+02,5.6007e+02,6.8010e+02,2.7216e+03,2.2010e+03,1.1203e+03,1.0802e+03,1.1602e+03,8.4015e+02
2021-01-06 12:15:00 UTC,2.4413e+03,2.6816e+03,2.8818e+03,3.7631e+03,1.3204e+03,1.2403e+03,4.1237e+03,4.9653e+03,5.1257e+03,4.4004e+02,7.6013e+02,6.0008e+02,7.6013e+02,4.0003e+02,8.8017e+02,2.7216e+03,2.0009e+03,1.2003e+03,1.1203e+03,5.3631e+03,6.4009e+02
2021-01-06 12:30:00 UTC,2.4813e+03,2.2811e+03,1.6406e+03,3.0019e+03,1.2804e+03,1.2003e+03,4.0435e+03,4.2439e+03,3.1622e+03,4.8005e+02,4.4004e+02,9.6020e+02,9.6020e+02,2.8002e+02,7.2011e+02,2.9619e+03,1.6406e+03,1.9608e+03,2.8818e+03,5.1229e+03,6.4009e+02
2021-01-06 12:45:00 UTC,3.3624e+03,2.6815e+03,1.6005e+03,1.5605e+03,1.2804e+03,1.4004e+03,4.2038e+03,4.0034e+03,3.0019e+03,1.2003e+03,3.6003e+02,1.0002e+03,9.6020e+02,4.4004e+02,5.6007e+02,3.6028e+03,3.2423e+03,2.9218e+03,2.4813e+03,2.3206e+03,6.0008e+02
2021-01-06 13:00:00 UTC,2.8417e+03,2.8818e+03,1.7206e+03,1.8808e+03,1.2804e+03,1.2403e+03,4.1637e+03,4.0435e+03,2.6015e+03,1.6406e+03,4.0003e+02,1.1203e+03,8.0014e+02,6.4009e+02,3.6003e+02,2.8417e+03,3.5627e+03,2.5214e+03,2.2811e+03,2.7609e+03,6.0008e+02
2021-01-06 13:15:00 UTC,3.3624e+03,3.6829e+03,1.6406e+03,1.7206e+03,1.2803e+03,1.1203e+03,4.0034e+03,1.6005e+03,3.4826e+03,8.8017e+02,4.8005e+02,8.0014e+02,5.6007e+02,5.2006e+02,4.8005e+02,3.3624e+03,1.6005e+03,2.4413e+03,2.2010e+03,7.0860e+03,6.4009e+02
2021-01-06 13:30:00 UTC,2.7616e+03,2.3612e+03,1.2003e+03,1.4805e+03,1.9608e+03,1.5205e+03,4.1236e+03,1.3204e+03,2.4413e+03,1.3204e+03,6.4009e+02,5.2006e+02,6.0008e+02,6.4009e+02,6.4009e+02,3.1221e+03,1.1602e+03,2.3212e+03,2.1610e+03,6.9254e+03,8.4015e+02
2021-01-06 13:45:00 UTC,1.5605e+03,2.3212e+03,1.2403e+03,3.0810e+03,1.9208e+03,1.3604e+03,4.1236e+03,1.3204e+03,2.3212e+03,7.2011e+02,8.4015e+02,1.4004e+03,1.0402e+03,1.1203e+03,3.3224e+03,2.8818e+03,6.4466e+03,1.8407e+03,2.2811e+03,5.1629e+03,2.8017e+03
2021-01-06 14:00:00 UTC,1.7607e+03,2.4413e+03,2.0409e+03,7.2859e+03,2.3212e+03,1.2003e+03,4.0836e+03,1.8407e+03,2.4012e+03,6.0008e+02,6.8010e+02,1.0402e+03,1.0002e+03,6.8010e+02,1.4805e+03,2.7216e+03,3.8020e+03,1.2003e+03,1.3204e+03,2.1606e+03,1.2804e+03
2021-01-06 14:15:00 UTC,2.2010e+03,2.8017e+03,1.8007e+03,6.9253e+03,3.0420e+03,1.9208e+03,4.1237e+03,2.4413e+03,3.0019e+03,7.2011e+02,4.8005e+02,1.0803e+03,1.0402e+03,8.0014e+02,1.2804e+03,2.5614e+03,3.7618e+03,1.0002e+03,9.6020e+02,1.2403e+03,6.4009e+02
2021-01-06 14:30:00 UTC,2.4813e+03,2.7616e+03,2.1610e+03,7.1256e+03,2.0409e+03,2.6014e+03,3.9233e+03,2.4012e+03,3.1221e+03,6.8010e+02,4.0003e+02,8.8017e+02,5.6007e+02,7.2011e+02,4.8005e+02,3.2823e+03,1.4004e+03,7.2011e+02,9.6020e+02,7.6012e+02,7.6012e+02
2021-01-06 14:45:00 UTC,2.1610e+03,2.8417e+03,3.1621e+03,5.0437e+03,1.7607e+03,1.8808e+03,1.4004e+03,2.1610e+03,3.0420e+03,9.2018e+02,6.0008e+02,6.8010e+02,5.2006e+02,8.4015e+02,6.4009e+02,2.3612e+03,1.4404e+03,8.0014e+02,4.0423e+03,7.2011e+02,8.8017e+02
2021-01-06 15:00:00 UTC,1.0803e+03,2.0009e+03,3.5227e+03,4.3641e+03,1.1203e+03,2.0009e+03,1.4805e+03,-1.5999e+02,3.0820e+03,7.6012e+02,6.4009e+02,6.0008e+02,4.4004e+02,6.0008e+02,6.0008e+02,5.7637e+03,2.6415e+03,7.2011e+02,6.1660e+03,3.1615e+03,1.0002e+03
2021-01-06 15:15:00 UTC,2.1610e+03,2.0009e+03,3.0420e+03,5.0455e+03,1.1203e+03,1.8808e+03,1.8808e+03,4.5645e+03,3.4426e+03,6.8010e+02,7.6012e+02,4.4004e+02,4.4004e+02,7.6013e+02,6.8010e+02,7.5670e+03,6.3246e+03,8.4015e+02,5.4846e+03,1.3602e+03,7.6013e+02
2021-01-06 15:30:00 UTC,5.0455e+03,2.0409e+03,2.9619e+03,4.7248e+03,1.1603e+03,2.2811e+03,1.4805e+03,6.5292e+03,3.3624e+03,7.6012e+02,2.8002e+02,4.8005e+02,8.0014e+02,8.0014e+02,6.8010e+02,5.2430e+03,6.6850e+03,1.0002e+03,1.6803e+03,6.0008e+02,7.2011e+02
2021-01-06 15:45:00 UTC,3.7230e+03,2.3212e+03,4.6046e+03,5.9677e+03,1.0402e+03,6.0479e+03,1.8007e+03,5.4063e+03,2.1210e+03,9.6020e+02,6.0008e+02,6.0008e+02,9.2018e+02,9.2018e+02,6.8010e+02,2.9618e+03,5.0027e+03,1.1203e+03,6.8010e+02,6.0008e+02,5.2006e+02
2021-01-06 16:00:00 UTC,3.8832e+03,2.2010e+03,7.2112e+03,7.1711e+03,1.2403e+03,4.1236e+03,3.9233e+03,4.8050e+03,1.5205e+03,9.6020e+02,5.6007e+02,7.6012e+02,8.8017e+02,1.4004e+03,8.0014e+02,2.7216e+03,3.3621e+03,1.0402e+03,7.6012e+02,5.6007e+02,5.2006e+02
2021-01-06 16:15:00 UTC,3.6028e+03,3.0420e+03,5.7672e+03,5.3261e+03,1.1603e+03,3.5227e+03,3.8832e+03,1.2003e+03,1.2804e+03,8.0014e+02,6.8010e+02,1.1603e+03,1.0002e+03,1.0002e+03,8.0014e+02,2.8017e+03,3.5227e+03,8.0014e+02,8.4015e+02,5.2006e+02,8.0014e+02
2021-01-06 16:30:00 UTC,2.9619e+03,1.4004e+03,7.2915e+03,6.2862e+03,1.5605e+03,6.6094e+03,3.7631e+03,1.2403e+03,5.0054e+03,6.4009e+02,6.8010e+02,1.0402e+03,6.8010e+02,1.4805e+03,1.2003e+03,2.7616e+03,2.6015e+03,1.0803e+03,9.2018e+02,7.6012e+02,1.0002e+03
2021-01-06 16:45:00 UTC,3.1221e+03,1.9208e+03,7.0507e+03,6.7249e+03,1.3204e+03,7.0909e+03,4.7649e+03,1.2403e+03,5.8875e+03,6.8010e+02,8.0014e+02,1.2003e+03,8.0014e+02,1.4805e+03,1.2804e+03,2.4413e+03,3.2022e+03,1.5205e+03,1.4404e+03,7.6012e+02,1.0803e+03
2021-01-06 17:00:00 UTC,4.0035e+03,2.1610e+03,7.5724e+03,6.2843e+03,1.2403e+03,5.9276e+03,5.8474e+03,1.2403e+03,5.8875e+03,8.4015e+02,1.2804e+03,1.3204e+03,1.1603e+03,1.4404e+03,1.3604e+03,2.2411e+03,3.3624e+03,1.5205e+03,2.4413e+03,6.8010e+02,3.2022e+03
2021-01-06 17:15:00 UTC,3.3224e+03,1.6006e+03,6.7699e+03,6.6864e+03,2.3212e+03,5.9276e+03,2.9619e+03,2.2411e+03,6.4490e+03,8.4015e+02,1.2403e+03,1.0803e+03,1.0002e+03,4.2024e+03,3.2412e+03,5.3633e+03,3.5627e+03,2.1210e+03,1.8808e+03,7.6012e+02,2.2010e+03
