# file...... 1Meter_632_B_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_632_B_20:measured_power.real,house_meter_632_B_21:measured_power.real,house_meter_632_B_22:measured_power.real,house_meter_632_B_23:measured_power.real,house_meter_632_B_24:measured_power.real,house_meter_632_B_25:measured_power.real,house_meter_632_B_26:measured_power.real,house_meter_632_B_27:measured_power.real,house_meter_632_B_28:measured_power.real,house_meter_632_B_29:measured_power.real,house_meter_632_B_30:measured_power.real,house_meter_632_B_31:measured_power.real,house_meter_632_B_32:measured_power.real,house_meter_632_B_33:measured_power.real,house_meter_632_B_34:measured_power.real,house_meter_632_B_35:measured_power.real,house_meter_632_B_36:measured_power.real,house_meter_632_B_37:measured_power.real,house_meter_632_B_38:measured_power.real,house_meter_632_B_39:measured_power.real,house_meter_632_B_40:measured_power.real
2021-01-06 04:15:00 UTC,3.2002e+02,1.3203e+03,7.2010e+02,8.0012e+02,9.2017e+02,8.4013e+02,1.7606e+03,1.2403e+03,1.4004e+03,8.8015e+02,7.6012e+02,6.4008e+02,6.8009e+02,4.4003e+02,9.2017e+02,5.6006e+02,4.8005e+02,7.6012e+02,2.1609e+03,2.2010e+03,6.0007e+02
2021-01-06 04:30:00 UTC,2.4001e+02,1.2003e+03,7.2010e+02,7.2010e+02,7.2010e+02,7.2010e+02,1.6405e+03,1.1202e+03,1.2403e+03,9.2017e+02,7.6011e+02,6.8008e+02,5.2005e+02,5.2005e+02,1.2403e+03,6.0007e+02,6.0007e+02,5.2005e+02,7.6011e+02,3.2002e+02,7.2010e+02
2021-01-06 04:45:00 UTC,2.4001e+02,1.3203e+03,7.6012e+02,8.0013e+02,8.8015e+02,7.6012e+02,1.7606e+03,1.2403e+03,1.4004e+03,8.4014e+02,7.2010e+02,7.2010e+02,6.8009e+02,3.6003e+02,8.8015e+02,4.8005e+02,4.0003e+02,5.2005e+02,5.2005e+02,2.8002e+02,5.2005e+02
2021-01-06 05:00:00 UTC,2.0001e+02,1.1202e+03,7.6010e+02,8.8015e+02,8.4014e+02,6.8009e+02,1.6005e+03,1.1202e+03,1.2003e+03,9.6017e+02,9.6017e+02,6.0007e+02,4.0003e+02,4.4003e+02,8.4014e+02,3.2002e+02,4.0003e+02,4.8005e+02,4.8005e+02,4.0003e+02,4.4004e+02
2021-01-06 05:15:00 UTC,1.2000e+02,1.4004e+03,7.6012e+02,7.2009e+02,8.0013e+02,8.4013e+02,1.5605e+03,1.1203e+03,1.4404e+03,8.4014e+02,7.6012e+02,5.2005e+02,7.6012e+02,2.4001e+02,1.0002e+03,4.0003e+02,3.2002e+02,4.0003e+02,5.2005e+02,2.4001e+02,5.2005e+02
2021-01-06 05:30:00 UTC,2.0001e+02,1.1203e+03,6.8009e+02,6.8009e+02,1.1203e+03,6.8009e+02,1.8006e+03,1.2403e+03,1.2803e+03,8.0013e+02,8.8015e+02,6.8008e+02,4.4004e+02,3.6003e+02,9.6018e+02,3.6003e+02,2.8002e+02,3.6003e+02,4.0003e+02,3.2002e+02,3.6003e+02
2021-01-06 05:45:00 UTC,1.6001e+02,1.4004e+03,8.0013e+02,6.4008e+02,6.4008e+02,8.0013e+02,1.6405e+03,1.1603e+03,1.2403e+03,9.2017e+02,8.0013e+02,7.6012e+02,6.8009e+02,3.6003e+02,8.8015e+02,4.0003e+02,4.4004e+02,5.2005e+02,4.0003e+02,3.2002e+02,4.4004e+02
2021-01-06 06:00:00 UTC,2.4001e+02,1.1203e+03,6.8008e+02,6.4008e+02,6.8009e+02,6.8009e+02,1.7206e+03,1.1603e+03,1.4004e+03,8.8014e+02,1.0402e+03,1.2403e+03,4.4004e+02,1.6000e+02,7.2010e+02,3.2002e+02,6.0007e+02,4.8005e+02,5.6006e+02,2.4001e+02,5.6006e+02
2021-01-06 06:15:00 UTC,1.2000e+02,1.3604e+03,8.0013e+02,7.6010e+02,4.8005e+02,8.0012e+02,1.5605e+03,1.1203e+03,1.2403e+03,8.0013e+02,8.0013e+02,1.2003e+03,5.6006e+02,1.2000e+02,1.5605e+03,2.0001e+02,1.4004e+03,2.4001e+02,2.0001e+02,4.0003e+02,2.4001e+02
2021-01-06 06:30:00 UTC,2.0001e+02,1.1603e+03,6.4008e+02,6.8009e+02,6.0007e+02,7.2010e+02,1.7606e+03,1.2003e+03,1.4004e+03,9.2017e+02,8.8015e+02,1.2803e+03,6.0007e+02,2.0001e+02,1.6405e+03,2.8002e+02,1.6001e+02,2.4001e+02,2.8002e+02,2.4001e+02,3.6003e+02
2021-01-06 06:45:00 UTC,2.0001e+02,1.3203e+03,8.8014e+02,6.4008e+02,6.4008e+02,7.2010e+02,1.6405e+03,1.1603e+03,1.1603e+03,7.6010e+02,8.0012e+02,7.6012e+02,6.8009e+02,1.6000e+02,1.2803e+03,1.2003e+03,2.0001e+02,2.4001e+02,2.4001e+02,2.4001e+02,2.4001e+02
2021-01-06 07:00:00 UTC,1.6001e+02,1.1603e+03,6.0007e+02,7.6010e+02,6.0007e+02,8.0012e+02,1.6805e+03,1.1603e+03,1.2803e+03,1.0002e+03,1.0402e+03,6.4007e+02,5.2005e+02,2.4001e+02,1.0802e+03,7.6012e+02,5.6006e+02,1.6001e+02,2.4001e+02,4.4004e+02,2.4001e+02
2021-01-06 07:15:00 UTC,1.2000e+02,1.3204e+03,9.6019e+02,8.0013e+02,7.2010e+02,7.2010e+02,1.6405e+03,1.1603e+03,1.3604e+03,8.0013e+02,1.0002e+03,4.8005e+02,5.2005e+02,3.6003e+02,1.0402e+03,7.6012e+02,2.6014e+03,2.0001e+02,2.0001e+02,2.0001e+02,2.0001e+02
2021-01-06 07:30:00 UTC,5.6006e+02,1.2403e+03,1.0802e+03,6.4008e+02,6.0007e+02,7.2010e+02,1.7206e+03,1.2803e+03,1.1603e+03,8.8016e+02,1.0802e+03,8.0013e+02,5.2005e+02,6.4007e+02,1.0002e+03,6.4008e+02,3.9231e+03,2.4001e+02,3.6003e+02,3.2002e+02,3.2002e+02
2021-01-06 07:45:00 UTC,3.8029e+03,1.2403e+03,1.1203e+03,1.2403e+03,7.6012e+02,8.8014e+02,1.6405e+03,1.0802e+03,1.6005e+03,9.2016e+02,9.2017e+02,7.2009e+02,5.2005e+02,4.4004e+02,4.9650e+03,5.6006e+02,4.5241e+03,1.6001e+02,2.8002e+02,3.6003e+02,2.2010e+03
2021-01-06 08:00:00 UTC,2.2010e+03,1.2803e+03,1.0802e+03,1.0802e+03,6.4008e+02,7.6012e+02,1.6405e+03,1.2803e+03,1.3604e+03,9.2017e+02,8.8016e+02,6.4008e+02,7.2011e+02,3.3623e+03,3.8430e+03,4.4440e+03,2.8016e+03,6.4008e+02,6.4008e+02,2.4001e+02,3.4424e+03
2021-01-06 08:15:00 UTC,8.4014e+02,1.2803e+03,1.4404e+03,9.6019e+02,7.6012e+02,8.4014e+02,2.0408e+03,1.1603e+03,1.2803e+03,9.6019e+02,8.0013e+02,6.0007e+02,7.6012e+02,3.7228e+03,9.2017e+02,4.9249e+03,2.9217e+03,8.0013e+02,1.8807e+03,4.0003e+02,4.7646e+03
2021-01-06 08:30:00 UTC,6.8009e+02,1.2403e+03,1.1202e+03,1.3604e+03,1.2003e+03,8.8016e+02,1.7606e+03,1.4004e+03,1.4804e+03,1.0402e+03,9.6017e+02,9.2016e+02,8.4014e+02,2.0809e+03,8.8016e+02,1.1603e+03,1.6005e+03,1.0002e+03,4.2436e+03,2.4001e+02,3.2021e+03
2021-01-06 08:45:00 UTC,2.1209e+03,1.3204e+03,1.2803e+03,1.0002e+03,7.2010e+02,1.4004e+03,1.8807e+03,1.3604e+03,1.3204e+03,9.6019e+02,1.0802e+03,8.0013e+02,8.4014e+02,2.4001e+02,6.8009e+02,5.2005e+02,3.6003e+02,8.8016e+02,3.2002e+02,2.4001e+02,1.4404e+03
2021-01-06 09:00:00 UTC,1.1603e+03,1.3604e+03,1.1603e+03,9.2017e+02,8.8016e+02,1.2803e+03,1.9607e+03,1.4004e+03,1.2003e+03,1.5605e+03,1.0002e+03,7.6012e+02,8.4014e+02,3.2002e+02,6.4008e+02,8.8016e+02,5.2005e+02,8.4014e+02,2.8002e+02,5.2005e+02,1.3604e+03
2021-01-06 09:15:00 UTC,7.2010e+02,1.5205e+03,1.2403e+03,2.2410e+03,8.0013e+02,1.8407e+03,2.7215e+03,1.6806e+03,2.0809e+03,1.1202e+03,9.6017e+02,7.6010e+02,8.8016e+02,2.8001e+02,7.2010e+02,1.7606e+03,3.2002e+02,8.0013e+02,2.8002e+02,2.4001e+02,2.3611e+03
2021-01-06 09:30:00 UTC,7.2010e+02,1.8007e+03,1.2003e+03,1.8807e+03,8.0013e+02,1.6405e+03,2.2009e+03,1.4804e+03,1.6005e+03,1.2803e+03,1.0802e+03,7.2010e+02,7.6012e+02,2.8002e+02,6.4008e+02,4.0433e+03,2.2410e+03,6.0007e+02,2.8002e+02,2.0001e+02,1.2403e+03
2021-01-06 09:45:00 UTC,2.5213e+03,2.9209e+03,1.0802e+03,1.3604e+03,8.8016e+02,1.8807e+03,2.6414e+03,2.5212e+03,1.6806e+03,1.6405e+03,1.1603e+03,6.8009e+02,1.0002e+03,2.8002e+02,2.4412e+03,5.2005e+02,4.4004e+02,8.8016e+02,2.8002e+02,4.4004e+02,3.2822e+03
2021-01-06 10:00:00 UTC,2.8409e+03,3.4412e+03,1.6405e+03,1.1203e+03,8.0013e+02,1.8406e+03,2.3611e+03,2.3211e+03,1.6405e+03,1.2403e+03,1.1203e+03,7.2010e+02,1.2403e+03,3.2002e+02,6.8009e+02,6.0007e+02,3.2002e+02,2.3211e+03,3.2002e+02,2.4001e+02,8.4014e+02
2021-01-06 10:15:00 UTC,4.3622e+03,2.8008e+03,1.1602e+03,1.0802e+03,9.2017e+02,2.1608e+03,2.5212e+03,2.4412e+03,1.6805e+03,1.4804e+03,1.1603e+03,9.2016e+02,1.0802e+03,2.4001e+02,5.2005e+02,6.0007e+02,4.4004e+02,6.0007e+02,2.8002e+02,2.0001e+02,8.8016e+02
2021-01-06 10:30:00 UTC,1.5204e+03,1.6004e+03,1.6004e+03,9.2017e+02,8.8016e+02,1.8406e+03,2.5613e+03,2.8816e+03,1.7606e+03,1.1203e+03,1.4004e+03,8.8016e+02,6.0007e+02,4.4002e+02,5.6006e+02,4.8005e+02,3.6003e+02,6.8009e+02,2.4001e+02,4.4004e+02,8.8016e+02
2021-01-06 10:45:00 UTC,1.8804e+03,2.2410e+03,1.6005e+03,8.8016e+02,7.6012e+02,2.0808e+03,2.4812e+03,2.4011e+03,2.0408e+03,1.0002e+03,1.6404e+03,8.4014e+02,9.2017e+02,4.4002e+02,6.0007e+02,3.6003e+02,3.6003e+02,2.0408e+03,2.8002e+02,2.8002e+02,5.2005e+02
2021-01-06 11:00:00 UTC,7.2007e+02,2.1609e+03,1.6405e+03,9.2017e+02,9.2017e+02,1.5605e+03,3.8029e+03,2.2409e+03,1.8007e+03,1.2403e+03,2.2409e+03,8.4013e+02,6.8009e+02,5.2003e+02,8.4014e+02,6.0007e+02,4.4004e+02,5.1253e+03,2.3211e+03,2.0001e+02,6.4008e+02
2021-01-06 11:15:00 UTC,1.0802e+03,3.3623e+03,2.1609e+03,7.6012e+02,8.4014e+02,2.0008e+03,2.5613e+03,2.2009e+03,1.7206e+03,1.2403e+03,1.6805e+03,9.6019e+02,9.6019e+02,2.4001e+02,1.2803e+03,4.8005e+02,3.6003e+02,6.8009e+02,9.2017e+02,4.0003e+02,6.4008e+02
2021-01-06 11:30:00 UTC,3.0011e+03,3.3222e+03,2.0008e+03,1.2003e+03,1.0402e+03,1.8407e+03,2.7215e+03,2.4412e+03,1.6005e+03,1.5203e+03,1.5605e+03,1.1203e+03,1.1203e+03,1.9608e+03,1.4804e+03,5.6006e+02,4.8005e+02,2.6014e+03,1.0002e+03,2.4001e+02,5.2005e+02
2021-01-06 11:45:00 UTC,3.2018e+03,5.8034e+03,1.6005e+03,8.8016e+02,6.0007e+02,2.3611e+03,2.3211e+03,2.1609e+03,2.0008e+03,1.1202e+03,1.8006e+03,1.0402e+03,1.0402e+03,2.4001e+02,7.6012e+02,3.6003e+02,4.0003e+02,1.8807e+03,7.2010e+02,2.4001e+02,6.0007e+02
2021-01-06 12:00:00 UTC,1.8806e+03,5.3629e+03,1.6405e+03,1.3204e+03,5.2005e+02,4.5221e+03,1.9607e+03,2.2010e+03,1.6805e+03,1.4804e+03,1.7206e+03,1.0802e+03,1.1603e+03,3.6002e+02,8.0013e+02,2.1609e+03,4.0003e+02,4.4004e+02,6.8009e+02,4.0003e+02,4.4004e+02
2021-01-06 12:15:00 UTC,3.2001e+02,4.7624e+03,1.8007e+03,1.0002e+03,6.4008e+02,4.8425e+03,1.7606e+03,2.3210e+03,1.7206e+03,1.2003e+03,1.5205e+03,1.3203e+03,1.0802e+03,2.8002e+02,6.8009e+02,8.0013e+02,4.0003e+02,5.6006e+02,7.2010e+02,2.4001e+02,7.2010e+02
2021-01-06 12:30:00 UTC,3.2002e+02,3.6814e+03,1.6404e+03,1.2803e+03,8.0013e+02,3.8417e+03,2.2010e+03,2.4812e+03,2.2810e+03,1.2003e+03,1.6405e+03,1.1202e+03,1.4404e+03,2.8002e+02,7.6012e+02,4.4004e+02,5.6006e+02,3.6003e+02,6.0007e+02,2.4001e+02,4.4004e+02
2021-01-06 12:45:00 UTC,9.2010e+02,1.5605e+03,4.3220e+03,1.1203e+03,8.0013e+02,4.1219e+03,2.2009e+03,2.7215e+03,2.0008e+03,1.1203e+03,1.7206e+03,1.2402e+03,1.7206e+03,2.4001e+02,6.0007e+02,6.4008e+02,8.8015e+02,6.0007e+02,6.8009e+02,4.0003e+02,6.0007e+02
2021-01-06 13:00:00 UTC,2.8813e+03,1.6405e+03,3.8816e+03,1.3604e+03,8.8016e+02,4.2418e+03,2.2810e+03,3.1620e+03,1.8006e+03,1.2803e+03,1.5205e+03,9.6014e+02,1.6005e+03,3.2002e+02,6.8009e+02,7.6012e+02,7.2010e+02,6.8009e+02,6.0007e+02,2.4001e+02,4.4004e+02
2021-01-06 13:15:00 UTC,1.8005e+03,1.7206e+03,3.5213e+03,1.8406e+03,7.6012e+02,4.3219e+03,2.0008e+03,2.6414e+03,1.8407e+03,1.1203e+03,1.4804e+03,1.1202e+03,1.4404e+03,2.4001e+02,6.4008e+02,6.0007e+02,6.4008e+02,3.2002e+02,5.6006e+02,2.0809e+03,4.8005e+02
2021-01-06 13:30:00 UTC,2.7207e+03,1.6405e+03,3.1611e+03,2.0809e+03,7.6012e+02,2.7213e+03,1.8807e+03,2.9217e+03,1.7206e+03,1.3203e+03,1.5204e+03,8.4014e+02,1.5605e+03,2.8002e+02,6.8009e+02,6.4008e+02,6.0007e+02,4.8005e+02,6.0007e+02,4.8005e+02,4.4004e+02
2021-01-06 13:45:00 UTC,5.4030e+03,1.9207e+03,3.0410e+03,1.6806e+03,4.0003e+02,2.1209e+03,1.8407e+03,2.7615e+03,1.9207e+03,1.2403e+03,2.1209e+03,1.2003e+03,1.6405e+03,4.8004e+02,7.2010e+02,6.8009e+02,2.0008e+03,1.5205e+03,6.0007e+02,2.0001e+02,4.8005e+02
2021-01-06 14:00:00 UTC,7.4078e+03,2.1209e+03,5.1229e+03,1.6405e+03,7.2010e+02,1.8807e+03,1.4804e+03,2.8015e+03,2.0008e+03,2.4812e+03,2.1209e+03,1.1203e+03,1.5605e+03,8.0013e+02,7.2010e+02,5.6006e+02,7.6012e+02,1.0802e+03,8.8015e+02,2.4001e+02,2.0008e+03
2021-01-06 14:15:00 UTC,5.8846e+03,1.4804e+03,3.0017e+03,9.6017e+02,1.7606e+03,2.0809e+03,1.2803e+03,3.0819e+03,1.8006e+03,2.4812e+03,2.0008e+03,1.2003e+03,1.4804e+03,6.4008e+02,2.2410e+03,6.0007e+02,6.4008e+02,2.4001e+02,6.8009e+02,3.2002e+02,2.4001e+02
2021-01-06 14:30:00 UTC,4.8437e+03,1.5205e+03,3.4423e+03,8.0013e+02,1.2403e+03,1.8807e+03,1.0802e+03,3.0419e+03,2.2810e+03,1.6005e+03,1.6405e+03,1.2003e+03,1.5205e+03,1.8003e+03,7.6012e+02,7.6012e+02,6.8009e+02,4.4004e+02,5.2005e+02,3.2002e+02,4.8005e+02
2021-01-06 14:45:00 UTC,2.3611e+03,1.3203e+03,2.4012e+03,8.8015e+02,1.1203e+03,2.0408e+03,1.2003e+03,2.4812e+03,2.0008e+03,1.9207e+03,2.8408e+03,3.2813e+03,1.9207e+03,3.6018e+03,6.0007e+02,5.6006e+02,4.0003e+02,5.2851e+03,4.8005e+02,2.4001e+02,4.8005e+02
2021-01-06 15:00:00 UTC,1.2403e+03,1.7606e+03,2.0809e+03,1.2403e+03,8.8016e+02,1.7606e+03,1.0802e+03,2.5212e+03,2.0408e+03,1.6405e+03,4.4021e+03,3.5214e+03,1.6405e+03,3.4817e+03,7.2010e+02,5.6006e+02,5.2005e+02,5.8859e+03,4.4004e+02,2.4001e+02,3.2002e+02
2021-01-06 15:15:00 UTC,2.7615e+03,1.1603e+03,2.0408e+03,8.0012e+02,7.2010e+02,1.6005e+03,1.4403e+03,2.6014e+03,2.1209e+03,2.0408e+03,4.4821e+03,3.4413e+03,1.6005e+03,3.7216e+03,5.6006e+02,8.0013e+02,5.2005e+02,3.1217e+03,6.0007e+02,4.0003e+02,4.4004e+02
2021-01-06 15:30:00 UTC,2.8016e+03,1.1603e+03,1.1202e+03,1.2402e+03,7.2010e+02,1.2403e+03,1.1202e+03,2.2410e+03,2.0809e+03,1.8807e+03,3.9217e+03,3.4413e+03,1.6005e+03,6.4847e+03,7.2010e+02,8.0013e+02,5.2005e+02,5.2003e+02,1.8006e+03,2.0001e+02,4.0003e+02
2021-01-06 15:45:00 UTC,1.9608e+03,1.3203e+03,1.0802e+03,1.0802e+03,9.2017e+02,1.2803e+03,1.3603e+03,2.5213e+03,2.0008e+03,1.8407e+03,3.8415e+03,3.0011e+03,1.5205e+03,3.8015e+03,2.8008e+03,5.2005e+02,1.7606e+03,2.4001e+02,4.0003e+02,2.8002e+02,3.6003e+02
2021-01-06 16:00:00 UTC,1.8807e+03,1.4804e+03,1.0002e+03,1.0402e+03,1.0802e+03,1.9608e+03,1.1602e+03,2.6013e+03,1.8407e+03,2.0008e+03,4.4420e+03,3.2011e+03,1.6005e+03,1.9607e+03,3.0810e+03,6.0007e+02,6.8009e+02,6.4008e+02,6.0007e+02,4.4004e+02,6.4008e+02
2021-01-06 16:15:00 UTC,1.6005e+03,1.4004e+03,1.2803e+03,1.0802e+03,9.2017e+02,1.7206e+03,1.2003e+03,2.1209e+03,1.9608e+03,1.9608e+03,3.9215e+03,2.5207e+03,1.5605e+03,1.7606e+03,1.0801e+03,1.6806e+03,2.4001e+02,3.1219e+03,3.2002e+02,2.0001e+02,7.2010e+02
2021-01-06 16:30:00 UTC,4.1234e+03,1.5205e+03,1.3203e+03,8.8015e+02,1.0802e+03,1.7206e+03,3.7617e+03,2.1609e+03,2.2810e+03,1.9607e+03,3.9215e+03,2.2805e+03,1.7206e+03,1.6806e+03,8.0013e+02,2.6814e+03,4.8005e+02,2.8810e+03,4.8005e+02,2.4001e+02,8.4014e+02
2021-01-06 16:45:00 UTC,2.2410e+03,1.2803e+03,1.2403e+03,1.0002e+03,6.4008e+02,3.1220e+03,3.8017e+03,2.0809e+03,2.2810e+03,2.0809e+03,2.8409e+03,1.1602e+03,1.6005e+03,1.8807e+03,7.2010e+02,3.6827e+03,2.0001e+02,5.8460e+03,3.6003e+02,4.0003e+02,5.2005e+02
2021-01-06 17:00:00 UTC,1.1603e+03,1.6005e+03,1.5605e+03,1.0002e+03,8.8016e+02,5.2455e+03,3.4013e+03,3.0010e+03,2.4812e+03,1.8807e+03,2.2009e+03,1.2803e+03,1.5205e+03,1.5605e+03,6.8009e+02,1.6405e+03,4.4004e+02,5.0840e+03,4.4004e+02,2.4001e+02,6.4008e+02
2021-01-06 17:15:00 UTC,1.4804e+03,1.6005e+03,2.0808e+03,9.2017e+02,6.4008e+02,3.5225e+03,3.4013e+03,4.8425e+03,2.4012e+03,2.1609e+03,3.0018e+03,1.3203e+03,1.7206e+03,2.2405e+03,6.8009e+02,8.8015e+02,3.6003e+02,1.4802e+03,4.8005e+02,2.0001e+02,7.2010e+02
