# file...... 1Meter_645_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_C_24:measured_power,house_meter_645_C_25:measured_power,house_meter_645_C_26:measured_power,house_meter_645_C_27:measured_power,house_meter_645_C_28:measured_power,house_meter_645_C_29:measured_power,house_meter_645_C_30:measured_power,house_meter_645_C_31:measured_power,house_meter_645_C_32:measured_power,house_meter_645_C_33:measured_power,house_meter_645_C_34:measured_power,house_meter_645_C_35:measured_power,house_meter_645_C_36:measured_power,house_meter_645_C_37:measured_power,house_meter_645_C_38:measured_power,house_meter_645_C_39:measured_power,house_meter_645_C_40:measured_power
2021-01-07 17:00:00 UTC,+5045.3+0.0241248d,+4884.97+0.0233685d,+4925.05+0.0235606d,+3402.41+0.0162662d,+4925.05+0.0235606d,+1440.43+0.00688078d,+960.192+0.00458581d,+2961.83+0.0141573d,+2281.08+0.0109003d,+1240.32+0.00591408d,+2160.97+0.0103079d,+1320.36+0.00629595d,+2361.16+0.0112637d,+1560.51+0.00744179d,+1280.34+0.00610501d,+2321.12+0.0110725d,+4363.96+0.0208353d
2021-01-07 17:15:00 UTC,+1680.59+0.00801529d,+2681.49+0.0127963d,+1760.64+0.00839871d,+1080.24+0.00515157d,+1920.77+0.00916315d,+2481.28+0.0118399d,+1960.8+0.00935428d,+3122.03+0.0149013d,+2120.93+0.0101189d,+2481.28+0.0118466d,+2321.12+0.0110812d,+2241.04+0.0106986d,+1440.43+0.00687421d,+2481.28+0.0118466d,+2921.78+0.0139523d,+1440.43+0.00687421d,+4804.81+0.0229622d
2021-01-07 17:30:00 UTC,+1480.45+0.00704832d,+1280.34+0.0060902d,+1000.21+0.00475714d,+960.191+0.00456674d,+2160.97+0.0102828d,+1680.59+0.00799537d,+1240.32+0.00589973d,+3843.06+0.0182998d,+2201+0.0104735d,+1360.38+0.00647472d,+2881.72+0.0137242d,+1920.77+0.00914396d,+1640.56+0.00780911d,+1680.59+0.00799977d,+1320.36+0.00628413d,+4161.85+0.0102129d,+2321.12+0.0110517d
2021-01-07 17:45:00 UTC,+1248.32+0.00593515d,+1264.33+0.00601196d,+984.201+0.00467938d,+808.135+0.003842d,+1256.33+0.00597388d,+2481.28+0.0118046d,+2281.08+0.0108512d,+2601.4+0.0123767d,+1480.45+0.00704027d,+2160.97+0.010287d,+1200.3+0.0057116d,+1640.56+0.00780799d,+1600.53+0.00761736d,+1840.7+0.00876128d,+1160.28+0.00552108d,+4602.48+0.0123609d,+2921.77+0.0139131d
2021-01-07 18:00:00 UTC,+1280.34+0.00609355d,+1320.36+0.00628612d,+920.176+0.00438014d,+1080.24+0.00514242d,+1400.41+0.00666743d,+1560.51+0.00743016d,+1280.34+0.00609548d,+3883.13+0.0185069d,+2321.12+0.0110552d,+1920.77+0.00915779d,+920.176+0.00438537d,+1960.8+0.00934881d,+3041.92+0.01451d,+2160.97+0.0103041d,+2361.16+0.0112595d,+5643.32+0.0135072d,+2080.9+0.00992193d
2021-01-07 18:15:00 UTC,+1200.3+0.00571074d,+1240.32+0.00590236d,+1080.24+0.00514025d,+1120.26+0.00533076d,+1480.45+0.0070458d,+2561.36+0.0121955d,+1880.73+0.0089523d,+2921.77+0.0139137d,+1440.43+0.0068552d,+2120.93+0.0100971d,+1760.64+0.00838063d,+920.175+0.00437849d,+1520.48+0.00723673d,+1520.48+0.00723673d,+1440.43+0.00685551d,+2360.62+0.00598304d,+2321.12+0.011051d
2021-01-07 18:30:00 UTC,+1200.3+0.00572399d,+1160.28+0.00554005d,+960.192+0.0045843d,+1080.24+0.00515772d,+5964.8+0.0184893d,+1680.59+0.00802613d,+1520.48+0.00726101d,+3562.64+0.0170278d,+3001.88+0.0143442d,+2401.2+0.0114688d,+760.12+0.00362806d,+1080.24+0.0051567d,+1560.51+0.0074508d,+2441.24+0.0116602d,+2681.5+0.0128091d,+2801.63+0.0133836d,+4163.61+0.0199012d
2021-01-07 18:45:00 UTC,+1000.21+0.00477653d,+944.186+0.00451398d,+792.131+0.00378679d,+752.118+0.00359545d,+6582.25+0.0218d,+2481.28+0.0118702d,+2160.5+0.00528054d,+3642.77+0.017435d,+1720.62+0.00822861d,+1440.43+0.00688124d,+1040.23+0.00496855d,+1880.74+0.00898632d,+2521.32+0.0120503d,+1760.65+0.00841209d,+1280.34+0.00611605d,+1320.36+0.00630733d,+2761.59+0.0131999d
2021-01-07 19:00:00 UTC,+1400.41+0.0066953d,+1120.26+0.00536656d,+1160.28+0.00555836d,+1040.23+0.00498298d,+6205.07+0.018767d,+1800.68+0.0086285d,+7767.18+0.0212293d,+3041.93+0.0145839d,+3162.09+0.0151608d,+2561.37+0.0122705d,+2601.41+0.0124625d,+1360.39+0.00651377d,+1560.51+0.00747262d,+2361.16+0.0113104d,+2721.55+0.0130387d,+5563.24+0.0133596d,+3562.65+0.0170743d
2021-01-07 19:15:00 UTC,+1960.8+0.00934461d,+1440.43+0.0068772d,+1040.22+0.00496563d,+1640.56+0.00783335d,+6885.09+0.0169753d,+2040.87+0.00974635d,+5203.17+0.0139996d,+3843.07+0.0183667d,+1360.38+0.00649481d,+2040.87+0.00973393d,+1680.59+0.00801438d,+1320.36+0.0062956d,+1600.53+0.00763236d,+2281.08+0.0108807d,+1640.56+0.00782337d,+4442.31+0.0119146d,+1720.61+0.0082054d
2021-01-07 19:30:00 UTC,+2441.24+0.011633d,+4644.49+0.0222038d,+1000.21+0.00477443d,+1440.43+0.00687706d,+5645.53+0.0224844d,+2000.83+0.00955481d,+6364.26+0.0153593d,+3081.98+0.0147243d,+2481.28+0.0118515d,+2040.87+0.0097357d,+1560.51+0.00744272d,+2481.28+0.0118388d,+1680.59+0.00801584d,+2000.83+0.00954457d,+2361.16+0.0112651d,+6404.29+0.0153894d,+2481.28+0.0118388d
2021-01-07 19:45:00 UTC,+1824.69+0.00869634d,+3330.31+0.0159063d,+728.11+0.00347385d,+3186.11+0.0152167d,+1232.32+0.00588068d,+2321.12+0.0110815d,+3721.65+0.010149d,+4524.26+0.0216196d,+1480.46+0.00706555d,+2561.37+0.0122355d,+4362.49+0.0130842d,+1040.22+0.00496595d,+2241.04+0.0107039d,+3122.03+0.0149172d,+2120.94+0.0101297d,+4842.49+0.0118059d,+2721.54+0.0130015d
2021-01-07 20:00:00 UTC,+3041.93+0.0145601d,+1080.24+0.00516904d,+3402.42+0.0162966d,+5005.23+0.0239897d,+1280.34+0.00612703d,+2441.24+0.0116882d,+2160.87+0.00925943d,+3602.71+0.0172574d,+2521.33+0.012072d,+1440.43+0.00689428d,+6005.79+0.0221486d,+2201.01+0.0105379d,+1600.53+0.00766108d,+2160.97+0.0103461d,+2601.41+0.0124571d,+3601.52+0.00971799d,+2401.2+0.0114974d
2021-01-07 20:15:00 UTC,+5766.94+0.0276104d,+800.133+0.00381853d,+4003.34+0.0191309d,+1200.3+0.00572923d,+1200.3+0.00572923d,+1600.53+0.00764088d,+1240.32+0.00592035d,+3402.41+0.0162551d,+1520.48+0.00725847d,+1960.8+0.00936919d,+4642.36+0.0116619d,+1320.36+0.00630734d,+1840.71+0.00879491d,+2561.37+0.0122419d,+1720.62+0.00822071d,+2201.01+0.010518d,+2681.5+0.0128167d
2021-01-07 20:30:00 UTC,+3202.14+0.0153175d,+680.096+0.0032477d,+560.065+0.00267438d,+1120.26+0.00535062d,+1280.34+0.0061156d,+2841.68+0.0135822d,+1480.46+0.00707205d,+4163.61+0.0199116d,+2921.78+0.0139655d,+2040.87+0.00975564d,+3361.24+0.00849401d,+1080.24+0.00516166d,+2481.28+0.0118631d,+1560.51+0.00745796d,+2401.2+0.0114798d,+2441.24+0.0116714d,+2000.83+0.00956412d
2021-01-07 20:45:00 UTC,+1672.58+0.00794798d,+584.071+0.00277298d,+480.048+0.00227901d,+840.146+0.00398916d,+1096.25+0.00520574d,+1480.45+0.00703132d,+1880.73+0.0089339d,+3001.87+0.0142662d,+2000.83+0.00950485d,+1640.56+0.00780021d,+2040.68+0.00769003d,+2120.93+0.0100862d,+1520.48+0.00722892d,+2160.97+0.0102768d,+1440.43+0.00684811d,+2521.32+0.0119923d,+3362.34+0.015998d
2021-01-07 21:00:00 UTC,+2040.86+0.00970316d,+800.132+0.0037984d,+600.074+0.00284844d,+1040.22+0.00493865d,+1160.28+0.0055089d,+2521.32+0.0119777d,+1160.28+0.0055089d,+4363.94+0.0207471d,+2641.44+0.012549d,+2481.27+0.0117938d,+2120.74+0.00805555d,+2000.83+0.00950828d,+1520.48+0.00722413d,+1800.67+0.00855638d,+2601.4+0.0123654d,+2080.9+0.0098891d,+2601.4+0.0123654d
2021-01-07 21:15:00 UTC,+2040.86+0.00969857d,+840.146+0.00399082d,+520.056+0.00247001d,+640.085+0.00304025d,+2401.19+0.0114134d,+1400.41+0.00665369d,+2201+0.010461d,+3722.87+0.0177054d,+1360.38+0.00646342d,+1520.48+0.00722595d,+1000.19+0.00438739d,+1920.76+0.00912979d,+2281.08+0.0108441d,+1640.56+0.007797d,+1560.5+0.00741629d,+2241.04+0.0106535d,+1960.8+0.00932022d
2021-01-07 21:30:00 UTC,+1960.79+0.00930337d,+800.132+0.00379882d,+520.056+0.00246881d,+760.119+0.00360879d,+4524.24+0.021513d,+2961.82+0.0140745d,+1440.43+0.00684059d,+3642.75+0.0173152d,+2401.19+0.0114078d,+1480.45+0.00702908d,+1840.7+0.0087408d,+2481.27+0.0117858d,+1600.53+0.00759957d,+2601.4+0.012357d,+2801.62+0.0133092d,+1360.38+0.00645867d,+1600.53+0.00759957d
2021-01-07 21:45:00 UTC,+1432.42+0.00677686d,+2353.14+0.0111494d,+480.048+0.00227276d,+832.143+0.0039403d,+1440.43+0.00682232d,+2080.89+0.00985837d,+3122.01+0.0147971d,+4083.44+0.0193616d,+1600.53+0.0075811d,+2281.07+0.0108025d,+1280.34+0.00606078d,+1200.3+0.0056817d,+1640.56+0.00776711d,+1480.45+0.00700865d,+2000.83+0.0094742d,+2321.11+0.0109923d,+1240.32+0.00587124d
2021-01-07 22:00:00 UTC,+1960.8+0.00932633d,+4524.25+0.021559d,+520.056+0.00247405d,+840.146+0.00399735d,+640.085+0.00304522d,+3963.26+0.0188813d,+1120.26+0.00533072d,+3162.07+0.0150594d,+3162.07+0.0150594d,+1400.41+0.00666255d,+1480.45+0.00704361d,+2000.83+0.00952148d,+2801.63+0.0133367d,+2401.2+0.0114286d,+3682.81+0.0175379d,+1280.34+0.00609101d,+1280.34+0.00609101d
2021-01-07 22:15:00 UTC,+1920.76+0.0091018d,+680.095+0.00322202d,+400.033+0.00189498d,+800.132+0.0037909d,+680.095+0.00322202d,+1880.73+0.00891457d,+1040.22+0.0049289d,+4283.79+0.0203252d,+1280.34+0.00606724d,+1960.79+0.00929604d,+1920.76+0.00910609d,+1440.43+0.00682754d,+720.107+0.00341225d,+1280.34+0.00606832d,+1480.45+0.00701737d,+1760.64+0.00834642d,+1440.43+0.00682754d
2021-01-07 22:30:00 UTC,+2040.86+0.00966162d,+560.065+0.00265147d,+560.065+0.00265147d,+4363.93+0.0206923d,+800.132+0.00378837d,+2000.83+0.00947798d,+960.19+0.0045465d,+1880.73+0.00890864d,+1920.76+0.00909841d,+720.107+0.0034074d,+1760.64+0.00833457d,+1120.26+0.00530172d,+440.04+0.00208194d,+2361.15+0.0111801d,+1880.73+0.0089035d,+480.047+0.00227126d,+1200.3+0.00568069d
2021-01-07 22:45:00 UTC,+1592.52+0.00750748d,+512.054+0.00241341d,+1696.59+0.00800025d,+2257.05+0.0106455d,+536.059+0.00252657d,+440.04+0.00207393d,+520.056+0.00245113d,+2120.92+0.0100029d,+560.064+0.00263974d,+1080.24+0.00509446d,+2120.92+0.0100066d,+2000.82+0.00943954d,+1440.43+0.00679412d,+1400.4+0.00660523d,+480.047+0.00226337d,+1600.53+0.00754976d,+520.056+0.00245204d
2021-01-07 23:00:00 UTC,+3242.16+0.0152941d,+800.131+0.00377268d,+4444.06+0.0209855d,+520.056+0.00245182d,+520.056+0.00245182d,+1720.61+0.00811587d,+1600.53+0.00754909d,+1560.5+0.00736018d,+1720.61+0.00811587d,+1400.4+0.00659765d,+1080.24+0.00508862d,+800.131+0.0037687d,+480.047+0.00226077d,+640.084+0.00301466d,+1760.64+0.00829603d,+600.074+0.00282617d,+440.04+0.00207232d
2021-01-07 23:15:00 UTC,+5686.66+0.0268928d,+720.107+0.00339569d,+1720.61+0.00811692d,+600.074+0.00282953d,+1680.58+0.00792796d,+600.074+0.00282953d,+800.131+0.00377317d,+1040.22+0.00490585d,+640.084+0.00301824d,+600.074+0.00282966d,+1000.21+0.00471726d,+800.132+0.00377334d,+600.074+0.00282966d,+1520.48+0.00717253d,+520.056+0.00245225d,+1760.64+0.00830626d,+1240.32+0.00585026d
2021-01-07 23:30:00 UTC,+2361.15+0.0111439d,+520.056+0.00245324d,+520.056+0.00245324d,+720.107+0.00339722d,+4444.06+0.0209977d,+1640.55+0.0077425d,+1960.79+0.00925506d,+2641.43+0.0124712d,+1760.64+0.00830964d,+800.131+0.0037711d,+1600.53+0.00754592d,+1640.55+0.00773476d,+1440.43+0.00679066d,+560.064+0.00263938d,+1760.64+0.00830133d,+440.04+0.00207364d,+600.074+0.00282798d
2021-01-07 23:45:00 UTC,+1048.23+0.00493679d,+488.049+0.00229609d,+400.033+0.00188194d,+552.062+0.00259732d,+1784.65+0.0084006d,+1120.26+0.00527176d,+480.047+0.00225844d,+800.131+0.0037648d,+560.064+0.00263497d,+1240.32+0.00584016d,+640.084+0.00301316d,+1280.34+0.0060287d,+480.047+0.00225965d,+1960.79+0.00923532d,+1120.26+0.0052746d,+1840.7+0.00866925d,+520.055+0.00244801d
2021-01-08 00:00:00 UTC,+1000.21+0.0047168d,+560.064+0.00264065d,+520.056+0.00245197d,+680.095+0.00320674d,+720.106+0.00339546d,+1600.53+0.00754957d,+1320.36+0.00622732d,+1840.7+0.00868329d,+1640.55+0.0077385d,+480.047+0.00226307d,+1640.55+0.00773769d,+1480.45+0.0069821d,+960.189+0.00452748d,+760.119+0.00358381d,+1720.61+0.00811554d,+840.145+0.00396125d,+440.04+0.00207443d
2021-01-08 00:15:00 UTC,+1040.22+0.00490092d,+2641.43+0.0124532d,+560.064+0.0026382d,+600.074+0.00282671d,+720.106+0.0033923d,+600.074+0.00282671d,+680.095+0.00320376d,+1440.43+0.00678761d,+560.064+0.0026382d,+1320.36+0.00622152d,+640.084+0.00301523d,+440.04+0.00207272d,+880.159+0.00414655d,+960.189+0.00452374d,+680.095+0.00320376d,+1640.55+0.00773129d,+1240.32+0.00584417d
2021-01-08 00:30:00 UTC,+1360.38+0.00642154d,+4604.37+0.0217751d,+840.145+0.00396708d,+520.056+0.00245533d,+680.095+0.00321113d,+1720.61+0.00812748d,+840.145+0.00396708d,+1320.36+0.00623583d,+1640.55+0.00774908d,+560.064+0.0026416d,+1120.26+0.00528503d,+480.047+0.00226412d,+600.074+0.00283036d,+1280.34+0.00604063d,+1600.53+0.00755228d,+600.074+0.00283036d,+520.056+0.00245285d
2021-01-08 00:45:00 UTC,+824.139+0.00388228d,+832.142+0.00391643d,+576.068+0.00271095d,+544.061+0.00256029d,+480.047+0.00225899d,+640.084+0.00301228d,+1320.36+0.00621544d,+1920.76+0.00904398d,+640.084+0.00301228d,+600.074+0.00282491d,+1480.45+0.0069719d,+1440.43+0.0067833d,+1400.4+0.00659472d,+560.064+0.00263652d,+1040.22+0.00489784d,+1720.61+0.00810368d,+560.064+0.00263652d
2021-01-08 01:00:00 UTC,+840.145+0.00395238d,+680.095+0.00319878d,+520.055+0.00244589d,+4083.42+0.019233d,+520.055+0.00244589d,+1400.4+0.00658865d,+560.064+0.0026341d,+720.106+0.00338703d,+1720.61+0.00809622d,+1520.47+0.00715162d,+760.118+0.00357414d,+600.074+0.00282141d,+960.189+0.00451526d,+1440.43+0.00677489d,+1280.34+0.00602153d,+560.064+0.00263325d,+1360.38+0.00639819d
2021-01-08 01:15:00 UTC,+840.145+0.00395146d,+640.084+0.00300937d,+560.064+0.00263307d,+3442.43+0.0162033d,+1080.24+0.00507969d,+720.106+0.00338571d,+1480.45+0.00696276d,+1880.72+0.00884677d,+600.074+0.00282122d,+1040.22+0.00489008d,+1680.58+0.00790247d,+1480.45+0.00696085d,+1040.22+0.00489008d,+560.064+0.00263234d,+1120.26+0.0052665d,+1560.5+0.00733747d,+440.04+0.00206812d
2021-01-08 01:30:00 UTC,+840.145+0.0039585d,+600.074+0.00282723d,+960.189+0.00452457d,+760.119+0.00358151d,+3362.32+0.0158595d,+1520.47+0.00716637d,+440.04+0.00207309d,+1280.34+0.00603395d,+1680.58+0.00792151d,+1640.55+0.00772857d,+640.084+0.00301417d,+520.055+0.00244883d,+1360.38+0.00640795d,+1560.5+0.0073512d,+1120.26+0.00527636d,+440.04+0.00207198d,+440.04+0.00207198d
2021-01-08 01:45:00 UTC,+2313.1+0.0109005d,+440.04+0.00207336d,+3514.54+0.0165806d,+464.044+0.00218649d,+3250.17+0.0153317d,+840.145+0.00395921d,+1520.47+0.00716729d,+1720.61+0.00811136d,+480.047+0.00226191d,+560.064+0.002637d,+920.174+0.00433318d,+560.064+0.002637d,+880.159+0.00414468d,+760.118+0.00357923d,+1440.43+0.00678454d,+1640.55+0.00772779d,+1360.38+0.00640731d
2021-01-08 02:00:00 UTC,+4965.07+0.0234496d,+480.047+0.0022611d,+2521.31+0.0118857d,+640.084+0.0030151d,+720.106+0.00339215d,+1360.38+0.00640993d,+600.074+0.00282659d,+2281.07+0.0107522d,+2200.99+0.0103744d,+480.047+0.00225989d,+2120.92+0.00999127d,+1360.38+0.00640649d,+1200.3+0.00565223d,+800.131+0.00376723d,+840.145+0.00395569d,+560.064+0.00263667d,+560.064+0.00263667d
2021-01-08 02:15:00 UTC,+1400.4+0.00659164d,+600.074+0.00282106d,+600.074+0.00282106d,+600.074+0.00282106d,+640.084+0.00300921d,+800.131+0.00376188d,+1520.47+0.00715073d,+840.145+0.00395007d,+560.064+0.00263293d,+1480.45+0.00696647d,+1000.21+0.00470568d,+560.064+0.00263447d,+1160.28+0.00545913d,+1160.28+0.00545913d,+1720.61+0.00809736d,+1760.64+0.00828588d,+480.047+0.002258d
2021-01-08 02:30:00 UTC,+1000.21+0.00471291d,+640.084+0.00301216d,+680.095+0.0032005d,+560.064+0.00263551d,+480.047+0.0022589d,+1600.53+0.00753486d,+560.064+0.00263551d,+1840.69+0.00866637d,+1760.64+0.00828916d,+1160.28+0.00546198d,+1640.55+0.0077244d,+1600.53+0.00753581d,+480.047+0.00225919d,+600.074+0.00282419d,+960.189+0.00451971d,+440.04+0.00207087d,+1920.76+0.00904476d
2021-01-08 02:45:00 UTC,+712.104+0.00335183d,+408.034+0.00191714d,+496.05+0.00233077d,+520.055+0.00244358d,+368.028+0.00172914d,+840.144+0.0039481d,+880.159+0.00413621d,+1360.38+0.00639421d,+1200.29+0.00564139d,+1160.28+0.00545702d,+840.145+0.00395086d,+600.074+0.00282163d,+1360.38+0.00639868d,+1520.47+0.00715217d,+2160.96+0.0101676d,+1720.61+0.00809424d,+480.047+0.00225713d
2021-01-08 03:00:00 UTC,+960.189+0.00451499d,+520.055+0.00244543d,+520.055+0.00244543d,+640.084+0.00300998d,+480.047+0.00225727d,+1640.55+0.00771783d,+1200.3+0.00564566d,+2120.92+0.00997965d,+1640.55+0.00771783d,+800.131+0.00376065d,+1040.22+0.00488956d,+680.095+0.00319631d,+720.106+0.00338442d,+760.118+0.00357253d,+560.064+0.00263206d,+440.04+0.0020679d,+600.074+0.00282014d
2021-01-08 03:15:00 UTC,+960.189+0.00452205d,+3883.1+0.0183231d,+560.064+0.00263916d,+1120.26+0.00528013d,+600.074+0.00282774d,+680.095+0.00320493d,+1840.7+0.00867836d,+2321.11+0.0109455d,+480.047+0.00226202d,+960.189+0.00452558d,+1560.5+0.00735679d,+1960.79+0.00924542d,+1120.26+0.00528036d,+1400.4+0.00660159d,+1800.67+0.00848986d,+1640.55+0.00773444d,+1280.34+0.0060353d
2021-01-08 03:30:00 UTC,+920.173+0.00432742d,+3362.32+0.0158495d,+560.064+0.00263703d,+4524.2+0.0213367d,+800.131+0.00376774d,+1360.38+0.00640737d,+1600.53+0.0075392d,+640.084+0.0030139d,+1600.53+0.0075392d,+1800.66+0.00847223d,+1520.47+0.00715309d,+520.055+0.00244561d,+1560.5+0.00734151d,+560.064+0.00263379d,+520.055+0.00244561d,+920.173+0.00432791d,+440.04+0.00206926d
2021-01-08 03:45:00 UTC,+800.131+0.00376346d,+560.064+0.0026356d,+384.03+0.00180707d,+2032.85+0.00957214d,+3730.86+0.0175799d,+1400.4+0.00659241d,+560.064+0.0026356d,+2040.85+0.00960988d,+480.047+0.00225898d,+600.074+0.00282412d,+1720.61+0.00810141d,+1600.53+0.00753564d,+600.074+0.00282412d,+1920.76+0.00904455d,+2281.07+0.0107428d,+2120.92+0.00998792d,+720.106+0.0033892d
2021-01-08 04:00:00 UTC,+1160.28+0.00547007d,+720.106+0.00339265d,+600.074+0.002827d,+640.084+0.00301554d,+3081.95+0.0145341d,+1560.5+0.00735455d,+1480.45+0.00697705d,+1400.4+0.00659959d,+1680.58+0.00792087d,+640.084+0.00301292d,+720.106+0.0033897d,+640.084+0.00301292d,+1160.28+0.00546266d,+760.118+0.00357811d,+880.159+0.00414338d,+560.064+0.00263617d,+1120.26+0.00527417d
2021-01-08 04:15:00 UTC,+1360.38+0.00639031d,+680.095+0.00319091d,+840.144+0.0039421d,+640.084+0.00300313d,+560.064+0.00262761d,+720.106+0.00337869d,+440.04+0.0020644d,+2000.82+0.00939262d,+1080.24+0.00506915d,+1320.36+0.00619989d,+1120.26+0.00525987d,+1680.58+0.00789252d,+680.095+0.00319263d,+760.118+0.00356841d,+1560.5+0.00732823d,+2241.03+0.010527d,+520.055+0.00244119d
2021-01-08 04:30:00 UTC,+4844.84+0.0229329d,+560.064+0.00264391d,+4564.29+0.0215823d,+520.056+0.002455d,+560.064+0.00264391d,+1400.4+0.00661321d,+1440.43+0.00680232d,+1760.64+0.0083156d,+1920.76+0.00907246d,+560.064+0.00264159d,+1280.34+0.00604059d,+1240.32+0.00585168d,+360.027+0.00169795d,+1440.43+0.00679633d,+1040.22+0.00490725d,+680.095+0.00320788d,+1400.4+0.00660738d
2021-01-08 04:45:00 UTC,+4275.76+0.0201966d,+920.174+0.00433357d,+4011.3+0.0189153d,+1032.22+0.00486147d,+896.165+0.00422046d,+640.084+0.00301414d,+600.074+0.00282569d,+800.131+0.00376805d,+480.047+0.00226038d,+1200.3+0.00565205d,+680.095+0.0032018d,+640.084+0.00301339d,+1480.45+0.00697207d,+560.064+0.00263659d,+1680.58+0.00791521d,+1400.4+0.00659487d,+400.033+0.00188309d
2021-01-08 05:00:00 UTC,+1440.43+0.0068021d,+920.174+0.00433777d,+800.131+0.0037717d,+960.189+0.00452648d,+840.145+0.00396038d,+1520.47+0.0071694d,+1120.26+0.00528141d,+1960.79+0.00924726d,+1560.5+0.00735825d,+600.074+0.00282809d,+1840.7+0.00867943d,+1320.36+0.00622455d,+1000.21+0.00471464d,+1440.43+0.00679092d,+1440.43+0.00679092d,+920.174+0.00433725d,+480.047+0.0022623d
2021-01-08 05:15:00 UTC,+1400.4+0.00658587d,+1160.28+0.00545492d,+1120.26+0.00526669d,+3202.1+0.015067d,+1160.28+0.00545492d,+920.173+0.00432568d,+1440.42+0.00677279d,+1560.5+0.00733773d,+480.047+0.00225627d,+680.095+0.00319558d,+1280.34+0.00601743d,+720.106+0.00338364d,+1960.79+0.00921805d,+560.064+0.00263146d,+1120.26+0.00526474d,+1360.38+0.00639384d,+1360.38+0.00639384d
2021-01-08 05:30:00 UTC,+1560.5+0.00734823d,+1240.32+0.00584643d,+1080.24+0.00509155d,+4924.99+0.0232499d,+5085.32+0.0240084d,+1280.34+0.00603518d,+1000.21+0.00471417d,+1840.7+0.00867856d,+1640.55+0.00773429d,+1560.5+0.00734768d,+2521.3+0.0118764d,+1640.55+0.00772487d,+840.145+0.00395469d,+1520.47+0.0071591d,+1480.45+0.00697054d,+1480.45+0.00697054d,+520.055+0.00244766d
2021-01-08 05:45:00 UTC,+1248.32+0.00588787d,+1200.3+0.00566217d,+824.14+0.00388712d,+1144.27+0.00539775d,+3202.11+0.0151178d,+840.145+0.00396264d,+1320.36+0.00622885d,+1840.7+0.00868542d,+1320.36+0.00622885d,+1240.32+0.00584908d,+880.159+0.00415004d,+560.064+0.00264041d,+1240.32+0.00584908d,+960.189+0.00452754d,+1520.47+0.00717108d,+1520.47+0.00717108d,+1960.79+0.00924943d
2021-01-08 06:00:00 UTC,+1600.53+0.00755039d,+3081.95+0.0145377d,+1160.28+0.00546875d,+1200.3+0.00565746d,+1480.45+0.00697874d,+1240.32+0.00584619d,+440.04+0.00207343d,+840.145+0.00395935d,+3081.95+0.0145377d,+1320.36+0.00622279d,+760.119+0.00358158d,+1440.43+0.006789d,+1600.53+0.00754407d,+1680.58+0.00792167d,+3041.9+0.0143465d,+1280.34+0.00603407d,+640.084+0.00301585d
2021-01-08 06:15:00 UTC,+1520.48+0.00719385d,+5486.21+0.0260031d,+1200.3+0.005679d,+1440.43+0.00681581d,+1200.3+0.005679d,+1200.3+0.005679d,+2201+0.0104179d,+2241.04+0.0106076d,+2120.93+0.0100386d,+1160.28+0.00548422d,+1680.58+0.00794521d,+920.174+0.00434891d,+800.132+0.00378138d,+1720.61+0.00813459d,+1840.7+0.00870276d,+800.132+0.00378138d,+2961.81+0.0140098d
2021-01-08 06:30:00 UTC,+1480.45+0.00699491d,+1960.79+0.00928209d,+6125.25+0.0196647d,+5283.33+0.0144675d,+2441.23+0.0115587d,+2361.15+0.0111792d,+1480.45+0.00700684d,+1720.61+0.0081443d,+2521.31+0.0119383d,+480.047+0.00226661d,+960.19+0.00453456d,+1960.79+0.00926378d,+1560.5+0.00737139d,+1160.28+0.00547994d,+2921.76+0.0138093d,+1600.53+0.00756059d,+2721.52+0.0128619d
2021-01-08 06:45:00 UTC,+1136.27+0.00535996d,+1104.25+0.00521623d,+4370.75+0.0144426d,+2560.71+0.00634146d,+1344.37+0.00635113d,+1960.79+0.0092656d,+2361.15+0.0111593d,+2201+0.0104017d,+1640.55+0.00775131d,+1560.5+0.00737404d,+5563.2+0.0131994d,+3242.17+0.0153312d,+800.132+0.00377978d,+2521.31+0.011919d,+1240.32+0.00586025d,+800.132+0.00377978d,+2681.48+0.012677d
2021-01-08 07:00:00 UTC,+1360.38+0.00647323d,+1320.36+0.00628961d,+4282.16+0.0115694d,+4602.6+0.0129718d,+1480.45+0.00705269d,+2000.83+0.00953375d,+1240.32+0.00590812d,+2761.58+0.0131628d,+1920.77+0.00915194d,+1000.21+0.00476024d,+3921.73+0.0101069d,+1600.53+0.00761922d,+920.176+0.0043792d,+1320.36+0.00628476d,+2401.2+0.0114345d,+2961.82+0.0141075d,+1400.41+0.00666599d
2021-01-08 07:15:00 UTC,+1480.45+0.00705432d,+1520.48+0.0072508d,+1360.38+0.00648691d,+5002.97+0.0136367d,+880.161+0.00419615d,+1680.59+0.00801484d,+2801.63+0.0133674d,+1680.59+0.00801484d,+1560.51+0.0074418d,+1200.3+0.00572075d,+1920.6+0.00715397d,+1760.64+0.00839337d,+2000.83+0.00953934d,+2521.32+0.0120235d,+1280.34+0.00610244d,+1880.73+0.00896631d,+1680.59+0.00801145d
