# file...... Meter_633_A_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_A:measured_power.real,xfmr_meter_633_A_1:measured_power.real,xfmr_meter_633_A_2:measured_power.real,xfmr_meter_633_A_3:measured_power.real,xfmr_meter_633_A_4:measured_power.real,xfmr_meter_633_A_5:measured_power.real,house_meter_633_A_1:measured_power.real,house_meter_633_A_2:measured_power.real,house_meter_633_A_3:measured_power.real,house_meter_633_A_4:measured_power.real,house_meter_633_A_5:measured_power.real,house_meter_633_A_6:measured_power.real,house_meter_633_A_7:measured_power.real,house_meter_633_A_8:measured_power.real,house_meter_633_A_9:measured_power.real,house_meter_633_A_10:measured_power.real,house_meter_633_A_11:measured_power.real,house_meter_633_A_12:measured_power.real,house_meter_633_A_13:measured_power.real,house_meter_633_A_14:measured_power.real,house_meter_633_A_15:measured_power.real,house_meter_633_A_16:measured_power.real,house_meter_633_A_17:measured_power.real,house_meter_633_A_18:measured_power.real,house_meter_633_A_19:measured_power.real
2021-01-06 02:30:00 UTC,6.6396e+04,1.6081e+04,1.5724e+04,9.7752e+03,2.2007e+03,2.2614e+04,4.9249e+03,1.6405e+03,1.0402e+03,2.3211e+03,2.2811e+03,1.0002e+03,1.7206e+03,1.1203e+03,5.9271e+03,2.8016e+03,8.0013e+02,2.4012e+03,6.4008e+02,5.6006e+02,6.4008e+02,1.9207e+03,2.2410e+03,5.6006e+02,5.6006e+02
2021-01-06 02:45:00 UTC,6.1590e+04,1.4354e+04,1.2309e+04,7.7695e+03,2.0806e+03,2.5076e+04,4.8848e+03,1.4804e+03,9.6019e+02,2.3211e+03,8.0013e+02,9.6019e+02,1.8007e+03,1.1203e+03,5.0852e+03,1.6806e+03,7.2011e+02,2.4412e+03,1.0402e+03,5.2005e+02,4.4004e+02,3.6003e+02,5.6006e+02,3.6003e+02,6.4008e+02
2021-01-06 03:00:00 UTC,6.0672e+04,1.4033e+04,1.1787e+04,7.6090e+03,2.0806e+03,2.5161e+04,4.9249e+03,1.0402e+03,8.8016e+02,2.3211e+03,6.8009e+02,1.0402e+03,1.9608e+03,1.1603e+03,5.0852e+03,1.6005e+03,6.4008e+02,2.4012e+03,4.4004e+02,3.6003e+02,6.0007e+02,6.4008e+02,6.0007e+02,2.4001e+02,8.8016e+02
2021-01-06 03:15:00 UTC,5.8693e+04,1.4114e+04,1.2229e+04,7.4086e+03,2.0006e+03,2.2940e+04,5.0852e+03,9.6019e+02,8.8016e+02,2.4012e+03,6.0007e+02,1.2803e+03,1.8007e+03,1.0802e+03,5.1654e+03,1.6005e+03,8.0013e+02,2.4812e+03,4.8005e+02,3.2002e+02,6.0007e+02,7.6012e+02,6.0007e+02,4.4004e+02,8.8016e+02
2021-01-06 03:30:00 UTC,6.5224e+04,1.3710e+04,1.3473e+04,7.6090e+03,2.0406e+03,2.8392e+04,3.8029e+03,1.1203e+03,1.0002e+03,2.3211e+03,5.6006e+02,1.0002e+03,1.6806e+03,2.2010e+03,5.1654e+03,1.6405e+03,6.4008e+02,2.4812e+03,1.6405e+03,2.8002e+02,8.0013e+02,8.0013e+02,8.8016e+02,7.6012e+02,8.4014e+02
2021-01-06 03:45:00 UTC,6.1822e+04,1.2826e+04,1.4797e+04,8.1701e+03,2.2007e+03,2.3828e+04,3.6827e+03,1.1603e+03,8.8016e+02,2.4012e+03,7.6012e+02,1.0402e+03,1.8007e+03,1.0802e+03,5.1654e+03,1.5605e+03,7.2010e+02,2.4812e+03,1.2403e+03,2.1209e+03,7.2010e+02,7.6012e+02,7.6012e+02,7.2010e+02,8.4014e+02
2021-01-06 04:00:00 UTC,6.3292e+04,1.3629e+04,1.2308e+04,8.2529e+03,2.1607e+03,2.6941e+04,3.6026e+03,9.6019e+02,2.1609e+03,2.2811e+03,7.6012e+02,1.0402e+03,1.7206e+03,1.0802e+03,5.0852e+03,1.6806e+03,7.6012e+02,2.3611e+03,6.0007e+02,5.2005e+02,7.6012e+02,5.2005e+02,7.6012e+02,6.0007e+02,5.2005e+02
2021-01-06 04:15:00 UTC,6.4858e+04,1.2505e+04,1.4195e+04,8.4914e+03,2.0006e+03,2.7666e+04,3.5626e+03,1.0402e+03,9.6019e+02,2.3211e+03,6.4008e+02,1.0002e+03,1.8807e+03,1.0802e+03,5.1253e+03,1.6806e+03,7.6012e+02,2.4412e+03,6.8009e+02,5.6006e+02,2.2811e+03,6.4008e+02,6.0007e+02,6.8009e+02,6.0007e+02
2021-01-06 04:30:00 UTC,6.7363e+04,1.2786e+04,1.2228e+04,1.0338e+04,2.2407e+03,2.9770e+04,3.6026e+03,1.0802e+03,1.1603e+03,2.3211e+03,6.0007e+02,9.6019e+02,1.8407e+03,1.2003e+03,5.1253e+03,1.7206e+03,6.8009e+02,2.3611e+03,5.2005e+02,6.8009e+02,6.4008e+02,4.8005e+02,7.6012e+02,5.2005e+02,1.8807e+03
2021-01-06 04:45:00 UTC,6.0400e+04,1.2786e+04,1.2590e+04,6.0459e+03,2.2808e+03,2.6697e+04,3.8029e+03,1.0002e+03,9.2017e+02,2.3611e+03,6.4008e+02,1.1603e+03,1.8807e+03,1.0002e+03,5.1654e+03,1.8807e+03,7.6012e+02,2.5213e+03,4.4004e+02,8.0013e+02,5.2005e+02,4.8005e+02,8.0013e+02,4.0003e+02,6.0007e+02
2021-01-06 05:00:00 UTC,6.1400e+04,1.3831e+04,1.2911e+04,6.6870e+03,1.9606e+03,2.6009e+04,3.6828e+03,9.6019e+02,9.6019e+02,3.6427e+03,6.0007e+02,1.1603e+03,1.7206e+03,1.0802e+03,5.2456e+03,1.6806e+03,6.4008e+02,2.4012e+03,5.6006e+02,3.6003e+02,1.4004e+03,6.0007e+02,9.2017e+02,6.0007e+02,5.2005e+02
2021-01-06 05:15:00 UTC,6.1187e+04,1.2385e+04,1.3272e+04,8.1300e+03,2.1607e+03,2.5239e+04,3.6427e+03,1.0002e+03,8.8016e+02,2.4012e+03,6.8009e+02,9.6019e+02,1.7206e+03,1.0802e+03,5.0852e+03,1.6806e+03,7.2010e+02,2.7215e+03,5.6006e+02,4.8005e+02,1.6005e+03,4.0003e+02,8.4014e+02,4.8005e+02,8.0013e+02
2021-01-06 05:30:00 UTC,5.9158e+04,1.2545e+04,1.2349e+04,1.0176e+04,2.4809e+03,2.1608e+04,3.6026e+03,9.6019e+02,1.0002e+03,2.3211e+03,8.0013e+02,1.0802e+03,1.7606e+03,1.0002e+03,5.0452e+03,1.7606e+03,7.6012e+02,2.4012e+03,8.0013e+02,2.4001e+02,7.2011e+02,6.0007e+02,1.6005e+03,8.8016e+02,6.0007e+02
2021-01-06 05:45:00 UTC,6.3944e+04,1.3349e+04,1.4596e+04,1.0417e+04,2.0006e+03,2.3581e+04,4.2837e+03,1.0802e+03,1.0002e+03,2.2811e+03,6.0007e+02,9.6019e+02,1.8007e+03,1.3204e+03,5.1253e+03,1.7206e+03,8.0013e+02,2.4412e+03,8.4014e+02,6.4008e+02,8.0013e+02,2.2010e+03,1.7606e+03,2.4812e+03,6.8009e+02
2021-01-06 06:00:00 UTC,6.1555e+04,1.3389e+04,1.2509e+04,6.6873e+03,2.6811e+03,2.6288e+04,4.3639e+03,1.1203e+03,9.6019e+02,2.3611e+03,6.4008e+02,1.0402e+03,1.8007e+03,1.0802e+03,5.1253e+03,1.6806e+03,6.8009e+02,2.3611e+03,8.4014e+02,4.8005e+02,6.8009e+02,6.4008e+02,6.4008e+02,5.6006e+02,4.8005e+02
2021-01-06 06:15:00 UTC,6.5470e+04,1.5115e+04,1.5240e+04,6.3267e+03,4.3632e+03,2.4424e+04,3.6827e+03,1.9608e+03,9.2017e+02,2.6014e+03,6.4008e+02,2.4012e+03,1.8407e+03,1.0402e+03,5.2055e+03,1.8807e+03,7.6012e+02,2.5213e+03,8.4014e+02,6.0007e+02,2.8016e+03,6.0007e+02,5.6006e+02,7.2010e+02,5.6006e+02
2021-01-06 06:30:00 UTC,6.1049e+04,1.2826e+04,1.2790e+04,5.7655e+03,5.6051e+03,2.4062e+04,3.6827e+03,9.6019e+02,1.0002e+03,2.3611e+03,6.8009e+02,1.1603e+03,1.8407e+03,1.1203e+03,5.1253e+03,1.6806e+03,7.2010e+02,2.4412e+03,4.4004e+02,5.2005e+02,1.0002e+03,8.4014e+02,5.6006e+02,4.0003e+02,3.6003e+02
2021-01-06 06:45:00 UTC,6.5440e+04,1.2505e+04,1.2429e+04,8.3334e+03,5.0837e+03,2.7089e+04,3.6427e+03,1.0402e+03,9.2017e+02,2.2410e+03,6.8009e+02,1.1203e+03,1.7206e+03,1.1203e+03,5.1253e+03,1.7206e+03,6.8009e+02,2.4412e+03,3.2002e+02,8.0013e+02,6.8009e+02,6.4008e+02,7.2010e+02,4.4004e+02,6.4008e+02
2021-01-06 07:00:00 UTC,6.8253e+04,1.2424e+04,1.5601e+04,7.0476e+03,5.5246e+03,2.7655e+04,3.6026e+03,9.6019e+02,1.0402e+03,2.2010e+03,8.0013e+02,1.0002e+03,1.7206e+03,1.0802e+03,5.0852e+03,1.7206e+03,8.0013e+02,2.4012e+03,2.3611e+03,2.2811e+03,4.4004e+02,4.8005e+02,8.0013e+02,6.8009e+02,5.6006e+02
2021-01-06 07:15:00 UTC,7.5696e+04,1.6443e+04,1.5721e+04,1.2103e+04,7.0876e+03,2.4340e+04,4.4840e+03,1.0802e+03,1.2403e+03,2.2410e+03,6.0007e+02,1.1203e+03,1.8407e+03,3.8029e+03,5.1253e+03,2.8817e+03,8.4014e+02,2.4412e+03,1.3204e+03,1.1203e+03,1.6405e+03,3.2002e+02,1.0402e+03,1.4004e+03,7.6012e+02
2021-01-06 07:30:00 UTC,8.1871e+04,2.0027e+04,1.6894e+04,1.0536e+04,7.0476e+03,2.7366e+04,5.6865e+03,1.1203e+03,9.6019e+02,2.2810e+03,6.0007e+02,2.3211e+03,1.7206e+03,5.2856e+03,7.4111e+03,1.6806e+03,6.4008e+02,2.4412e+03,7.6012e+02,7.6012e+02,2.1609e+03,1.0002e+03,1.4404e+03,8.4014e+02,1.8807e+03
2021-01-06 07:45:00 UTC,8.6716e+04,1.9022e+04,1.4638e+04,1.3628e+04,6.2460e+03,3.3181e+04,6.9698e+03,1.2803e+03,9.6018e+02,2.3611e+03,7.2010e+02,3.2021e+03,2.0008e+03,1.4804e+03,5.8469e+03,1.7606e+03,7.6012e+02,2.5613e+03,6.8009e+02,8.0013e+02,1.1203e+03,1.0802e+03,1.3203e+03,8.0013e+02,1.2403e+03
2021-01-06 08:00:00 UTC,8.6490e+04,2.1070e+04,1.3995e+04,1.0135e+04,6.4063e+03,3.4883e+04,5.7266e+03,1.0802e+03,9.2017e+02,2.3611e+03,6.4008e+02,3.1620e+03,3.4824e+03,3.6427e+03,5.4861e+03,1.8807e+03,7.6012e+02,2.4412e+03,7.6012e+02,8.4014e+02,1.0402e+03,7.6012e+02,8.0013e+02,1.0802e+03,1.3203e+03
2021-01-06 08:15:00 UTC,8.2761e+04,2.4133e+04,1.4197e+04,1.0818e+04,5.8452e+03,2.7766e+04,5.8870e+03,1.2403e+03,2.6815e+03,2.2811e+03,6.4008e+02,3.2822e+03,1.9207e+03,6.1276e+03,5.8469e+03,1.7606e+03,7.2010e+02,2.4812e+03,6.0007e+02,9.2017e+02,9.6019e+02,8.8016e+02,2.7215e+03,1.0802e+03,6.0007e+02
2021-01-06 08:30:00 UTC,9.8081e+04,2.9336e+04,1.6447e+04,1.0858e+04,8.6529e+03,3.2786e+04,5.9271e+03,1.5205e+03,7.3710e+03,2.3611e+03,6.8009e+02,3.1220e+03,3.4825e+03,4.7646e+03,6.0474e+03,1.7606e+03,7.6012e+02,2.4012e+03,8.0013e+02,1.0802e+03,1.1603e+03,2.4012e+03,1.0402e+03,1.9608e+03,5.2005e+02
2021-01-06 08:45:00 UTC,9.5156e+04,2.2563e+04,2.4295e+04,9.4939e+03,8.8123e+03,2.9992e+04,5.9672e+03,1.3204e+03,5.5262e+03,2.2811e+03,7.6012e+02,3.1620e+03,1.9207e+03,1.5605e+03,7.0902e+03,4.8849e+03,2.0805e+03,2.5213e+03,3.3623e+03,2.2010e+03,1.0402e+03,1.0402e+03,1.2403e+03,2.0408e+03,7.6012e+02
2021-01-06 09:00:00 UTC,1.0317e+05,2.6194e+04,2.9779e+04,1.3551e+04,7.4485e+03,2.6196e+04,6.0073e+03,1.2003e+03,7.6118e+03,2.4012e+03,7.2011e+02,3.3623e+03,3.6427e+03,1.1603e+03,6.2480e+03,4.3238e+03,6.3261e+03,3.6427e+03,5.8470e+03,9.6019e+02,1.2003e+03,1.1203e+03,4.5242e+03,9.2017e+02,8.8016e+02
2021-01-06 09:15:00 UTC,1.0393e+05,3.0146e+04,2.7233e+04,1.4995e+04,5.8055e+03,2.5753e+04,5.8069e+03,3.4825e+03,7.5717e+03,2.3611e+03,6.4008e+02,3.2021e+03,5.8470e+03,1.1203e+03,5.4060e+03,4.4040e+03,4.6430e+03,3.8831e+03,1.3204e+03,4.8005e+02,2.1209e+03,4.8849e+03,3.8430e+03,7.6012e+02,1.2803e+03
2021-01-06 09:30:00 UTC,1.0869e+05,3.0062e+04,1.9910e+04,1.9825e+04,4.5231e+03,3.4365e+04,6.1277e+03,2.5613e+03,6.3282e+03,2.1209e+03,6.4008e+02,3.2822e+03,6.1678e+03,2.7215e+03,5.6465e+03,5.7668e+03,1.0402e+03,3.4825e+03,9.2017e+02,1.0002e+03,1.2403e+03,7.6012e+02,1.0402e+03,6.8009e+02,2.6414e+03
2021-01-06 09:45:00 UTC,1.1237e+05,2.4540e+04,2.6721e+04,2.1032e+04,4.8435e+03,3.5233e+04,6.2079e+03,1.5205e+03,6.6491e+03,2.7215e+03,6.8009e+02,3.1220e+03,2.4012e+03,1.1603e+03,6.0074e+03,5.8069e+03,7.2011e+02,6.4886e+03,6.8009e+02,1.2803e+03,1.0802e+03,4.5643e+03,1.0402e+03,8.4014e+02,1.0402e+03
2021-01-06 10:00:00 UTC,1.1965e+05,3.1878e+04,3.1522e+04,1.8616e+04,5.6051e+03,3.2031e+04,7.5316e+03,3.1620e+03,6.0475e+03,6.1245e+03,6.4008e+02,3.3223e+03,3.8030e+03,1.1203e+03,6.0475e+03,5.9272e+03,7.2011e+02,7.9730e+03,9.6019e+02,1.4804e+03,5.0452e+03,3.2422e+03,7.2011e+02,7.6012e+02,1.2003e+03
2021-01-06 10:15:00 UTC,1.1369e+05,2.5647e+04,3.1408e+04,2.1396e+04,4.5232e+03,3.0713e+04,1.1145e+04,1.3204e+03,1.4404e+03,4.4841e+03,7.6012e+02,3.3222e+03,1.9208e+03,1.1603e+03,8.1736e+03,4.6043e+03,1.2803e+03,8.0934e+03,6.4008e+02,1.0002e+03,5.8069e+03,1.6806e+03,2.2010e+03,6.8009e+02,8.4014e+02
2021-01-06 10:30:00 UTC,1.1436e+05,2.9218e+04,2.9594e+04,2.2036e+04,3.6019e+03,2.9912e+04,8.0131e+03,1.3204e+03,4.5642e+03,4.5642e+03,9.6019e+02,3.2822e+03,5.2055e+03,1.2003e+03,9.4582e+03,2.2410e+03,2.0809e+03,8.2138e+03,2.8817e+03,2.2010e+03,1.1203e+03,1.2803e+03,4.6043e+03,5.2005e+02,1.4004e+03
2021-01-06 10:45:00 UTC,1.1204e+05,2.5304e+04,2.8343e+04,2.9142e+04,3.3741e+03,2.5874e+04,6.2079e+03,1.2403e+03,5.2857e+03,2.7215e+03,6.4008e+02,3.1620e+03,4.9650e+03,1.0002e+03,9.0969e+03,1.1603e+03,7.6012e+02,7.6921e+03,6.0007e+02,2.8416e+03,3.4024e+03,2.6815e+03,6.5287e+03,4.8005e+02,1.5205e+03
2021-01-06 11:00:00 UTC,1.2022e+05,3.0918e+04,2.7265e+04,2.8283e+04,4.6041e+03,2.9145e+04,8.9765e+03,1.0402e+03,5.6064e+03,2.2010e+03,2.4813e+03,3.7228e+03,5.7267e+03,1.0402e+03,1.1025e+04,1.1203e+03,8.0013e+02,4.7246e+03,7.6012e+02,1.2003e+03,6.1678e+03,1.3604e+03,6.1678e+03,2.0809e+03,3.5225e+03
2021-01-06 11:15:00 UTC,1.0006e+05,2.5185e+04,2.2712e+04,1.3752e+04,7.6549e+03,3.0753e+04,5.3258e+03,1.0802e+03,6.2079e+03,2.3211e+03,6.8009e+02,2.4813e+03,5.7267e+03,1.2803e+03,1.0864e+04,1.3204e+03,8.0013e+02,1.1603e+03,5.6006e+02,1.1603e+03,5.7267e+03,1.0402e+03,2.6815e+03,6.8009e+02,4.2437e+03
2021-01-06 11:30:00 UTC,9.9406e+04,2.4863e+04,1.4843e+04,2.0106e+04,6.3691e+03,3.3224e+04,6.4084e+03,1.2403e+03,6.0074e+03,2.1209e+03,6.0007e+02,2.4012e+03,4.8047e+03,1.2003e+03,6.4886e+03,1.1603e+03,7.2011e+02,1.1203e+03,5.6006e+02,1.0002e+03,2.9618e+03,8.0013e+02,1.2403e+03,7.2011e+02,4.7246e+03
2021-01-06 11:45:00 UTC,8.9303e+04,1.6645e+04,1.5896e+04,2.1917e+04,4.8852e+03,2.9959e+04,4.7245e+03,1.2403e+03,1.4004e+03,2.1609e+03,7.2011e+02,3.6828e+03,1.6005e+03,1.0802e+03,8.3342e+03,2.6014e+03,8.8016e+02,1.1603e+03,3.6003e+02,1.0402e+03,8.0013e+02,6.8009e+02,3.6828e+03,7.6012e+02,1.8007e+03
2021-01-06 12:00:00 UTC,7.3504e+04,1.6122e+04,1.6972e+04,1.1541e+04,3.8828e+03,2.4987e+04,4.8448e+03,1.5205e+03,1.5605e+03,2.2410e+03,6.8009e+02,2.6815e+03,1.3604e+03,1.2003e+03,6.0876e+03,4.2437e+03,1.2003e+03,1.1603e+03,1.3604e+03,1.2403e+03,8.8016e+02,7.6012e+02,8.8016e+02,6.8009e+02,8.8016e+02
2021-01-06 12:15:00 UTC,9.9630e+04,2.1806e+04,2.2446e+04,1.5919e+04,9.0964e+03,3.0361e+04,8.7758e+03,2.0809e+03,2.0409e+03,2.8416e+03,6.4008e+02,2.8817e+03,1.4004e+03,1.0802e+03,6.0876e+03,4.2437e+03,8.8016e+02,1.2003e+03,1.6806e+03,5.8470e+03,1.0402e+03,1.4004e+03,1.3604e+03,8.0013e+02,2.9618e+03
2021-01-06 12:30:00 UTC,1.0474e+05,2.6994e+04,2.3931e+04,1.3430e+04,8.9352e+03,3.1450e+04,7.6119e+03,2.4412e+03,2.4012e+03,5.9637e+03,8.0013e+02,2.7616e+03,2.6014e+03,2.3211e+03,6.1277e+03,4.0834e+03,7.2011e+02,2.2410e+03,1.7206e+03,4.8047e+03,1.1603e+03,3.0018e+03,1.0002e+03,3.2002e+02,1.0402e+03
2021-01-06 12:45:00 UTC,1.0327e+05,2.7446e+04,2.6493e+04,1.4594e+04,8.1726e+03,2.6559e+04,9.1372e+03,2.8016e+03,1.8807e+03,5.2829e+03,6.8009e+02,2.7215e+03,3.6828e+03,1.1603e+03,1.0623e+04,3.2822e+03,8.4014e+02,2.3211e+03,1.5205e+03,1.0402e+03,5.8069e+03,9.6019e+02,9.2017e+02,6.8009e+02,2.7215e+03
2021-01-06 13:00:00 UTC,9.3211e+04,2.5925e+04,2.5197e+04,1.1662e+04,6.5277e+03,2.3899e+04,1.0503e+04,1.0402e+03,4.2837e+03,5.1628e+03,5.6006e+02,1.4804e+03,1.6005e+03,1.2003e+03,9.5386e+03,3.1220e+03,7.6012e+02,1.1603e+03,3.3623e+03,8.0013e+02,5.4861e+03,8.8016e+02,2.4813e+03,4.4004e+02,2.0008e+03
2021-01-06 13:15:00 UTC,9.5978e+04,2.1399e+04,2.2094e+04,1.7490e+04,5.6047e+03,2.9390e+04,7.5316e+03,1.2003e+03,2.0409e+03,4.0016e+03,6.8009e+02,1.0402e+03,3.6027e+03,1.2403e+03,9.2576e+03,4.4841e+03,8.0013e+02,1.1203e+03,1.2003e+03,1.2003e+03,2.9217e+03,1.0402e+03,3.0018e+03,8.0013e+02,9.6019e+02
2021-01-06 13:30:00 UTC,7.9702e+04,1.8256e+04,2.0965e+04,1.2908e+04,5.0036e+03,2.2568e+04,6.2880e+03,1.3604e+03,1.9608e+03,4.1220e+03,6.8009e+02,1.1203e+03,1.5205e+03,1.1603e+03,9.3779e+03,3.3623e+03,8.8016e+02,1.1603e+03,1.2403e+03,1.4004e+03,1.1603e+03,2.3211e+03,1.1603e+03,6.8009e+02,4.0834e+03
2021-01-06 13:45:00 UTC,8.6878e+04,2.2321e+04,2.3612e+04,8.4903e+03,5.0839e+03,2.7370e+04,5.0452e+03,1.2803e+03,1.8407e+03,7.0853e+03,6.0007e+02,1.1203e+03,4.1635e+03,1.1203e+03,6.0474e+03,3.6427e+03,7.2011e+02,1.3604e+03,1.0402e+03,3.9632e+03,1.1603e+03,5.6064e+03,1.2003e+03,7.6012e+02,9.6019e+02
2021-01-06 14:00:00 UTC,8.1144e+04,2.1111e+04,1.7930e+04,9.7742e+03,5.6050e+03,2.6723e+04,4.7245e+03,1.9608e+03,5.2456e+03,4.0419e+03,6.8009e+02,1.0002e+03,2.2811e+03,1.1203e+03,3.3623e+03,2.6414e+03,7.6012e+02,3.6026e+03,1.1603e+03,1.4804e+03,3.7629e+03,1.1203e+03,1.1203e+03,6.8009e+02,1.0402e+03
2021-01-06 14:15:00 UTC,7.9815e+04,1.8090e+04,1.6281e+04,1.2664e+04,4.6836e+03,2.8096e+04,4.6043e+03,1.8407e+03,3.6827e+03,2.4807e+03,8.0013e+02,1.2003e+03,2.2010e+03,1.2403e+03,3.2021e+03,3.0419e+03,8.4014e+02,3.3222e+03,1.6806e+03,2.2010e+03,1.1203e+03,8.4014e+02,9.6019e+02,2.4412e+03,1.1203e+03
2021-01-06 14:30:00 UTC,8.2582e+04,2.0307e+04,1.7728e+04,1.5278e+04,4.4830e+03,2.4786e+04,4.6845e+03,3.1620e+03,5.2857e+03,9.6019e+02,6.0007e+02,2.1209e+03,2.2410e+03,1.2003e+03,1.7606e+03,3.4024e+03,7.6012e+02,3.2822e+03,1.6405e+03,2.8416e+03,8.8016e+02,3.1220e+03,3.9632e+03,4.8005e+02,1.0002e+03
