# file...... Meter_632_B_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_632_B:measured_power,xfmr_meter_632_B_1:measured_power,xfmr_meter_632_B_2:measured_power,xfmr_meter_632_B_3:measured_power,xfmr_meter_632_B_4:measured_power,xfmr_meter_632_B_5:measured_power,house_meter_632_B_1:measured_power,house_meter_632_B_2:measured_power,house_meter_632_B_3:measured_power,house_meter_632_B_4:measured_power,house_meter_632_B_5:measured_power,house_meter_632_B_6:measured_power,house_meter_632_B_7:measured_power,house_meter_632_B_8:measured_power,house_meter_632_B_9:measured_power,house_meter_632_B_10:measured_power,house_meter_632_B_11:measured_power,house_meter_632_B_12:measured_power,house_meter_632_B_13:measured_power,house_meter_632_B_14:measured_power,house_meter_632_B_15:measured_power,house_meter_632_B_16:measured_power,house_meter_632_B_17:measured_power,house_meter_632_B_18:measured_power,house_meter_632_B_19:measured_power,house_meter_632_B_20:measured_power,house_meter_632_B_21:measured_power,house_meter_632_B_22:measured_power,house_meter_632_B_23:measured_power
2021-01-07 11:00:00 UTC,+42830.8+86.1544j,+5925.24+6.58334j,+14353.9+39.9012j,+9694.99+18.0151j,+10495.6+20.3352j,+2360.91+1.07851j,+320.021+0.00148414d,+680.093+0.00315448d,+920.171+0.00426844d,+1160.27+0.00538274d,+240.012+0.00111305d,+960.186+0.00445414d,+920.171+0.00426844d,+720.105+0.00334012d,+360.026+0.00167227d,+1760.36+0.00463168d,+1320.35+0.00613522d,+560.063+0.00260162d,+2841.64+0.0132122d,+3001.83+0.0139579d,+520.055+0.00241573d,+3963.18+0.0184353d,+1320.35+0.00612999d,+200.008+0.000928156d,+1080.2+0.00432681d,+2841.63+0.013201d,+1680.57+0.00780352d,+600.073+0.00278514d,+1000.2+0.00464303d
2021-01-07 11:15:00 UTC,+40181.4+73.1383j,+6405.89+7.58998j,+11946.4+28.7872j,+9052.32+15.3789j,+10415.7+20.1147j,+2360.88+1.06487j,+640.083+0.00296221d,+1160.27+0.00537069d,+720.105+0.00333265d,+880.156+0.00407363d,+560.063+0.00259181d,+720.105+0.00333265d,+1040.22+0.00481475d,+680.093+0.00314742d,+240.012+0.00111168d,+840.071+0.0019504d,+320.021+0.00148231d,+480.046+0.00222369d,+2200.98+0.0102025d,+2841.63+0.0131756d,+600.073+0.00277981d,+4403.92+0.0204323d,+1680.57+0.00778444d,+280.016+0.00129631d,+1880.71+0.00871221d,+1000.2+0.00463169d,+1600.52+0.00741339d,+800.117+0.00335293d,+960.171+0.00409122d
2021-01-07 11:30:00 UTC,+44875.4+91.3554j,+12145.3+28.9648j,+11902.7+27.1591j,+7889.21+11.6269j,+11097.5+22.7107j,+1840.52+0.638793j,+720.105+0.0033378d,+2280.54+0.00542057d,+3001.82+0.0139268d,+760.117+0.00352332d,+160.005+0.000741482d,+720.105+0.0033378d,+3842.99+0.0178354d,+640.083+0.00296679d,+280.016+0.00129763d,+3841.51+0.00901064d,+360.026+0.00166846d,+2601.37+0.0120664d,+1400.4+0.00649256d,+1600.52+0.00742096d,+520.055+0.00241023d,+1280.33+0.00593562d,+680.093+0.00314985d,+440.039+0.00203784d,+1120.25+0.00518936d,+1560.49+0.00722997d,+1480.44+0.00685887d,+600.073+0.00277914d,+960.186+0.00444759d
2021-01-07 11:45:00 UTC,+57374+154.547j,+15722.5+48.5463j,+18139.4+65.7664j,+8972.15+15.1309j,+10896.9+21.9029j,+3642.71+2.77961j,+1480.44+0.00686844d,+6484.35+0.0154037d,+2361.13+0.0109582d,+2921.73+0.0135631d,+200.008+0.000927445d,+840.143+0.00389679d,+880.157+0.00408245d,+520.055+0.00241183d,+160.005+0.000742266d,+4562.32+0.0116593d,+120.003+0.000556686d,+6648.96+0.0309259d,+2160.94+0.0100328d,+2401.17+0.0111492d,+520.055+0.0024129d,+1520.47+0.00705737d,+520.055+0.00240886d,+2080.87+0.00964455d,+720.105+0.00333575d,+1120.25+0.0051902d,+1800.65+0.00834483d,+760.105+0.00317001d,+960.186+0.00444831d
2021-01-07 12:00:00 UTC,+55694.3+157.127j,+17571.6+59.85j,+18338.3+66.0219j,+6766.72+8.50206j,+10776.5+21.3474j,+2240.84+0.974401j,+5045.13+0.0233291d,+4161.85+0.0102206d,+520.054+0.0024004d,+2561.32+0.0118319d,+280.016+0.00129233d,+760.116+0.00350878d,+640.082+0.00295455d,+3562.55+0.0164637d,+320.021+0.0014772d,+5202.78+0.0122624d,+440.039+0.00203129d,+6127.57+0.0283507d,+1280.33+0.0059122d,+1920.74+0.00887174d,+600.072+0.00277021d,+2401.16+0.0110929d,+920.17+0.00423955d,+840.142+0.00387071d,+360.026+0.0016584d,+560.063+0.00258004d,+1600.51+0.00737616d,+880.109+0.00284858d,+760.116+0.0035019d
2021-01-07 12:15:00 UTC,+50860.4+120.654j,+7889.21+11.5867j,+19220.5+71.0989j,+8891.61+14.6807j,+9773.57+17.5533j,+5085.29+5.39844j,+1320.35+0.0060852d,+1120.25+0.00516258d,+760.116+0.00350242d,+1120.25+0.00516258d,+520.054+0.00239605d,+680.093+0.00313359d,+600.072+0.0027648d,+1760.62+0.00811575d,+280.016+0.00129265d,+3201.16+0.00830423d,+240.012+0.00110796d,+5646.42+0.0261223d,+1520.47+0.0070225d,+4043.29+0.0186935d,+2361.12+0.0109089d,+1880.71+0.00868761d,+640.082+0.00294973d,+1000.2+0.00460995d,+1680.57+0.00774789d,+720.104+0.0033186d,+1880.71+0.0086713d,+720.075+0.00239673d,+1240.29+0.00536021d
2021-01-07 12:30:00 UTC,+52505.6+120.185j,+11584.8+26.9667j,+15040.4+44.9243j,+11782.4+26.6237j,+9573.1+16.8863j,+4524.64+4.45906j,+3322.22+0.0153508d,+1480.44+0.00683552d,+4083.36+0.0188735d,+640.082+0.0029544d,+160.005+0.000738387d,+680.093+0.00313913d,+720.104+0.00332386d,+480.046+0.00221559d,+440.039+0.00203218d,+1080.22+0.00463407d,+160.005+0.000738851d,+4884.81+0.0225994d,+4003.23+0.0185142d,+2641.4+0.0122093d,+1000.2+0.00462016d,+800.129+0.00369568d,+600.072+0.00276978d,+1320.35+0.00609617d,+3842.97+0.0177614d,+1400.39+0.00646595d,+1880.71+0.00868537d,+880.119+0.003106d,+1000.2+0.00461742d
2021-01-07 12:45:00 UTC,+59547+155.167j,+15489.3+50.1274j,+11425.6+26.7963j,+15079.4+44.5664j,+10576+20.5627j,+6976.35+12.7121j,+6247.84+0.0288229d,+1120.25+0.00515737d,+5205.44+0.024004d,+760.116+0.00349888d,+200.008+0.000920449d,+720.104+0.00331465d,+720.104+0.00331465d,+480.046+0.00220945d,+320.021+0.00147174d,+1120.25+0.00515357d,+240.012+0.00110375d,+680.093+0.00312812d,+4964.95+0.0228759d,+2681.44+0.0123433d,+520.054+0.00239186d,+880.155+0.00404865d,+680.093+0.00313019d,+1280.33+0.00589426d,+5486.05+0.0252989d,+2921.71+0.0134596d,+2080.87+0.00958279d,+680.073+0.00248031d,+760.116+0.00349862d
2021-01-07 13:00:00 UTC,+57926.1+144.192j,+8571.2+13.7711j,+14919.9+44.1274j,+14916.7+42.8385j,+13627.7+34.5654j,+5890.27+8.4985j,+2361.12+0.0108454d,+1440.41+0.00661389d,+1080.23+0.00495935d,+840.141+0.00385671d,+840.141+0.00385671d,+720.104+0.00330552d,+600.072+0.0027544d,+680.092+0.0031218d,+1480.44+0.00680559d,+1120.25+0.00514906d,+240.012+0.00110279d,+3722.78+0.017129d,+5405.86+0.0248899d,+1520.46+0.00698969d,+560.063+0.00257366d,+840.141+0.00386115d,+680.093+0.00312539d,+1520.46+0.00698968d,+4283.68+0.0197142d,+3883.02+0.0178675d,+1840.68+0.00846283d,+800.128+0.00367719d,+880.155+0.0040451d
2021-01-07 13:15:00 UTC,+47922.6+98.2176j,+9815.44+18.3761j,+10660.5+22.5985j,+10456.5+20.458j,+13468+34.1751j,+3521.92+2.33831j,+2080.87+0.00957018d,+720.104+0.00331005d,+1040.22+0.0047821d,+920.17+0.00423001d,+2961.76+0.0136263d,+640.082+0.00294212d,+640.082+0.00294212d,+800.128+0.00367801d,+680.093+0.00312656d,+1440.42+0.00662397d,+200.008+0.000919311d,+1560.49+0.00717649d,+4323.75+0.0199064d,+1040.22+0.00478283d,+600.072+0.0027586d,+800.128+0.00367857d,+600.072+0.00275849d,+1200.29+0.00551897d,+2521.27+0.0115991d,+1320.35+0.00607131d,+2080.87+0.00957129d,+560.054+0.00223301d,+1000.18+0.00424541d
2021-01-07 13:30:00 UTC,+48653.7+106.128j,+9982.79+21.746j,+10458+21.0534j,+11461.6+25.2684j,+13829.6+36.0598j,+2921.58+1.71449j,+5526.13+0.025462d,+1600.51+0.00736286d,+600.072+0.00275941d,+480.046+0.00220737d,+200.008+0.000919583d,+560.063+0.00257539d,+560.063+0.00257539d,+440.039+0.00202337d,+1400.39+0.00644227d,+1080.23+0.0049688d,+200.008+0.000919662d,+960.185+0.00441639d,+2401.16+0.0110505d,+3121.95+0.0143719d,+520.054+0.00239158d,+760.116+0.00349589d,+2400.98+0.00936385d,+600.072+0.00276015d,+440.039+0.00202391d,+3562.55+0.0164061d,+1840.68+0.00847077d,+1240.31+0.0057065d,+600.072+0.00276015d
2021-01-07 13:45:00 UTC,+51392+130.26j,+9015.92+16.6612j,+5364.55+5.46319j,+19341.9+72.1275j,+12864.8+30.8856j,+4804.61+4.76649j,+880.155+0.00404561d,+4203.54+0.0193472d,+640.082+0.00294184d,+680.093+0.00312578d,+240.012+0.00110292d,+1240.31+0.00570187d,+600.072+0.00275791d,+520.054+0.00239007d,+160.005+0.000734763d,+880.155+0.00404294d,+360.026+0.00165341d,+680.093+0.00312372d,+320.02+0.00146967d,+1520.46+0.00698595d,+520.054+0.00238849d,+920.169+0.00422681d,+3721.88+0.0115817d,+840.142+0.00386886d,+1560.49+0.00718814d,+6568.68+0.0303186d,+1920.74+0.00884887d,+3121.19+0.00872615d,+760.116+0.00350023d
2021-01-07 14:00:00 UTC,+50748+128.646j,+8331.84+13.5233j,+8413.52+14.3724j,+18815.9+67.1909j,+13225.8+32.476j,+1960.6+0.727504j,+400.032+0.00183774d,+1120.25+0.0051479d,+880.155+0.00404419d,+960.185+0.00441206d,+440.039+0.00202156d,+3121.95+0.0143578d,+720.104+0.00330857d,+680.093+0.00312468d,+200.008+0.000918773d,+440.039+0.00202159d,+200.008+0.000918773d,+3442.37+0.0158337d,+400.032+0.00183777d,+1960.77+0.00901351d,+520.054+0.00238927d,+1240.31+0.00569996d,+3601.88+0.0119902d,+880.155+0.00405188d,+1760.62+0.00810806d,+5486.05+0.0253023d,+1800.65+0.00829254d,+3641.63+0.0102664d,+760.104+0.00315015d
2021-01-07 14:15:00 UTC,+56578.7+161.312j,+7329.16+10.4686j,+13195.9+36.4367j,+20988.8+83.3131j,+12583.5+29.442j,+2481.08+1.21071j,+480.046+0.00220665d,+960.185+0.00441458d,+880.155+0.0040465d,+2761.53+0.0127057d,+680.093+0.00312647d,+600.072+0.00275851d,+520.054+0.0023906d,+440.039+0.00202271d,+160.005+0.00073619d,+880.155+0.0040508d,+520.054+0.00239314d,+4123.41+0.0190022d,+240.012+0.00110434d,+5566.22+0.0256661d,+640.082+0.00294561d,+1040.22+0.00478777d,+3041.19+0.00895821d,+880.156+0.00405654d,+3601.74+0.0110842d,+6287.96+0.0290436d,+1840.68+0.00848676d,+3321.31+0.00902434d,+1120.25+0.00516361d
2021-01-07 14:30:00 UTC,+56370.5+151.046j,+11425.1+26.6005j,+12111.1+31.0718j,+19175.3+68.7823j,+11217.6+22.9961j,+2441.07+1.18276j,+640.082+0.00294899d,+1920.37+0.0044568d,+1920.74+0.0088538d,+5045.12+0.0232851d,+680.093+0.00313338d,+400.032+0.00184285d,+480.046+0.00221153d,+320.021+0.00147421d,+200.008+0.000921432d,+200.008+0.000921432d,+320.021+0.0014744d,+5085.2+0.0234734d,+440.039+0.00202744d,+4083.35+0.0188412d,+520.054+0.00239618d,+1240.31+0.00571645d,+1960.71+0.00834247d,+1040.22+0.00480002d,+5763.35+0.0133638d,+3522.5+0.0162706d,+1920.74+0.00886627d,+3161.25+0.00907984d,+760.116+0.00350711d
2021-01-07 14:45:00 UTC,+55201.7+142.798j,+14760.3+43.8212j,+12225.4+29.1519j,+15999.5+48.3398j,+10615.7+20.6134j,+1600.39+0.479745j,+480.046+0.00221622d,+6445.84+0.0207893d,+3282.17+0.0151698d,+1840.68+0.00850249d,+880.156+0.00406405d,+600.072+0.00277047d,+640.082+0.00295524d,+560.063+0.00258571d,+200.008+0.000922842d,+520.054+0.00239985d,+1880.71+0.00868353d,+2721.49+0.0125698d,+480.046+0.0022152d,+2361.12+0.0109038d,+520.054+0.00239985d,+3522.5+0.0162747d,+680.093+0.00314073d,+800.129+0.00369524d,+5283.07+0.0133448d,+2521.28+0.0116521d,+1920.74+0.00887459d,+2680.92+0.00788666d,+680.093+0.00314073d
2021-01-07 15:00:00 UTC,+45631.5+88.218j,+11500.8+25.0308j,+7168.13+9.7469j,+12503.7+29.2542j,+10816.3+21.3203j,+3642.35+2.61726j,+320.02+0.00146887d,+3521.67+0.0109194d,+720.104+0.00330575d,+2480.63+0.00579278d,+960.184+0.0044083d,+600.072+0.00275459d,+640.082+0.0029383d,+2241+0.0102939d,+240.012+0.00110074d,+360.026+0.00165123d,+880.155+0.00403759d,+1760.62+0.00807944d,+840.141+0.00385397d,+720.104+0.00330316d,+560.063+0.00256888d,+1800.65+0.00826326d,+640.082+0.00293883d,+320.02+0.00146913d,+2520.64+0.00582741d,+3121.95+0.0143482d,+1680.57+0.00771926d,+2520.75+0.0068553d,+680.082+0.00277683d
2021-01-07 15:15:00 UTC,+50854.2+114.624j,+15720.5+47.4139j,+12825.6+31.0233j,+7328.07+10.014j,+11337.9+23.3864j,+3641.97+2.46558j,+560.063+0.00257153d,+2880.96+0.0076218d,+720.104+0.00330658d,+4843.68+0.0174419d,+760.116+0.00349036d,+560.063+0.00257153d,+3762.84+0.0172993d,+1600.51+0.00735183d,+1800.65+0.00826747d,+2241+0.0102911d,+480.046+0.00220291d,+3322.21+0.0152628d,+1920.74+0.00881927d,+680.092+0.00312117d,+560.063+0.00257019d,+1800.65+0.00826747d,+640.082+0.00293458d,+720.104+0.00330157d,+1240.2+0.00369897d,+240.012+0.00110021d,+1960.77+0.00899429d,+720.083+0.00264939d,+840.141+0.0038521d
2021-01-07 15:30:00 UTC,+45030.3+85.6481j,+12065.5+28.6312j,+9935.07+18.5278j,+6566.46+8.0451j,+12100.4+26.6983j,+4362.74+3.50592j,+880.155+0.00404786d,+1000.19+0.00424687d,+1000.2+0.00460017d,+3962.34+0.013556d,+640.082+0.00294347d,+480.046+0.00220739d,+3722.78+0.0171407d,+360.026+0.00165542d,+760.116+0.00349427d,+1880.71+0.00864956d,+880.155+0.00404629d,+1360.37+0.00625517d,+2521.27+0.0115986d,+600.072+0.00275837d,+600.072+0.00275837d,+1320.35+0.00607105d,+1000.2+0.00459559d,+400.032+0.00183758d,+520.054+0.00238902d,+360.026+0.00165378d,+1600.51+0.0073556d,+800.116+0.00332681d,+920.169+0.00422774d
2021-01-07 15:45:00 UTC,+46721.4+100.16j,+6165.44+6.98352j,+10097.8+20.0292j,+9694.76+17.7874j,+16841+52.2544j,+3922.2+2.82383j,+440.039+0.00201846d,+920.169+0.00422163d,+760.115+0.0034871d,+1560.25+0.00369541d,+880.155+0.00403799d,+440.039+0.00201846d,+520.054+0.00238557d,+640.082+0.00293629d,+960.184+0.00440842d,+3682.72+0.0169266d,+880.155+0.00404085d,+240.012+0.00110163d,+960.184+0.00440842d,+680.092+0.0031221d,+480.046+0.00220357d,+2200.97+0.0101101d,+2761.53+0.012687d,+400.032+0.00183609d,+1040.22+0.00477566d,+680.092+0.00312187d,+1840.68+0.00845331d,+640.082+0.00293816d,+1000.2+0.00459187d
2021-01-07 16:00:00 UTC,+68064.4+211.554j,+5163.9+4.93727j,+16891.7+56.8092j,+16804.9+53.7244j,+20262.9+77.153j,+8940.57+18.3555j,+400.032+0.00183741d,+1200.29+0.00551489d,+760.116+0.00349184d,+600.072+0.00275645d,+680.093+0.00312413d,+440.039+0.0020212d,+560.063+0.00257263d,+520.054+0.00238881d,+1120.25+0.00515793d,+5365.78+0.0247476d,+3602.61+0.0166039d,+160.005+0.000736421d,+880.155+0.00405207d,+560.063+0.00257809d,+640.082+0.00294654d,+4524.11+0.0208587d,+2641.4+0.0121689d,+1120.25+0.00515784d,+5725.07+0.0203267d,+1880.71+0.00866177d,+1920.74+0.00884628d,+720.104+0.00331496d,+1200.27+0.00517037d
2021-01-07 16:15:00 UTC,+68338.2+207.72j,+5804.79+6.17039j,+12151.4+31.2217j,+17045.9+55.0634j,+21668.2+86.561j,+11667.4+28.1346j,+800.128+0.00366477d,+960.184+0.00439815d,+840.141+0.0038481d,+560.063+0.00256497d,+520.054+0.0023817d,+480.046+0.00219844d,+680.092+0.00311483d,+960.184+0.00439815d,+80.0013+0.000366739d,+6087.42+0.0279729d,+2241+0.010282d,+160.005+0.000733513d,+880.155+0.00403606d,+1040.22+0.00477035d,+440.039+0.0020175d,+1200.29+0.00550478d,+1200.29+0.00550964d,+2321.08+0.0106591d,+6564.35+0.0152086d,+640.082+0.00293749d,+2040.83+0.00937112d,+1640.54+0.00753183d,+1120.25+0.00514209d
2021-01-07 16:30:00 UTC,+79029.9+269.704j,+7087.76+9.44156j,+18591.3+72.1614j,+20379.4+76.175j,+21464.9+84.1068j,+11505.9+27.078j,+2120.9+0.00971647d,+1000.2+0.00458017d,+800.128+0.00366369d,+600.072+0.00274744d,+720.103+0.00329717d,+560.063+0.00256422d,+480.046+0.0021978d,+800.128+0.00366369d,+200.008+0.0009175d,+7130.19+0.0327993d,+1000.2+0.0045897d,+240.012+0.00110103d,+6729.07+0.0309492d,+1160.27+0.00532456d,+640.082+0.00293677d,+1440.41+0.00661091d,+3602.6+0.0165541d,+1680.56+0.00771631d,+4602.3+0.0114499d,+3441.69+0.0112608d,+1880.71+0.00863596d,+2641.4+0.0121326d,+1240.31+0.00569387d
2021-01-07 16:45:00 UTC,+80349.2+279.742j,+9655.82+18.0999j,+16366.3+52.347j,+21709+87.0944j,+24080.7+105.466j,+8536.86+15.9505j,+3322.21+0.0152417d,+1000.2+0.00458449d,+480.046+0.00219987d,+2120.9+0.00972565d,+560.063+0.00256664d,+1000.2+0.00458449d,+640.082+0.00293344d,+520.054+0.00238325d,+200.008+0.000917569d,+2841.62+0.0130502d,+1200.29+0.00550872d,+240.012+0.00110111d,+5205.43+0.0239287d,+2961.75+0.0136026d,+480.046+0.00220254d,+3202.05+0.0147076d,+4524.1+0.0208111d,+1280.33+0.00588194d,+4922.53+0.011792d,+3721.91+0.011774d,+2040.83+0.00937862d,+2881.62+0.0128842d,+1160.27+0.00533012d
2021-01-07 17:00:00 UTC,+75560+245.015j,+12067.2+29.2868j,+14558.3+42.123j,+18729.8+64.2792j,+23355.9+99.3657j,+6848.35+9.27259j,+4323.75+0.0198913d,+1040.22+0.0047792d,+480.046+0.00220504d,+3682.72+0.0169379d,+520.054+0.00238885d,+480.046+0.00220504d,+920.169+0.00422745d,+600.072+0.0027565d,+1160.27+0.00533344d,+2080.87+0.00956869d,+1240.31+0.00570153d,+200.008+0.000919028d,+5846.86+0.026927d,+1160.27+0.00533344d,+600.072+0.00275775d,+2241.01+0.0103057d,+2881.67+0.0132654d,+2080.87+0.00957592d,+2360.56+0.00547116d,+4602.23+0.0111016d,+2281.04+0.010498d,+2321.08+0.0106824d,+1160.25+0.00498205d
2021-01-07 17:15:00 UTC,+77053.4+264.327j,+8049.91+12.1726j,+16605.6+53.181j,+20144.4+77.166j,+24563.6+109.85j,+7689.3+11.211j,+2200.97+0.010124d,+1440.42+0.0066236d,+560.063+0.00257448d,+800.128+0.00367836d,+920.17+0.00423042d,+680.093+0.00312638d,+840.141+0.00386237d,+600.072+0.00275844d,+1600.51+0.00737169d,+1200.29+0.00552743d,+4644.33+0.0214172d,+200.008+0.000920685d,+4043.28+0.0186409d,+2601.36+0.0119862d,+520.054+0.00239424d,+1760.62+0.00810964d,+6368.16+0.0294058d,+1000.2+0.0046086d,+1960.39+0.00461041d,+3921.95+0.0114023d,+2321.08+0.0107005d,+2120.9+0.00977683d,+1120.25+0.00516201d
2021-01-07 17:30:00 UTC,+82875.6+291.456j,+8812.98+15.0175j,+13267.6+33.3165j,+23202.8+101.229j,+24080.3+105.462j,+13511.3+35.6088j,+2961.76+0.0136118d,+1840.68+0.00845569d,+400.032+0.0018366d,+1000.2+0.00459316d,+520.054+0.00238776d,+560.063+0.00257149d,+800.128+0.00367409d,+720.104+0.00330652d,+960.185+0.00441288d,+2361.12+0.0108575d,+1040.22+0.00478085d,+920.169+0.00422891d,+2200.97+0.0101204d,+3682.72+0.0169438d,+480.046+0.0022058d,+1600.51+0.00735763d,+6769.21+0.0312394d,+1680.57+0.00773983d,+1440.27+0.00434d,+3481.25+0.00826087d,+2441.2+0.0112463d,+4842.37+0.0112267d,+1200.29+0.00552685d
2021-01-07 17:45:00 UTC,+85396+288.23j,+12752.8+33.7389j,+15957.9+47.4475j,+18733.3+65.8328j,+23195.2+98.2873j,+14756.3+42.115j,+3041.86+0.0140244d,+5766.69+0.0266163d,+720.104+0.00331692d,+880.155+0.00405441d,+560.063+0.00257958d,+400.032+0.00184238d,+840.142+0.00387002d,+520.054+0.00239527d,+1040.22+0.00479482d,+3121.96+0.0144025d,+1480.44+0.0068252d,+2601.36+0.0119983d,+2961.76+0.0136626d,+1920.74+0.00885667d,+600.072+0.00276551d,+2200.97+0.01015d,+4804.64+0.0221915d,+1280.33+0.00590515d,+1000.2+0.00461262d,+1840.55+0.00684607d,+2241.01+0.01034d,+4682.21+0.0108512d,+1520.46+0.00701338d
2021-01-07 18:00:00 UTC,+79533.1+263.879j,+9696.97+18.7209j,+20105.4+77.4436j,+18730.1+64.5683j,+21586.6+85.757j,+9413.5+16.6442j,+800.128+0.00368606d,+1520.46+0.00700655d,+360.026+0.00165829d,+600.072+0.00276421d,+920.17+0.00423928d,+560.063+0.00257987d,+960.185+0.0044237d,+3963.16+0.0182808d,+1200.29+0.00554089d,+1280.33+0.00591057d,+6167.66+0.0285288d,+2281.05+0.0105346d,+2120.9+0.00979435d,+3722.79+0.017203d,+600.072+0.00276944d,+2681.45+0.0123857d,+840.142+0.00387681d,+3402.33+0.0157161d,+3161.04+0.00756342d,+2401.16+0.011087d,+2040.84+0.00942193d,+4161.75+0.009647d,+1400.37+0.00610473d
2021-01-07 18:15:00 UTC,+75506.5+232.517j,+9736.01+18.4261j,+17125.6+55.4402j,+19173.5+68.0313j,+19816.8+72.5226j,+9654.05+17.4379j,+3362.27+0.0154965d,+1840.68+0.00847839d,+480.046+0.00220994d,+720.104+0.00331539d,+560.063+0.00257839d,+680.093+0.00313113d,+640.082+0.00294687d,+1440.42+0.00663366d,+1040.22+0.00479625d,+3963.16+0.0182949d,+2801.58+0.0129267d,+920.17+0.00424253d,+4842.36+0.0111876d,+1720.59+0.00793551d,+480.046+0.00221291d,+1320.35+0.00608857d,+240.012+0.0011067d,+3282.17+0.0151527d,+3641.4+0.00885485d,+1520.24+0.0035942d,+2681.45+0.0123764d,+4642.17+0.0107503d,+1840.68+0.00849293d
2021-01-07 18:30:00 UTC,+86812.8+301.035j,+15046.1+47.0989j,+14030.6+37.159j,+22311.8+91.7795j,+21265.7+83.5695j,+14158+40.595j,+4924.87+0.0227029d,+6087.44+0.0280753d,+600.072+0.00276144d,+960.185+0.00441926d,+440.039+0.00202486d,+840.141+0.00386657d,+600.072+0.00276144d,+560.063+0.00257728d,+2641.4+0.012163d,+2241.01+0.0103176d,+800.128+0.00368168d,+840.141+0.00386586d,+4442.23+0.0114996d,+1120.25+0.00515534d,+520.054+0.00239269d,+1400.39+0.00644526d,+280.016+0.00129012d,+2921.71+0.0134756d,+3281.08+0.00757212d,+5042.63+0.0119939d,+2561.32+0.0118116d,+5282.82+0.0122391d,+1720.59+0.00793191d
2021-01-07 18:45:00 UTC,+78163.2+250.118j,+7930.34+12.1134j,+16080.4+48.9718j,+18170.8+62.2039j,+21748.2+87.2539j,+14232.9+38.8713j,+1240.31+0.00571013d,+2721.49+0.0125366d,+640.082+0.0029461d,+480.046+0.00220936d,+960.185+0.00442d,+600.072+0.0027619d,+760.116+0.00349874d,+520.054+0.00239353d,+4323.76+0.0199599d,+1760.62+0.00811923d,+1680.57+0.0077498d,+760.116+0.00350392d,+4241.94+0.0104745d,+1160.27+0.00534938d,+680.093+0.00313493d,+1440.42+0.00664173d,+240.012+0.00110657d,+1320.35+0.00609012d,+1560.33+0.00485079d,+5603.44+0.0141115d,+2561.32+0.01182d,+4522.06+0.0104629d,+1320.33+0.0057322d
2021-01-07 19:00:00 UTC,+72772+215.775j,+6285.78+7.32848j,+15718+46.5824j,+14912.7+41.2966j,+19012+66.6925j,+16843.1+53.2624j,+1080.23+0.00497708d,+1280.33+0.00589948d,+280.016+0.00128973d,+840.142+0.00387051d,+760.116+0.00350172d,+720.104+0.00331734d,+640.082+0.0029486d,+680.093+0.00313296d,+1120.25+0.00517039d,+2801.58+0.0129391d,+2601.36+0.0120134d,+1440.42+0.00664893d,+4682.81+0.0137657d,+1120.25+0.00517039d,+520.054+0.00239967d,+1400.39+0.00646408d,+360.026+0.0016609d,+3121.96+0.0144185d,+1240.23+0.00417521d,+2280.53+0.00534387d,+2281.05+0.0105313d,+3081.31+0.00976729d,+1200.29+0.00553916d
2021-01-07 19:15:00 UTC,+73032.9+230.951j,+5684.61+5.95121j,+21233.3+86.625j,+14313.3+39.3783j,+18409.5+62.8843j,+13391.7+35.4716j,+800.129+0.00368952d,+1000.2+0.00461246d,+600.072+0.00276681d,+920.17+0.00424326d,+560.063+0.00258229d,+560.063+0.00258229d,+640.082+0.00295133d,+600.072+0.00276681d,+1080.24+0.00499581d,+1760.62+0.00814467d,+1840.68+0.00851529d,+6047.38+0.0280237d,+2120.91+0.00981276d,+2441.2+0.0112961d,+800.129+0.00369997d,+5085.22+0.0235559d,+280.016+0.00129295d,+4443.98+0.0205542d,+360.021+0.00133405d,+1880.36+0.00434596d,+2361.12+0.0109114d,+2361.08+0.0105478d,+1400.39+0.00646913d
2021-01-07 19:30:00 UTC,+67928.2+208.793j,+5925.05+6.47571j,+22154.8+92.2241j,+12625.4+30.4106j,+18891.5+65.9044j,+8330.95+13.1881j,+640.082+0.00294715d,+1200.29+0.00552776d,+640.082+0.00294715d,+840.142+0.0038686d,+880.155+0.00405291d,+640.082+0.00294715d,+560.063+0.00257863d,+520.054+0.00239438d,+1120.25+0.00517423d,+3121.96+0.0144314d,+1240.31+0.00572903d,+3602.61+0.0166564d,+2520.72+0.00660132d,+2321.08+0.0107258d,+2200.97+0.0101703d,+5967.18+0.0276152d,+240.012+0.00110626d,+1280.33+0.00590373d,+360.026+0.0016595d,+2881.67+0.0132962d,+4041.82+0.0103256d,+1480.44+0.00682701d,+1120.25+0.00516527d
