# file...... Meter_684_A_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power.real,xfmr_meter_684_A_1:measured_power.real,xfmr_meter_684_A_2:measured_power.real,xfmr_meter_684_A_3:measured_power.real,xfmr_meter_684_A_4:measured_power.real,xfmr_meter_684_A_5:measured_power.real,house_meter_684_A_1:measured_power.real,house_meter_684_A_2:measured_power.real,house_meter_684_A_3:measured_power.real,house_meter_684_A_4:measured_power.real,house_meter_684_A_5:measured_power.real,house_meter_684_A_6:measured_power.real,house_meter_684_A_7:measured_power.real,house_meter_684_A_8:measured_power.real,house_meter_684_A_9:measured_power.real,house_meter_684_A_10:measured_power.real,house_meter_684_A_11:measured_power.real,house_meter_684_A_12:measured_power.real,house_meter_684_A_13:measured_power.real,house_meter_684_A_14:measured_power.real,house_meter_684_A_15:measured_power.real,house_meter_684_A_16:measured_power.real,house_meter_684_A_17:measured_power.real,house_meter_684_A_18:measured_power.real,house_meter_684_A_19:measured_power.real
2021-01-06 03:15:00 UTC,3.1714e+04,6.0852e+03,8.0106e+03,8.3310e+03,5.6848e+03,3.6020e+03,8.4014e+02,6.0007e+02,8.0013e+02,6.8009e+02,8.4014e+02,7.2010e+02,7.6012e+02,8.4014e+02,6.4008e+02,9.6019e+02,8.0013e+02,6.0007e+02,1.0002e+03,7.6012e+02,2.8016e+03,4.4004e+02,4.4004e+02,7.6012e+02,9.2017e+02
2021-01-06 03:30:00 UTC,3.0437e+04,5.8448e+03,5.2840e+03,1.0903e+04,4.6030e+03,3.8023e+03,8.0013e+02,6.0007e+02,7.2010e+02,7.2010e+02,8.4014e+02,6.4008e+02,7.6012e+02,7.6012e+02,6.8009e+02,8.4014e+02,8.0013e+02,6.0007e+02,5.6006e+02,5.2005e+02,6.0007e+02,6.8009e+02,1.0002e+03,5.2005e+02,6.8009e+02
2021-01-06 03:45:00 UTC,3.9800e+04,5.7246e+03,7.0074e+03,1.8182e+04,5.0838e+03,3.8022e+03,7.6012e+02,5.6006e+02,7.2010e+02,6.4008e+02,8.4014e+02,7.2010e+02,8.0013e+02,6.8009e+02,6.8009e+02,9.2017e+02,8.0013e+02,6.0007e+02,6.8009e+02,1.8407e+03,1.0402e+03,4.4004e+02,4.8005e+02,6.7292e+03,1.0002e+03
2021-01-06 04:00:00 UTC,4.3557e+04,1.2021e+04,8.0499e+03,1.5642e+04,4.1225e+03,3.7221e+03,2.1609e+03,1.4404e+03,1.8407e+03,1.3204e+03,2.0408e+03,1.7206e+03,7.2011e+02,7.6012e+02,2.2010e+03,9.6019e+02,7.6012e+02,1.2803e+03,8.8016e+02,7.2010e+02,5.2005e+02,7.2010e+02,1.0002e+03,4.6845e+03,6.4008e+02
2021-01-06 04:15:00 UTC,6.2808e+04,2.2515e+04,1.2306e+04,1.9862e+04,4.2426e+03,3.8822e+03,3.7228e+03,3.5225e+03,2.2811e+03,3.4024e+03,2.4813e+03,3.5626e+03,2.6414e+03,8.4014e+02,3.6828e+03,1.1603e+03,8.8016e+02,3.4825e+03,6.8009e+02,8.0013e+02,8.0013e+02,8.0013e+02,1.5605e+03,3.4825e+03,1.0802e+03
2021-01-06 04:30:00 UTC,7.0814e+04,2.3403e+04,1.3712e+04,2.4974e+04,4.6431e+03,4.0825e+03,3.6427e+03,3.6828e+03,8.4014e+02,3.4825e+03,3.6427e+03,3.5626e+03,3.6427e+03,8.4014e+02,3.6027e+03,1.2003e+03,1.0002e+03,3.4424e+03,4.8005e+02,2.6815e+03,4.4004e+02,8.4014e+02,3.4825e+03,4.1235e+03,2.3211e+03
2021-01-06 04:45:00 UTC,7.6936e+04,2.2476e+04,1.6804e+04,3.0050e+04,4.2026e+03,3.4018e+03,3.6828e+03,3.6427e+03,8.4014e+02,3.4825e+03,2.6414e+03,3.5225e+03,3.6828e+03,9.2017e+02,3.7228e+03,1.1603e+03,1.0002e+03,3.4825e+03,9.6019e+02,3.5626e+03,1.2003e+03,1.6806e+03,3.8831e+03,3.5225e+03,3.8831e+03
2021-01-06 05:00:00 UTC,7.9035e+04,2.3845e+04,2.0673e+04,2.7953e+04,3.8021e+03,2.7611e+03,3.7629e+03,3.6828e+03,8.4014e+02,3.5626e+03,3.8430e+03,3.4424e+03,3.7228e+03,9.2017e+02,3.6828e+03,1.0802e+03,1.0802e+03,3.6027e+03,5.2006e+02,6.3683e+03,7.2011e+02,3.5626e+03,3.6027e+03,5.1254e+03,3.8831e+03
2021-01-06 05:15:00 UTC,8.6019e+04,2.4528e+04,2.1630e+04,3.0613e+04,4.9636e+03,4.2828e+03,3.6828e+03,3.6427e+03,1.7606e+03,3.4825e+03,3.8029e+03,3.5225e+03,3.6828e+03,8.8016e+02,3.6427e+03,1.0802e+03,1.0002e+03,3.5225e+03,3.5626e+03,3.5225e+03,2.0809e+03,3.1620e+03,3.9632e+03,3.9231e+03,4.0433e+03
2021-01-06 05:30:00 UTC,8.8037e+04,2.6300e+04,2.4248e+04,2.8162e+04,5.1238e+03,4.2027e+03,3.7228e+03,3.6828e+03,3.6828e+03,3.4825e+03,3.6427e+03,3.4424e+03,3.6828e+03,8.8016e+02,3.6427e+03,1.0802e+03,8.8016e+02,3.5626e+03,3.5626e+03,3.7629e+03,3.4825e+03,4.2036e+03,2.9618e+03,2.3611e+03,2.7616e+03
2021-01-06 05:45:00 UTC,8.8861e+04,2.4528e+04,2.6223e+04,3.0385e+04,4.3627e+03,3.3617e+03,2.8817e+03,3.6828e+03,3.6026e+03,3.5225e+03,2.8416e+03,3.4424e+03,3.6828e+03,8.0013e+02,3.7228e+03,1.0802e+03,9.6019e+02,3.5626e+03,3.3623e+03,3.8430e+03,4.6043e+03,5.0051e+03,6.1677e+03,2.4012e+03,1.8407e+03
2021-01-06 06:00:00 UTC,8.3298e+04,2.2959e+04,2.1831e+04,3.0221e+04,4.2426e+03,4.0425e+03,5.6006e+02,3.6026e+03,3.5626e+03,3.6427e+03,3.3222e+03,3.4825e+03,3.8430e+03,8.8016e+02,3.6827e+03,1.0802e+03,7.6012e+02,3.5225e+03,2.0408e+03,3.6827e+03,3.2421e+03,3.7629e+03,4.3639e+03,3.5626e+03,1.4404e+03
2021-01-06 06:15:00 UTC,7.4349e+04,2.3039e+04,1.8936e+04,2.4168e+04,4.4830e+03,3.7221e+03,6.0007e+02,3.6026e+03,2.8817e+03,4.3628e+03,3.7629e+03,3.2021e+03,3.8029e+03,7.6012e+02,3.6026e+03,8.8016e+02,8.8016e+02,3.5225e+03,8.8016e+02,2.7215e+03,2.2010e+03,4.2036e+03,1.7606e+03,1.2403e+03,2.2410e+03
2021-01-06 06:30:00 UTC,8.0287e+04,2.3651e+04,2.0389e+04,2.8682e+04,4.2426e+03,3.3216e+03,5.6006e+02,3.6026e+03,8.8016e+02,8.6879e+03,3.7228e+03,2.8016e+03,8.8016e+02,2.4412e+03,3.6026e+03,7.6012e+02,6.4008e+02,2.9217e+03,2.2010e+03,2.5213e+03,1.1203e+03,6.5687e+03,3.1620e+03,3.9231e+03,2.4812e+03
2021-01-06 06:45:00 UTC,8.3369e+04,2.7314e+04,1.8493e+04,2.7352e+04,5.1639e+03,5.0439e+03,0.0000e+00,3.6026e+03,3.6026e+03,8.2470e+03,3.7228e+03,3.6827e+03,8.0013e+02,3.5626e+03,3.6026e+03,8.4014e+02,8.0013e+02,2.8817e+03,5.2005e+02,2.6014e+03,2.8817e+03,4.3238e+03,4.4840e+03,4.4440e+03,2.0008e+03
2021-01-06 07:00:00 UTC,8.3965e+04,2.7432e+04,1.9538e+04,2.6905e+04,4.3627e+03,5.7262e+03,6.4008e+02,3.6427e+03,3.6827e+03,7.5257e+03,3.7629e+03,3.7228e+03,8.0013e+02,3.5626e+03,3.6026e+03,9.2017e+02,6.8009e+02,3.3222e+03,2.1609e+03,2.5613e+03,4.1234e+03,2.1209e+03,2.2410e+03,1.8807e+03,3.7629e+03
2021-01-06 07:15:00 UTC,7.8971e+04,2.7587e+04,1.5436e+04,2.5338e+04,5.2039e+03,5.4054e+03,1.8006e+03,3.9231e+03,1.8807e+03,6.3641e+03,3.8430e+03,3.7628e+03,3.1620e+03,2.7615e+03,3.6426e+03,8.0013e+02,8.0013e+02,2.4412e+03,8.0013e+02,1.9207e+03,2.2810e+03,2.7215e+03,1.6405e+03,2.3611e+03,1.7206e+03
2021-01-06 07:30:00 UTC,9.4035e+04,2.9040e+04,2.0543e+04,3.1597e+04,5.3642e+03,7.4893e+03,3.8429e+03,4.3638e+03,3.3623e+03,4.3633e+03,4.0833e+03,4.0032e+03,4.0032e+03,9.2017e+02,3.8029e+03,1.0002e+03,9.2017e+02,2.4812e+03,2.4812e+03,2.0008e+03,4.8447e+03,2.9617e+03,2.8817e+03,5.2054e+03,1.4004e+03
2021-01-06 07:45:00 UTC,9.1489e+04,2.3639e+04,1.5475e+04,3.6233e+04,7.0871e+03,9.0544e+03,3.0418e+03,1.6405e+03,3.5625e+03,4.0833e+03,3.4423e+03,3.6026e+03,2.5213e+03,1.6806e+03,1.7206e+03,6.8009e+02,8.4014e+02,3.3622e+03,2.7615e+03,2.5613e+03,1.5205e+03,2.0008e+03,5.0851e+03,4.2035e+03,3.7227e+03
2021-01-06 08:00:00 UTC,8.1848e+04,1.8211e+04,1.9218e+04,2.6110e+04,9.9761e+03,8.3314e+03,6.8009e+02,1.0002e+03,2.7615e+03,4.4038e+03,1.3604e+03,3.3622e+03,9.6018e+02,3.6426e+03,7.2010e+02,1.8003e+03,8.8015e+02,2.3211e+03,3.9631e+03,9.6018e+02,3.4023e+03,5.1252e+03,3.6426e+03,2.8016e+03,1.5605e+03
2021-01-06 08:15:00 UTC,1.0033e+05,2.7555e+04,2.2319e+04,3.0902e+04,9.4138e+03,1.0136e+04,1.0002e+03,1.0002e+03,6.7650e+03,1.9207e+03,2.0008e+03,6.4483e+03,3.9620e+03,4.3638e+03,6.8009e+02,6.8057e+03,9.2017e+02,3.6026e+03,4.0032e+03,7.2010e+02,4.2035e+03,1.3203e+03,5.0451e+03,7.6012e+02,3.0018e+03
2021-01-06 08:30:00 UTC,8.8038e+04,2.3283e+04,2.0872e+04,2.3728e+04,1.0539e+04,9.6154e+03,1.3604e+03,8.0013e+02,6.9248e+03,1.3604e+03,3.1620e+03,5.2054e+03,1.6803e+03,2.7215e+03,7.6012e+02,6.0438e+03,1.1603e+03,3.6427e+03,1.1203e+03,6.0007e+02,6.0072e+03,1.4804e+03,1.6005e+03,3.0419e+03,1.4804e+03
2021-01-06 08:45:00 UTC,8.3324e+04,2.0990e+04,1.7284e+04,2.4011e+04,1.2587e+04,8.4515e+03,1.3204e+03,7.6012e+02,2.5206e+03,1.2803e+03,4.0433e+03,5.8469e+03,1.4404e+03,3.7228e+03,9.6019e+02,2.4812e+03,3.2811e+03,3.7629e+03,1.2803e+03,6.4008e+02,2.7215e+03,2.1209e+03,2.4012e+03,1.6005e+03,1.6806e+03
2021-01-06 09:00:00 UTC,9.6601e+04,2.2758e+04,2.5330e+04,2.7398e+04,1.2102e+04,9.0123e+03,1.1603e+03,2.9618e+03,2.0008e+03,1.1203e+03,3.2822e+03,4.0834e+03,4.7646e+03,3.3222e+03,3.9231e+03,1.9207e+03,3.3212e+03,3.8430e+03,2.2811e+03,2.9612e+03,3.1220e+03,3.8830e+03,5.7653e+03,8.8016e+02,4.2436e+03
2021-01-06 09:15:00 UTC,9.1551e+04,2.0988e+04,2.2435e+04,2.9981e+04,1.1260e+04,6.8869e+03,1.4004e+03,2.5613e+03,4.2036e+03,1.1603e+03,3.1220e+03,1.8407e+03,5.1252e+03,1.5205e+03,4.7224e+03,1.7606e+03,2.4806e+03,3.9231e+03,6.2440e+03,7.2008e+02,1.3604e+03,1.1603e+03,5.8060e+03,8.4014e+02,2.2010e+03
2021-01-06 09:30:00 UTC,8.1839e+04,1.7686e+04,2.5019e+04,2.0826e+04,1.1782e+04,6.5263e+03,1.6803e+03,8.8016e+02,2.9217e+03,2.4412e+03,3.8430e+03,1.8807e+03,2.4812e+03,1.5205e+03,6.3256e+03,1.9608e+03,1.2403e+03,4.2837e+03,5.5259e+03,6.4008e+02,3.8430e+03,1.1203e+03,5.9658e+03,5.6006e+02,2.9618e+03
2021-01-06 09:45:00 UTC,9.3006e+04,2.3530e+04,2.3933e+04,2.7275e+04,9.7752e+03,8.4920e+03,8.3675e+03,8.0013e+02,1.0802e+03,4.2437e+03,3.8430e+03,2.3211e+03,1.3604e+03,1.4404e+03,5.5240e+03,1.7206e+03,1.1603e+03,3.4424e+03,6.3282e+03,5.2005e+02,4.3238e+03,8.4014e+02,5.8059e+03,1.0802e+03,2.3611e+03
2021-01-06 10:00:00 UTC,9.9891e+04,2.6865e+04,2.1515e+04,3.2239e+04,1.1701e+04,7.5691e+03,6.8454e+03,3.6418e+03,1.8807e+03,2.7215e+03,3.8430e+03,2.2410e+03,1.7606e+03,3.8430e+03,4.2022e+03,1.6806e+03,1.1203e+03,1.6005e+03,6.0474e+03,8.4014e+02,4.7646e+03,1.2003e+03,5.0038e+03,5.2006e+02,3.0419e+03
2021-01-06 10:15:00 UTC,1.0291e+05,3.1622e+04,2.2437e+04,3.0867e+04,1.1340e+04,6.6469e+03,5.1227e+03,7.7265e+03,4.0032e+03,2.0809e+03,3.9231e+03,4.1635e+03,1.6405e+03,2.8416e+03,5.7636e+03,1.7206e+03,1.1203e+03,1.6005e+03,5.7667e+03,2.4808e+03,1.6405e+03,2.2811e+03,2.5609e+03,9.6019e+02,5.5663e+03
2021-01-06 10:30:00 UTC,1.1381e+05,3.0536e+04,3.2677e+04,3.3854e+04,1.0135e+04,6.6065e+03,6.7253e+03,3.8822e+03,2.6414e+03,1.8007e+03,6.4885e+03,3.0819e+03,2.1609e+03,3.6427e+03,5.3632e+03,1.8407e+03,1.2003e+03,1.4404e+03,6.0464e+03,6.2461e+03,5.0852e+03,5.3257e+03,4.3228e+03,5.2005e+02,5.6865e+03
2021-01-06 10:45:00 UTC,9.4024e+04,1.9499e+04,2.8454e+04,3.2695e+04,8.0900e+03,5.2842e+03,3.0013e+03,9.6011e+02,9.6019e+02,3.6828e+03,4.0834e+03,1.3204e+03,4.3639e+03,1.0802e+03,2.2806e+03,1.6806e+03,1.5205e+03,1.4804e+03,1.0692e+04,7.5269e+03,2.2010e+03,9.6019e+02,3.1215e+03,8.8016e+02,5.7267e+03
2021-01-06 11:00:00 UTC,9.6036e+04,1.8772e+04,3.3582e+04,3.0748e+04,7.4483e+03,5.4846e+03,2.2010e+03,4.2018e+03,1.0802e+03,4.1235e+03,1.5205e+03,1.2003e+03,3.2811e+03,1.1203e+03,1.0402e+03,1.5204e+03,1.2803e+03,3.7615e+03,8.5278e+03,1.1975e+04,3.0819e+03,2.2410e+03,5.2829e+03,2.7616e+03,5.9272e+03
2021-01-06 11:15:00 UTC,1.0371e+05,2.4895e+04,2.4246e+04,3.8699e+04,5.6848e+03,1.0180e+04,5.7241e+03,4.1622e+03,1.1203e+03,1.4004e+03,1.0402e+03,3.8831e+03,6.4054e+03,1.0802e+03,1.4804e+03,1.3604e+03,1.8007e+03,2.0007e+03,4.5621e+03,6.6846e+03,3.0419e+03,3.2422e+03,5.7235e+03,3.6828e+03,5.9673e+03
2021-01-06 11:30:00 UTC,9.5156e+04,2.0628e+04,2.1108e+04,3.4302e+04,1.1547e+04,7.5699e+03,5.4037e+03,7.2011e+02,1.0802e+03,1.3604e+03,1.1203e+03,3.9632e+03,5.8844e+03,1.0402e+03,2.3211e+03,1.3604e+03,3.9632e+03,2.8817e+03,6.3646e+03,1.6005e+03,1.1203e+03,1.4404e+03,1.3203e+03,1.1203e+03,6.5287e+03
2021-01-06 11:45:00 UTC,8.9658e+04,1.4954e+04,2.2475e+04,3.2592e+04,1.3751e+04,5.8853e+03,3.2411e+03,7.2011e+02,1.1203e+03,1.2803e+03,1.4004e+03,1.4804e+03,4.6024e+03,1.0802e+03,3.4024e+03,1.2803e+03,1.8007e+03,5.6843e+03,4.4429e+03,1.8407e+03,2.0809e+03,1.8807e+03,5.0826e+03,3.5225e+03,6.3683e+03
2021-01-06 12:00:00 UTC,9.2686e+04,2.0058e+04,1.7007e+04,3.6149e+04,1.1380e+04,8.0908e+03,2.7208e+03,1.4804e+03,1.0402e+03,3.0819e+03,4.0834e+03,1.5605e+03,3.3612e+03,2.6815e+03,1.8407e+03,1.2803e+03,1.2403e+03,6.3646e+03,1.3204e+03,2.6815e+03,1.4804e+03,7.6012e+02,6.2041e+03,2.0409e+03,6.2480e+03
2021-01-06 12:15:00 UTC,9.3676e+04,2.2755e+04,2.1106e+04,3.0864e+04,9.5754e+03,9.3755e+03,2.4006e+03,3.2821e+03,1.7606e+03,3.2421e+03,2.6014e+03,3.5626e+03,1.8006e+03,4.0433e+03,2.8016e+03,1.2803e+03,3.6427e+03,4.9630e+03,3.0819e+03,8.0013e+02,2.5613e+03,1.9208e+03,4.4429e+03,2.0809e+03,7.1304e+03
2021-01-06 12:30:00 UTC,8.2047e+04,1.6561e+04,1.9698e+04,2.7359e+04,1.0337e+04,8.0911e+03,1.6804e+03,6.8009e+02,2.6014e+03,1.7606e+03,1.6005e+03,3.6026e+03,1.6806e+03,2.9217e+03,3.0419e+03,1.3604e+03,2.4412e+03,5.4831e+03,8.4014e+02,2.0008e+03,1.2003e+03,3.2822e+03,4.9626e+03,1.1203e+03,8.4145e+03
2021-01-06 12:45:00 UTC,9.6141e+04,1.7571e+04,2.1597e+04,3.7219e+04,8.0507e+03,1.1702e+04,5.2037e+03,7.2011e+02,1.1603e+03,1.5205e+03,1.7206e+03,1.2403e+03,4.6844e+03,1.2803e+03,1.6806e+03,1.3604e+03,3.0019e+03,6.6849e+03,6.8010e+02,2.1209e+03,5.6006e+02,5.4461e+03,4.4821e+03,2.7616e+03,7.8527e+03
2021-01-06 13:00:00 UTC,8.6070e+04,1.6402e+04,1.0898e+04,3.7489e+04,6.7670e+03,1.4514e+04,3.6015e+03,8.8014e+02,1.1603e+03,1.4804e+03,1.7206e+03,1.5605e+03,4.5241e+03,1.4404e+03,1.9608e+03,1.3604e+03,1.6806e+03,1.7605e+03,1.9207e+03,6.8009e+02,6.0007e+02,9.2017e+02,4.0032e+03,2.0008e+03,6.2881e+03
2021-01-06 13:15:00 UTC,8.4629e+04,2.1350e+04,1.5639e+04,2.8046e+04,6.7266e+03,1.2867e+04,1.0402e+03,2.1610e+03,1.2403e+03,2.0008e+03,3.9632e+03,3.6027e+03,4.6444e+03,2.6414e+03,2.0809e+03,1.2803e+03,4.6043e+03,2.8016e+03,6.4008e+02,2.0809e+03,9.6019e+02,1.1603e+03,2.2010e+03,1.4004e+03,6.2079e+03
2021-01-06 13:30:00 UTC,8.7919e+04,2.5255e+04,1.7407e+04,2.7027e+04,6.0054e+03,1.2224e+04,1.3604e+03,2.8815e+03,1.2003e+03,3.9231e+03,3.1620e+03,3.8831e+03,4.6042e+03,4.1635e+03,2.6815e+03,1.4804e+03,2.3611e+03,4.3238e+03,8.0013e+02,9.6019e+02,3.1620e+03,1.6005e+03,3.6017e+03,1.8807e+03,5.8069e+03
2021-01-06 13:45:00 UTC,9.1060e+04,1.8856e+04,1.9460e+04,3.6842e+04,5.8053e+03,1.0096e+04,1.2803e+03,5.7245e+03,1.1603e+03,1.2403e+03,2.0008e+03,1.1203e+03,4.2036e+03,2.0809e+03,3.8831e+03,1.4404e+03,1.2803e+03,4.4841e+03,5.6006e+02,1.7606e+03,1.6005e+03,4.4039e+03,8.0875e+03,1.8807e+03,6.8095e+03
2021-01-06 14:00:00 UTC,9.0591e+04,1.3180e+04,1.4753e+04,4.9564e+04,6.1258e+03,6.9671e+03,1.2403e+03,2.7956e+03,1.2803e+03,9.2017e+02,1.4804e+03,2.6414e+03,1.4804e+03,1.3204e+03,2.8416e+03,1.4404e+03,1.0802e+03,4.5242e+03,7.2011e+02,2.1610e+03,4.0003e+02,1.5573e+03,1.2697e+04,1.2403e+03,6.0876e+03
2021-01-06 14:15:00 UTC,8.4433e+04,2.0303e+04,1.4675e+04,3.6562e+04,6.6465e+03,6.2457e+03,1.3204e+03,2.2407e+03,1.2803e+03,1.7606e+03,3.8831e+03,4.4039e+03,1.3204e+03,4.0433e+03,2.7215e+03,1.5605e+03,1.0402e+03,4.4440e+03,2.7610e+03,4.8005e+02,8.4014e+02,8.0013e+02,6.6455e+03,2.8817e+03,2.3611e+03
2021-01-06 14:30:00 UTC,9.4723e+04,1.9014e+04,2.2323e+04,4.0650e+04,8.3309e+03,4.4028e+03,1.3604e+03,2.0008e+03,1.3204e+03,3.6427e+03,3.8029e+03,2.2010e+03,1.3604e+03,3.2822e+03,2.5613e+03,1.4804e+03,1.1203e+03,9.2087e+03,4.0023e+03,2.1209e+03,1.0802e+03,6.8009e+02,8.2073e+03,1.3604e+03,4.0834e+03
