# file...... 1Meter_633_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_C_20:measured_power.real,house_meter_633_C_21:measured_power.real,house_meter_633_C_22:measured_power.real,house_meter_633_C_23:measured_power.real,house_meter_633_C_24:measured_power.real,house_meter_633_C_25:measured_power.real,house_meter_633_C_26:measured_power.real,house_meter_633_C_27:measured_power.real,house_meter_633_C_28:measured_power.real,house_meter_633_C_29:measured_power.real,house_meter_633_C_30:measured_power.real,house_meter_633_C_31:measured_power.real,house_meter_633_C_32:measured_power.real,house_meter_633_C_33:measured_power.real,house_meter_633_C_34:measured_power.real,house_meter_633_C_35:measured_power.real,house_meter_633_C_36:measured_power.real,house_meter_633_C_37:measured_power.real,house_meter_633_C_38:measured_power.real,house_meter_633_C_39:measured_power.real,house_meter_633_C_40:measured_power.real
2021-01-06 03:30:00 UTC,3.2002e+02,2.4001e+02,2.8002e+02,2.8002e+02,3.2002e+02,2.4001e+02,3.2002e+02,4.0003e+02,3.6003e+02,1.6406e+03,2.2410e+03,2.4813e+03,5.2056e+03,1.6005e+03,1.8007e+03,1.9208e+03,1.7606e+03,1.0011e+04,2.0409e+03,2.1209e+03,4.2036e+03
2021-01-06 03:45:00 UTC,4.0003e+02,4.0003e+02,2.4001e+02,2.8002e+02,2.0001e+02,2.8002e+02,3.2002e+02,2.4001e+02,3.6003e+02,2.1610e+03,1.7606e+03,6.6892e+03,2.5213e+03,7.2107e+03,2.6014e+03,2.2811e+03,2.2410e+03,7.3656e+03,5.5664e+03,2.0409e+03,3.3223e+03
2021-01-06 04:00:00 UTC,3.2002e+02,3.2002e+02,2.8002e+02,3.2002e+02,2.8002e+02,2.4001e+02,3.2002e+02,2.4001e+02,3.6003e+02,1.6406e+03,3.6027e+03,2.9217e+03,1.8807e+03,3.5626e+03,2.2010e+03,1.9208e+03,1.6806e+03,5.4837e+03,2.6815e+03,2.3611e+03,1.9208e+03
2021-01-06 04:15:00 UTC,2.4001e+02,3.2002e+02,3.6003e+02,3.2002e+02,3.2002e+02,2.8002e+02,2.0001e+02,2.4001e+02,2.8002e+02,1.9608e+03,5.6866e+03,4.4441e+03,2.4012e+03,2.3611e+03,5.8470e+03,6.4085e+03,5.7668e+03,6.0841e+03,1.9208e+03,2.1209e+03,2.1610e+03
2021-01-06 04:30:00 UTC,2.4001e+02,3.6003e+02,4.0003e+02,3.2002e+02,3.6003e+02,4.4004e+02,2.8002e+02,3.6003e+02,3.2002e+02,1.7206e+03,1.9208e+03,2.7616e+03,1.9608e+03,2.0409e+03,2.2010e+03,3.4825e+03,3.2422e+03,3.5213e+03,1.9208e+03,3.9232e+03,2.0008e+03
2021-01-06 04:45:00 UTC,3.6003e+02,6.0007e+02,2.8002e+02,2.4001e+02,2.8002e+02,2.8002e+02,3.2002e+02,3.6003e+02,3.6003e+02,7.0903e+03,2.4012e+03,2.8817e+03,2.1610e+03,2.2811e+03,2.9218e+03,2.7215e+03,2.0809e+03,1.7606e+03,2.0809e+03,5.0853e+03,2.0008e+03
2021-01-06 05:00:00 UTC,3.2002e+02,3.6003e+02,2.4001e+02,2.4001e+02,2.8002e+02,2.0001e+02,2.4001e+02,2.8002e+02,2.8002e+02,3.0018e+03,2.2010e+03,2.6815e+03,2.2010e+03,2.4412e+03,2.3611e+03,2.5213e+03,2.3611e+03,2.0809e+03,2.0008e+03,1.8407e+03,2.0809e+03
2021-01-06 05:15:00 UTC,3.6003e+02,3.6003e+02,3.2002e+02,3.2002e+02,2.0001e+02,2.8002e+02,4.4004e+02,2.4001e+02,3.6003e+02,1.8007e+03,2.0409e+03,5.7668e+03,3.4024e+03,2.6014e+03,2.3611e+03,2.4412e+03,4.4040e+03,3.5226e+03,2.0809e+03,1.8807e+03,1.6005e+03
2021-01-06 05:30:00 UTC,2.4001e+02,3.2002e+02,3.2002e+02,4.0003e+02,3.2002e+02,2.8002e+02,4.0003e+02,2.4001e+02,3.6003e+02,1.6806e+03,1.8007e+03,2.7215e+03,3.9632e+03,2.0409e+03,2.7616e+03,2.6414e+03,2.4813e+03,5.3659e+03,3.5226e+03,2.5613e+03,2.3211e+03
2021-01-06 05:45:00 UTC,3.2002e+02,2.4001e+02,3.2002e+02,2.8002e+02,3.6003e+02,3.6003e+02,6.8009e+02,3.2002e+02,3.2002e+02,1.4404e+03,2.2410e+03,2.1209e+03,1.6406e+03,4.9250e+03,2.0809e+03,2.3611e+03,1.9608e+03,2.1209e+03,4.3239e+03,3.8430e+03,1.9208e+03
2021-01-06 06:00:00 UTC,3.2002e+02,2.0001e+02,3.6003e+02,2.4001e+02,3.6003e+02,3.2002e+02,3.2002e+02,3.6003e+02,3.2002e+02,1.8407e+03,9.6593e+03,2.7215e+03,2.0409e+03,1.8407e+03,2.2811e+03,2.6815e+03,2.4412e+03,1.7606e+03,3.4825e+03,2.2811e+03,1.7606e+03
2021-01-06 06:15:00 UTC,2.8002e+02,3.6003e+02,2.8002e+02,2.8002e+02,2.0001e+02,2.0001e+02,8.4015e+02,2.8002e+02,2.8002e+02,2.0409e+03,3.2822e+03,3.2422e+03,1.6806e+03,2.1209e+03,5.6466e+03,6.1278e+03,2.0409e+03,2.0809e+03,1.8807e+03,2.9618e+03,2.3211e+03
2021-01-06 06:30:00 UTC,3.6003e+02,3.6003e+02,2.8002e+02,2.4001e+02,2.8002e+02,3.2002e+02,9.6019e+02,2.4001e+02,2.8002e+02,3.0419e+03,2.0809e+03,2.3611e+03,2.0008e+03,1.4805e+03,2.2010e+03,2.8016e+03,1.9608e+03,1.6406e+03,1.8807e+03,5.8070e+03,5.4461e+03
2021-01-06 06:45:00 UTC,2.8002e+02,2.4001e+02,3.6003e+02,4.0003e+02,3.2002e+02,3.2002e+02,9.2018e+02,4.0003e+02,4.0003e+02,4.8048e+03,2.6014e+03,6.6091e+03,1.5205e+03,2.1610e+03,3.2422e+03,3.4825e+03,1.7206e+03,2.0008e+03,2.0409e+03,1.8007e+03,1.9208e+03
