# file...... 1Meter_645_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_C_20:measured_power.real,house_meter_645_C_21:measured_power.real,house_meter_645_C_22:measured_power.real,house_meter_645_C_23:measured_power.real,house_meter_645_C_24:measured_power.real,house_meter_645_C_25:measured_power.real,house_meter_645_C_26:measured_power.real,house_meter_645_C_27:measured_power.real,house_meter_645_C_28:measured_power.real,house_meter_645_C_29:measured_power.real,house_meter_645_C_30:measured_power.real,house_meter_645_C_31:measured_power.real,house_meter_645_C_32:measured_power.real,house_meter_645_C_33:measured_power.real,house_meter_645_C_34:measured_power.real,house_meter_645_C_35:measured_power.real,house_meter_645_C_36:measured_power.real,house_meter_645_C_37:measured_power.real,house_meter_645_C_38:measured_power.real,house_meter_645_C_39:measured_power.real,house_meter_645_C_40:measured_power.real
2021-01-06 02:30:00 UTC,2.0409e+03,1.3204e+03,1.0802e+03,1.1203e+03,9.2017e+02,6.8009e+02,6.8009e+02,4.8005e+02,6.0007e+02,1.7606e+03,2.0409e+03,5.2006e+02,1.1603e+03,1.5205e+03,6.0007e+02,1.4404e+03,1.6005e+03,1.0002e+03,4.0003e+02,6.4008e+02,7.2011e+02
2021-01-06 02:45:00 UTC,7.2011e+02,1.6245e+03,9.4418e+02,8.1614e+02,8.8816e+02,5.6006e+02,4.2404e+02,6.1608e+02,5.2006e+02,8.8016e+02,6.4008e+02,4.8005e+02,8.4014e+02,5.2006e+02,1.6806e+03,4.0003e+02,6.0007e+02,1.3604e+03,1.6005e+03,1.8007e+03,1.3604e+03
2021-01-06 03:00:00 UTC,8.8016e+02,1.2003e+03,1.2003e+03,1.6406e+03,1.0802e+03,6.0007e+02,1.1203e+03,6.4008e+02,7.2011e+02,1.8007e+03,1.5605e+03,1.2803e+03,1.4004e+03,1.4804e+03,4.4004e+02,1.2803e+03,1.1203e+03,1.6406e+03,4.8005e+02,6.4008e+02,4.8005e+02
2021-01-06 03:15:00 UTC,7.6012e+02,1.2003e+03,1.1603e+03,5.0052e+03,4.3639e+03,6.0007e+02,4.5242e+03,6.0007e+02,7.2011e+02,9.2017e+02,6.8009e+02,5.2006e+02,1.0802e+03,7.2011e+02,1.3604e+03,1.0802e+03,1.1603e+03,1.6806e+03,1.6806e+03,1.8407e+03,1.4404e+03
2021-01-06 03:30:00 UTC,8.0013e+02,1.1203e+03,1.1603e+03,3.1621e+03,3.6828e+03,5.2006e+02,2.3211e+03,6.0007e+02,3.4424e+03,1.5205e+03,1.6806e+03,1.6406e+03,2.2010e+03,8.4014e+02,7.2011e+02,9.6019e+02,8.0013e+02,2.0008e+03,5.2006e+02,4.0003e+02,5.2006e+02
2021-01-06 03:45:00 UTC,6.8009e+02,9.2017e+02,9.0417e+02,1.0002e+03,8.0813e+02,4.6404e+02,4.8005e+02,3.8403e+02,2.9938e+03,2.1610e+03,5.6006e+02,6.8009e+02,5.6006e+02,2.0409e+03,1.1203e+03,1.4004e+03,1.4004e+03,1.2803e+03,1.3604e+03,1.6806e+03,1.6406e+03
2021-01-06 04:00:00 UTC,8.4014e+02,1.1203e+03,1.0402e+03,1.2803e+03,9.2017e+02,6.4008e+02,6.0007e+02,1.8007e+03,5.6006e+02,9.6019e+02,1.4804e+03,1.6806e+03,1.5605e+03,6.8009e+02,1.1603e+03,4.4004e+02,1.0802e+03,2.1610e+03,6.8009e+02,5.2006e+02,4.8005e+02
2021-01-06 04:15:00 UTC,7.6012e+02,1.0802e+03,1.0802e+03,1.0802e+03,9.2017e+02,8.0013e+02,6.0007e+02,4.4841e+03,4.8005e+02,1.6005e+03,5.2006e+02,9.2017e+02,1.1203e+03,1.5205e+03,7.6012e+02,8.8016e+02,2.7215e+03,1.2803e+03,1.2403e+03,1.7206e+03,1.2803e+03
2021-01-06 04:30:00 UTC,2.6815e+03,1.0802e+03,1.2403e+03,1.0802e+03,1.0802e+03,3.5226e+03,6.8010e+02,2.1209e+03,6.0007e+02,1.2003e+03,1.6005e+03,6.0007e+02,1.5605e+03,1.2003e+03,1.4805e+03,1.1203e+03,7.2011e+02,1.4805e+03,1.0002e+03,1.2803e+03,6.8009e+02
2021-01-06 04:45:00 UTC,4.2197e+03,9.6019e+02,1.4324e+03,2.7456e+03,1.2963e+03,4.0514e+03,2.3211e+03,1.0562e+03,1.0642e+03,1.2003e+03,6.8010e+02,1.8007e+03,5.6006e+02,1.0802e+03,1.0802e+03,6.4008e+02,1.6406e+03,1.7206e+03,1.1203e+03,2.5213e+03,1.0802e+03
2021-01-06 05:00:00 UTC,2.6414e+03,1.2403e+03,1.1203e+03,4.9651e+03,9.6019e+02,1.4404e+03,4.3639e+03,6.4008e+02,7.2011e+02,1.9208e+03,1.9208e+03,6.0007e+02,2.3211e+03,1.1203e+03,1.8007e+03,1.4404e+03,6.0007e+02,8.0013e+02,9.2017e+02,1.2803e+03,1.0402e+03
2021-01-06 05:15:00 UTC,6.8009e+02,1.0802e+03,3.0820e+03,1.4805e+03,8.8016e+02,5.6006e+02,9.2017e+02,5.6006e+02,6.0007e+02,9.2017e+02,4.8005e+02,1.5205e+03,7.2011e+02,6.0007e+02,6.8009e+02,1.4805e+03,1.4404e+03,1.9208e+03,1.2003e+03,1.2403e+03,1.8407e+03
2021-01-06 05:30:00 UTC,6.4008e+02,1.0802e+03,4.6044e+03,1.2403e+03,8.0013e+02,5.6006e+02,5.6006e+02,5.2006e+02,3.9232e+03,1.3204e+03,1.6806e+03,1.3604e+03,1.5605e+03,1.8007e+03,2.2811e+03,9.2017e+02,7.2011e+02,1.0002e+03,1.6005e+03,1.3604e+03,1.5205e+03
2021-01-06 05:45:00 UTC,5.6006e+02,9.0417e+02,9.4418e+02,1.0162e+03,1.3924e+03,4.4004e+02,5.0405e+02,3.6803e+02,2.7936e+03,1.6806e+03,1.2403e+03,6.4008e+02,4.4004e+02,1.0402e+03,5.6006e+02,1.3604e+03,1.0002e+03,2.3211e+03,1.0802e+03,8.8016e+02,5.2006e+02
2021-01-06 06:00:00 UTC,8.4015e+02,1.0802e+03,1.1203e+03,1.2403e+03,4.7246e+03,7.2011e+02,6.8010e+02,5.2006e+02,6.8010e+02,1.0802e+03,1.4004e+03,1.3204e+03,1.5605e+03,1.3604e+03,1.5205e+03,6.8010e+02,1.4004e+03,1.7606e+03,1.1203e+03,1.6806e+03,1.6406e+03
2021-01-06 06:15:00 UTC,9.2017e+02,1.2003e+03,1.2003e+03,9.2017e+02,2.4412e+03,6.8010e+02,6.0007e+02,3.0019e+03,6.4008e+02,1.4004e+03,1.4404e+03,5.2006e+02,5.2006e+02,6.0007e+02,5.6006e+02,8.0013e+02,1.4004e+03,1.1203e+03,8.8016e+02,7.6012e+02,4.4004e+02
2021-01-06 06:30:00 UTC,8.4015e+02,1.2003e+03,1.1603e+03,1.0002e+03,9.6019e+02,5.2006e+02,6.0007e+02,4.4842e+03,1.4004e+03,1.6406e+03,2.0809e+03,1.5205e+03,2.3612e+03,1.6406e+03,2.2410e+03,1.2403e+03,1.7206e+03,1.8807e+03,1.2003e+03,2.5213e+03,1.4805e+03
2021-01-06 06:45:00 UTC,7.3611e+02,1.3684e+03,7.6812e+02,7.9213e+02,7.1210e+02,3.6003e+02,4.2404e+02,4.8005e+02,8.9617e+02,8.8016e+02,1.5205e+03,1.0002e+03,1.2403e+03,2.3211e+03,2.0409e+03,4.0003e+02,4.8005e+02,8.0013e+02,1.0402e+03,4.8005e+02,4.4004e+02
2021-01-06 07:00:00 UTC,8.0013e+02,4.8849e+03,9.2018e+02,1.1203e+03,9.2018e+02,4.8005e+02,4.4004e+02,5.6006e+02,6.8010e+02,2.6014e+03,1.9208e+03,2.0008e+03,3.2822e+03,1.2803e+03,2.2811e+03,1.8007e+03,2.2010e+03,2.8417e+03,2.5614e+03,2.0008e+03,2.0008e+03
2021-01-06 07:15:00 UTC,1.0402e+03,2.3612e+03,1.0002e+03,1.1603e+03,9.6019e+02,4.4004e+02,4.8005e+02,6.0007e+02,6.4009e+02,1.9608e+03,1.2003e+03,1.6406e+03,1.4404e+03,2.0008e+03,1.4004e+03,1.0002e+03,1.2803e+03,2.2410e+03,1.7206e+03,1.1603e+03,9.6019e+02
2021-01-06 07:30:00 UTC,4.6044e+03,1.1603e+03,9.6019e+02,1.2003e+03,1.2403e+03,5.2006e+02,1.8407e+03,5.2006e+02,6.4009e+02,2.2410e+03,1.4805e+03,2.2811e+03,2.0008e+03,6.0007e+02,1.3204e+03,1.4004e+03,2.4012e+03,2.1610e+03,2.2410e+03,1.8407e+03,1.9608e+03
2021-01-06 07:45:00 UTC,2.1930e+03,8.6416e+02,9.2818e+02,2.3932e+03,1.4965e+03,3.3303e+03,3.4825e+03,4.0003e+02,6.9610e+02,3.0820e+03,2.4412e+03,1.5605e+03,1.4404e+03,2.2811e+03,1.8407e+03,2.0409e+03,2.2010e+03,2.6815e+03,1.8007e+03,1.0402e+03,1.0402e+03
2021-01-06 08:00:00 UTC,1.0402e+03,1.5605e+03,1.6005e+03,5.2858e+03,1.7206e+03,4.1236e+03,1.9608e+03,9.2018e+02,4.6846e+03,1.0402e+03,1.6005e+03,7.2011e+02,1.4404e+03,2.6815e+03,1.6005e+03,3.8417e+03,2.6415e+03,1.0402e+03,1.2003e+03,1.7606e+03,1.8807e+03
2021-01-06 08:15:00 UTC,1.2003e+03,1.6406e+03,1.6806e+03,2.1209e+03,1.8807e+03,1.6806e+03,1.2803e+03,1.4004e+03,5.4863e+03,2.0809e+03,1.3204e+03,1.8807e+03,1.5205e+03,2.6415e+03,1.4004e+03,4.4823e+03,9.2018e+02,2.9218e+03,1.3204e+03,3.6828e+03,9.2018e+02
2021-01-06 08:30:00 UTC,1.0402e+03,1.5205e+03,1.6005e+03,1.5605e+03,1.8807e+03,1.8007e+03,1.2003e+03,1.2403e+03,1.8407e+03,1.9208e+03,1.6806e+03,5.6007e+02,1.9608e+03,2.3612e+03,8.8016e+02,2.1205e+03,1.9608e+03,2.0809e+03,1.3604e+03,2.7616e+03,8.4015e+02
2021-01-06 08:45:00 UTC,7.6812e+02,1.1443e+03,1.7686e+03,1.4084e+03,1.3044e+03,1.3044e+03,9.0417e+02,1.3844e+03,1.3844e+03,1.1603e+03,1.4404e+03,1.6406e+03,2.0809e+03,7.6012e+02,1.5205e+03,1.2003e+03,1.2803e+03,1.9208e+03,1.0002e+03,3.3223e+03,8.8016e+02
2021-01-06 09:00:00 UTC,9.2018e+02,1.5605e+03,2.4813e+03,2.6415e+03,2.4813e+03,1.6406e+03,9.6019e+02,4.2838e+03,1.5605e+03,2.0809e+03,1.6005e+03,1.0402e+03,1.6406e+03,1.6406e+03,6.0007e+02,1.6406e+03,2.0409e+03,1.9208e+03,1.7606e+03,4.8005e+02,5.6007e+02
2021-01-06 09:15:00 UTC,8.8016e+02,1.4805e+03,2.0809e+03,2.5213e+03,5.6065e+03,1.6005e+03,1.1203e+03,5.3660e+03,1.5605e+03,2.3211e+03,1.2403e+03,1.4004e+03,1.5205e+03,1.5205e+03,3.2021e+03,1.0402e+03,1.3604e+03,8.8016e+02,2.0008e+03,2.2010e+03,2.1209e+03
2021-01-06 09:30:00 UTC,1.0002e+03,1.6005e+03,2.3612e+03,2.4813e+03,3.2822e+03,1.4805e+03,1.1203e+03,2.0008e+03,1.4004e+03,2.0409e+03,1.6005e+03,1.5605e+03,9.6019e+02,1.7606e+03,1.3204e+03,5.2028e+03,1.5205e+03,2.5213e+03,2.8817e+03,8.0013e+02,1.0402e+03
2021-01-06 09:45:00 UTC,1.4404e+03,1.4724e+03,1.8807e+03,1.8087e+03,1.6406e+03,1.2243e+03,9.4418e+02,1.8647e+03,1.3604e+03,2.6815e+03,1.7206e+03,6.0007e+02,2.4012e+03,2.0809e+03,2.2811e+03,2.3209e+03,1.8807e+03,1.2003e+03,3.6003e+02,2.3211e+03,1.0402e+03
2021-01-06 10:00:00 UTC,4.7647e+03,1.5205e+03,4.7647e+03,2.4813e+03,2.1209e+03,1.6806e+03,3.0019e+03,2.3211e+03,1.6005e+03,2.1209e+03,2.4012e+03,4.8005e+02,2.0809e+03,9.2018e+02,1.0002e+03,3.5616e+03,1.3604e+03,2.4412e+03,1.3204e+03,1.5605e+03,1.2403e+03
2021-01-06 10:15:00 UTC,4.2838e+03,1.6806e+03,5.4462e+03,3.3624e+03,2.6014e+03,1.2803e+03,5.8872e+03,1.8007e+03,1.7606e+03,1.4805e+03,1.0002e+03,6.0007e+02,1.8807e+03,1.7606e+03,2.4813e+03,4.7225e+03,4.1235e+03,1.6406e+03,4.4004e+02,1.6406e+03,7.6012e+02
2021-01-06 10:30:00 UTC,1.7606e+03,2.0008e+03,2.0809e+03,3.3624e+03,2.0008e+03,3.3223e+03,3.0820e+03,1.7606e+03,4.8449e+03,2.2010e+03,1.1203e+03,3.3223e+03,1.1603e+03,4.4824e+03,5.2006e+02,3.3617e+03,9.6019e+02,1.1603e+03,1.4404e+03,1.4004e+03,5.6007e+02
2021-01-06 10:45:00 UTC,1.4885e+03,1.9368e+03,1.8007e+03,3.0499e+03,1.7446e+03,7.8144e+03,1.1283e+03,1.2563e+03,2.6895e+03,2.0409e+03,1.4404e+03,1.8407e+03,1.8007e+03,6.9664e+03,1.8007e+03,1.1601e+03,1.7206e+03,2.6414e+03,2.8002e+02,1.3604e+03,5.2006e+02
2021-01-06 11:00:00 UTC,1.7606e+03,1.9608e+03,2.6014e+03,7.1306e+03,1.7606e+03,5.5639e+03,1.4805e+03,1.1203e+03,1.3604e+03,1.7606e+03,1.6806e+03,2.0008e+03,1.0402e+03,5.8447e+03,7.2011e+02,1.3604e+03,6.8010e+02,8.0013e+02,8.0013e+02,1.8407e+03,1.3204e+03
2021-01-06 11:15:00 UTC,1.4404e+03,2.6815e+03,2.2811e+03,6.0877e+03,1.5605e+03,3.8817e+03,1.3604e+03,1.2403e+03,1.2003e+03,2.0409e+03,1.7606e+03,2.4012e+03,2.2811e+03,4.0022e+03,5.2832e+03,1.0002e+03,1.7206e+03,2.0809e+03,8.0013e+02,1.9208e+03,6.4008e+02
2021-01-06 11:30:00 UTC,3.2811e+03,2.3612e+03,2.5213e+03,3.7229e+03,1.9208e+03,1.5204e+03,1.4404e+03,2.8817e+03,1.2803e+03,9.6019e+02,7.2011e+02,3.3223e+03,1.0002e+03,3.0810e+03,2.9609e+03,2.6815e+03,1.3204e+03,2.0008e+03,8.8016e+02,1.9608e+03,4.4004e+02
2021-01-06 11:45:00 UTC,3.3692e+03,1.7046e+03,1.6566e+03,2.3531e+03,1.7046e+03,8.9617e+02,1.2723e+03,4.2357e+03,1.0482e+03,2.8016e+03,1.6806e+03,4.1235e+03,1.5605e+03,7.6012e+02,5.0840e+03,2.6815e+03,1.1203e+03,1.6406e+03,1.7206e+03,3.4417e+03,9.2018e+02
2021-01-06 12:00:00 UTC,3.3612e+03,2.0008e+03,2.1209e+03,3.6027e+03,1.9208e+03,6.2059e+03,1.5205e+03,2.3211e+03,1.2003e+03,1.0802e+03,1.9608e+03,4.1636e+03,8.4015e+02,2.5607e+03,4.6024e+03,1.7606e+03,2.2811e+03,1.8007e+03,2.1209e+03,5.0429e+03,1.3204e+03
2021-01-06 12:15:00 UTC,3.0810e+03,2.0809e+03,2.4412e+03,7.4458e+03,5.6868e+03,5.0030e+03,1.5605e+03,1.6406e+03,1.2003e+03,1.4805e+03,2.9618e+03,3.9232e+03,1.8007e+03,7.7269e+03,3.6419e+03,1.4805e+03,1.2803e+03,8.4015e+02,5.2006e+02,5.5632e+03,5.2006e+02
2021-01-06 12:30:00 UTC,1.6005e+03,2.2010e+03,2.2811e+03,6.8049e+03,3.4024e+03,3.6414e+03,1.5605e+03,1.2403e+03,9.2018e+02,1.6406e+03,4.3223e+03,3.7229e+03,1.0402e+03,3.5619e+03,6.8864e+03,2.8016e+03,2.7215e+03,1.8407e+03,1.7606e+03,2.7615e+03,7.6012e+02
2021-01-06 12:45:00 UTC,2.4813e+03,4.9972e+03,2.1369e+03,3.7695e+03,1.0002e+03,7.7610e+02,1.8087e+03,8.4815e+02,1.7606e+03,1.1203e+03,7.2867e+03,3.5226e+03,1.7606e+03,1.6805e+03,4.2427e+03,2.8817e+03,1.9208e+03,1.0402e+03,1.0002e+03,2.6014e+03,1.7606e+03
2021-01-06 13:00:00 UTC,4.4842e+03,4.5243e+03,2.2811e+03,2.2009e+03,1.3204e+03,1.2803e+03,5.1255e+03,1.1203e+03,4.6846e+03,2.3612e+03,6.2042e+03,3.6027e+03,1.9208e+03,5.6007e+02,4.8825e+03,2.7616e+03,2.3211e+03,1.8807e+03,2.4412e+03,4.5622e+03,7.6012e+02
2021-01-06 13:15:00 UTC,7.2011e+02,2.5614e+03,2.3612e+03,2.1209e+03,1.8807e+03,1.9608e+03,2.6815e+03,7.2011e+02,2.0409e+03,1.6005e+03,4.0417e+03,3.8831e+03,1.2403e+03,6.0007e+02,1.8406e+03,3.2822e+03,1.6005e+03,2.2410e+03,1.5605e+03,5.5232e+03,6.0007e+02
2021-01-06 13:30:00 UTC,8.4015e+02,3.5226e+03,2.1610e+03,2.4412e+03,3.4024e+03,5.1656e+03,4.0021e+03,9.6019e+02,9.6019e+02,2.4012e+03,2.1609e+03,4.1235e+03,1.1603e+03,1.6005e+03,1.1203e+03,2.0008e+03,2.5614e+03,9.6019e+02,2.1205e+03,5.3631e+03,2.2811e+03
2021-01-06 13:45:00 UTC,6.9610e+02,2.7295e+03,1.7686e+03,1.6165e+03,2.3772e+03,2.6655e+03,5.9818e+03,6.6409e+02,6.8810e+02,2.2010e+03,2.3612e+03,3.0019e+03,9.6019e+02,1.4404e+03,1.3604e+03,3.4825e+03,2.1610e+03,2.0809e+03,4.3623e+03,5.4831e+03,1.7606e+03
2021-01-06 14:00:00 UTC,5.6007e+02,2.6014e+03,2.0809e+03,3.6027e+03,2.6415e+03,1.2803e+03,6.3260e+03,7.6062e+03,7.6012e+02,1.3604e+03,1.4805e+03,3.7630e+03,1.3604e+03,1.1603e+03,2.2811e+03,1.9608e+03,2.3211e+03,6.0007e+02,3.8019e+03,9.2016e+02,1.0802e+03
2021-01-06 14:15:00 UTC,6.8010e+02,3.0820e+03,2.2010e+03,5.7269e+03,2.1209e+03,1.3204e+03,4.8837e+03,8.8883e+03,8.4015e+02,2.0409e+03,2.9218e+03,3.0019e+03,1.4404e+03,1.5605e+03,2.8016e+03,2.8417e+03,2.5614e+03,1.9208e+03,3.6014e+03,5.2431e+03,1.0802e+03
2021-01-06 14:30:00 UTC,6.8010e+02,2.4412e+03,2.1209e+03,4.0019e+03,1.9208e+03,1.2803e+03,2.3607e+03,2.8409e+03,8.8016e+02,1.1603e+03,2.2410e+03,3.6828e+03,1.9608e+03,6.0007e+02,2.5213e+03,2.2811e+03,1.8407e+03,1.7206e+03,1.8404e+03,3.8021e+03,1.8007e+03
2021-01-06 14:45:00 UTC,6.1608e+02,2.3051e+03,1.7206e+03,6.9503e+03,1.4324e+03,4.7790e+03,8.2411e+02,1.4483e+03,9.1217e+02,1.5205e+03,2.1610e+03,3.3624e+03,7.2011e+02,1.1603e+03,4.6423e+03,3.2822e+03,2.4813e+03,2.2410e+03,2.8810e+03,4.5624e+03,9.6019e+02
2021-01-06 15:00:00 UTC,7.6012e+02,1.8407e+03,3.5226e+03,5.4031e+03,2.1610e+03,6.9265e+03,4.5632e+03,1.9606e+03,1.2003e+03,4.5623e+03,2.5614e+03,3.5226e+03,1.5205e+03,1.3204e+03,4.8826e+03,2.4813e+03,2.5614e+03,1.7206e+03,3.8420e+03,3.2813e+03,8.0013e+02
2021-01-06 15:15:00 UTC,8.4015e+02,2.0409e+03,5.9274e+03,4.5622e+03,5.3660e+03,6.6462e+03,6.3262e+03,1.6806e+03,3.9633e+03,6.3261e+03,1.4404e+03,3.0820e+03,6.0008e+02,1.0002e+03,2.4812e+03,4.2823e+03,1.6806e+03,1.4805e+03,4.8826e+03,3.0009e+03,1.8807e+03
2021-01-06 15:30:00 UTC,1.4805e+03,2.1209e+03,2.4012e+03,1.9607e+03,4.0835e+03,6.1249e+03,7.4469e+03,1.5205e+03,5.2458e+03,5.7235e+03,2.4413e+03,4.0034e+03,2.0008e+03,1.9208e+03,2.0409e+03,4.1220e+03,2.6415e+03,2.9618e+03,3.5217e+03,3.1210e+03,8.8016e+02
2021-01-06 15:45:00 UTC,3.6588e+03,1.7767e+03,2.0969e+03,1.9446e+03,1.2963e+03,4.0500e+03,8.1029e+03,1.2723e+03,1.1123e+03,3.7216e+03,1.8407e+03,3.1220e+03,8.0013e+02,1.0402e+03,2.3211e+03,3.8030e+03,1.7606e+03,2.5213e+03,2.8809e+03,2.5213e+03,1.2403e+03
2021-01-06 16:00:00 UTC,2.4012e+03,1.9608e+03,2.8817e+03,5.6433e+03,1.5605e+03,3.8028e+03,6.3243e+03,1.4805e+03,1.1603e+03,2.2410e+03,1.8007e+03,6.9664e+03,1.8007e+03,1.0002e+03,4.5622e+03,4.3640e+03,2.9218e+03,2.2811e+03,1.6803e+03,2.2010e+03,8.4015e+02
2021-01-06 16:15:00 UTC,1.0002e+03,1.8807e+03,2.9218e+03,2.9618e+03,1.6005e+03,5.5665e+03,1.2002e+03,4.7226e+03,9.2018e+02,3.8016e+03,3.2021e+03,8.4475e+03,7.6012e+02,2.4012e+03,2.2811e+03,3.0820e+03,2.7616e+03,2.6014e+03,3.2411e+03,2.8817e+03,2.7215e+03
2021-01-06 16:30:00 UTC,1.0002e+03,1.8407e+03,2.5614e+03,3.3624e+03,1.6406e+03,2.0409e+03,9.2018e+02,9.5697e+03,8.8016e+02,6.8464e+03,1.6005e+03,8.1278e+03,3.1220e+03,1.0002e+03,2.4012e+03,3.4825e+03,3.0019e+03,2.2010e+03,3.4014e+03,1.8407e+03,3.8030e+03
2021-01-06 16:45:00 UTC,1.7446e+03,1.4404e+03,2.2571e+03,4.3640e+03,1.9768e+03,1.6085e+03,1.3364e+03,1.0043e+04,2.3852e+03,7.7272e+03,2.3612e+03,3.6027e+03,2.5614e+03,1.1603e+03,2.2010e+03,2.3211e+03,2.9618e+03,3.4024e+03,2.6808e+03,2.8417e+03,3.0019e+03
2021-01-06 17:00:00 UTC,1.5205e+03,1.9608e+03,2.8417e+03,6.8097e+03,1.8407e+03,1.3204e+03,7.2011e+02,6.3646e+03,4.8850e+03,6.0848e+03,2.4012e+03,5.2858e+03,2.9218e+03,2.0809e+03,3.7229e+03,3.2822e+03,2.2811e+03,2.9218e+03,3.0410e+03,2.2010e+03,2.9218e+03
2021-01-06 17:15:00 UTC,1.4004e+03,2.0008e+03,2.5213e+03,4.2438e+03,1.6406e+03,1.3204e+03,1.0402e+03,3.7216e+03,1.4805e+03,4.4422e+03,2.4012e+03,4.4842e+03,1.4805e+03,1.2803e+03,2.7616e+03,3.0419e+03,3.3223e+03,3.2021e+03,3.5213e+03,3.1220e+03,2.1209e+03
