# file...... 1Meter_611_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_611_C_20:measured_power.real,house_meter_611_C_21:measured_power.real,house_meter_611_C_22:measured_power.real,house_meter_611_C_23:measured_power.real,house_meter_611_C_24:measured_power.real,house_meter_611_C_25:measured_power.real,house_meter_611_C_26:measured_power.real,house_meter_611_C_27:measured_power.real,house_meter_611_C_28:measured_power.real,house_meter_611_C_29:measured_power.real,house_meter_611_C_30:measured_power.real,house_meter_611_C_31:measured_power.real,house_meter_611_C_32:measured_power.real,house_meter_611_C_33:measured_power.real,house_meter_611_C_34:measured_power.real,house_meter_611_C_35:measured_power.real,house_meter_611_C_36:measured_power.real,house_meter_611_C_37:measured_power.real,house_meter_611_C_38:measured_power.real,house_meter_611_C_39:measured_power.real,house_meter_611_C_40:measured_power.real
2021-01-06 10:00:00 UTC,7.3719e+03,6.2084e+03,7.8535e+03,5.4866e+03,1.0946e+04,3.0821e+03,7.5324e+03,3.9634e+03,1.1429e+04,9.0981e+03,1.1187e+04,1.1107e+04,4.8451e+03,3.0420e+03,1.9208e+03,2.0809e+03,1.8007e+03,4.4042e+03,4.6046e+03,2.2411e+03,7.3317e+03
2021-01-06 10:15:00 UTC,6.6497e+03,5.2060e+03,7.6529e+03,4.7249e+03,7.8937e+03,3.2423e+03,6.5294e+03,4.8005e+02,9.1383e+03,9.6605e+03,1.1389e+04,1.1228e+04,5.3262e+03,1.5205e+03,1.7146e+03,2.0009e+03,6.3689e+03,1.6806e+03,9.2587e+03,4.7249e+03,4.9654e+03
2021-01-06 10:30:00 UTC,8.7369e+03,5.2461e+03,7.3720e+03,4.4444e+03,7.8135e+03,4.6447e+03,7.3720e+03,4.1237e+03,8.0543e+03,9.5802e+03,1.1590e+04,1.1429e+04,4.7650e+03,1.8407e+03,6.2429e+03,4.6848e+03,2.5214e+03,1.7206e+03,6.3288e+03,4.7650e+03,6.5695e+03
2021-01-06 10:45:00 UTC,1.1871e+04,6.0079e+03,7.0509e+03,4.7650e+03,7.8134e+03,4.2039e+03,6.6898e+03,3.3224e+03,1.0223e+04,8.5761e+03,1.1549e+04,1.0143e+04,5.0456e+03,1.4404e+03,4.0836e+03,9.9415e+03,2.6015e+03,1.8007e+03,3.4426e+03,4.6046e+03,2.9219e+03
2021-01-06 11:00:00 UTC,2.2411e+03,5.2059e+03,6.7700e+03,5.2861e+03,7.8133e+03,7.0910e+03,7.7732e+03,1.1603e+03,8.0943e+03,6.8101e+03,1.1187e+04,9.6202e+03,4.5645e+03,1.9208e+03,1.7607e+03,7.6527e+03,2.1210e+03,1.7607e+03,4.5645e+03,2.0409e+03,2.7617e+03
2021-01-06 11:15:00 UTC,3.3224e+03,5.2059e+03,6.7298e+03,5.1658e+03,7.4119e+03,3.6429e+03,7.0909e+03,3.8432e+03,7.3718e+03,6.6897e+03,8.8972e+03,8.4555e+03,5.0054e+03,4.8050e+03,1.7607e+03,6.5292e+03,1.8007e+03,1.8407e+03,1.2804e+03,1.7607e+03,3.3224e+03
2021-01-06 11:30:00 UTC,5.9677e+03,5.0054e+03,1.0745e+04,3.5227e+03,7.4120e+03,4.3241e+03,6.7299e+03,1.0002e+03,6.4491e+03,7.2113e+03,1.2192e+04,9.9415e+03,7.7330e+03,2.1210e+03,1.6806e+03,7.7330e+03,1.7607e+03,5.2460e+03,2.0809e+03,4.2439e+03,7.1310e+03
2021-01-06 11:45:00 UTC,5.2059e+03,5.0856e+03,7.9738e+03,2.9619e+03,7.2113e+03,4.2039e+03,6.2084e+03,4.8852e+03,6.7700e+03,7.2515e+03,1.6397e+04,8.0542e+03,4.6046e+03,1.3204e+03,1.6406e+03,3.7631e+03,1.7607e+03,1.7206e+03,5.1658e+03,3.3624e+03,6.6496e+03
2021-01-06 12:00:00 UTC,3.8432e+03,8.4154e+03,7.2916e+03,4.7249e+03,7.0107e+03,8.5760e+03,6.8903e+03,3.8031e+03,6.8502e+03,7.3317e+03,1.0898e+04,7.5323e+03,2.8418e+03,2.0009e+03,1.7206e+03,2.5614e+03,1.8808e+03,1.6806e+03,6.5693e+03,2.8818e+03,5.6068e+03
2021-01-06 12:15:00 UTC,1.2514e+04,2.6816e+03,7.3318e+03,4.3642e+03,6.5294e+03,1.3198e+04,5.8475e+03,6.0008e+02,6.2887e+03,7.9740e+03,8.0943e+03,6.5294e+03,4.3241e+03,1.2403e+03,5.4064e+03,5.6871e+03,1.7206e+03,1.7607e+03,3.0020e+03,5.6871e+03,3.8032e+03
2021-01-06 12:30:00 UTC,4.5645e+03,3.0821e+03,7.4120e+03,4.0035e+03,6.6095e+03,1.0343e+04,6.0079e+03,3.9634e+03,6.5293e+03,9.0580e+03,7.6528e+03,7.1311e+03,4.3241e+03,2.8818e+03,4.0035e+03,4.4042e+03,5.9277e+03,1.7607e+03,3.0020e+03,3.8833e+03,6.8101e+03
2021-01-06 12:45:00 UTC,1.0826e+04,5.0054e+03,5.9276e+03,2.1210e+03,6.1683e+03,1.0745e+04,7.6528e+03,3.7631e+03,6.0881e+03,5.5266e+03,7.3317e+03,7.5324e+03,4.4042e+03,4.2038e+03,3.3624e+03,1.8007e+03,2.4012e+03,1.7607e+03,3.1221e+03,2.3212e+03,3.6429e+03
2021-01-06 13:00:00 UTC,8.4556e+03,5.0856e+03,6.8502e+03,4.6046e+03,6.4090e+03,7.8534e+03,6.8101e+03,8.8017e+02,5.2861e+03,5.4866e+03,7.0910e+03,7.2113e+03,4.5245e+03,1.9608e+03,2.7617e+03,9.6020e+02,2.6015e+03,7.5724e+03,2.7617e+03,2.4413e+03,3.0821e+03
2021-01-06 13:15:00 UTC,2.0409e+03,1.4404e+03,6.3688e+03,4.2038e+03,6.2885e+03,8.0942e+03,7.4520e+03,3.8031e+03,5.6469e+03,6.0078e+03,6.4490e+03,6.9705e+03,4.9653e+03,1.2403e+03,2.0809e+03,2.8017e+03,2.0409e+03,1.7206e+03,4.2439e+03,6.4088e+03,3.2423e+03
2021-01-06 13:30:00 UTC,3.2423e+03,4.5645e+03,5.8875e+03,4.8050e+03,6.8903e+03,5.3262e+03,7.2514e+03,2.5214e+03,5.4464e+03,5.8073e+03,6.6496e+03,6.8502e+03,2.8017e+03,2.0409e+03,2.1210e+03,2.7216e+03,1.7206e+03,2.1610e+03,5.6469e+03,3.1221e+03,2.4813e+03
2021-01-06 13:45:00 UTC,3.5627e+03,4.7649e+03,6.0078e+03,1.3204e+03,5.4464e+03,5.1257e+03,7.2514e+03,2.3612e+03,4.4844e+03,5.2059e+03,6.5292e+03,6.2485e+03,3.1622e+03,2.0409e+03,2.2010e+03,1.6806e+03,1.6806e+03,2.3612e+03,2.5214e+03,1.3204e+03,2.8417e+03
2021-01-06 14:00:00 UTC,1.2675e+04,2.3212e+03,5.6068e+03,4.7649e+03,5.2861e+03,6.0480e+03,7.0508e+03,3.8432e+03,5.0448e+03,5.9277e+03,6.5694e+03,6.0079e+03,4.6046e+03,4.8451e+03,5.7271e+03,2.4413e+03,3.8031e+03,2.4813e+03,3.0420e+03,5.0455e+03,6.4089e+03
2021-01-06 14:15:00 UTC,3.0821e+03,3.8031e+03,5.0054e+03,1.6006e+03,5.1658e+03,6.9305e+03,6.2485e+03,1.5205e+03,1.0573e+04,4.5245e+03,6.3287e+03,5.9277e+03,4.9253e+03,1.6006e+03,3.5227e+03,2.4413e+03,3.2743e+03,1.8808e+03,2.2811e+03,4.7649e+03,3.0420e+03
2021-01-06 14:30:00 UTC,6.8010e+02,2.4012e+03,4.9653e+03,4.6046e+03,4.8852e+03,2.1210e+03,8.4555e+03,2.7216e+03,6.1649e+03,4.8451e+03,5.4865e+03,6.1281e+03,5.0455e+03,1.7206e+03,7.0507e+03,2.3612e+03,1.6806e+03,4.0035e+03,2.7616e+03,2.0809e+03,2.8818e+03
2021-01-06 14:45:00 UTC,7.2011e+02,1.7206e+03,5.4865e+03,1.7206e+03,5.0455e+03,5.5667e+03,5.9276e+03,3.8833e+03,4.4443e+03,4.5645e+03,5.9276e+03,8.3752e+03,3.6028e+03,1.6406e+03,2.8818e+03,1.9608e+03,1.8007e+03,3.0019e+03,2.6815e+03,1.9608e+03,2.8818e+03
2021-01-06 15:00:00 UTC,2.6816e+03,1.0383e+04,5.1658e+03,1.5605e+03,5.1658e+03,4.9253e+03,6.1281e+03,3.5227e+03,5.6870e+03,5.4063e+03,6.0479e+03,5.8474e+03,3.4025e+03,1.6406e+03,2.6415e+03,5.2059e+03,1.9208e+03,1.6006e+03,6.3287e+03,7.1663e+03,6.0078e+03
2021-01-06 15:15:00 UTC,2.1610e+03,6.9706e+03,4.8852e+03,6.0079e+03,4.8050e+03,7.0108e+03,6.0881e+03,3.5227e+03,5.4064e+03,5.5668e+03,5.6470e+03,5.6470e+03,4.8051e+03,4.1237e+03,2.4013e+03,1.5605e+03,2.2811e+03,5.1233e+03,2.4013e+03,9.2904e+03,5.2861e+03
2021-01-06 15:30:00 UTC,1.6406e+03,8.2147e+03,5.1658e+03,2.1610e+03,5.1658e+03,6.8904e+03,1.1067e+04,4.2039e+03,5.2861e+03,5.8074e+03,6.6096e+03,5.6470e+03,5.0857e+03,1.6006e+03,2.8017e+03,1.6806e+03,2.5781e+03,7.4077e+03,4.0035e+03,8.2911e+03,7.0107e+03
2021-01-06 15:45:00 UTC,3.3624e+03,4.3240e+03,5.0054e+03,1.8407e+03,5.2059e+03,7.0508e+03,7.6929e+03,4.1623e+03,7.1311e+03,4.8852e+03,5.8474e+03,6.9305e+03,4.8852e+03,5.5266e+03,5.8875e+03,1.7206e+03,4.2038e+03,7.1662e+03,3.2022e+03,2.2010e+03,4.7649e+03
2021-01-06 16:00:00 UTC,1.9608e+03,1.0002e+03,5.1257e+03,1.5205e+03,4.7649e+03,6.3688e+03,6.0479e+03,7.1662e+03,7.1712e+03,5.4051e+03,5.7672e+03,6.6897e+03,5.1257e+03,1.4404e+03,2.2811e+03,1.6806e+03,3.2022e+03,5.2830e+03,3.6429e+03,1.8007e+03,4.0035e+03
2021-01-06 16:15:00 UTC,3.9634e+03,8.4015e+02,4.1237e+03,6.7255e+03,4.8451e+03,6.6496e+03,5.3663e+03,2.0005e+03,8.6563e+03,8.6886e+03,5.2861e+03,7.4922e+03,3.8031e+03,2.8417e+03,4.2038e+03,2.0409e+03,1.7106e+03,5.6464e+03,3.8833e+03,1.9208e+03,3.5627e+03
2021-01-06 16:30:00 UTC,1.3359e+04,1.0803e+03,3.4426e+03,5.3234e+03,6.2485e+03,6.2485e+03,7.8936e+03,1.1603e+03,3.4826e+03,6.3649e+03,5.2460e+03,6.7299e+03,3.1622e+03,3.2423e+03,6.2886e+03,5.0054e+03,1.6806e+03,3.4826e+03,1.0986e+04,2.0009e+03,2.6816e+03
2021-01-06 16:45:00 UTC,3.7230e+03,1.0402e+03,4.6447e+03,1.4004e+03,5.9677e+03,6.7700e+03,5.6870e+03,6.3688e+03,7.9337e+03,5.9277e+03,5.6469e+03,4.0836e+03,4.6447e+03,7.2113e+03,3.5628e+03,1.7206e+03,1.7206e+03,2.4013e+03,4.1638e+03,1.9208e+03,9.0177e+03
2021-01-06 17:00:00 UTC,3.0821e+03,8.8017e+02,5.1658e+03,3.9634e+03,5.0455e+03,7.2514e+03,4.9253e+03,1.1026e+04,3.2423e+03,7.0909e+03,5.5667e+03,1.3204e+03,5.4064e+03,4.9653e+03,2.8417e+03,3.8833e+03,1.6806e+03,4.8050e+03,4.8050e+03,4.8852e+03,5.4865e+03
2021-01-06 17:15:00 UTC,3.3625e+03,9.2018e+02,5.0856e+03,3.0020e+03,4.9654e+03,6.8502e+03,2.0009e+03,1.2394e+04,3.9234e+03,1.9608e+03,5.6870e+03,1.2804e+03,5.0455e+03,5.9677e+03,5.7271e+03,2.3612e+03,1.7206e+03,3.2022e+03,3.9233e+03,2.6415e+03,2.6015e+03
