# file...... 1Meter_632_B_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_632_B_24:measured_power,house_meter_632_B_25:measured_power,house_meter_632_B_26:measured_power,house_meter_632_B_27:measured_power,house_meter_632_B_28:measured_power,house_meter_632_B_29:measured_power,house_meter_632_B_30:measured_power,house_meter_632_B_31:measured_power,house_meter_632_B_32:measured_power,house_meter_632_B_33:measured_power,house_meter_632_B_34:measured_power,house_meter_632_B_35:measured_power,house_meter_632_B_36:measured_power,house_meter_632_B_37:measured_power,house_meter_632_B_38:measured_power,house_meter_632_B_39:measured_power,house_meter_632_B_40:measured_power
2021-01-09 07:00:00 UTC,+800.129+0.00369969d,+1560.49+0.00722123d,+800.117+0.00334985d,+1000.2+0.00462743d,+1520.44+0.00667533d,+880.156+0.00407184d,+680.093+0.00314604d,+1400.4+0.00647997d,+1160.27+0.00536834d,+2961.77+0.0137106d,+160.005+0.000739858d,+280.016+0.00129485d,+160.005+0.000739858d,+240.012+0.00110984d,+3562.56+0.0164957d,+280.016+0.00129485d,+200.008+0.000924845d
2021-01-09 07:15:00 UTC,+1360.37+0.0062995d,+1720.6+0.00797393d,+840.142+0.00389217d,+1160.25+0.00501797d,+1160.27+0.00537594d,+1040.2+0.00446298d,+1080.24+0.00500494d,+1080.24+0.00500494d,+1280.33+0.0059325d,+440.033+0.00170071d,+240.012+0.00111123d,+200.008+0.000925999d,+160.005+0.000740782d,+320.021+0.00148171d,+5405.91+0.025081d,+440.039+0.00203749d,+80.0013+0.000370373d
2021-01-09 07:30:00 UTC,+760.117+0.00353382d,+1720.6+0.00800573d,+1160.27+0.00539737d,+1160.27+0.00539737d,+880.157+0.00409386d,+1120.25+0.00521113d,+1240.29+0.00540964d,+1120.24+0.00485219d,+840.143+0.00390768d,+320.021+0.00148748d,+80.0013+0.000371817d,+160.005+0.000743667d,+120.003+0.000557738d,+160.005+0.000743667d,+3362.29+0.0156474d,+2361.13+0.0109837d,+120.003+0.000557738d
2021-01-09 07:45:00 UTC,+840.143+0.0039128d,+1600.49+0.00709613d,+1440.4+0.00635057d,+1520.47+0.00708647d,+800.118+0.00337391d,+1680.57+0.00783318d,+880.157+0.00410109d,+1120.25+0.00522034d,+560.064+0.00260928d,+3242.14+0.0151198d,+120.003+0.000558931d,+1200.29+0.00559296d,+120.003+0.000558931d,+200.008+0.000931595d,+960.187+0.00447372d,+3001.83+0.0139978d,+240.012+0.00111794d
2021-01-09 08:00:00 UTC,+880.157+0.00410648d,+1680.57+0.00784612d,+960.187+0.00448153d,+1480.42+0.00654773d,+800.13+0.00373424d,+1360.35+0.00598781d,+1080.24+0.00504209d,+1120.26+0.00522896d,+640.083+0.0029871d,+600.064+0.00244981d,+120.003+0.00055944d,+1000.2+0.0046645d,+200.008+0.000932445d,+240.012+0.00111896d,+1480.45+0.00690548d,+840.143+0.0039178d,+120.003+0.00055944d
2021-01-09 08:15:00 UTC,+760.118+0.00355085d,+1960.78+0.00916234d,+1160.27+0.00541996d,+1200.29+0.00560699d,+640.083+0.00298937d,+1200.29+0.00560699d,+1240.31+0.00579403d,+1240.31+0.00579403d,+520.055+0.00242869d,+560.064+0.00261279d,+240.012+0.00111955d,+200.008+0.000932935d,+120.003+0.000559734d,+200.008+0.000932935d,+880.157+0.00410661d,+1040.22+0.00485374d,+120.003+0.000559734d
2021-01-09 08:30:00 UTC,+1000.2+0.00466794d,+1800.63+0.00803794d,+1360.38+0.00634732d,+1440.42+0.00672102d,+880.144+0.00374958d,+1200.29+0.00560003d,+680.084+0.00282107d,+1040.2+0.00449394d,+720.105+0.00335903d,+440.039+0.00205052d,+120.003+0.000559125d,+120.003+0.000559125d,+80.0013+0.000372741d,+200.008+0.00093192d,+840.143+0.00391559d,+2200.98+0.0102636d,+160.005+0.000745518d
2021-01-09 08:45:00 UTC,+800.13+0.00372643d,+1400.4+0.00652081d,+1640.52+0.0072762d,+1400.4+0.00652081d,+1000.2+0.00465659d,+1200.27+0.00522843d,+320.021+0.00148949d,+1160.27+0.00540217d,+560.064+0.00260699d,+160.005+0.000744322d,+120.003+0.000558227d,+120.003+0.000558227d,+240.012+0.00111654d,+280.016+0.00130266d,+2921.73+0.0136068d,+800.13+0.00372307d,+1480.44+0.00689054d
2021-01-09 09:00:00 UTC,+960.187+0.00446673d,+1600.52+0.00744838d,+1480.44+0.00688924d,+1320.33+0.00578278d,+1000.2+0.00465353d,+1240.31+0.00577123d,+680.094+0.00316379d,+1040.22+0.00483979d,+640.083+0.00297761d,+200.006+0.000632578d,+2000.81+0.00931289d,+120.003+0.000558133d,+1800.66+0.00838058d,+200.008+0.000930268d,+3482.46+0.0162191d,+720.105+0.00335003d,+560.064+0.00260532d
2021-01-09 09:15:00 UTC,+920.171+0.00426714d,+1480.42+0.00650727d,+1640.54+0.0076118d,+1400.4+0.00649693d,+920.171+0.00426817d,+1120.25+0.00519666d,+600.064+0.00243671d,+1120.24+0.00483872d,+560.063+0.00259745d,+120.003+0.000556106d,+160.005+0.000741493d,+200.008+0.000926889d,+120.003+0.000556106d,+200.008+0.000926889d,+3802.92+0.0176494d,+760.117+0.00352338d,+120.003+0.000556106d
2021-01-09 09:30:00 UTC,+880.157+0.00408702d,+1600.52+0.00743632d,+1360.35+0.00595912d,+1280.33+0.0059479d,+1240.29+0.00540214d,+1280.33+0.0059479d,+560.063+0.00260107d,+1120.25+0.00520391d,+760.117+0.00353045d,+160.005+0.000742342d,+120.003+0.000556743d,+120.003+0.000556743d,+200.008+0.00092795d,+1880.72+0.00873163d,+920.171+0.00427043d,+880.157+0.00408466d,+200.008+0.00092795d
2021-01-09 09:45:00 UTC,+880.157+0.00408595d,+1400.4+0.00650228d,+1480.44+0.00687417d,+1360.35+0.00595572d,+920.171+0.00427168d,+1200.27+0.00521357d,+680.094+0.00315687d,+1320.35+0.00613042d,+640.083+0.0029711d,+200.005+0.000631174d,+80.0013+0.000371254d,+120.003+0.000556895d,+120.003+0.000556895d,+200.008+0.000928203d,+4203.58+0.0195397d,+3842.99+0.017861d,+120.003+0.000556895d
2021-01-09 10:00:00 UTC,+800.129+0.00370953d,+1600.52+0.0074264d,+1400.4+0.00649731d,+1480.44+0.00686892d,+1080.24+0.00501124d,+1160.27+0.0053827d,+600.056+0.00213996d,+1600.49+0.00706436d,+720.105+0.0033401d,+120.003+0.000556116d,+200.008+0.000926904d,+160.005+0.000741506d,+120.003+0.000556116d,+200.008+0.000926904d,+2521.28+0.0116954d,+2641.41+0.0122533d,+80.0013+0.000370735d
2021-01-09 10:15:00 UTC,+880.157+0.00408388d,+1680.54+0.00743805d,+1560.47+0.00688104d,+1320.35+0.00612776d,+1200.29+0.00557028d,+1000.2+0.00464134d,+1240.27+0.00506127d,+1440.42+0.00668532d,+720.105+0.0033412d,+160.005+0.000741348d,+120.003+0.000555997d,+120.003+0.000555997d,+160.005+0.000741348d,+200.008+0.000926707d,+1520.47+0.00704861d,+1080.24+0.00500689d,+240.012+0.00111208d
2021-01-09 10:30:00 UTC,+880.157+0.00408345d,+1720.6+0.00798974d,+1400.37+0.00614108d,+1640.54+0.00761776d,+1120.24+0.00484251d,+1320.33+0.0057699d,+840.108+0.00294477d,+1480.44+0.00687389d,+600.073+0.00278523d,+120.003+0.000556507d,+120.003+0.000556507d,+160.005+0.000742027d,+120.003+0.000556507d,+240.012+0.00111309d,+1640.54+0.00761259d,+3883.05+0.0180348d,+120.003+0.000556507d
2021-01-09 10:45:00 UTC,+720.105+0.00333738d,+1560.49+0.00723642d,+1600.45+0.00639228d,+1440.4+0.00631851d,+1040.22+0.00482276d,+960.186+0.00445156d,+760.086+0.00258663d,+1360.35+0.00594776d,+760.117+0.00352373d,+200.004+0.000481765d,+160.005+0.000741171d,+120.003+0.000555865d,+120.003+0.000555865d,+280.016+0.00129714d,+1400.4+0.00649009d,+4123.44+0.019131d,+120.003+0.000555865d
2021-01-09 11:00:00 UTC,+1000.2+0.00462394d,+1800.65+0.0083382d,+3921.76+0.0103151d,+3401.18+0.00796833d,+1120.25+0.00518608d,+960.186+0.00444478d,+760.116+0.00351836d,+1560.49+0.00722539d,+920.171+0.00425948d,+400.017+0.000960788d,+200.008+0.000923756d,+200.008+0.000923756d,+120.003+0.000554227d,+200.008+0.000923756d,+1560.49+0.00721122d,+840.142+0.00388128d,+160.005+0.000738987d
2021-01-09 11:15:00 UTC,+880.156+0.00406663d,+1600.49+0.0070446d,+1880.39+0.00479411d,+4081.79+0.0100674d,+1160.25+0.00501023d,+1040.2+0.0044561d,+960.171+0.00408694d,+2800.81+0.00667348d,+840.142+0.00388617d,+320.011+0.000784696d,+120.003+0.000553851d,+120.003+0.000553851d,+240.012+0.00110778d,+200.008+0.00092313d,+1640.54+0.00757625d,+800.129+0.00369386d,+280.016+0.00129244d
2021-01-09 11:30:00 UTC,+720.104+0.00332262d,+1800.65+0.008323d,+1160.22+0.00436705d,+2320.57+0.00559392d,+920.17+0.00425172d,+1440.3+0.00480765d,+1080.23+0.00499163d,+4642.54+0.0125824d,+520.054+0.00240256d,+1880.63+0.00764124d,+120.003+0.000553355d,+160.005+0.000737825d,+120.003+0.000553355d,+240.012+0.00110679d,+880.156+0.00405981d,+960.185+0.00442909d,+120.003+0.000553355d
2021-01-09 11:45:00 UTC,+880.156+0.0040686d,+3602.62+0.0166939d,+1000.15+0.00338531d,+1720.54+0.00726024d,+1080.24+0.00500053d,+1200.24+0.00455633d,+1400.4+0.00648343d,+4362.17+0.0114051d,+840.142+0.00388874d,+120.003+0.000554083d,+160.005+0.000738795d,+1080.23+0.00498963d,+120.003+0.000554083d,+240.012+0.00110825d,+560.063+0.00258641d,+800.129+0.0036954d,+160.005+0.000738795d
2021-01-09 12:00:00 UTC,+960.185+0.00442076d,+3402.33+0.0156996d,+960.185+0.0044263d,+1840.47+0.0058163d,+1040.22+0.00479539d,+1320.29+0.00508124d,+1480.42+0.00646701d,+4001.87+0.0107139d,+920.17+0.00424177d,+120.003+0.000551921d,+120.003+0.000551921d,+960.185+0.00441759d,+120.003+0.000551921d,+160.005+0.000735912d,+1400.39+0.00644403d,+920.17+0.00423343d,+320.021+0.00147196d
2021-01-09 12:15:00 UTC,+840.142+0.00386742d,+2521.24+0.0112713d,+760.116+0.00350517d,+4402.14+0.0111367d,+1320.33+0.00573207d,+1080.23+0.00498199d,+4081.8+0.0101346d,+4001.62+0.00927177d,+840.142+0.00387432d,+200.008+0.00091948d,+120.003+0.000551662d,+160.005+0.000735566d,+200.008+0.00091948d,+200.008+0.00091948d,+1560.49+0.0071778d,+760.116+0.00349519d,+120.003+0.000551662d
2021-01-09 12:30:00 UTC,+880.155+0.00404492d,+2561.32+0.0117974d,+960.185+0.00441974d,+3561.29+0.00833033d,+1040.22+0.00478829d,+840.142+0.003867d,+4081.78+0.0100177d,+1680.49+0.0067114d,+440.039+0.00202508d,+1720.49+0.00657231d,+160.005+0.000734802d,+120.003+0.000551088d,+200.008+0.000918525d,+240.012+0.00110226d,+640.082+0.00294006d,+1000.2+0.00459483d,+80.0013+0.000367383d
2021-01-09 12:45:00 UTC,+1120.25+0.00515916d,+3001.81+0.0138587d,+920.156+0.0038916d,+4402.14+0.0111397d,+1400.39+0.00646114d,+1040.2+0.00444373d,+4322.04+0.0108593d,+1320.33+0.00573363d,+720.104+0.00332151d,+3161.86+0.0135102d,+160.005+0.000736651d,+120.003+0.000552475d,+120.003+0.000552475d,+200.008+0.000920836d,+720.104+0.00331605d,+3322.22+0.0153147d,+280.016+0.00128923d
2021-01-09 13:00:00 UTC,+920.17+0.00423499d,+2321.05+0.0103446d,+2120.65+0.00702452d,+4041.82+0.0103259d,+1000.2+0.00461162d,+840.142+0.00387339d,+4121.79+0.00998888d,+1280.33+0.00590387d,+520.054+0.00239735d,+3121.86+0.0136604d,+120.003+0.000552038d,+120.003+0.000552038d,+120.003+0.000552038d,+240.012+0.00110415d,+480.046+0.00220863d,+1120.25+0.00515545d,+320.021+0.00147228d
2021-01-09 13:15:00 UTC,+920.17+0.00423241d,+1160.27+0.00534698d,+3801.57+0.00947767d,+4001.8+0.0102994d,+1160.25+0.00499093d,+1080.23+0.00497798d,+4642.17+0.0107146d,+1920.74+0.00885422d,+880.155+0.00405564d,+2841.41+0.0113597d,+120.003+0.000551401d,+200.008+0.000919046d,+120.003+0.000551401d,+240.012+0.00110288d,+400.032+0.00183831d,+720.104+0.0033096d,+160.005+0.000735219d
2021-01-09 13:30:00 UTC,+760.116+0.00349554d,+1360.37+0.00626795d,+1720.38+0.00509829d,+3801.48+0.00893059d,+1040.22+0.00479222d,+1040.2+0.00443776d,+3761.55+0.00944425d,+1320.35+0.00608346d,+960.185+0.00442337d,+2761.4+0.0116499d,+160.005+0.00073548d,+120.003+0.000551597d,+160.005+0.00073548d,+200.008+0.000919372d,+440.039+0.00202291d,+600.072+0.00275878d,+120.003+0.000551597d
2021-01-09 13:45:00 UTC,+840.141+0.00386165d,+1120.25+0.00515276d,+1280.26+0.00460105d,+2280.64+0.00642534d,+1160.27+0.00533692d,+960.185+0.00441623d,+3761.48+0.00905223d,+1440.39+0.00626835d,+1520.46+0.00699472d,+2721.36+0.0114553d,+160.005+0.000734778d,+160.005+0.000734778d,+160.005+0.000734778d,+200.008+0.000918495d,+560.063+0.00257234d,+880.155+0.00404303d,+1880.71+0.00864257d
2021-01-09 14:00:00 UTC,+960.185+0.00442988d,+1320.33+0.00573383d,+4202.16+0.0118202d,+1440.42+0.00664614d,+880.156+0.00406016d,+1480.44+0.00683092d,+3201.04+0.00746404d,+1760.62+0.00812463d,+1120.25+0.00516822d,+2280.88+0.00882815d,+360.026+0.00165763d,+120.003+0.000552463d,+1720.59+0.00792627d,+200.008+0.000920817d,+520.054+0.00239458d,+680.093+0.00313168d,+160.005+0.000736636d
2021-01-09 14:15:00 UTC,+840.142+0.00387362d,+1160.27+0.00535101d,+4162+0.0110313d,+1520.44+0.00665378d,+1120.23+0.00481051d,+3201.04+0.00742901d,+1480.42+0.00646933d,+1200.29+0.00553566d,+1240.31+0.00572032d,+2361.01+0.00982691d,+1480.44+0.00681745d,+160.005+0.000736438d,+160.005+0.000736438d,+200.008+0.000920569d,+880.155+0.00405215d,+760.116+0.00349933d,+200.008+0.000920569d
2021-01-09 14:30:00 UTC,+1000.2+0.00460921d,+1720.59+0.00793777d,+4321.97+0.0104732d,+1440.42+0.00664446d,+960.185+0.00442835d,+4882.66+0.0124905d,+1360.37+0.00627502d,+1440.39+0.00628557d,+920.17+0.00424374d,+920.121+0.00301808d,+200.008+0.000920255d,+120.003+0.000552126d,+160.005+0.000736186d,+200.008+0.000920255d,+2961.76+0.0136424d,+1040.22+0.00478775d,+120.003+0.000552126d
2021-01-09 14:45:00 UTC,+960.185+0.00441273d,+1640.54+0.00755319d,+4001.79+0.0102878d,+1440.42+0.00663127d,+920.17+0.00423532d,+4802.57+0.0123008d,+1440.42+0.00663127d,+1320.35+0.00607823d,+1240.31+0.00570958d,+160.005+0.000734349d,+120.003+0.000550748d,+120.003+0.000550748d,+120.003+0.000550748d,+280.016+0.0012852d,+1000.2+0.00459199d,+520.054+0.00238715d,+280.016+0.0012852d
2021-01-09 15:00:00 UTC,+799.355+0.00366712d,+1680.54+0.00736196d,+3641.46+0.00922214d,+1440.42+0.00661694d,+1040.22+0.00477775d,+4722.49+0.0121104d,+1480.42+0.00644322d,+1880.71+0.00864107d,+880.155+0.00404233d,+160.003+0.000458242d,+120.003+0.000549881d,+160.005+0.000733191d,+280.016+0.00128318d,+200.008+0.000916511d,+4043.27+0.0185562d,+640.082+0.0029336d,+160.005+0.000733191d
2021-01-09 15:15:00 UTC,+1080.23+0.00495517d,+1760.62+0.00809065d,+3401.2+0.00813299d,+1320.33+0.00570986d,+1120.23+0.00479212d,+4201.92+0.0105071d,+1600.51+0.00735443d,+2481.23+0.0114054d,+1080.23+0.00496269d,+400.032+0.00183527d,+360.026+0.00165171d,+4243.1+0.0167774d,+400.032+0.00183527d,+600.072+0.00275324d,+1640.54+0.00753022d,+2761.53+0.0126813d,+520.054+0.00238603d
2021-01-09 15:30:00 UTC,+920.169+0.00421413d,+2160.93+0.00991512d,+2960.98+0.00763448d,+2040.83+0.00936361d,+1280.33+0.00587252d,+4321.98+0.0104996d,+1520.46+0.00697463d,+1560.46+0.00680065d,+880.155+0.00403639d,+680.092+0.00311644d,+720.103+0.00329984d,+3281.48+0.0103258d,+640.082+0.00293305d,+2321.08+0.010643d,+3562.54+0.0163437d,+960.184+0.00440042d,+640.082+0.00293305d
2021-01-09 15:45:00 UTC,+1120.25+0.0051548d,+2601.36+0.0119777d,+3641.45+0.00912563d,+1520.46+0.00699777d,+1360.37+0.00626056d,+3761.53+0.00932709d,+1760.62+0.00810385d,+2481.23+0.011424d,+1120.25+0.00515501d,+480.046+0.0022034d,+520.054+0.00238707d,+640.057+0.00204289d,+560.063+0.00257075d,+640.082+0.00293815d,+1560.49+0.00716568d,+760.116+0.0034893d,+480.046+0.0022034d
2021-01-09 16:00:00 UTC,+1080.23+0.00497898d,+2401.12+0.0107093d,+2680.73+0.00621583d,+1800.62+0.00794042d,+1160.27+0.00534758d,+2160.51+0.00541824d,+1440.39+0.00628087d,+3161.6+0.0116401d,+920.17+0.00424057d,+560.054+0.00223401d,+480.046+0.00220763d,+480.046+0.00220763d,+560.063+0.00257569d,+640.082+0.00294379d,+800.128+0.00368009d,+1040.22+0.00478481d,+560.063+0.00257569d
2021-01-09 16:15:00 UTC,+640.082+0.00294134d,+2481.23+0.0114147d,+1560.46+0.00681765d,+1760.62+0.00809723d,+1360.37+0.00625545d,+1120.25+0.0051508d,+1520.46+0.00699205d,+6123.76+0.0141071d,+1240.31+0.00570308d,+440.039+0.00201816d,+520.054+0.00238521d,+480.046+0.00220168d,+440.039+0.00201816d,+520.054+0.00238521d,+960.184+0.00440463d,+920.169+0.004221d,+480.046+0.00220168d
2021-01-09 16:30:00 UTC,+840.141+0.00386029d,+2601.36+0.0119818d,+1800.65+0.00829108d,+2080.87+0.00958242d,+1560.46+0.00682557d,+3921.61+0.00941284d,+1760.62+0.00810664d,+6123.77+0.0141235d,+1160.27+0.00534108d,+360.026+0.00165165d,+400.032+0.00183521d,+360.026+0.00165165d,+320.02+0.0014681d,+400.032+0.00183521d,+200.008+0.000917496d,+1240.31+0.00569203d,+640.082+0.00293676d
2021-01-09 16:45:00 UTC,+680.092+0.00311797d,+2681.4+0.0119704d,+2241.01+0.0103055d,+2160.94+0.009937d,+1840.68+0.00846322d,+5202.74+0.0120791d,+1840.68+0.00846322d,+5362.94+0.0125695d,+1640.54+0.0075424d,+280.016+0.00128242d,+360.026+0.00164891d,+360.026+0.00164891d,+360.026+0.00164891d,+360.026+0.00164891d,+320.02+0.00146566d,+1080.23+0.00494887d,+1600.51+0.00733394d
2021-01-09 17:00:00 UTC,+2361.12+0.0108671d,+2481.24+0.0114479d,+2281.01+0.0101606d,+1920.71+0.00849838d,+1680.57+0.00775125d,+4842.37+0.0112189d,+2841.62+0.0131125d,+5002.62+0.0120147d,+1560.49+0.00719707d,+360.021+0.00132771d,+240.012+0.00110294d,+320.02+0.00147066d,+520.054+0.00239012d,+520.054+0.00239012d,+240.012+0.00110294d,+1040.22+0.00478172d,+2361.12+0.0108595d
2021-01-09 17:15:00 UTC,+1120.25+0.00516852d,+2881.67+0.0133154d,+2561.32+0.0118337d,+2441.2+0.0112781d,+1960.77+0.00905686d,+5002.53+0.0116276d,+2321.05+0.0103593d,+5242.77+0.0121419d,+1240.31+0.00572735d,+560.063+0.00257782d,+720.104+0.00331466d,+400.032+0.00184112d,+2481.24+0.0114293d,+560.063+0.00257782d,+200.008+0.000920451d,+800.128+0.00368313d,+1640.54+0.00755425d
2021-01-09 17:30:00 UTC,+800.128+0.00368208d,+2241.01+0.0103216d,+2441.2+0.0112446d,+2200.97+0.0101371d,+1840.68+0.00847644d,+2000.61+0.00699536d,+1440.42+0.00663214d,+5042.55+0.0116256d,+1200.29+0.00552598d,+1640.54+0.0075444d,+1080.23+0.00496659d,+1760.62+0.00809701d,+3242.11+0.0149192d,+720.104+0.00331034d,+280.016+0.00128701d,+800.128+0.00367833d,+1760.62+0.00809701d
2021-01-09 17:45:00 UTC,+1560.49+0.00717852d,+1840.65+0.00810028d,+2641.4+0.0121443d,+3963.15+0.0182309d,+1840.65+0.00810028d,+2040.83+0.00938082d,+1320.35+0.00606732d,+2800.79+0.0064863d,+1200.29+0.00551535d,+1480.42+0.00644039d,+680.092+0.00312187d,+2601.35+0.0119503d,+2521.27+0.0115821d,+760.116+0.00348931d,+200.008+0.000917932d,+2681.44+0.0123186d,+2281.04+0.0104775d
2021-01-09 18:00:00 UTC,+1120.25+0.00515332d,+2000.8+0.00919689d,+2601.31+0.0115979d,+3001.76+0.0134404d,+2080.87+0.00956522d,+2120.9+0.00974941d,+1400.39+0.0064355d,+1880.71+0.00864445d,+1360.37+0.00625148d,+640.082+0.00293583d,+880.155+0.00403734d,+560.063+0.00256872d,+1960.77+0.0089981d,+640.082+0.00293583d,+240.012+0.00110067d,+720.104+0.00330296d,+1840.68+0.00844659d
2021-01-09 18:15:00 UTC,+1000.2+0.00458599d,+2441.19+0.0111942d,+2681.44+0.012297d,+2441.19+0.0111942d,+1800.65+0.00825484d,+2361.08+0.0104659d,+1080.22+0.00459762d,+1360.37+0.00623535d,+1480.44+0.00678601d,+480.046+0.00219615d,+640.082+0.00292848d,+800.128+0.00366095d,+1840.68+0.00842543d,+440.039+0.00201309d,+320.02+0.00146396d,+800.128+0.00366095d,+1760.62+0.00805872d
2021-01-09 18:30:00 UTC,+1160.27+0.00534794d,+2521.28+0.0116135d,+2481.24+0.0114289d,+2441.2+0.0112443d,+2241.01+0.0103214d,+2080.87+0.00958321d,+1400.39+0.0064476d,+1800.62+0.00793143d,+1680.57+0.00773842d,+520.054+0.00238971d,+640.082+0.0029414d,+760.116+0.00349316d,+1040.22+0.00478092d,+640.082+0.0029414d,+200.008+0.000918945d,+1960.77+0.00901519d,+2040.83+0.0093836d
2021-01-09 18:45:00 UTC,+1080.23+0.00496268d,+2921.66+0.0130702d,+2361.12+0.0108533d,+2361.08+0.0104916d,+2241.01+0.0103007d,+2080.87+0.00956399d,+1280.33+0.0058827d,+1320.35+0.00606668d,+1840.68+0.00845923d,+600.063+0.00241003d,+560.063+0.00256901d,+720.104+0.00330333d,+2281.04+0.0104703d,+600.072+0.00275258d,+1800.65+0.00826368d,+1440.41+0.00660951d,+760.115+0.00348693d
2021-01-09 19:00:00 UTC,+960.185+0.00441605d,+2801.57+0.0128987d,+2441.19+0.0112378d,+2361.12+0.0108688d,+2000.77+0.00884789d,+1880.71+0.00865573d,+1560.49+0.00718103d,+1480.44+0.00681244d,+1560.49+0.00718103d,+640.082+0.00293929d,+600.072+0.00275552d,+720.104+0.00330686d,+1400.39+0.00643263d,+680.093+0.00312307d,+320.02+0.00146936d,+1440.42+0.00661658d,+640.082+0.00293929d
2021-01-09 19:15:00 UTC,+1680.57+0.00775273d,+2801.58+0.0129328d,+2881.62+0.0129385d,+2401.16+0.0110826d,+1880.71+0.00867862d,+2240.97+0.00997994d,+1640.52+0.00720937d,+1560.49+0.00720002d,+1320.35+0.00609144d,+520.054+0.00239348d,+440.039+0.00202516d,+920.17+0.00423564d,+480.046+0.00220931d,+520.054+0.00239348d,+280.016+0.00128861d,+1280.33+0.00589434d,+760.116+0.00349867d
2021-01-09 19:30:00 UTC,+2281.04+0.0104886d,+2481.23+0.0114139d,+2441.19+0.0112295d,+2321.08+0.0106765d,+2040.83+0.00938637d,+2281.04+0.0104922d,+1280.33+0.0058868d,+1640.51+0.00718506d,+1560.49+0.00717574d,+640.082+0.00293696d,+720.104+0.00330424d,+800.128+0.00367155d,+560.063+0.00256972d,+1440.41+0.00661133d,+240.012+0.0011011d,+1200.29+0.00550865d,+480.046+0.00220251d
2021-01-09 19:45:00 UTC,+1960.77+0.00901251d,+2681.4+0.0119701d,+3081.9+0.0141768d,+2561.27+0.0114173d,+2200.94+0.00975959d,+1880.71+0.00864713d,+1600.51+0.00735802d,+1440.42+0.00662158d,+1640.54+0.00754215d,+520.046+0.00204597d,+400.032+0.00183419d,+800.128+0.00366925d,+400.032+0.00183419d,+840.141+0.00385281d,+200.008+0.000916982d,+1120.25+0.00513794d,+800.128+0.00366925d
2021-01-09 20:00:00 UTC,+2040.83+0.00938073d,+2361.12+0.0108533d,+2401.15+0.0110375d,+2321.08+0.0106691d,+2120.9+0.00974813d,+1720.59+0.00790696d,+1720.59+0.00790696d,+1640.54+0.00753883d,+1480.44+0.00680268d,+640.082+0.00293549d,+600.072+0.00275196d,+800.128+0.00366972d,+560.063+0.00256843d,+720.104+0.00330259d,+280.016+0.001284d,+1160.27+0.00532224d,+2120.9+0.00973245d
2021-01-09 20:15:00 UTC,+1400.39+0.00642066d,+2361.11+0.010832d,+2361.08+0.010471d,+2321.08+0.0106481d,+2080.87+0.00954523d,+1680.56+0.00770776d,+1360.37+0.00623842d,+1800.65+0.00825891d,+1440.41+0.0066057d,+440.039+0.00201356d,+720.103+0.00329546d,+680.092+0.00311231d,+480.046+0.00219666d,+640.082+0.00292916d,+280.016+0.00128123d,+1400.39+0.00641045d,+760.115+0.00347863d
2021-01-09 20:30:00 UTC,+1640.54+0.00754124d,+2321.08+0.0106698d,+2561.31+0.0117753d,+2281.04+0.0104856d,+2080.87+0.00956466d,+1600.49+0.00699673d,+1560.46+0.00681292d,+1600.49+0.00699673d,+1560.49+0.00717125d,+640.082+0.00293504d,+640.082+0.00293504d,+800.128+0.00366915d,+560.063+0.00256804d,+680.092+0.00311856d,+200.008+0.000916957d,+1120.25+0.0051378d,+800.128+0.00366915d
2021-01-09 20:45:00 UTC,+1240.31+0.00570583d,+2401.12+0.0106907d,+2761.53+0.0127137d,+2240.97+0.00995333d,+2281.04+0.0104996d,+1520.46+0.00699654d,+1680.57+0.00773376d,+1280.33+0.00589097d,+1120.25+0.0051541d,+440.032+0.00168755d,+960.185+0.00441241d,+760.116+0.00349274d,+2481.23+0.0114092d,+640.082+0.00294104d,+280.016+0.00128643d,+2761.53+0.0126994d,+760.116+0.00349274d
2021-01-09 21:00:00 UTC,+1280.33+0.00590456d,+2361.12+0.0108931d,+2601.32+0.0116389d,+2441.2+0.0112629d,+2281.01+0.0101605d,+1520.46+0.00701232d,+1800.65+0.00830546d,+1560.49+0.00719703d,+1280.33+0.00590425d,+560.063+0.00257825d,+1120.25+0.00515825d,+2600.83+0.00735471d,+520.054+0.00239404d,+760.116+0.00349948d,+200.008+0.000920606d,+1320.35+0.0060801d,+800.128+0.00368375d
2021-01-09 21:15:00 UTC,+1000.2+0.00459476d,+2401.15+0.0110397d,+2281.04+0.0104869d,+2641.4+0.0121454d,+1920.74+0.00882918d,+1240.31+0.00569985d,+1840.68+0.00846089d,+1440.42+0.00661998d,+1160.27+0.00533186d,+360.026+0.00165186d,+760.115+0.0034881d,+3441.5+0.00997507d,+480.046+0.00220264d,+800.128+0.00367177d,+240.012+0.00110116d,+1040.22+0.00477399d,+920.169+0.00422284d
2021-01-09 21:30:00 UTC,+880.155+0.00404143d,+2361.12+0.0108513d,+2721.48+0.0125093d,+2160.93+0.00993053d,+2361.12+0.0108513d,+1400.37+0.00607638d,+1880.71+0.00864178d,+1680.54+0.00736257d,+1400.39+0.00643351d,+480.046+0.00220194d,+2641.4+0.0121264d,+2560.94+0.00841063d,+440.039+0.00201839d,+1000.2+0.0045888d,+280.016+0.00128431d,+1040.22+0.00477247d,+960.184+0.00440514d
