# file...... Meter_633_A_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_A:measured_power,xfmr_meter_633_A_1:measured_power,xfmr_meter_633_A_2:measured_power,xfmr_meter_633_A_3:measured_power,xfmr_meter_633_A_4:measured_power,xfmr_meter_633_A_5:measured_power,house_meter_633_A_1:measured_power,house_meter_633_A_2:measured_power,house_meter_633_A_3:measured_power,house_meter_633_A_4:measured_power,house_meter_633_A_5:measured_power,house_meter_633_A_6:measured_power,house_meter_633_A_7:measured_power,house_meter_633_A_8:measured_power,house_meter_633_A_9:measured_power,house_meter_633_A_10:measured_power,house_meter_633_A_11:measured_power,house_meter_633_A_12:measured_power,house_meter_633_A_13:measured_power,house_meter_633_A_14:measured_power,house_meter_633_A_15:measured_power,house_meter_633_A_16:measured_power,house_meter_633_A_17:measured_power,house_meter_633_A_18:measured_power,house_meter_633_A_19:measured_power,house_meter_633_A_20:measured_power,house_meter_633_A_21:measured_power,house_meter_633_A_22:measured_power,house_meter_633_A_23:measured_power
2021-01-07 23:00:00 UTC,+76272+308.584j,+20750.9+83.7422j,+13551.1+36.0312j,+10301.8+22.3568j,+3041.73+1.88263j,+28625.9+163.738j,+2561.34+0.0119886d,+1560.5+0.00730105d,+2200.99+0.0103004d,+1760.63+0.00823809d,+2321.1+0.010863d,+2160.95+0.0101129d,+7050.15+0.0330594d,+1080.24+0.00505309d,+2961.79+0.0138468d,+1720.6+0.00803998d,+920.172+0.00429835d,+4003.26+0.0187238d,+400.033+0.00186826d,+2401.17+0.0112233d,+760.118+0.00355047d,+360.026+0.00168139d,+400.033+0.00186714d,+600.073+0.00280105d,+2921.74+0.0136511d,+4444.02+0.0207766d,+560.064+0.00261425d,+400.033+0.00186714d,+360.026+0.00168039d
2021-01-07 23:15:00 UTC,+80666.8+355.963j,+24249.7+111.383j,+13757.8+39.4063j,+6968.95+9.81745j,+4644.51+4.57471j,+31045.2+189.809j,+4203.6+0.0196718d,+2000.82+0.00935493d,+3202.09+0.0149789d,+2281.06+0.0106664d,+3482.47+0.0162923d,+2160.95+0.0101043d,+5846.97+0.0273808d,+1000.2+0.0046746d,+2801.6+0.013078d,+2080.88+0.00971081d,+880.157+0.00410541d,+6047.45+0.0282672d,+320.021+0.00149237d,+560.064+0.00261203d,+680.094+0.00317198d,+360.026+0.00167895d,+480.047+0.00223598d,+440.039+0.0020496d,+1200.29+0.00559241d,+2841.64+0.0132486d,+840.143+0.00391383d,+240.012+0.00111783d,+280.016+0.00130416d
2021-01-07 23:30:00 UTC,+69655.5+246.92j,+17243.6+55.4849j,+13194.2+35.9504j,+7249.03+10.3368j,+5568.68+7.44155j,+26399.6+137.037j,+3602.63+0.0167812d,+2120.91+0.00987336d,+2321.09+0.0108061d,+1400.4+0.00651729d,+2200.98+0.0102464d,+2361.13+0.0109927d,+2200.98+0.0102464d,+1000.2+0.00465407d,+2681.46+0.0124764d,+2040.84+0.00949328d,+840.143+0.00390615d,+5686.56+0.026491d,+440.039+0.00204558d,+640.083+0.00297575d,+520.055+0.00241762d,+320.021+0.00148759d,+520.055+0.00241499d,+320.021+0.00148597d,+920.171+0.00427372d,+2681.46+0.0124628d,+920.171+0.00427372d,+400.032+0.00185755d,+600.073+0.00278666d
2021-01-07 23:45:00 UTC,+74210.6+289.091j,+16801.3+52.659j,+8732.21+14.6454j,+13067.7+32.9614j,+5408.27+7.05442j,+30200.5+180.984j,+3562.58+0.0165982d,+2120.91+0.00987564d,+2241.02+0.0104354d,+1320.35+0.00614599d,+2040.84+0.00950251d,+2401.17+0.0111819d,+1840.69+0.00856985d,+1240.31+0.00577322d,+2120.91+0.00986105d,+2160.95+0.0100474d,+800.13+0.00371817d,+1440.42+0.0066953d,+600.073+0.00278829d,+520.055+0.0024164d,+520.055+0.0024164d,+560.063+0.00260234d,+720.105+0.00334884d,+320.021+0.00148801d,+800.13+0.00372112d,+3282.18+0.0152796d,+2441.21+0.0113607d,+2321.09+0.0108012d,+2561.33+0.0119203d
2021-01-08 00:00:00 UTC,+75158.5+280.104j,+19579.5+72.7666j,+9454.22+17.1061j,+12748.1+31.9915j,+5527.66+6.96851j,+27848.5+150.502j,+3482.46+0.0161999d,+2281.05+0.010606d,+2200.98+0.0102334d,+1640.54+0.00762591d,+1640.54+0.00762591d,+5405.93+0.0251673d,+1840.69+0.00855694d,+1040.22+0.00483418d,+2120.91+0.0098425d,+2160.94+0.0100285d,+1400.4+0.00649692d,+1720.6+0.00798348d,+520.055+0.00241186d,+640.083+0.00296865d,+320.021+0.00148404d,+560.063+0.00259745d,+680.093+0.00315617d,+2200.98+0.0102206d,+480.047+0.00222761d,+4403.93+0.0204685d,+680.093+0.00315617d,+840.143+0.00389918d,+1000.2+0.00464233d
2021-01-08 00:15:00 UTC,+69286.1+236.854j,+18693+65.8058j,+9053.06+15.6842j,+9778.53+19.6172j,+6528.74+8.93614j,+25232.2+126.166j,+3602.63+0.01674d,+2961.77+0.0137587d,+2200.98+0.0102213d,+1360.37+0.0063154d,+1360.37+0.0063154d,+4283.72+0.0199103d,+1800.66+0.00836085d,+1080.24+0.00501432d,+2200.98+0.0102033d,+2160.94+0.0100176d,+880.156+0.00407806d,+1560.49+0.00723227d,+640.083+0.00296543d,+640.083+0.00296543d,+400.032+0.00185312d,+560.063+0.00259462d,+600.073+0.00278039d,+640.083+0.00296582d,+680.093+0.00315126d,+4363.85+0.0202504d,+600.073+0.00278039d,+640.083+0.00296582d,+1800.65+0.00834724d
2021-01-08 00:30:00 UTC,+73530.1+282.902j,+19419.5+72.017j,+9455.23+17.5245j,+10584.3+24.0703j,+5488.8+7.37614j,+28581.7+161.152j,+3482.46+0.0162147d,+1960.78+0.00912396d,+2200.98+0.0102427d,+1240.31+0.00576977d,+1160.27+0.00539727d,+5446.02+0.0253775d,+2841.64+0.0132275d,+1040.22+0.00483857d,+1680.57+0.00780495d,+3242.13+0.0150667d,+920.171+0.00427216d,+1520.47+0.00706093d,+480.047+0.00222836d,+720.105+0.00334303d,+360.026+0.00167115d,+520.055+0.00241411d,+680.094+0.00315788d,+480.047+0.00222882d,+640.083+0.00297205d,+5566.28+0.0258972d,+520.055+0.00241461d,+680.094+0.00315788d,+1360.37+0.00631837d
2021-01-08 00:45:00 UTC,+74122.5+319.32j,+24296.3+113.959j,+8130.66+12.7136j,+6246.3+7.50654j,+5768.75+7.75515j,+29679.9+176.526j,+3682.75+0.0171504d,+1640.55+0.00763362d,+2241.02+0.0104302d,+1280.33+0.00595664d,+1040.22+0.00483907d,+4484.08+0.020889d,+7491.4+0.0349412d,+2361.13+0.0109898d,+1240.31+0.0057533d,+2561.33+0.0118873d,+840.143+0.00389645d,+1160.27+0.00538186d,+440.039+0.0020405d,+440.039+0.0020405d,+840.143+0.00389645d,+600.073+0.00278277d,+1920.75+0.00890895d,+600.073+0.00278182d,+880.156+0.00408069d,+1080.24+0.00500873d,+360.026+0.00166885d,+480.047+0.00222529d,+240.012+0.00111248d
2021-01-08 01:00:00 UTC,+70715.2+311.954j,+22240.2+95.1859j,+7809.47+11.5706j,+4202.54+3.26926j,+5206.82+6.19097j,+31255.5+194.895j,+3602.63+0.0167472d,+1160.27+0.0053883d,+2321.09+0.0107842d,+2841.63+0.0132055d,+1120.25+0.00520237d,+3041.87+0.0141372d,+6929.74+0.0322571d,+1160.27+0.0053883d,+1040.22+0.00481782d,+2120.91+0.00982737d,+1120.25+0.00518867d,+1120.25+0.00518867d,+240.012+0.00111127d,+640.083+0.00296409d,+1000.2+0.0046324d,+520.055+0.00240815d,+440.039+0.00203623d,+600.073+0.00277695d,+680.093+0.00314736d,+680.093+0.00314736d,+400.032+0.00185107d,+320.021+0.00148079d,+440.039+0.00203623d
2021-01-08 01:15:00 UTC,+67393.5+260.163j,+18261.3+67.1672j,+11258.8+23.7242j,+6888.28+9.382j,+3001.53+1.76492j,+27983.1+157.43j,+3522.52+0.0164016d,+960.187+0.00446619d,+2080.88+0.00968334d,+1080.24+0.00502483d,+1080.24+0.00502483d,+1120.25+0.00521106d,+7371.04+0.0343748d,+1000.2+0.00465239d,+920.171+0.0042745d,+1480.44+0.00687871d,+1160.27+0.00539037d,+1200.29+0.00557638d,+2080.88+0.0096709d,+1080.24+0.00501838d,+880.157+0.00408855d,+2441.21+0.0113472d,+400.032+0.00185641d,+760.117+0.00352795d,+2641.41+0.012269d,+800.129+0.00371372d,+440.039+0.0020421d,+320.021+0.00148506d,+600.073+0.00278495d
2021-01-08 01:30:00 UTC,+62131.1+233.294j,+17457.8+61.9418j,+10497+20.8197j,+5043.6+4.68083j,+2320.77+0.99576j,+26811.6+144.236j,+3522.51+0.0163342d,+920.171+0.00426244d,+1160.27+0.00537516d,+1000.2+0.00463331d,+1120.25+0.00518968d,+1240.31+0.00574614d,+7451.23+0.0346071d,+1000.2+0.00463331d,+1040.22+0.00481264d,+1360.37+0.00629467d,+840.142+0.00388666d,+1320.35+0.00610938d,+520.054+0.00240556d,+2281.05+0.0105587d,+2481.24+0.0114863d,+640.083+0.00296091d,+680.093+0.00314292d,+520.054+0.00240318d,+840.142+0.00388281d,+600.072+0.00277303d,+560.063+0.0025881d,+560.063+0.0025881d,+600.072+0.00277303d
2021-01-08 01:45:00 UTC,+60299.8+238.924j,+14556.4+41.5851j,+8852.32+14.9293j,+5684.57+5.95287j,+2000.58+0.740894j,+29205.5+175.086j,+3402.34+0.0157928d,+880.156+0.0040813d,+920.171+0.00426692d,+1000.2+0.00463818d,+1120.25+0.00519514d,+1080.24+0.00500948d,+4964.99+0.0230608d,+1160.27+0.00538081d,+1040.22+0.0048188d,+1440.42+0.00667381d,+920.171+0.00426248d,+2641.41+0.0122442d,+600.073+0.00277934d,+880.156+0.00407705d,+760.117+0.00352084d,+560.063+0.00259399d,+680.093+0.00314825d,+840.142+0.0038894d,+640.083+0.00296299d,+800.129+0.0037041d,+560.063+0.00259249d,+680.093+0.00314825d,+640.083+0.00296299d
2021-01-08 02:00:00 UTC,+51386.3+161.668j,+11019+23.1343j,+7087.34+9.35773j,+7128.42+9.86495j,+2120.65+0.836604j,+24030.5+118.044j,+3402.34+0.0158118d,+960.186+0.00445788d,+960.186+0.00445788d,+1080.24+0.00501548d,+1080.24+0.00501548d,+1160.27+0.00538726d,+1120.25+0.00520137d,+1240.31+0.00575908d,+960.186+0.00445468d,+1320.35+0.00612653d,+880.157+0.00408326d,+1200.29+0.00556917d,+720.105+0.00334053d,+920.171+0.00426897d,+760.117+0.0035262d,+320.021+0.00148432d,+520.055+0.00241233d,+800.129+0.00371191d,+480.047+0.00222671d,+720.105+0.00334055d,+2521.29+0.0117047d,+640.083+0.00296924d,+720.105+0.00334055d
2021-01-08 02:15:00 UTC,+51448.6+144.264j,+10819+22.522j,+7528.38+10.5789j,+9736.21+18.5707j,+2080.62+0.799436j,+21284.1+91.4062j,+3682.74+0.0170716d,+880.156+0.00407542d,+920.171+0.00426077d,+960.186+0.00444612d,+1240.31+0.00574388d,+1080.24+0.00500225d,+1040.22+0.00481687d,+1000.2+0.00463149d,+1000.2+0.00462872d,+1400.4+0.00648177d,+1400.4+0.00648177d,+1160.27+0.00536983d,+800.129+0.00370252d,+920.171+0.00425821d,+440.039+0.00203594d,+400.032+0.00185081d,+760.116+0.00351873d,+720.105+0.00333345d,+480.046+0.00222198d,+1880.71+0.00871013d,+600.073+0.00277767d,+880.156+0.00407461d,+3482.45+0.0161387d
2021-01-08 02:30:00 UTC,+50405.7+140.204j,+11945.1+28.3095j,+6927.06+8.96689j,+8491.53+13.844j,+2240.72+0.930668j,+20800.9+87.7779j,+4764.6+0.0221877d,+880.157+0.00409225d,+1040.22+0.00483676d,+1040.22+0.00483676d,+1040.22+0.00483676d,+1080.24+0.00502291d,+1040.22+0.00483676d,+1040.22+0.00483676d,+880.157+0.00408849d,+1360.37+0.00632042d,+880.157+0.00408849d,+1160.27+0.00539029d,+640.083+0.00297302d,+840.143+0.00390256d,+880.157+0.00408849d,+280.016+0.00130041d,+720.105+0.00334576d,+520.055+0.00241609d,+680.094+0.00315981d,+1360.37+0.00632223d,+760.117+0.00353172d,+2441.21+0.0113503d,+1600.52+0.007439d
2021-01-08 02:45:00 UTC,+54896.6+195.421j,+10858.8+22.6304j,+7087.34+9.36751j,+7810.01+11.8122j,+1960.55+0.713959j,+27179.4+150.376j,+3522.52+0.016395d,+960.187+0.00446439d,+920.171+0.00427827d,+1200.29+0.00558131d,+1120.25+0.00520897d,+1080.24+0.00502281d,+1040.22+0.00483666d,+1000.2+0.00465052d,+960.187+0.00446132d,+1200.29+0.00557746d,+840.143+0.00390337d,+1440.42+0.00669393d,+600.073+0.00278771d,+760.117+0.00353145d,+640.083+0.00297363d,+640.083+0.00297363d,+600.073+0.00278808d,+1960.78+0.00911526d,+680.094+0.00315998d,+560.063+0.00260215d,+440.039+0.00204439d,+680.094+0.00315998d,+640.083+0.00297402d
2021-01-08 03:00:00 UTC,+58268.9+251.082j,+12906+31.72j,+6967.14+9.07236j,+4643.11+4.00389j,+2120.64+0.833477j,+31631.5+204.787j,+3522.52+0.0164072d,+920.172+0.00428145d,+920.172+0.00428145d,+2040.84+0.00950013d,+1200.29+0.00558545d,+2241.02+0.0104328d,+960.187+0.00446771d,+1080.24+0.00502654d,+960.187+0.00446286d,+1280.33+0.00595164d,+880.157+0.00409076d,+1280.33+0.00595164d,+720.105+0.00334666d,+400.032+0.00185889d,+920.171+0.0042768d,+520.055+0.00241674d,+520.055+0.00241571d,+640.083+0.0029734d,+920.171+0.00427499d,+520.055+0.00241571d,+600.073+0.00278749d,+480.047+0.00222983d,+440.039+0.00204396d
2021-01-08 03:15:00 UTC,+53779.7+194.023j,+13708.5+35.4742j,+7488.69+10.665j,+4202.6+3.3033j,+2240.73+0.933989j,+26138.8+143.138j,+3442.41+0.0160485d,+920.172+0.00428546d,+2000.81+0.00932235d,+1640.55+0.00764265d,+1040.22+0.00484478d,+1200.29+0.00559068d,+2120.91+0.00988241d,+1320.35+0.0061502d,+2040.84+0.00949819d,+1040.22+0.00483927d,+800.13+0.00372197d,+1160.27+0.00539804d,+520.055+0.00241887d,+400.032+0.00186053d,+560.064+0.002605d,+960.187+0.0044668d,+520.055+0.00241742d,+360.026+0.00167343d,+880.157+0.00409191d,+600.073+0.00278946d,+280.016+0.0013015d,+440.039+0.00204541d,+440.039+0.00204541d
2021-01-08 03:30:00 UTC,+55893.7+230.044j,+11340.2+24.5348j,+8089.7+12.2563j,+4442.83+3.6589j,+1880.51+0.656155j,+30140+188.335j,+3442.4+0.0160216d,+960.187+0.0044644d,+960.187+0.0044644d,+1120.25+0.00520897d,+1080.24+0.00502281d,+1080.24+0.00502281d,+1640.55+0.00762983d,+1040.22+0.00483667d,+1640.54+0.0076253d,+1000.2+0.00464776d,+1520.47+0.00706683d,+1160.27+0.00539193d,+840.143+0.00390374d,+520.055+0.00241613d,+640.083+0.00297392d,+760.117+0.00353178d,+680.094+0.00315776d,+720.105+0.00334359d,+600.073+0.00278612d,+440.039+0.00204296d,+560.063+0.00260032d,+400.032+0.00185719d,+400.032+0.00185719d
2021-01-08 03:45:00 UTC,+54861.2+202.203j,+10978.2+22.6855j,+6926.89+8.89793j,+6526.98+8.24535j,+2240.73+0.935593j,+28188+160.897j,+2761.54+0.0128434d,+1920.75+0.00893001d,+1040.22+0.0048345d,+1040.22+0.0048345d,+1040.22+0.0048345d,+1080.24+0.00502056d,+1000.2+0.00464844d,+1080.24+0.00502056d,+1040.22+0.00483092d,+960.186+0.00445909d,+880.157+0.00408731d,+1200.29+0.00557468d,+600.073+0.00278633d,+800.129+0.00371555d,+560.063+0.00260051d,+880.157+0.00408731d,+2200.98+0.0102257d,+560.063+0.00260032d,+400.032+0.00185719d,+840.143+0.00390114d,+400.032+0.00185719d,+600.073+0.00278612d,+640.083+0.00297194d
2021-01-08 04:00:00 UTC,+47248.3+142.98j,+9372.93+16.4042j,+6405.91+7.60992j,+5284+5.16967j,+2721.09+1.38318j,+23464+112.031j,+2241.02+0.0104086d,+880.157+0.0040857d,+1000.2+0.00464318d,+1080.24+0.00501487d,+1160.27+0.00538661d,+1080.24+0.00501487d,+960.186+0.00445734d,+960.186+0.00445734d,+920.171+0.0042692d,+960.186+0.00445493d,+800.129+0.00371208d,+1080.24+0.00501216d,+440.039+0.0020412d,+640.083+0.00296938d,+920.171+0.0042692d,+640.083+0.00296938d,+680.093+0.00315439d,+720.105+0.00334003d,+400.032+0.00185521d,+920.171+0.00426833d,+520.055+0.00241195d,+680.093+0.00315439d,+720.105+0.00334003d
2021-01-08 04:15:00 UTC,+53012.6+187.031j,+9854.36+18.2226j,+6365.95+7.58504j,+7689.43+11.3684j,+2400.83+1.07066j,+26701.6+148.292j,+2361.13+0.0110215d,+960.187+0.00447948d,+1000.2+0.00466624d,+1000.2+0.00466624d,+1120.26+0.00522657d,+1040.22+0.00485301d,+1120.26+0.00522657d,+1240.31+0.00578699d,+920.172+0.00428999d,+1040.22+0.00484991d,+920.172+0.00428999d,+1200.29+0.00559659d,+440.039+0.00205113d,+760.117+0.00354356d,+520.055+0.00242418d,+560.064+0.00261072d,+720.105+0.00335778d,+600.073+0.00279795d,+1760.63+0.00821313d,+840.143+0.0039177d,+680.094+0.00317116d,+480.047+0.00223819d,+2080.88+0.00970833d
2021-01-08 04:30:00 UTC,+58740.5+204.545j,+9693.87+17.6299j,+10817.5+22.0558j,+6606.6+8.25272j,+4162.5+3.2265j,+27459.6+152.828j,+2281.06+0.0106556d,+1040.22+0.00485678d,+1000.2+0.00466987d,+1000.2+0.00466987d,+1200.29+0.00560452d,+1160.27+0.00541757d,+960.187+0.00448296d,+1040.22+0.00485678d,+960.188+0.00448389d,+1080.24+0.00504474d,+1240.31+0.00579268d,+1160.27+0.00541869d,+1640.55+0.00766316d,+2200.99+0.0102834d,+480.047+0.00224128d,+2040.85+0.00953456d,+840.143+0.00392008d,+520.055+0.00242624d,+1240.31+0.0057882d,+880.157+0.00410685d,+480.047+0.00223955d,+880.157+0.00410685d,+1440.42+0.00672261d
2021-01-08 04:45:00 UTC,+60441.4+194.528j,+9613.68+17.3448j,+8771.4+14.4419j,+6647.38+8.62963j,+8531.06+13.7714j,+26877.5+139.799j,+2321.09+0.0108309d,+1080.24+0.00503814d,+960.187+0.00447802d,+1120.25+0.00522486d,+1080.24+0.00503814d,+1120.25+0.00522486d,+880.157+0.00410465d,+1040.22+0.00485142d,+1040.22+0.00485067d,+1000.2+0.004664d,+1000.2+0.004664d,+1120.25+0.00522406d,+1280.33+0.00597093d,+640.083+0.0029843d,+2000.81+0.00933368d,+680.094+0.0031709d,+440.039+0.00205066d,+400.032+0.00186419d,+1080.24+0.0050354d,+720.105+0.0033562d,+2281.06+0.0106381d,+560.064+0.00261012d,+760.117+0.00354274d
2021-01-08 05:00:00 UTC,+62113.8+232.19j,+9533.44+17.0518j,+6365.94+7.58415j,+5163.83+4.95721j,+10536.8+21.0014j,+30513.3+180.951j,+2281.06+0.0106462d,+920.172+0.00429228d,+1040.22+0.00485249d,+960.187+0.00447901d,+1040.22+0.00485249d,+1200.29+0.00559958d,+1040.22+0.00485249d,+1040.22+0.00485249d,+1080.24+0.00503632d,+960.187+0.0044764d,+920.172+0.00428978d,+1160.27+0.00540965d,+680.094+0.00317025d,+520.055+0.00242407d,+440.039+0.00205103d,+600.073+0.00279714d,+560.064+0.00261002d,+560.064+0.00261002d,+680.094+0.00316955d,+760.117+0.00354261d,+640.083+0.00298303d,+720.105+0.00335607d,+400.032+0.00186412d
2021-01-08 05:15:00 UTC,+65997+272.679j,+9172.48+15.7972j,+7167.35+9.53598j,+8090.96+12.7909j,+8210.51+12.8598j,+33355.1+220.953j,+2241.02+0.0104532d,+880.157+0.0041032d,+1040.22+0.00484971d,+1080.24+0.00503636d,+1080.24+0.00503636d,+1000.2+0.00466307d,+840.143+0.0039166d,+1000.2+0.00466307d,+960.187+0.00447479d,+1000.2+0.00466136d,+920.172+0.00428824d,+1200.29+0.00559431d,+640.083+0.00298262d,+840.143+0.00391516d,+840.143+0.00391516d,+760.117+0.00354211d,+440.039+0.00205065d,+400.032+0.00186418d,+640.083+0.00298312d,+2281.06+0.010638d,+760.117+0.00354271d,+560.064+0.0026101d,+2200.98+0.0102642d
2021-01-08 05:30:00 UTC,+60256.9+245.09j,+10616.5+21.0181j,+7528.9+10.8149j,+5524.7+5.78762j,+4803.45+4.33321j,+31782.9+202.476j,+2241.02+0.0104208d,+960.187+0.0044626d,+1240.31+0.00576517d,+960.187+0.0044626d,+1080.24+0.00502079d,+1800.66+0.00837164d,+1120.25+0.00520687d,+1200.29+0.00557906d,+960.187+0.00446008d,+2200.98+0.0102287d,+880.157+0.00408821d,+1160.27+0.00538992d,+680.094+0.00315869d,+360.026+0.00167192d,+720.105+0.00334457d,+560.063+0.00260108d,+600.073+0.00278592d,+560.063+0.00260013d,+400.032+0.00185706d,+760.117+0.00352918d,+520.055+0.00241435d,+1560.49+0.00724762d,+400.032+0.00185706d
2021-01-08 05:45:00 UTC,+48722.4+142.177j,+10135+19.1337j,+7007.25+9.18525j,+4683.25+4.10818j,+3681.96+2.51908j,+23214.6+106.842j,+2241.02+0.0104207d,+960.187+0.00446254d,+1080.24+0.00502073d,+1040.22+0.00483466d,+1200.29+0.00557899d,+1360.37+0.00632347d,+1080.24+0.00502073d,+1160.27+0.00539289d,+1000.2+0.00464594d,+1040.22+0.00483189d,+1360.37+0.00631986d,+1160.27+0.00538981d,+280.016+0.00130029d,+800.13+0.0037163d,+760.117+0.0035304d,+600.073+0.00278689d,+600.073+0.0027857d,+680.094+0.00315728d,+280.016+0.00129974d,+520.055+0.00241416d,+480.047+0.0022284d,+1040.22+0.00482984d,+360.026+0.00167118d
2021-01-08 06:00:00 UTC,+58929.6+197.142j,+11058.5+23.0742j,+7690+11.5881j,+8491.85+13.9936j,+4683.27+4.12051j,+27005.6+143.826j,+2281.06+0.010634d,+1040.22+0.00484694d,+960.187+0.00447388d,+960.187+0.00447388d,+1280.33+0.00596634d,+2521.29+0.0117551d,+920.172+0.00428737d,+1080.24+0.00503349d,+1080.24+0.00503038d,+1080.24+0.00503038d,+840.143+0.00391195d,+2721.5+0.0126818d,+400.032+0.00186233d,+520.055+0.00242121d,+560.064+0.00260752d,+480.047+0.00223491d,+640.083+0.00298061d,+2241.02+0.0104423d,+880.157+0.00409893d,+640.083+0.00298061d,+320.021+0.00149001d,+560.064+0.0026079d,+920.172+0.00428535d
2021-01-08 06:15:00 UTC,+61830.9+221.102j,+11098.2+23.0938j,+7568.32+10.6804j,+8651.58+14.2395j,+5564.57+5.80308j,+28947.8+166.682j,+2521.29+0.0117599d,+1720.6+0.00802269d,+1000.2+0.00466231d,+1320.35+0.00615545d,+1000.2+0.00466231d,+1440.42+0.00671552d,+960.187+0.00447571d,+1120.25+0.00522217d,+1320.35+0.00615146d,+1160.27+0.00540531d,+880.157+0.00409988d,+1160.27+0.00540531d,+480.047+0.00223575d,+960.187+0.00447281d,+640.083+0.00298129d,+960.187+0.00447281d,+1320.35+0.00615269d,+1560.49+0.00727242d,+680.094+0.00316833d,+560.064+0.00260902d,+1400.4+0.00652589d,+480.047+0.00223619d,+2080.88+0.00969964d
2021-01-08 06:30:00 UTC,+67925.7+235.598j,+13667.4+35.0133j,+10899.8+23.2125j,+12264.7+29.2422j,+4402.8+3.61591j,+26690.5+143.875j,+2441.21+0.0114208d,+1800.66+0.00842186d,+1040.22+0.0048637d,+1080.24+0.00505089d,+1080.24+0.00505089d,+1720.6+0.00804716d,+2281.06+0.0106708d,+2200.99+0.0102959d,+1920.75+0.00897941d,+1040.22+0.00486123d,+880.158+0.00411295d,+1160.27+0.00542254d,+640.083+0.00299079d,+3682.76+0.0172291d,+800.13+0.00373886d,+760.118+0.00355183d,+1000.2+0.00467532d,+840.144+0.00392688d,+720.106+0.00336565d,+720.106+0.00336565d,+2361.14+0.0110429d,+680.094+0.00317859d,+2361.14+0.0110429d
2021-01-08 06:45:00 UTC,+70359.7+229.92j,+13145.9+32.6192j,+16526+53.5624j,+14961.4+45.3974j,+3882.23+2.83392j,+21843.6+94.882j,+2361.14+0.0110487d,+1880.72+0.00879894d,+1040.22+0.004865d,+960.188+0.00449055d,+2641.42+0.0123617d,+2200.99+0.0102986d,+960.188+0.00449055d,+1080.24+0.00505223d,+1680.58+0.00786682d,+960.188+0.00449335d,+1480.45+0.00692945d,+3281.21+0.00845779d,+480.047+0.00224601d,+5686.6+0.0266628d,+2040.85+0.00955468d,+880.158+0.0041187d,+760.118+0.00355577d,+920.173+0.00430478d,+720.106+0.00336855d,+1080.24+0.00505393d,+1080.24+0.00505393d,+1320.36+0.00617793d,+3001.84+0.0140552d
2021-01-08 07:00:00 UTC,+79785.5+303.51j,+14191+38.2214j,+20110.5+80.0811j,+17733.9+61.9317j,+3201.48+1.90709j,+24548+120.547j,+3843+0.0179383d,+1720.6+0.00802448d,+1000.2+0.00466335d,+2080.88+0.00970615d,+1160.27+0.00541001d,+2000.81+0.00933239d,+1120.25+0.00522333d,+1240.31+0.0057834d,+1720.6+0.00803323d,+960.187+0.00448159d,+880.157+0.00410792d,+6606.18+0.0214788d,+600.073+0.00280038d,+5887.06+0.0275325d,+1240.31+0.0057897d,+2160.95+0.010091d,+2641.42+0.0123316d,+1760.63+0.00821665d,+360.026+0.00167924d,+760.117+0.00354594d,+2721.51+0.0127059d,+2080.88+0.00971249d,+1160.27+0.00541354d
2021-01-08 07:15:00 UTC,+77948.4+302.159j,+12946.2+31.9856j,+17651.1+60.39j,+16848.3+55.7272j,+3281.55+1.99936j,+27220.6+151.245j,+3602.64+0.0167985d,+1880.72+0.00876334d,+1000.2+0.00465885d,+960.187+0.00447239d,+1200.29+0.00559131d,+2321.09+0.0108172d,+1040.22+0.00484533d,+920.172+0.00428594d,+1320.35+0.00615621d,+1240.31+0.00578282d,+840.143+0.00391644d,+5924.95+0.0191899d,+320.021+0.0014915d,+2561.33+0.0119483d,+3482.47+0.0162514d,+1920.75+0.00895776d,+960.187+0.0044756d,+1520.47+0.00708878d,+2441.21+0.0113858d,+880.157+0.00410243d,+960.187+0.0044756d,+3362.3+0.0156876d,+1000.2+0.00466219d
2021-01-08 07:30:00 UTC,+78051.3+292.024j,+18971.9+66.8917j,+16203.4+51.0296j,+12544.2+29.8454j,+4002.53+3.06421j,+26328.7+140.395j,+3682.76+0.0171922d,+1880.72+0.00877333d,+2681.46+0.0125128d,+2561.33+0.0119516d,+1880.72+0.00877333d,+2281.06+0.0106426d,+2920.95+0.00749279d,+1040.22+0.00485085d,+1720.6+0.0080218d,+5566.3+0.0259919d,+920.172+0.00428864d,+1440.34+0.00538833d,+2441.21+0.0113848d,+1480.45+0.00690147d,+1400.4+0.0065281d,+1200.29+0.00559483d,+1280.33+0.0059641d,+2801.59+0.0130586d,+1040.22+0.00484513d,+760.117+0.00354007d,+1000.2+0.00465866d,+1640.55+0.00764318d,+2881.69+0.0134323d
