# file...... 1Meter_632_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_632_A_24:measured_power,house_meter_632_A_25:measured_power,house_meter_632_A_26:measured_power,house_meter_632_A_27:measured_power,house_meter_632_A_28:measured_power,house_meter_632_A_29:measured_power,house_meter_632_A_30:measured_power,house_meter_632_A_31:measured_power,house_meter_632_A_32:measured_power,house_meter_632_A_33:measured_power,house_meter_632_A_34:measured_power,house_meter_632_A_35:measured_power,house_meter_632_A_36:measured_power,house_meter_632_A_37:measured_power,house_meter_632_A_38:measured_power,house_meter_632_A_39:measured_power,house_meter_632_A_40:measured_power
2021-01-07 10:30:00 UTC,+1240.31+0.00576603d,+3883.08+0.0181998d,+11627.7+0.0546718d,+3963.21+0.018576d,+5927.18+0.0278037d,+1080.24+0.00505723d,+6247.98+0.0293123d,+8976.49+0.0421602d,+7451.35+0.0349752d,+5165.43+0.0241383d,+6889.67+0.0322183d,+10502.5+0.0491857d,+5202.99+0.0131968d,+360.026+0.00167913d,+760.117+0.00354569d,+440.039+0.00205237d,+1160.27+0.00541317d
2021-01-07 10:45:00 UTC,+1560.49+0.00726334d,+5165.46+0.0242675d,+11105.3+0.0523005d,+6328.2+0.0297442d,+5325.8+0.0250224d,+960.188+0.00450323d,+9056.81+0.0426172d,+6528.73+0.0306893d,+9578.81+0.0450831d,+5566.32+0.0260808d,+8454.61+0.0396606d,+11748.2+0.0551856d,+10210.7+0.0240496d,+600.073+0.00280593d,+880.158+0.00411607d,+520.055+0.00243168d,+960.188+0.00449047d
2021-01-07 11:00:00 UTC,+1440.42+0.0066583d,+5325.76+0.0248334d,+10140.9+0.0473788d,+6969.87+0.0325214d,+7170.45+0.0334601d,+800.13+0.00372406d,+7130.33+0.0332723d,+6809.42+0.0317707d,+5927.14+0.0276443d,+5245.57+0.0243745d,+8093.27+0.0376503d,+9980.2+0.0464641d,+3801.47+0.00890623d,+2601.37+0.0120748d,+720.105+0.00333997d,+480.047+0.00222632d,+840.143+0.00389692d
2021-01-07 11:15:00 UTC,+1320.35+0.00609283d,+8454.5+0.0393627d,+8253.82+0.0384252d,+4484.07+0.0208434d,+5045.15+0.0234569d,+720.105+0.00334219d,+7210.54+0.0335541d,+5165.4+0.0240171d,+5125.32+0.0238304d,+7491.35+0.0347933d,+6849.49+0.0318039d,+6849.49+0.0318039d,+8367.77+0.0213218d,+2040.84+0.00945771d,+600.073+0.00277925d,+520.055+0.00240857d,+680.093+0.00314997d
2021-01-07 11:30:00 UTC,+1360.37+0.00629661d,+7090.23+0.0331088d,+6969.88+0.0325452d,+7090.23+0.0331088d,+6448.46+0.0301041d,+800.13+0.00372677d,+5967.24+0.0278521d,+7330.93+0.0342361d,+4884.85+0.02279d,+5566.28+0.0259019d,+8655.2+0.0403263d,+8013.03+0.0373246d,+3441.95+0.0130052d,+160.005+0.000742931d,+680.094+0.00315846d,+3722.81+0.0173106d,+920.171+0.00427383d
2021-01-07 11:45:00 UTC,+1280.33+0.00594333d,+6448.48+0.0301815d,+4564.24+0.0213461d,+6087.55+0.0284881d,+8575+0.0401695d,+600.073+0.0028019d,+7170.49+0.0335707d,+5566.31+0.0260433d,+5806.87+0.0271714d,+7451.3+0.0348167d,+8294.01+0.0387676d,+7772.3+0.0363213d,+4123.46+0.019241d,+600.073+0.00279607d,+560.064+0.0026096d,+440.039+0.00205025d,+4403.94+0.0205522d
2021-01-07 12:00:00 UTC,+1400.4+0.00651514d,+4203.61+0.0197418d,+7852.63+0.0369343d,+9578.81+0.0450852d,+8534.93+0.0401547d,+560.064+0.00262635d,+10824+0.0509723d,+6608.94+0.0310688d,+8173.69+0.0384494d,+3682.76+0.0172108d,+9297.64+0.0435509d,+10060.7+0.0471397d,+4403.95+0.0205872d,+480.047+0.0022405d,+640.083+0.00298762d,+440.039+0.00205374d,+2281.06+0.0106541d
2021-01-07 12:15:00 UTC,+1960.78+0.00911157d,+7010.05+0.0329048d,+6528.71+0.0306394d,+14764.7+0.0695261d,+5566.33+0.0261127d,+480.047+0.00224732d,+10382.1+0.0488004d,+6167.78+0.0289413d,+4524.18+0.0212147d,+8253.87+0.0385716d,+7090.23+0.033118d,+7692.04+0.0359379d,+3762.88+0.0175524d,+240.012+0.00111797d,+680.094+0.00316841d,+600.073+0.00279552d,+760.117+0.00354134d
2021-01-07 12:30:00 UTC,+2401.16+0.0111381d,+6568.8+0.0307569d,+7050.14+0.0330172d,+15690.4+0.073742d,+8534.87+0.0399947d,+520.055+0.00242904d,+6167.76+0.0288744d,+5325.78+0.0249241d,+5927.16+0.0277453d,+6127.62+0.0285402d,+8454.52+0.0394154d,+5887.03+0.027417d,+4844.76+0.0225534d,+560.063+0.00260269d,+440.039+0.00204482d,+1360.37+0.00632389d,+920.171+0.00427678d
2021-01-07 12:45:00 UTC,+1760.63+0.00819787d,+3843.02+0.0180591d,+6849.62+0.0322274d,+11306.2+0.0532934d,+13236+0.0624392d,+560.064+0.00262831d,+8173.7+0.0384781d,+6608.95+0.031092d,+8213.84+0.0386677d,+4123.46+0.0192558d,+6649+0.0310815d,+8253.88+0.038609d,+3602.64+0.0168201d,+560.064+0.0026116d,+560.064+0.0026116d,+440.039+0.00205182d,+600.073+0.00279821d
2021-01-07 13:00:00 UTC,+1800.66+0.00836795d,+6047.46+0.0283235d,+5285.7+0.0247481d,+9739.38+0.0456837d,+8976.46+0.042092d,+600.073+0.00280423d,+5846.97+0.0273823d,+6127.66+0.0287001d,+3923.14+0.0183582d,+6408.36+0.0299635d,+9538.56+0.0446563d,+14241.4+0.0668023d,+2641.42+0.0123315d,+2241.02+0.0104605d,+720.105+0.00335919d,+440.039+0.00205249d,+520.055+0.00242579d
2021-01-07 13:15:00 UTC,+2160.94+0.0100246d,+4965.02+0.0232112d,+3722.82+0.0173952d,+8213.76+0.0384499d,+7812.44+0.0365653d,+440.039+0.00205338d,+9016.58+0.0422219d,+11346.3+0.0531819d,+6729.23+0.0314815d,+8169.28+0.0260925d,+8013.04+0.0373642d,+7411.15+0.0345492d,+4203.58+0.0195706d,+2281.05+0.0106116d,+440.039+0.00204557d,+560.064+0.00260364d,+760.117+0.00353394d
2021-01-07 13:30:00 UTC,+2881.68+0.0133692d,+4804.69+0.0224126d,+5205.51+0.0242862d,+5325.76+0.0248485d,+7330.93+0.034232d,+640.083+0.00298076d,+5325.76+0.0248485d,+7932.8+0.0370515d,+6769.32+0.0316023d,+9329.17+0.0225778d,+7090.21+0.0330521d,+9377.88+0.0437572d,+2961.78+0.0137837d,+1600.52+0.00744445d,+3202.08+0.0149034d,+600.073+0.00278997d,+640.083+0.00297604d
2021-01-07 13:45:00 UTC,+2481.25+0.0115264d,+7892.7+0.0369499d,+6809.45+0.0318645d,+5486.13+0.0256583d,+4163.53+0.019462d,+600.073+0.00280092d,+7531.57+0.035254d,+8775.71+0.0410986d,+6969.9+0.0326175d,+10050.5+0.0240105d,+7892.68+0.0368748d,+9096.85+0.0425216d,+5526.21+0.0257937d,+2401.17+0.0111933d,+1560.49+0.0072719d,+320.021+0.00149054d,+520.055+0.00242243d
2021-01-07 14:00:00 UTC,+2681.45+0.012445d,+5887.04+0.0274702d,+3362.3+0.0156731d,+5405.94+0.0252203d,+5566.3+0.0259701d,+1120.25+0.00521723d,+6087.53+0.028408d,+5887.04+0.0274702d,+8494.68+0.0396802d,+6727.69+0.0262497d,+5726.65+0.0266677d,+8534.79+0.03979d,+3682.75+0.0171355d,+4965+0.0231137d,+440.039+0.00204477d,+760.117+0.00353257d,+440.039+0.00204477d
2021-01-07 14:15:00 UTC,+2281.05+0.0105831d,+4924.92+0.0229475d,+4604.3+0.0214508d,+3562.57+0.0165905d,+3482.46+0.0162169d,+960.187+0.00446676d,+7130.33+0.0332533d,+5245.59+0.0244448d,+6528.66+0.0304399d,+8647.72+0.0204838d,+8213.72+0.0383482d,+9297.59+0.0434277d,+9418.05+0.0439925d,+3041.88+0.014172d,+400.032+0.00186174d,+560.064+0.0026067d,+360.026+0.00167553d
2021-01-07 14:30:00 UTC,+2241.01+0.0103886d,+6127.63+0.0285942d,+5646.48+0.0263438d,+5285.68+0.0246569d,+5045.17+0.0235326d,+720.105+0.00335296d,+4804.69+0.0224087d,+10261.4+0.0479652d,+7932.8+0.0370452d,+9971.91+0.0274205d,+9859.77+0.0460241d,+8735.51+0.0407575d,+5686.56+0.0264991d,+3762.87+0.0175211d,+440.039+0.0020462d,+440.039+0.0020462d,+400.032+0.00186014d
2021-01-07 14:45:00 UTC,+2321.09+0.0107682d,+3923.12+0.0182703d,+2641.41+0.0122949d,+4764.61+0.0221967d,+5165.42+0.0240679d,+520.055+0.00241859d,+8534.81+0.0398219d,+5285.67+0.0246294d,+4884.84+0.022758d,+5606.37+0.0260913d,+8775.63+0.0408933d,+6288.02+0.0292717d,+4203.58+0.0195518d,+1680.57+0.00780873d,+800.13+0.00371645d,+560.063+0.00260114d,+400.032+0.00185777d
2021-01-07 15:00:00 UTC,+1800.66+0.00839147d,+4203.6+0.019674d,+5646.5+0.0264428d,+3923.14+0.0183593d,+4203.6+0.019674d,+760.118+0.00355256d,+5045.19+0.023621d,+6167.76+0.02889d,+7090.26+0.0332236d,+4003.26+0.018715d,+7772.32+0.0363911d,+7531.57+0.0352604d,+9177.19+0.0429936d,+1200.29+0.00560488d,+760.117+0.0035488d,+520.055+0.00242777d,+360.026+0.0016806d
2021-01-07 15:15:00 UTC,+1840.69+0.00859579d,+7692.12+0.0361669d,+4043.34+0.0189826d,+5486.16+0.0257716d,+5365.89+0.0252054d,+560.064+0.00262563d,+6288.09+0.0295484d,+5766.81+0.027093d,+6969.95+0.0327617d,+5045.2+0.0236425d,+7571.72+0.0355188d,+6127.67+0.0287278d,+9377.99+0.0440246d,+400.033+0.00187105d,+720.106+0.00336856d,+480.047+0.00224538d,+400.033+0.00187105d
2021-01-07 15:30:00 UTC,+1840.69+0.00857215d,+4844.78+0.0226684d,+3322.25+0.0155349d,+5766.78+0.0269926d,+6969.91+0.0326401d,+800.13+0.0037376d,+4884.86+0.0228563d,+5446.05+0.025488d,+5045.19+0.023608d,+3642.7+0.0170063d,+5405.95+0.0252563d,+9096.87+0.0425641d,+7411.19+0.034653d,+560.064+0.00261143d,+640.083+0.00298464d,+560.064+0.00261143d,+480.047+0.00223826d
2021-01-07 15:45:00 UTC,+1920.75+0.00895739d,+5446.06+0.0255506d,+4363.89+0.0204645d,+5646.52+0.0264933d,+4804.72+0.0225358d,+760.118+0.00355933d,+7290.87+0.0342316d,+5806.89+0.0272475d,+6689.15+0.0313987d,+6969.91+0.0326458d,+8936.31+0.0418897d,+5446.05+0.0254924d,+5205.52+0.0243641d,+480.047+0.0022425d,+640.083+0.0029903d,+400.033+0.00186866d,+520.055+0.00242944d
2021-01-07 16:00:00 UTC,+1600.52+0.00748348d,+6007.4+0.0282842d,+7411.27+0.034914d,+5887.11+0.0277164d,+4804.73+0.0226106d,+840.144+0.00394721d,+5165.47+0.0243117d,+4684.5+0.0220437d,+7973.05+0.0375692d,+4884.87+0.0229077d,+7732.23+0.0363027d,+6288.08+0.029505d,+3242.15+0.0151939d,+440.039+0.00205983d,+440.039+0.00205983d,+480.047+0.00224714d,+480.047+0.00224714d
2021-01-07 16:15:00 UTC,+1920.75+0.00896483d,+3802.95+0.0178352d,+4924.96+0.0231078d,+6689.15+0.0314081d,+4083.41+0.0191527d,+640.084+0.00299801d,+6488.61+0.030464d,+6368.29+0.0298976d,+4764.64+0.0223542d,+4163.53+0.0194918d,+7411.22+0.0347421d,+7732.21+0.0362517d,+3923.14+0.0183646d,+2400.88+0.00836835d,+920.172+0.00430215d,+440.039+0.00205695d,+520.055+0.00243105d
2021-01-07 16:30:00 UTC,+2241.02+0.0104856d,+6889.74+0.0324671d,+5125.39+0.0241353d,+4083.42+0.0192204d,+8294.13+0.0391077d,+1000.2+0.00470196d,+4644.42+0.0218661d,+8374.4+0.0394875d,+6408.43+0.030193d,+9538.72+0.0450474d,+9016.72+0.0425731d,+9458.4+0.0446666d,+6408.44+0.0302254d,+11133.1+0.0269662d,+4163.56+0.0196193d,+240.012+0.00112914d,+480.047+0.00225863d
2021-01-07 16:45:00 UTC,+2120.92+0.00995221d,+7130.48+0.0337479d,+5446.11+0.025758d,+7611.95+0.0360338d,+6809.56+0.0322247d,+1120.26+0.00528895d,+7932.98+0.0375585d,+7973.11+0.0377491d,+7812.59+0.0369867d,+6288.12+0.0296296d,+8093.46+0.0381648d,+4844.81+0.0228153d,+5646.54+0.0265995d,+3201.05+0.00753684d,+1560.5+0.00733882d,+320.021+0.00150425d,+320.021+0.00150425d
2021-01-07 17:00:00 UTC,+2080.88+0.00972753d,+8013.16+0.0377118d,+3602.66+0.0169243d,+5365.9+0.0252257d,+7170.54+0.0337345d,+1320.36+0.00619688d,+5646.53+0.0265481d,+5686.62+0.026737d,+4363.9+0.0205068d,+5806.89+0.0272542d,+6929.82+0.0325396d,+9618.95+0.0452164d,+6528.72+0.0306511d,+1120.17+0.00348053d,+840.144+0.00393515d,+200.008+0.000936574d,+400.033+0.00187338d
2021-01-07 17:15:00 UTC,+2000.81+0.00933776d,+6247.99+0.029341d,+4484.11+0.0210425d,+3041.89+0.0142662d,+5245.63+0.0246237d,+2561.34+0.0120101d,+6448.51+0.0302852d,+4524.18+0.0212309d,+9980.41+0.0469406d,+6207.87+0.029102d,+10743.6+0.0504589d,+7932.86+0.0372149d,+4403.96+0.0206302d,+2120.71+0.00765019d,+800.13+0.00374267d,+360.026+0.00168375d,+760.118+0.00355545d
2021-01-07 17:30:00 UTC,+2040.85+0.00955479d,+3843.03+0.0180994d,+5566.36+0.0262343d,+5446.09+0.0256662d,+6047.51+0.0285076d,+1840.69+0.00866193d,+9619.03+0.0454102d,+7852.67+0.0370445d,+7812.54+0.0368546d,+5165.47+0.024291d,+8775.8+0.0413302d,+7732.26+0.0363999d,+3602.66+0.0169309d,+6804.89+0.0165103d,+3963.22+0.0186282d,+640.084+0.00300447d,+480.047+0.00225313d
2021-01-07 17:45:00 UTC,+2441.21+0.0114027d,+4644.41+0.0218022d,+4083.41+0.0191643d,+2721.51+0.0127655d,+4363.89+0.020483d,+1240.31+0.00581429d,+7892.76+0.0371002d,+10583+0.0498007d,+6488.62+0.0304825d,+5686.6+0.0266645d,+9096.93+0.0427151d,+7330.98+0.0343981d,+7210.63+0.0338317d,+2881.04+0.00825204d,+680.094+0.00318245d,+440.039+0.00205893d,+400.033+0.00187171d
2021-01-07 18:00:00 UTC,+2441.21+0.0113919d,+7692.1+0.0361194d,+5245.62+0.0246069d,+6167.78+0.0289436d,+3963.21+0.0185815d,+1120.26+0.00524622d,+6929.82+0.0325299d,+5606.42+0.0263033d,+5606.42+0.0263033d,+9056.78+0.0425363d,+9096.93+0.0427256d,+8815.9+0.0414009d,+10904.3+0.0512525d,+920.173+0.00430735d,+600.073+0.00280859d,+520.055+0.002434d,+480.047+0.00224671d
2021-01-07 18:15:00 UTC,+2080.88+0.00971373d,+8534.92+0.040135d,+6849.6+0.0321876d,+4684.49+0.0219938d,+7491.49+0.0352133d,+1200.29+0.00562739d,+5566.34+0.0261436d,+4163.54+0.0195438d,+7892.76+0.0371055d,+9538.6+0.0447726d,+7531.59+0.035323d,+5486.14+0.0257084d,+9056.77+0.0425026d,+960.188+0.00449118d,+760.118+0.00355508d,+520.055+0.00243207d,+560.064+0.00261921d
2021-01-07 18:30:00 UTC,+2200.99+0.0102805d,+9257.59+0.0436262d,+12914.3+0.06095d,+2321.1+0.010907d,+3682.78+0.0173153d,+1360.38+0.00639d,+9699.32+0.0457161d,+8815.95+0.0415374d,+4965.05+0.0233564d,+12311.1+0.0579848d,+6488.62+0.0304881d,+9137.11+0.0429793d,+12311.1+0.0579848d,+1360.38+0.00637861d,+640.084+0.00300037d,+760.118+0.0035632d,+520.055+0.00243762d
2021-01-07 18:45:00 UTC,+2721.51+0.0126992d,+5205.54+0.024412d,+8534.9+0.04008d,+4484.11+0.0210225d,+4724.56+0.022152d,+1280.33+0.00599465d,+8374.35+0.0393235d,+4524.18+0.0212108d,+6247.98+0.0293131d,+6568.8+0.0307633d,+7651.95+0.0358518d,+6729.24+0.0315167d,+8013.11+0.0375495d,+1200.29+0.00560896d,+720.106+0.00336439d,+680.094+0.0031774d,+1560.5+0.00729326d
2021-01-07 19:00:00 UTC,+2561.33+0.0119225d,+4524.17+0.0211783d,+10944.5+0.0513674d,+3522.53+0.0164827d,+4965.03+0.0232461d,+1520.47+0.00710882d,+7932.85+0.0371865d,+6769.35+0.0317173d,+7451.34+0.0349225d,+4524.16+0.0211145d,+7852.55+0.036698d,+7451.3+0.0348171d,+6689.1+0.0312459d,+1240.31+0.00578088d,+480.047+0.00223673d,+560.064+0.00260964d,+2721.5+0.0126921d
2021-01-07 19:15:00 UTC,+2321.09+0.0108226d,+7170.51+0.033651d,+8173.66+0.0383745d,+3883.08+0.0181987d,+3642.71+0.0170705d,+1280.33+0.00599412d,+5686.61+0.0266709d,+9337.84+0.0438612d,+6528.71+0.030631d,+4684.47+0.0218994d,+7732.19+0.0361923d,+7411.2+0.0346852d,+7772.32+0.0363807d,+920.172+0.00429512d,+680.094+0.00317419d,+640.083+0.0029874d,+680.094+0.00317419d
2021-01-07 19:30:00 UTC,+2241.02+0.0104509d,+4484.1+0.0210138d,+3522.53+0.0165011d,+3963.21+0.0185688d,+4403.96+0.0206375d,+1560.5+0.0073042d,+9618.93+0.0451719d,+6007.37+0.0281698d,+7050.16+0.0330738d,+5526.23+0.0258772d,+9257.51+0.0434155d,+7571.7+0.035485d,+6247.96+0.0292654d,+1000.2+0.00467492d,+720.106+0.00336536d,+3202.09+0.0149799d,+600.073+0.00280426d
2021-01-07 19:45:00 UTC,+2281.06+0.0106607d,+7010.07+0.0329699d,+7411.25+0.0348625d,+6007.39+0.0282424d,+4684.49+0.0220112d,+1360.38+0.00638336d,+4644.41+0.0218225d,+5365.89+0.0252199d,+6849.61+0.0322131d,+6729.25+0.0315727d,+6689.14+0.031384d,+7451.35+0.034971d,+6769.37+0.0317614d,+1280.33+0.00599377d,+560.064+0.00262112d,+1040.22+0.00486922d,+520.055+0.00243384d
2021-01-07 20:00:00 UTC,+2481.25+0.0115444d,+5125.35+0.0239469d,+4724.54+0.0220706d,+3682.76+0.0171967d,+5245.6+0.02451d,+1600.52+0.00746731d,+6809.44+0.0318373d,+5967.25+0.0278901d,+5486.13+0.0256363d,+4444.01+0.0207283d,+11265.9+0.0526939d,+7411.17+0.0346098d,+4444.01+0.0207283d,+1480.44+0.00689695d,+600.073+0.00279456d,+720.105+0.00335372d,+600.073+0.00279456d
2021-01-07 20:15:00 UTC,+3202.08+0.0149333d,+4363.88+0.0204319d,+3562.59+0.0166747d,+5927.17+0.027769d,+7170.5+0.0336111d,+1320.36+0.00617429d,+5566.32+0.0260746d,+6207.87+0.0290874d,+8053.25+0.0377626d,+6047.44+0.0282624d,+7972.95+0.0372904d,+5606.4+0.0261965d,+6047.44+0.0282624d,+920.172+0.0042914d,+760.117+0.00354472d,+680.094+0.00317144d,+600.073+0.00279819d
2021-01-07 20:30:00 UTC,+2441.21+0.0114029d,+6889.71+0.032352d,+7973.01+0.0374555d,+3602.65+0.0168942d,+5165.45+0.0242383d,+1400.4+0.0065611d,+7130.4+0.0334855d,+6247.98+0.0293309d,+8534.91+0.0401044d,+3442.41+0.0160891d,+8053.23+0.03771d,+9337.8+0.0437481d,+6167.75+0.0288589d,+920.172+0.00429628d,+440.039+0.00205414d,+480.047+0.00224093d,+640.083+0.0029882d
2021-01-07 20:45:00 UTC,+3041.89+0.0142287d,+4604.33+0.021599d,+7491.48+0.0351842d,+4804.72+0.0225409d,+3722.83+0.0174576d,+1280.33+0.00599791d,+7812.49+0.0366967d,+4884.88+0.0229177d,+5446.06+0.0255564d,+7210.61+0.0337686d,+6288.06+0.029437d,+5125.35+0.0239825d,+4123.46+0.0192866d,+720.105+0.00336347d,+720.105+0.00336347d,+680.094+0.00317653d,+520.055+0.00242887d
2021-01-07 21:00:00 UTC,+2361.14+0.0110367d,+5566.35+0.026173d,+4644.42+0.0218298d,+5285.72+0.0248506d,+5686.62+0.0267399d,+1240.31+0.00582164d,+7491.5+0.035253d,+9137.13+0.0430259d,+8815.94+0.041508d,+5526.24+0.0259087d,+9137.08+0.0429008d,+8454.62+0.0396854d,+7090.27+0.0332627d,+800.13+0.00374402d,+400.033+0.00187155d,+480.047+0.00224597d,+520.055+0.0024332d
2021-01-07 21:15:00 UTC,+2441.21+0.011373d,+6528.69+0.0305643d,+6408.37+0.0299996d,+5325.78+0.0249206d,+4644.4+0.0217262d,+1120.26+0.00523297d,+9418.11+0.0441434d,+5405.96+0.0252966d,+5085.27+0.0237929d,+6368.25+0.0297279d,+6929.77+0.0323566d,+9377.91+0.0438312d,+4724.54+0.0220401d,+440.039+0.00204923d,+480.047+0.00223558d,+280.016+0.00130393d,+320.021+0.00149024d
2021-01-07 21:30:00 UTC,+2401.17+0.0112271d,+5526.25+0.0259718d,+3642.71+0.0171065d,+5566.34+0.0261607d,+4003.28+0.0188025d,+1720.61+0.00807376d,+12110.1+0.0570684d,+6528.73+0.0306958d,+7451.38+0.0350471d,+3963.2+0.0185446d,+10944.5+0.0513579d,+4644.4+0.0217381d,+5325.78+0.0249343d,+560.064+0.00261701d,+360.026+0.00168216d,+360.026+0.00168216d,+440.039+0.00205607d
2021-01-07 21:45:00 UTC,+2481.26+0.0116215d,+5406+0.0254801d,+5526.27+0.0260482d,+7973.07+0.0376191d,+6047.51+0.0285112d,+1440.43+0.0067781d,+6408.44+0.0302173d,+5005.14+0.0235868d,+10703.6+0.0505593d,+5446.07+0.0255691d,+6608.94+0.0310436d,+8173.68+0.0384182d,+5686.61+0.0267011d,+680.094+0.00318681d,+400.033+0.00187427d,+400.033+0.00187427d,+320.021+0.00149934d
2021-01-07 22:00:00 UTC,+2321.09+0.0108223d,+4444.03+0.0208021d,+6047.46+0.0283261d,+2641.42+0.0123552d,+6408.38+0.0300211d,+1360.38+0.00635979d,+5405.96+0.0253147d,+6408.38+0.0300211d,+7491.46+0.0351105d,+5606.4+0.0261905d,+7451.31+0.0348353d,+6087.54+0.0284438d,+6087.54+0.0284438d,+640.083+0.00298414d,+440.039+0.00205135d,+320.021+0.00149178d,+280.016+0.00130528d
2021-01-07 22:15:00 UTC,+1880.72+0.0087778d,+5846.98+0.0274124d,+4444.03+0.020823d,+6408.39+0.0300513d,+3362.31+0.0157475d,+840.144+0.00393079d,+5606.42+0.026282d,+6528.71+0.030617d,+6448.49+0.0302399d,+4804.7+0.0224754d,+8695.43+0.0407401d,+8655.29+0.0405513d,+6167.76+0.0288675d,+320.021+0.00149425d,+360.026+0.00168108d,+280.016+0.00130744d,+440.039+0.00205475d
2021-01-07 22:30:00 UTC,+840.143+0.00391079d,+6167.77+0.0289108d,+5726.69+0.0268385d,+7010.04+0.0328702d,+6528.7+0.0306072d,+560.064+0.00261924d,+4444.03+0.0208163d,+4043.34+0.0189363d,+9538.6+0.044773d,+4844.78+0.0226336d,+7491.43+0.0350359d,+8093.35+0.0378602d,+6969.89+0.0325898d,+560.064+0.00261192d,+400.033+0.00186547d,+280.016+0.00130574d,+360.026+0.00167889d
2021-01-07 22:45:00 UTC,+840.143+0.00390758d,+6408.38+0.0300248d,+5806.88+0.0272d,+3522.53+0.0164845d,+3442.42+0.016109d,+280.016+0.00130866d,+4243.67+0.0198651d,+9739.39+0.0456937d,+7411.21+0.0347376d,+4123.45+0.0192288d,+6047.43+0.0282229d,+5005.09+0.0233484d,+3802.94+0.0177318d,+600.073+0.0027943d,+400.032+0.00186264d,+280.016+0.00130375d,+360.026+0.00167633d
2021-01-07 23:00:00 UTC,+760.117+0.00354277d,+4965.04+0.0232893d,+5085.28+0.0238545d,+4243.68+0.0198997d,+2241.02+0.0105002d,+400.033+0.00187292d,+6167.78+0.0289451d,+4844.8+0.0227241d,+7892.74+0.0370665d,+7170.51+0.0336393d,+9177.23+0.0430889d,+7973+0.0374164d,+6127.67+0.0287347d,+360.026+0.00168431d,+440.039+0.00205871d,+200.008+0.000935637d,+320.021+0.00149713d
2021-01-07 23:15:00 UTC,+840.143+0.00390961d,+5205.54+0.0244112d,+6288.08+0.0295008d,+5486.15+0.0257301d,+4724.56+0.0221513d,+320.021+0.00149774d,+5165.45+0.0242228d,+6288.08+0.0295008d,+7852.61+0.0368645d,+4924.94+0.0230296d,+7491.44+0.0350677d,+7772.32+0.0363866d,+5125.35+0.0239687d,+280.016+0.00130691d,+360.026+0.0016804d,+280.016+0.00130691d,+440.039+0.00205392d
2021-01-07 23:30:00 UTC,+640.083+0.002969d,+4844.78+0.022631d,+6007.35+0.0280749d,+4444.02+0.0207556d,+5365.86+0.0250704d,+360.026+0.00167869d,+3642.7+0.0170075d,+5526.22+0.0258213d,+7010.01+0.0327742d,+3722.81+0.0173433d,+7090.22+0.0330761d,+6127.63+0.0285744d,+6729.2+0.0313873d,+480.047+0.00223343d,+400.032+0.0018611d,+280.016+0.00130268d,+320.021+0.00148881d
2021-01-07 23:45:00 UTC,+800.129+0.00371357d,+3522.52+0.0164494d,+4283.73+0.0200103d,+3963.2+0.0185106d,+2321.1+0.0108337d,+320.021+0.00149248d,+5646.49+0.0263908d,+6649+0.031089d,+8775.7+0.0410686d,+5726.67+0.0267274d,+8294+0.0387502d,+8494.69+0.039691d,+3562.58+0.0166126d,+640.083+0.00298121d,+400.032+0.00186299d,+240.012+0.00111768d,+280.016+0.001304d
2021-01-08 00:00:00 UTC,+640.083+0.00296465d,+6889.67+0.0322108d,+6127.64+0.0286393d,+6809.44+0.0318347d,+5766.77+0.0269486d,+400.033+0.00186531d,+6087.54+0.0284514d,+4965.02+0.0231944d,+7451.31+0.0348446d,+5927.13+0.0276035d,+6328.13+0.0294759d,+6328.13+0.0294759d,+6047.42+0.0281651d,+240.012+0.0011152d,+400.032+0.00185884d,+240.012+0.0011152d,+280.016+0.00130109d
2021-01-08 00:15:00 UTC,+880.156+0.00407395d,+4163.52+0.0194073d,+6247.93+0.0291481d,+2881.69+0.0134253d,+2361.13+0.0109978d,+400.032+0.00186181d,+6769.31+0.0315871d,+6689.09+0.0312118d,+8655.24+0.0404183d,+3762.87+0.0174893d,+7972.89+0.0371204d,+6368.22+0.02963d,+4323.79+0.020101d,+320.021+0.00148534d,+280.016+0.00129964d,+240.012+0.00111395d,+240.012+0.00111395d
2021-01-08 00:30:00 UTC,+760.117+0.0035248d,+5245.6+0.0245203d,+5806.87+0.0271501d,+6207.85+0.0290297d,+3802.94+0.0177662d,+280.016+0.00130628d,+4564.24+0.0213294d,+7371.07+0.0344856d,+6528.68+0.030534d,+6368.25+0.0297371d,+7972.94+0.0372547d,+9739.32+0.0455412d,+6247.94+0.0291738d,+560.064+0.00260909d,+240.012+0.00111796d,+320.021+0.00149069d,+280.016+0.00130432d
2021-01-08 00:45:00 UTC,+800.129+0.00370605d,+3602.64+0.0168065d,+4203.59+0.0196147d,+4484.09+0.020926d,+4604.31+0.0214881d,+360.026+0.00167733d,+5165.43+0.0241123d,+5005.09+0.0233623d,+11547.2+0.054043d,+5846.93+0.0272207d,+6528.65+0.0304029d,+4484.08+0.0208643d,+5005.08+0.0232935d,+480.047+0.00223003d,+360.026+0.0016724d,+200.008+0.000929019d,+200.008+0.000929019d
