# file...... Meter_645_B_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power.real,xfmr_meter_645_B_1:measured_power.real,xfmr_meter_645_B_2:measured_power.real,xfmr_meter_645_B_3:measured_power.real,xfmr_meter_645_B_4:measured_power.real,xfmr_meter_645_B_5:measured_power.real,house_meter_645_B_1:measured_power.real,house_meter_645_B_2:measured_power.real,house_meter_645_B_3:measured_power.real,house_meter_645_B_4:measured_power.real,house_meter_645_B_5:measured_power.real,house_meter_645_B_6:measured_power.real,house_meter_645_B_7:measured_power.real,house_meter_645_B_8:measured_power.real,house_meter_645_B_9:measured_power.real,house_meter_645_B_10:measured_power.real,house_meter_645_B_11:measured_power.real,house_meter_645_B_12:measured_power.real,house_meter_645_B_13:measured_power.real,house_meter_645_B_14:measured_power.real,house_meter_645_B_15:measured_power.real,house_meter_645_B_16:measured_power.real,house_meter_645_B_17:measured_power.real,house_meter_645_B_18:measured_power.real,house_meter_645_B_19:measured_power.real
2021-01-06 03:30:00 UTC,2.3085e+04,3.0414e+03,3.0013e+03,2.6410e+03,1.2561e+04,1.8405e+03,5.2005e+02,2.0001e+02,3.6003e+02,2.8002e+02,4.8005e+02,6.4008e+02,2.8002e+02,2.8002e+02,5.2005e+02,4.8005e+02,2.8002e+02,3.2002e+02,2.4001e+02,4.4004e+02,4.4004e+02,2.8002e+02,4.0003e+02,4.0003e+02,4.0003e+02
2021-01-06 03:45:00 UTC,2.4460e+04,2.6810e+03,3.3216e+03,2.5609e+03,1.4336e+04,1.5603e+03,3.6003e+02,2.4001e+02,4.4004e+02,2.8002e+02,2.4001e+02,3.2002e+02,3.2002e+02,4.8005e+02,4.4004e+02,4.4004e+02,6.0007e+02,3.6003e+02,4.0003e+02,2.8002e+02,3.6003e+02,4.4004e+02,4.0003e+02,3.2002e+02,4.8005e+02
2021-01-06 04:00:00 UTC,2.6783e+04,2.5610e+03,3.3616e+03,3.6019e+03,1.5618e+04,1.6404e+03,3.2002e+02,2.0001e+02,4.4004e+02,5.6006e+02,2.0001e+02,2.8002e+02,2.8002e+02,2.8002e+02,4.0003e+02,2.8002e+02,4.8005e+02,4.8005e+02,5.2005e+02,3.6003e+02,3.2002e+02,5.2005e+02,4.0003e+02,6.4008e+02,6.0007e+02
2021-01-06 04:15:00 UTC,6.7701e+04,2.1206e+03,3.9223e+03,1.7171e+04,4.3046e+04,1.4403e+03,2.4001e+02,3.6003e+02,2.0001e+02,2.0001e+02,2.4001e+02,3.2002e+02,1.6001e+02,4.0003e+02,3.6003e+02,4.8005e+02,3.2002e+02,5.2005e+02,4.0003e+02,9.2017e+02,5.6006e+02,3.6003e+02,4.8005e+02,4.8005e+02,2.8002e+02
2021-01-06 04:30:00 UTC,2.6109e+04,2.6811e+03,3.3216e+03,3.0813e+03,1.5345e+04,1.6804e+03,2.0001e+02,5.6006e+02,2.4001e+02,3.2002e+02,2.0001e+02,2.8002e+02,5.2005e+02,3.6003e+02,5.2005e+02,4.8005e+02,3.2002e+02,2.8002e+02,2.8002e+02,5.6006e+02,4.8005e+02,4.0003e+02,3.2002e+02,2.8002e+02,4.4004e+02
2021-01-06 04:45:00 UTC,2.5828e+04,2.8812e+03,3.2815e+03,2.9612e+03,1.5183e+04,1.5203e+03,4.0003e+02,2.0001e+02,2.0001e+02,2.8002e+02,6.0007e+02,5.6006e+02,2.4001e+02,4.0003e+02,3.6003e+02,4.4004e+02,5.6006e+02,3.6003e+02,4.0003e+02,4.0003e+02,2.8002e+02,4.8005e+02,2.8002e+02,3.2002e+02,4.8005e+02
2021-01-06 05:00:00 UTC,3.2539e+04,2.5609e+03,3.2415e+03,3.6419e+03,2.1494e+04,1.6004e+03,4.0003e+02,2.0001e+02,3.2002e+02,2.4001e+02,3.2002e+02,3.6003e+02,2.0001e+02,5.2005e+02,3.2002e+02,2.8002e+02,4.0003e+02,5.2005e+02,5.2005e+02,4.8005e+02,3.2002e+02,4.0003e+02,5.6006e+02,7.6012e+02,6.0007e+02
2021-01-06 05:15:00 UTC,2.6102e+04,2.6010e+03,3.2415e+03,2.6410e+03,1.6058e+04,1.5603e+03,3.2002e+02,2.0001e+02,6.0007e+02,4.8005e+02,2.0001e+02,2.4001e+02,3.2002e+02,2.4001e+02,5.6006e+02,4.0003e+02,2.4001e+02,4.4004e+02,3.2002e+02,4.8005e+02,4.8005e+02,3.2002e+02,4.0003e+02,3.6003e+02,3.2002e+02
2021-01-06 05:30:00 UTC,3.7313e+04,2.0806e+03,3.4016e+03,7.7352e+03,2.2575e+04,1.5203e+03,3.6003e+02,2.4001e+02,2.8002e+02,2.4001e+02,2.0001e+02,2.0001e+02,3.2002e+02,2.4001e+02,4.8005e+02,5.2005e+02,4.4004e+02,2.8002e+02,2.8002e+02,4.8005e+02,4.8005e+02,4.4004e+02,2.8002e+02,6.0007e+02,7.2010e+02
2021-01-06 05:45:00 UTC,3.3366e+04,2.2407e+03,3.3616e+03,9.2236e+03,1.6939e+04,1.6004e+03,2.4001e+02,5.6006e+02,2.0001e+02,2.0001e+02,2.0001e+02,2.0001e+02,4.0003e+02,2.4001e+02,2.4001e+02,3.6003e+02,5.6006e+02,3.6003e+02,4.4004e+02,6.0007e+02,3.2002e+02,4.8005e+02,3.6003e+02,4.4004e+02,4.8005e+02
2021-01-06 06:00:00 UTC,7.0733e+04,2.5609e+03,3.1614e+03,1.4081e+04,4.9288e+04,1.6404e+03,2.4001e+02,3.6003e+02,2.0001e+02,2.4001e+02,4.8005e+02,3.6003e+02,2.8002e+02,4.0003e+02,3.6003e+02,2.8002e+02,3.2002e+02,5.6006e+02,5.6006e+02,4.0003e+02,4.0003e+02,2.8002e+02,5.2005e+02,7.2010e+02,6.0007e+02
2021-01-06 06:15:00 UTC,6.5529e+04,2.4809e+03,3.5619e+03,1.6650e+04,4.0915e+04,1.9205e+03,4.8005e+02,1.6001e+02,2.0001e+02,3.2002e+02,2.4001e+02,3.6003e+02,2.4001e+02,4.8005e+02,9.2017e+02,4.4004e+02,3.2002e+02,4.0003e+02,3.2002e+02,3.2002e+02,5.2005e+02,3.2002e+02,4.0003e+02,3.2002e+02,2.4001e+02
2021-01-06 06:30:00 UTC,4.5753e+04,2.4809e+03,3.3216e+03,6.6497e+03,3.1580e+04,1.7204e+03,2.8002e+02,2.4001e+02,4.0003e+02,5.2005e+02,3.2002e+02,2.8002e+02,2.0001e+02,2.4001e+02,6.0007e+02,4.8005e+02,4.8005e+02,2.8002e+02,3.2002e+02,3.6003e+02,2.8002e+02,5.2005e+02,2.8002e+02,6.0007e+02,7.2010e+02
2021-01-06 06:45:00 UTC,5.8445e+04,2.4008e+03,3.8021e+03,1.7621e+04,3.2900e+04,1.7204e+03,2.8002e+02,2.4001e+02,5.6006e+02,2.4001e+02,3.6003e+02,3.2002e+02,2.4001e+02,1.6001e+02,3.6003e+02,3.6003e+02,4.4004e+02,4.0003e+02,6.8009e+02,4.8005e+02,4.0003e+02,6.8009e+02,4.4004e+02,4.8005e+02,4.8005e+02
2021-01-06 07:00:00 UTC,6.8991e+04,3.4821e+03,3.8021e+03,9.9382e+03,5.0007e+04,1.7604e+03,3.6003e+02,5.2005e+02,2.0001e+02,2.0001e+02,1.3204e+03,2.0001e+02,4.4004e+02,2.4001e+02,4.8005e+02,3.2002e+02,3.2002e+02,8.0013e+02,5.2005e+02,5.2005e+02,5.6006e+02,2.8002e+02,4.0003e+02,6.8009e+02,6.0007e+02
2021-01-06 07:15:00 UTC,8.5579e+04,4.8449e+03,3.8421e+03,1.8355e+04,5.6655e+04,1.8805e+03,2.8002e+02,6.4008e+02,2.4001e+02,2.4001e+02,2.4012e+03,2.4001e+02,5.2005e+02,2.8002e+02,5.2005e+02,4.8005e+02,4.4004e+02,6.8009e+02,5.6006e+02,3.2002e+02,4.4004e+02,4.0003e+02,4.0003e+02,3.2002e+02,3.2002e+02
2021-01-06 07:30:00 UTC,7.6457e+04,4.5638e+03,3.6820e+03,2.0158e+04,4.5731e+04,2.3208e+03,2.0001e+02,1.8807e+03,2.0001e+02,2.0001e+02,5.6006e+02,4.8005e+02,4.0003e+02,6.4008e+02,5.6006e+02,5.6006e+02,4.0003e+02,2.8002e+02,4.8005e+02,5.2005e+02,2.4001e+02,6.4008e+02,3.2002e+02,6.8009e+02,1.0002e+03
2021-01-06 07:45:00 UTC,8.9870e+04,3.1214e+03,7.3278e+03,2.4862e+04,5.0395e+04,4.1627e+03,6.8009e+02,4.0003e+02,2.4001e+02,4.8005e+02,4.0003e+02,2.8002e+02,2.8002e+02,3.6003e+02,5.2005e+02,1.0802e+03,7.2010e+02,1.2003e+03,6.0007e+02,1.2003e+03,8.8016e+02,1.1203e+03,1.1203e+03,1.2403e+03,1.3604e+03
2021-01-06 08:00:00 UTC,1.9097e+05,4.0826e+03,9.4930e+03,4.6481e+04,1.2373e+05,7.1714e+03,1.1603e+03,3.6003e+02,6.0007e+02,3.6003e+02,3.6003e+02,3.6003e+02,4.8005e+02,4.0003e+02,7.6012e+02,1.2403e+03,1.1603e+03,1.4404e+03,1.0802e+03,1.2003e+03,1.4004e+03,1.2003e+03,1.2003e+03,1.2003e+03,1.2003e+03
2021-01-06 08:15:00 UTC,2.0966e+05,9.3753e+03,6.6464e+03,5.3157e+04,1.3110e+05,9.3763e+03,8.8016e+02,5.6006e+02,4.0003e+02,3.6003e+02,2.8002e+02,1.9208e+03,2.8016e+03,2.1610e+03,9.6019e+02,6.8009e+02,8.8016e+02,7.2011e+02,8.8016e+02,6.4008e+02,7.2011e+02,1.1603e+03,7.2011e+02,7.2011e+02,8.4015e+02
2021-01-06 08:30:00 UTC,2.0512e+05,6.9683e+03,6.2457e+03,6.0966e+04,1.2429e+05,6.6470e+03,6.0007e+02,2.8002e+02,3.6003e+02,2.3611e+03,9.6019e+02,7.6012e+02,1.3204e+03,3.2002e+02,6.0007e+02,6.4008e+02,6.8009e+02,8.4014e+02,8.4014e+02,8.4014e+02,6.0007e+02,1.2003e+03,8.4015e+02,7.6012e+02,1.0402e+03
2021-01-06 08:45:00 UTC,2.1125e+05,5.0439e+03,5.8849e+03,5.7182e+04,1.3524e+05,7.8904e+03,4.0003e+02,2.8002e+02,2.8002e+02,1.1203e+03,9.2017e+02,4.4004e+02,1.0402e+03,5.6006e+02,6.4008e+02,6.8009e+02,7.2011e+02,8.4014e+02,5.6006e+02,8.4014e+02,8.8016e+02,7.2011e+02,8.0013e+02,7.6012e+02,6.8010e+02
2021-01-06 09:00:00 UTC,2.1057e+05,4.8435e+03,5.0036e+03,5.9737e+04,1.3457e+05,6.4063e+03,4.4004e+02,6.0007e+02,3.6003e+02,1.0802e+03,8.4014e+02,4.0003e+02,8.0013e+02,3.2002e+02,8.0013e+02,7.2011e+02,6.0007e+02,6.8009e+02,4.8005e+02,6.0007e+02,4.4004e+02,6.8009e+02,5.2006e+02,7.6012e+02,5.6006e+02
2021-01-06 09:15:00 UTC,2.2322e+05,6.8470e+03,5.3641e+03,5.9339e+04,1.4506e+05,6.6067e+03,1.0002e+03,9.6019e+02,1.4004e+03,8.0013e+02,8.4014e+02,2.0001e+02,8.8016e+02,7.6012e+02,5.2006e+02,7.2011e+02,7.2011e+02,5.2006e+02,8.4014e+02,4.8005e+02,8.0013e+02,7.6012e+02,4.4004e+02,6.8010e+02,7.2011e+02
2021-01-06 09:30:00 UTC,2.4589e+05,7.4883e+03,5.5244e+03,7.0107e+04,1.5386e+05,8.8914e+03,1.3604e+03,1.1603e+03,1.1603e+03,8.8016e+02,1.0402e+03,2.4001e+02,8.4014e+02,8.0013e+02,4.8005e+02,5.2006e+02,6.4008e+02,8.0013e+02,8.4014e+02,7.6012e+02,7.2011e+02,7.6012e+02,1.0002e+03,7.6012e+02,1.0002e+03
2021-01-06 09:45:00 UTC,2.4302e+05,9.4553e+03,7.0472e+03,7.2081e+04,1.4332e+05,1.1097e+04,3.4825e+03,8.8016e+02,4.4004e+02,1.0002e+03,1.0402e+03,7.6012e+02,1.0002e+03,8.4014e+02,8.4014e+02,9.2017e+02,8.8016e+02,1.4004e+03,5.6006e+02,8.4014e+02,8.0013e+02,8.0013e+02,8.4015e+02,6.8010e+02,9.2017e+02
2021-01-06 10:00:00 UTC,2.3242e+05,8.2903e+03,7.0876e+03,6.4780e+04,1.4200e+05,1.0255e+04,2.0008e+03,8.8016e+02,6.8009e+02,7.6012e+02,8.0013e+02,8.4014e+02,1.1603e+03,1.1603e+03,6.0007e+02,8.8016e+02,9.6019e+02,1.8007e+03,6.8009e+02,6.0007e+02,6.4008e+02,9.2017e+02,9.6019e+02,8.0013e+02,7.2011e+02
2021-01-06 10:15:00 UTC,2.1397e+05,7.8490e+03,7.5684e+03,5.5191e+04,1.3149e+05,1.1860e+04,1.4004e+03,8.8016e+02,9.2017e+02,5.6006e+02,8.4014e+02,1.3204e+03,1.0402e+03,8.8016e+02,6.0007e+02,1.2003e+03,8.0013e+02,1.4804e+03,8.8016e+02,8.4014e+02,6.4008e+02,1.1203e+03,1.6005e+03,8.4015e+02,8.4015e+02
2021-01-06 10:30:00 UTC,2.1562e+05,7.0873e+03,8.3702e+03,5.7053e+04,1.3100e+05,1.2101e+04,1.0802e+03,9.6019e+02,1.0402e+03,3.6003e+02,8.4014e+02,8.4014e+02,9.6019e+02,1.0002e+03,6.4008e+02,1.4004e+03,1.2403e+03,7.2011e+02,8.8016e+02,1.5205e+03,9.6019e+02,1.0002e+03,1.1603e+03,1.0402e+03,1.2003e+03
2021-01-06 10:45:00 UTC,2.1417e+05,7.8490e+03,9.0923e+03,5.8165e+04,1.2872e+05,1.0335e+04,1.3204e+03,1.2803e+03,1.1203e+03,3.2002e+02,9.2017e+02,9.2017e+02,9.2017e+02,1.0402e+03,1.0002e+03,2.0008e+03,1.2403e+03,9.6019e+02,6.4008e+02,1.5205e+03,8.8016e+02,8.4014e+02,1.1603e+03,1.4004e+03,1.6005e+03
2021-01-06 11:00:00 UTC,2.0709e+05,6.8869e+03,8.0093e+03,5.8331e+04,1.2288e+05,1.0977e+04,1.0402e+03,1.0002e+03,1.0802e+03,3.6003e+02,9.6019e+02,8.8016e+02,5.6006e+02,1.0002e+03,7.6012e+02,9.2017e+02,1.6806e+03,9.2017e+02,9.6019e+02,1.0402e+03,8.4014e+02,8.8016e+02,8.4014e+02,1.5605e+03,1.2403e+03
2021-01-06 11:15:00 UTC,2.1114e+05,7.6085e+03,6.8067e+03,5.7708e+04,1.2871e+05,1.0295e+04,1.0002e+03,8.4014e+02,1.1203e+03,1.8004e+03,2.8002e+02,9.2017e+02,4.8005e+02,1.1603e+03,6.0007e+02,9.6019e+02,7.6012e+02,5.2005e+02,9.2017e+02,1.0002e+03,1.0402e+03,1.0002e+03,7.2011e+02,1.1203e+03,1.0002e+03
2021-01-06 11:30:00 UTC,2.0301e+05,7.2479e+03,8.0493e+03,4.4830e+04,1.2828e+05,1.4591e+04,8.8016e+02,9.2017e+02,1.0002e+03,2.0005e+03,1.6001e+02,1.0402e+03,7.6012e+02,4.8005e+02,9.2017e+02,9.6019e+02,7.2011e+02,1.1203e+03,1.4404e+03,1.1603e+03,8.4014e+02,8.8016e+02,1.1203e+03,9.6019e+02,1.1603e+03
2021-01-06 11:45:00 UTC,2.0346e+05,7.2080e+03,9.3729e+03,4.4544e+04,1.2459e+05,1.7732e+04,9.6019e+02,9.6019e+02,1.1603e+03,2.0005e+03,1.2000e+02,1.1203e+03,5.2006e+02,3.6003e+02,1.1203e+03,1.0002e+03,8.0013e+02,1.8007e+03,9.2017e+02,1.8007e+03,8.0013e+02,1.1203e+03,1.1203e+03,1.0002e+03,8.8016e+02
2021-01-06 12:00:00 UTC,2.0974e+05,7.5288e+03,7.6083e+03,5.0473e+04,1.3020e+05,1.3913e+04,1.1203e+03,1.1603e+03,1.2403e+03,1.8007e+03,3.2002e+02,1.0002e+03,4.4004e+02,4.4004e+02,1.1603e+03,8.0013e+02,8.0013e+02,9.2017e+02,1.2803e+03,8.0013e+02,1.0002e+03,8.4014e+02,8.0013e+02,1.2003e+03,7.6012e+02
2021-01-06 12:15:00 UTC,2.0324e+05,7.3284e+03,9.9342e+03,4.5393e+04,1.3341e+05,7.1673e+03,8.8016e+02,9.6019e+02,9.6019e+02,6.4008e+02,3.2002e+02,8.8016e+02,5.6006e+02,2.1209e+03,1.0802e+03,8.4014e+02,1.0402e+03,1.6005e+03,1.4804e+03,1.4004e+03,1.6806e+03,8.0013e+02,9.6019e+02,1.0402e+03,1.0802e+03
2021-01-06 12:30:00 UTC,1.8045e+05,6.4062e+03,1.0135e+04,3.9393e+04,1.1810e+05,6.4058e+03,8.0013e+02,9.6019e+02,1.0802e+03,5.2005e+02,2.0001e+02,1.0802e+03,4.8005e+02,1.2803e+03,1.0402e+03,8.4014e+02,1.4404e+03,1.2803e+03,9.6019e+02,1.3604e+03,2.5613e+03,6.4008e+02,8.8016e+02,1.2003e+03,1.2003e+03
2021-01-06 12:45:00 UTC,1.3349e+05,5.4445e+03,9.2120e+03,2.1764e+04,9.0777e+04,6.2857e+03,8.0013e+02,9.2017e+02,1.1603e+03,5.2005e+02,2.8002e+02,1.0402e+03,3.6003e+02,3.6003e+02,1.2803e+03,1.1603e+03,1.6005e+03,1.1203e+03,8.4014e+02,8.4014e+02,1.1603e+03,1.2003e+03,1.0002e+03,1.2003e+03,1.6005e+03
2021-01-06 13:00:00 UTC,1.2272e+05,4.9238e+03,8.2098e+03,1.4353e+04,8.8419e+04,6.8069e+03,5.2005e+02,8.8016e+02,1.2403e+03,2.8002e+02,2.0001e+02,1.0402e+03,4.0003e+02,3.6003e+02,6.4008e+02,7.6012e+02,1.2003e+03,1.0402e+03,1.2003e+03,6.0007e+02,1.6005e+03,1.1603e+03,6.4008e+02,2.3206e+03,1.0402e+03
2021-01-06 13:15:00 UTC,1.2657e+05,5.4046e+03,8.7310e+03,2.5222e+04,7.7993e+04,9.2150e+03,2.8002e+02,1.2003e+03,1.2803e+03,2.4001e+02,4.4004e+02,9.6019e+02,6.4008e+02,3.6003e+02,6.4008e+02,1.2403e+03,1.4804e+03,8.4014e+02,9.2017e+02,8.4014e+02,1.4004e+03,1.3604e+03,1.3604e+03,5.4435e+03,1.1603e+03
2021-01-06 13:30:00 UTC,1.0235e+05,5.4043e+03,9.1318e+03,1.6645e+04,6.1754e+04,9.4158e+03,7.2010e+02,9.6018e+02,9.6018e+02,2.0001e+02,4.4004e+02,9.6018e+02,6.8009e+02,4.8005e+02,1.1203e+03,1.0002e+03,1.6806e+03,9.6019e+02,1.1203e+03,9.2017e+02,1.2003e+03,1.1203e+03,1.0002e+03,3.4812e+03,1.2003e+03
2021-01-06 13:45:00 UTC,1.0286e+05,9.4961e+03,9.4128e+03,1.5079e+04,6.2064e+04,6.8067e+03,2.8002e+02,5.6006e+02,2.5213e+03,3.6003e+02,3.2002e+02,8.0013e+02,3.9616e+03,6.8009e+02,8.4014e+02,1.0402e+03,2.0008e+03,9.6019e+02,1.0802e+03,1.3204e+03,1.1603e+03,1.0002e+03,8.8016e+02,1.6806e+03,9.6019e+02
2021-01-06 14:00:00 UTC,8.7774e+04,1.1147e+04,8.5706e+03,1.0215e+04,5.2075e+04,5.7647e+03,2.0001e+02,4.0003e+02,2.4412e+03,6.0007e+02,3.6003e+02,1.0002e+03,5.6859e+03,4.4004e+02,5.2005e+02,1.3203e+03,1.1603e+03,8.8016e+02,1.0802e+03,1.6005e+03,1.1603e+03,8.4014e+02,7.2010e+02,1.3604e+03,1.0002e+03
2021-01-06 14:15:00 UTC,9.3180e+04,1.0906e+04,1.0537e+04,1.7330e+04,4.9082e+04,5.3240e+03,1.0002e+03,6.0007e+02,1.7606e+03,3.6003e+02,1.6001e+02,8.8016e+02,5.8460e+03,2.8002e+02,6.0007e+02,2.7215e+03,8.8016e+02,6.4008e+02,1.1203e+03,1.4004e+03,1.9207e+03,1.2403e+03,6.8009e+02,1.3204e+03,1.1603e+03
2021-01-06 14:30:00 UTC,1.0019e+05,9.4595e+03,1.3346e+04,2.8593e+04,4.3984e+04,4.8032e+03,4.0003e+02,6.0007e+02,1.2803e+03,3.2002e+02,4.8005e+02,7.6012e+02,5.2446e+03,3.6003e+02,2.4012e+03,2.2810e+03,8.0013e+02,8.4014e+02,1.4804e+03,1.7206e+03,2.2810e+03,1.5205e+03,9.2017e+02,2.7615e+03,1.0802e+03
